NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O15	9	6	1	H551	5.66	2.41	570,750,0.99
O15	9	6	2	H2318	4.96	1.36	600,780,0.91
O15	9	6	3	H1469	1.36	5.13	840,1020,0.41
O16	9	2	1	H40	1.62	1.39	690,870,0.36
O16	9	2	2	H785	4.2	1.35	570,750,1.0
O16	9	2	3	H1614	3.99	4.99	960,1140,0.39
O17	8	10	1	H2114	0.11	5.95	960,1140,0.91
O17	8	10	2	H1066	0.82	5.1	960,1140,0.71
O17	8	10	3	H2450	2.97	0.05	1080,1260,0.65
O18	3	9	1	H1793	4.86	4.65	870,1050,0.54
O18	3	9	2	H901	2.74	0.74	690,870,0.53
O18	3	9	3	H2200	4.51	0.6	630,810,0.98
O19	10	1	1	H2236	2.79	0.25	570,750,0.92
O19	10	1	2	H947	1.14	3.76	540,720,0.36
O19	10	1	3	H692	3.16	5.88	600,780,0.24
O20	4	4	1	H821	2.04	0.35	690,870,0.77
O20	4	4	2	H1709	2.49	5.57	570,750,0.77
O20	4	4	3	H504	2.47	2.8	870,1050,0.36
O21	9	9	1	H837	3.66	1.65	630,810,0.45
O21	9	9	2	H2428	4.82	4.6	690,870,1.0
O21	9	9	3	H304	1.35	1.91	1020,1200,0.5
O22	9	8	1	H2793	4.17	4.1	840,1020,0.62
O22	9	8	2	H26	0.41	0.15	690,870,0.38
O22	9	8	3	H724	5.16	0.67	870,1050,0.75
O23	10	3	1	H1114	4.59	4.08	660,840,0.65
O23	10	3	2	H2526	1.37	3.99	570,750,0.63
O23	10	3	3	H1174	5.64	3.22	720,900,0.97
O24	9	6	1	H606	2.81	4.9	1020,1200,0.44
O24	9	6	2	H2411	5.0	2.36	960,1140,0.89
O24	9	6	3	H358	5.27	0.05	1020,1200,0.38
O25	8	2	1	H1214	4.02	2.83	540,720,0.39
O25	8	2	2	H1989	3.53	0.18	600,780,0.76
O25	8	2	3	H78	0.2	2.09	540,720,0.49
O26	7	9	1	H1946	4.31	0.43	690,870,0.86
O26	7	9	2	H629	5.4	4.62	720,900,0.97
O26	7	9	3	H412	0.29	2.15	900,1080,0.38
O27	4	7	1	H2123	1.55	4.23	1050,1230,0.31
O27	4	7	2	H2065	5.74	1.79	870,1050,0.51
O27	4	7	3	H885	4.74	5.15	540,720,0.23
O28	8	9	1	H1508	4.15	0.56	1080,1260,0.64
O28	8	9	2	H166	5.41	0.27	690,870,0.32
O28	8	9	3	H1352	1.84	3.79	600,780,0.47
O29	1	4	1	H654	1.04	3.81	900,1080,0.39
O29	1	4	2	H611	0.63	1.07	690,870,0.66
O29	1	4	3	H1562	5.69	2.64	630,810,0.61
O30	9	8	1	H2052	1.11	2.94	690,870,0.48
O30	9	8	2	H318	0.19	5.33	870,1050,0.33
O30	9	8	3	H1862	5.66	5.92	630,810,0.49
O31	1	8	1	H615	4.16	0.25	900,1080,0.24
O31	1	8	2	H575	0.49	4.78	870,1050,0.92
O31	1	8	3	H1656	4.78	4.56	960,1140,0.21
O32	6	3	1	H2359	3.46	4.52	570,750,0.62
O32	6	3	2	H1669	3.43	0.41	960,1140,0.43
O32	6	3	3	H2569	4.64	3.61	840,1020,0.3
O33	9	5	1	H2565	3.96	2.75	660,840,0.52
O33	9	5	2	H1048	4.86	0.02	870,1050,0.3
O33	9	5	3	H1709	2.49	5.57	570,750,0.77
O34	9	2	1	H2182	2.98	4.02	600,780,0.24
O34	9	2	2	H2208	5.54	0.18	660,840,0.98
O34	9	2	3	H2785	4.51	4.71	630,810,0.52
O35	2	9	1	H2829	0.98	0.19	600,780,0.58
O35	2	9	2	H1079	2.19	5.87	540,720,0.27
O35	2	9	3	H605	0.28	1.99	720,900,1.0
O36	10	9	1	H2299	4.74	4.78	960,1140,0.71
O36	10	9	2	H2975	4.89	1.28	540,720,0.93
O36	10	9	3	H2207	1.24	3.75	900,1080,0.67
O37	2	7	1	H1369	4.14	5.7	720,900,0.78
O37	2	7	2	H2101	0.11	3.91	600,780,0.39
O37	2	7	3	H1317	5.04	1.22	870,1050,0.74
O38	9	9	1	H913	5.43	2.69	630,810,0.68
O38	9	9	2	H2678	4.8	4.86	870,1050,0.37
O38	9	9	3	H2156	0.17	2.62	1050,1230,0.43
O39	10	7	1	H262	4.48	0.57	660,840,0.78
O39	10	7	2	H2988	4.65	0.68	900,1080,0.82
O39	10	7	3	H1996	0.52	5.46	900,1080,0.9
O40	2	1	1	H2112	4.9	4.83	870,1050,0.69
O40	2	1	2	H2716	3.12	3.21	540,720,0.84
O40	2	1	3	H1765	1.82	1.65	1080,1260,0.88
O41	2	7	1	H44	5.52	3.69	570,750,0.35
O41	2	7	2	H2670	4.4	5.93	870,1050,0.3
O41	2	7	3	H2613	2.8	0.81	900,1080,0.37
O42	1	10	1	H823	0.51	1.74	1020,1200,0.73
O42	1	10	2	H2195	3.66	2.71	840,1020,0.31
O42	1	10	3	H1844	1.28	4.35	540,720,0.98
O43	4	5	1	H538	2.29	5.55	570,750,0.94
O43	4	5	2	H2968	1.46	2.23	870,1050,0.42
O43	4	5	3	H375	0.72	5.27	1050,1230,0.43
O44	2	10	1	H2258	5.97	2.31	900,1080,0.39
O44	2	10	2	H2104	1.6	1.8	1050,1230,0.86
O44	2	10	3	H1313	2.2	0.2	1050,1230,0.64
O45	4	7	1	H2849	2.42	1.8	1050,1230,0.59
O45	4	7	2	H2069	3.51	4.8	840,1020,0.67
O45	4	7	3	H2031	0.84	2.26	540,720,0.48
O46	6	3	1	H1382	1.25	3.73	720,900,0.85
O46	6	3	2	H1861	5.96	4.51	690,870,0.89
O46	6	3	3	H1248	0.79	3.4	870,1050,0.53
O47	3	5	1	H1745	5.63	5.17	570,750,0.9
O47	3	5	2	H613	2.16	5.82	630,810,0.58
O47	3	5	3	H231	3.08	0.53	540,720,0.83
O48	4	8	1	H808	4.48	2.29	540,720,0.28
O48	4	8	2	H1148	0.13	1.77	1020,1200,0.58
O48	4	8	3	H1492	5.72	2.6	720,900,0.39
O49	7	10	1	H979	3.44	1.61	1050,1230,0.43
O49	7	10	2	H434	2.46	4.47	840,1020,0.36
O49	7	10	3	H2964	2.79	1.33	690,870,0.96
O50	2	9	1	H950	2.21	5.24	840,1020,0.41
O50	2	9	2	H796	2.47	0.19	720,900,0.4
O50	2	9	3	H732	1.32	5.27	1050,1230,0.7
O51	7	1	1	H2935	4.13	3.21	570,750,1.0
O51	7	1	2	H222	1.05	4.9	660,840,0.55
O51	7	1	3	H663	4.46	4.97	570,750,0.82
O52	6	10	1	H391	1.53	4.66	870,1050,0.31
O52	6	10	2	H1350	2.67	4.48	870,1050,0.83
O52	6	10	3	H2282	5.12	0.84	540,720,0.47
O53	3	10	1	H2330	1.94	4.02	1080,1260,0.94
O53	3	10	2	H2819	1.47	4.62	1080,1260,0.24
O53	3	10	3	H2991	4.9	4.14	600,780,0.59
O54	10	1	1	H819	2.48	1.44	870,1050,0.69
O54	10	1	2	H1060	5.82	1.75	1050,1230,0.89
O54	10	1	3	H1626	5.38	3.53	540,720,0.41
O55	4	7	1	H532	3.62	2.84	1080,1260,0.86
O55	4	7	2	H744	4.19	0.82	1080,1260,0.53
O55	4	7	3	H383	2.21	1.68	840,1020,0.26
O56	10	6	1	H1467	4.59	2.61	1080,1260,0.64
O56	10	6	2	H1829	3.87	4.7	690,870,0.38
O56	10	6	3	H405	0.65	1.34	540,720,0.75
O57	7	2	1	H200	4.4	4.07	960,1140,0.94
O57	7	2	2	H1595	5.39	3.87	720,900,0.67
O57	7	2	3	H1856	1.39	2.83	870,1050,0.99
O58	6	5	1	H2527	3.24	2.5	900,1080,0.92
O58	6	5	2	H439	4.55	0.97	600,780,0.92
O58	6	5	3	H1286	4.06	0.46	1080,1260,0.38
O59	10	6	1	H240	4.97	5.22	600,780,0.62
O59	10	6	2	H2025	2.54	0.08	570,750,0.46
O59	10	6	3	H1053	3.37	4.3	900,1080,0.59
O60	4	9	1	H2785	4.51	4.71	630,810,0.52
O60	4	9	2	H2349	3.31	1.18	540,720,0.54
O60	4	9	3	H78	0.2	2.09	540,720,0.49
O61	3	3	1	H2926	3.92	3.94	660,840,0.64
O61	3	3	2	H1410	3.92	4.72	690,870,0.53
O61	3	3	3	H1974	0.3	5.93	840,1020,0.44
O62	3	7	1	H125	4.54	4.74	1050,1230,0.73
O62	3	7	2	H1740	1.19	1.1	840,1020,0.29
O62	3	7	3	H888	5.18	0.4	600,780,0.28
O63	4	7	1	H644	5.07	3.98	1020,1200,0.24
O63	4	7	2	H976	3.17	2.06	900,1080,0.6
O63	4	7	3	H2386	0.32	0.19	690,870,0.28
O64	3	9	1	H2811	4.41	4.18	720,900,0.38
O64	3	9	2	H996	2.87	2.89	570,750,0.35
O64	3	9	3	H1773	1.83	0.44	720,900,0.93
O65	6	2	1	H2933	2.04	3.65	690,870,0.3
O65	6	2	2	H206	4.36	4.33	1050,1230,0.32
O65	6	2	3	H628	1.53	4.84	540,720,0.56
O66	3	1	1	H1093	4.37	4.23	1080,1260,0.24
O66	3	1	2	H1573	5.12	4.94	720,900,0.79
O66	3	1	3	H2337	0.73	3.55	1020,1200,0.92
O67	2	7	1	H2465	0.76	5.07	960,1140,0.94
O67	2	7	2	H2681	1.99	4.53	900,1080,0.78
O67	2	7	3	H528	0.08	3.4	600,780,0.27
O68	4	10	1	H2454	2.06	3.04	660,840,0.48
O68	4	10	2	H91	5.05	1.46	900,1080,0.44
O68	4	10	3	H2471	1.4	5.26	1050,1230,0.39
O69	7	7	1	H1786	2.42	2.23	600,780,0.38
O69	7	7	2	H2189	5.41	0.45	660,840,0.85
O69	7	7	3	H1367	1.57	4.84	1080,1260,0.76
O70	8	7	1	H2117	1.44	0.64	570,750,0.75
O70	8	7	2	H590	1.89	0.32	660,840,0.22
O70	8	7	3	H2128	4.78	4.77	1050,1230,0.88
O71	2	3	1	H1127	1.01	5.95	570,750,0.62
O71	2	3	2	H2662	4.85	4.44	660,840,0.96
O71	2	3	3	H492	1.09	1.18	540,720,0.78
O72	8	10	1	H2703	2.82	1.99	630,810,0.24
O72	8	10	2	H2037	1.19	3.46	960,1140,0.92
O72	8	10	3	H2208	5.54	0.18	660,840,0.98
O73	9	7	1	H412	0.29	2.15	900,1080,0.38
O73	9	7	2	H1182	0.47	3.43	840,1020,0.8
O73	9	7	3	H2815	4.5	2.67	630,810,0.62
O74	6	9	1	H2678	4.8	4.86	870,1050,0.37
O74	6	9	2	H2963	0.13	0.78	570,750,0.76
O74	6	9	3	H1990	3.86	4.84	600,780,0.66
O75	10	2	1	H2057	2.3	2.45	720,900,0.99
O75	10	2	2	H1427	0.03	0.05	720,900,0.77
O75	10	2	3	H1871	5.97	4.44	570,750,0.59
O76	8	3	1	H61	3.49	4.63	1080,1260,0.27
O76	8	3	2	H1796	3.2	3.13	960,1140,0.86
O76	8	3	3	H1747	3.31	3.83	660,840,0.97
O77	10	4	1	H1536	4.92	3.63	600,780,0.33
O77	10	4	2	H2858	4.26	4.82	660,840,0.47
O77	10	4	3	H2316	3.95	0.57	600,780,0.71
O78	7	6	1	H1921	2.59	4.96	630,810,0.2
O78	7	6	2	H2582	0.8	2.77	870,1050,0.28
O78	7	6	3	H2253	5.32	5.4	720,900,0.3
O79	5	2	1	H2358	4.32	0.42	570,750,0.59
O79	5	2	2	H1179	2.45	0.41	1020,1200,0.26
O79	5	2	3	H169	5.95	1.33	660,840,0.6
O80	4	1	1	H2673	3.78	5.53	840,1020,0.3
O80	4	1	2	H332	5.55	1.6	690,870,0.88
O80	4	1	3	H926	5.99	3.76	660,840,0.72
O81	5	9	1	H2883	1.28	1.05	1050,1230,0.25
O81	5	9	2	H2347	2.17	0.49	600,780,0.57
O81	5	9	3	H2751	4.35	3.23	720,900,0.62
O82	4	2	1	H504	2.47	2.8	870,1050,0.36
O82	4	2	2	H1204	3.7	3.33	900,1080,0.68
O82	4	2	3	H1783	0.05	1.88	840,1020,0.34
O83	5	5	1	H1927	1.79	2.38	960,1140,0.45
O83	5	5	2	H2128	4.78	4.77	1050,1230,0.88
O83	5	5	3	H1103	4.4	5.75	900,1080,0.87
O84	8	9	1	H173	0.16	5.96	1080,1260,0.2
O84	8	9	2	H805	3.92	4.68	630,810,0.31
O84	8	9	3	H1173	4.16	0.82	960,1140,0.48
O85	4	9	1	H1274	3.47	4.64	900,1080,0.67
O85	4	9	2	H1802	4.79	4.38	720,900,0.87
O85	4	9	3	H2630	0.12	2.63	690,870,0.2
O86	2	8	1	H2417	0.87	3.86	660,840,0.48
O86	2	8	2	H1968	2.05	1.9	570,750,0.97
O86	2	8	3	H349	0.35	0.53	660,840,0.25
O87	7	6	1	H2870	1.46	3.15	540,720,1.0
O87	7	6	2	H1034	0.93	0.8	1020,1200,0.59
O87	7	6	3	H2298	0.62	4.33	690,870,0.89
O88	1	6	1	H2752	4.24	3.48	1080,1260,0.32
O88	1	6	2	H2293	1.92	0.77	1050,1230,0.43
O88	1	6	3	H187	0.88	2.81	660,840,0.85
O89	6	6	1	H1250	3.8	0.16	630,810,0.42
O89	6	6	2	H2566	3.18	5.14	720,900,0.58
O89	6	6	3	H2692	2.73	2.01	1050,1230,0.56
O90	2	2	1	H1626	5.38	3.53	540,720,0.41
O90	2	2	2	H1443	2.79	3.17	570,750,0.51
O90	2	2	3	H2300	2.3	2.32	1080,1260,0.83
O91	9	3	1	H402	5.47	5.93	630,810,0.91
O91	9	3	2	H2322	4.29	3.47	960,1140,0.45
O91	9	3	3	H1190	5.9	0.73	960,1140,0.26
O92	10	4	1	H2428	4.82	4.6	690,870,1.0
O92	10	4	2	H2147	3.71	5.12	900,1080,0.86
O92	10	4	3	H2484	3.57	3.44	630,810,0.46
O93	4	5	1	H615	4.16	0.25	900,1080,0.24
O93	4	5	2	H574	1.3	5.87	600,780,0.38
O93	4	5	3	H1243	2.94	2.9	540,720,0.65
O94	3	3	1	H2941	3.26	1.02	840,1020,0.89
O94	3	3	2	H1930	3.9	0.5	570,750,0.8
O94	3	3	3	H2278	1.02	2.66	660,840,0.92
O95	6	10	1	H21	0.07	1.8	600,780,0.28
O95	6	10	2	H1352	1.84	3.79	600,780,0.47
O95	6	10	3	H1066	0.82	5.1	960,1140,0.71
O96	3	4	1	H308	2.05	5.51	1050,1230,0.7
O96	3	4	2	H2786	2.2	3.88	630,810,0.72
O96	3	4	3	H2900	0.68	0.75	540,720,1.0
O97	7	4	1	H1979	0.98	0.55	900,1080,0.88
O97	7	4	2	H2721	1.4	4.1	1020,1200,0.78
O97	7	4	3	H1592	3.98	1.59	720,900,0.75
O98	10	3	1	H1819	2.24	4.75	1050,1230,0.9
O98	10	3	2	H755	3.32	5.44	630,810,0.97
O98	10	3	3	H2084	5.93	0.62	1050,1230,0.68
O99	2	3	1	H1640	5.67	2.45	840,1020,0.32
O99	2	3	2	H993	3.74	5.59	1080,1260,0.88
O99	2	3	3	H612	1.78	1.27	570,750,0.66
O100	5	9	1	H1911	2.11	1.61	690,870,0.52
O100	5	9	2	H115	1.24	4.16	840,1020,0.27
O100	5	9	3	H2926	3.92	3.94	660,840,0.64
O101	6	6	1	H2489	0.76	0.68	630,810,0.89
O101	6	6	2	H1818	2.3	1.75	900,1080,0.59
O101	6	6	3	H1463	4.65	0.78	690,870,0.3
O102	7	6	1	H936	5.46	5.36	900,1080,0.51
O102	7	6	2	H340	3.77	1.2	1020,1200,0.36
O102	7	6	3	H234	5.54	5.03	840,1020,0.69
O103	6	8	1	H2847	5.68	3.2	1080,1260,0.55
O103	6	8	2	H1824	3.32	3.52	660,840,0.88
O103	6	8	3	H493	5.28	5.35	540,720,0.8
O104	9	8	1	H362	4.29	1.68	840,1020,0.58
O104	9	8	2	H690	1.42	1.73	630,810,0.39
O104	9	8	3	H1075	1.79	5.3	630,810,0.46
O105	4	10	1	H1990	3.86	4.84	600,780,0.66
O105	4	10	2	H2619	1.19	3.96	900,1080,0.36
O105	4	10	3	H1948	4.29	2.27	1080,1260,0.51
O106	10	8	1	H423	3.75	2.5	570,750,0.49
O106	10	8	2	H1470	1.22	3.91	630,810,0.67
O106	10	8	3	H637	3.6	4.61	1080,1260,0.41
O107	1	9	1	H911	4.63	2.93	600,780,0.89
O107	1	9	2	H2046	4.34	0.82	600,780,0.48
O107	1	9	3	H2124	1.44	5.69	900,1080,0.98
O108	2	10	1	H2567	5.72	2.33	1050,1230,0.92
O108	2	10	2	H1886	0.04	2.7	870,1050,0.44
O108	2	10	3	H2030	4.81	4.78	1050,1230,0.73
O109	5	10	1	H1951	5.94	5.18	1020,1200,0.75
O109	5	10	2	H1530	5.37	5.17	1050,1230,0.37
O109	5	10	3	H708	4.76	4.41	720,900,0.66
O110	4	1	1	H1727	0.95	4.13	570,750,0.99
O110	4	1	2	H148	5.44	5.22	720,900,0.87
O110	4	1	3	H2914	4.54	2.2	720,900,0.35
O111	3	10	1	H1153	1.23	5.33	660,840,0.76
O111	3	10	2	H2885	5.11	2.71	630,810,0.5
O111	3	10	3	H2298	0.62	4.33	690,870,0.89
O112	6	2	1	H149	1.41	4.71	690,870,0.78
O112	6	2	2	H1961	2.17	4.14	690,870,0.39
O112	6	2	3	H1757	4.51	0.08	840,1020,0.59
O113	2	7	1	H2241	5.37	2.96	1080,1260,0.66
O113	2	7	2	H1347	5.47	1.89	1020,1200,0.9
O113	2	7	3	H862	1.22	2.93	840,1020,0.5
O114	6	6	1	H2048	2.93	3.04	960,1140,0.7
O114	6	6	2	H2060	0.79	3.12	660,840,0.22
O114	6	6	3	H2847	5.68	3.2	1080,1260,0.55
O115	8	2	1	H40	1.62	1.39	690,870,0.36
O115	8	2	2	H2123	1.55	4.23	1050,1230,0.31
O115	8	2	3	H1388	2.69	0.54	540,720,0.89
O116	2	8	1	H1531	4.44	0.75	900,1080,0.83
O116	2	8	2	H2308	2.29	5.7	900,1080,0.79
O116	2	8	3	H2951	3.77	4.42	1080,1260,0.2
O117	6	3	1	H156	0.09	0.47	540,720,0.33
O117	6	3	2	H909	2.74	5.35	720,900,0.4
O117	6	3	3	H722	0.66	3.07	540,720,0.52
O118	1	8	1	H2402	3.48	3.1	540,720,0.63
O118	1	8	2	H2109	5.95	5.1	1020,1200,0.95
O118	1	8	3	H2406	3.69	3.58	960,1140,0.45
O119	1	1	1	H2146	4.34	0.86	900,1080,0.59
O119	1	1	2	H2363	5.17	3.03	690,870,0.45
O119	1	1	3	H2870	1.46	3.15	540,720,1.0
O120	8	1	1	H224	2.33	5.3	840,1020,0.54
O120	8	1	2	H2730	0.54	2.56	900,1080,0.58
O120	8	1	3	H1323	1.56	4.78	600,780,0.74
O121	5	2	1	H2497	0.53	3.5	720,900,0.66
O121	5	2	2	H2808	5.52	2.63	1050,1230,0.3
O121	5	2	3	H1997	1.71	3.42	540,720,0.46
O122	5	4	1	H260	1.83	0.03	600,780,0.39
O122	5	4	2	H1130	0.08	2.07	600,780,0.77
O122	5	4	3	H12	2.91	3.26	690,870,0.93
O123	3	5	1	H1658	4.76	0.92	1050,1230,0.27
O123	3	5	2	H1742	2.48	4.28	1020,1200,0.43
O123	3	5	3	H106	2.42	3.55	720,900,0.87
O124	7	4	1	H2560	2.38	4.48	870,1050,1.0
O124	7	4	2	H1091	0.42	2.2	1050,1230,0.9
O124	7	4	3	H2565	3.96	2.75	660,840,0.52
O125	1	8	1	H2120	0.5	1.15	1020,1200,0.89
O125	1	8	2	H1845	5.08	3.99	1080,1260,0.6
O125	1	8	3	H1961	2.17	4.14	690,870,0.39
O126	8	4	1	H2716	3.12	3.21	540,720,0.84
O126	8	4	2	H167	5.8	4.21	570,750,0.44
O126	8	4	3	H2464	5.54	0.35	1020,1200,0.49
O127	4	1	1	H1392	3.4	5.97	720,900,0.22
O127	4	1	2	H1472	4.12	3.56	1050,1230,0.95
O127	4	1	3	H1746	1.68	3.41	720,900,0.36
O128	8	5	1	H2458	4.13	2.01	600,780,0.65
O128	8	5	2	H1467	4.59	2.61	1080,1260,0.64
O128	8	5	3	H2637	1.45	2.69	900,1080,0.49
O129	7	10	1	H1339	4.98	1.12	720,900,0.87
O129	7	10	2	H1214	4.02	2.83	540,720,0.39
O129	7	10	3	H1846	1.42	2.27	690,870,0.96
O130	7	10	1	H359	3.23	3.75	720,900,0.63
O130	7	10	2	H253	3.26	5.27	1080,1260,0.73
O130	7	10	3	H2707	5.03	3.6	660,840,0.64
O131	2	10	1	H1419	5.59	0.64	540,720,0.75
O131	2	10	2	H633	2.18	3.47	600,780,0.51
O131	2	10	3	H340	3.77	1.2	1020,1200,0.36
O132	4	9	1	H556	2.73	0.55	870,1050,0.5
O132	4	9	2	H1564	1.11	4.85	1050,1230,0.75
O132	4	9	3	H2071	5.26	2.67	600,780,0.57
O133	2	9	1	H2905	0.65	0.41	870,1050,0.69
O133	2	9	2	H672	3.36	4.34	960,1140,0.44
O133	2	9	3	H1748	1.38	3.62	630,810,0.67
O134	1	9	1	H2208	5.54	0.18	660,840,0.98
O134	1	9	2	H516	5.52	4.34	870,1050,0.9
O134	1	9	3	H517	0.67	5.2	1080,1260,0.5
O135	6	6	1	H2861	3.01	0.21	840,1020,0.9
O135	6	6	2	H1250	3.8	0.16	630,810,0.42
O135	6	6	3	H2880	2.95	3.1	570,750,0.27
O136	6	4	1	H1284	1.95	3.38	690,870,0.56
O136	6	4	2	H557	2.09	0.53	540,720,0.55
O136	6	4	3	H281	5.37	4.92	600,780,0.73
O137	2	7	1	H1322	0.54	4.76	540,720,0.88
O137	2	7	2	H1084	5.59	0.15	1080,1260,0.31
O137	2	7	3	H764	3.95	3.31	660,840,0.72
O138	9	8	1	H483	1.03	1.57	690,870,0.68
O138	9	8	2	H1583	3.84	1.99	630,810,0.27
O138	9	8	3	H2165	0.3	4.81	570,750,0.65
O139	5	6	1	H1910	5.65	3.09	960,1140,0.91
O139	5	6	2	H2226	0.56	4.13	660,840,0.89
O139	5	6	3	H1872	4.93	4.97	840,1020,0.82
O140	8	5	1	H308	2.05	5.51	1050,1230,0.7
O140	8	5	2	H796	2.47	0.19	720,900,0.4
O140	8	5	3	H2649	1.56	3.2	960,1140,0.46
O141	7	8	1	H1829	3.87	4.7	690,870,0.38
O141	7	8	2	H2993	5.72	3.83	960,1140,0.93
O141	7	8	3	H1896	4.31	4.62	960,1140,0.59
O142	1	6	1	H1159	1.48	2.75	660,840,0.41
O142	1	6	2	H428	4.39	1.59	960,1140,0.7
O142	1	6	3	H974	0.38	2.68	570,750,0.92
O143	9	10	1	H1364	4.21	1.52	630,810,0.87
O143	9	10	2	H1416	3.54	4.92	690,870,0.9
O143	9	10	3	H336	0.66	5.06	1020,1200,0.22
O144	6	5	1	H833	5.61	5.48	690,870,0.8
O144	6	5	2	H2847	5.68	3.2	1080,1260,0.55
O144	6	5	3	H371	3.08	4.7	870,1050,0.65
O145	9	6	1	H2582	0.8	2.77	870,1050,0.28
O145	9	6	2	H436	2.6	5.43	570,750,0.72
O145	9	6	3	H1326	3.48	0.86	630,810,0.75
O146	9	6	1	H446	0.99	2.23	690,870,0.32
O146	9	6	2	H470	1.45	0.48	1050,1230,0.93
O146	9	6	3	H1276	0.62	4.52	1020,1200,0.5
O147	3	4	1	H2780	2.8	2.19	1020,1200,0.55
O147	3	4	2	H2902	5.9	5.61	720,900,0.54
O147	3	4	3	H998	5.17	1.44	540,720,0.57
O148	3	10	1	H2589	1.27	2.18	630,810,0.92
O148	3	10	2	H1863	3.53	2.86	900,1080,0.23
O148	3	10	3	H1872	4.93	4.97	840,1020,0.82
O149	8	4	1	H1144	3.35	4.84	900,1080,0.91
O149	8	4	2	H1564	1.11	4.85	1050,1230,0.75
O149	8	4	3	H202	1.29	2.57	1020,1200,0.41
O150	9	8	1	H1682	5.12	4.68	540,720,0.94
O150	9	8	2	H911	4.63	2.93	600,780,0.89
O150	9	8	3	H234	5.54	5.03	840,1020,0.69
O151	3	4	1	H202	1.29	2.57	1020,1200,0.41
O151	3	4	2	H2213	3.05	0.82	600,780,0.83
O151	3	4	3	H2295	2.29	3.49	1050,1230,0.23
O152	10	4	1	H677	5.18	2.97	630,810,0.85
O152	10	4	2	H184	0.02	1.47	960,1140,0.41
O152	10	4	3	H2247	1.74	0.3	870,1050,0.82
O153	3	3	1	H913	5.43	2.69	630,810,0.68
O153	3	3	2	H1834	4.2	1.51	840,1020,0.25
O153	3	3	3	H2522	3.14	1.67	570,750,0.21
O154	10	7	1	H685	4.18	3.23	960,1140,0.6
O154	10	7	2	H1448	2.85	0.94	540,720,0.83
O154	10	7	3	H1726	1.23	4.31	660,840,0.63
O155	9	2	1	H1411	5.99	2.92	1050,1230,0.41
O155	9	2	2	H404	5.34	5.07	840,1020,0.83
O155	9	2	3	H1146	2.86	2.45	1080,1260,0.71
O156	8	2	1	H2040	0.83	5.15	1080,1260,0.66
O156	8	2	2	H1429	4.58	1.49	870,1050,0.64
