NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O25	7	2	1	H2471	2.13	4.13	900,1080,0.99
O25	7	2	2	H1705	4.13	4.79	540,720,0.29
O25	7	2	3	H667	4.13	1.11	720,900,0.91
O26	6	2	1	H1379	1.08	4.82	1050,1230,0.93
O26	6	2	2	H361	3.39	3.69	840,1020,0.28
O26	6	2	3	H1336	1.44	3.96	600,780,0.34
O27	4	2	1	H2011	4.89	0.7	720,900,0.96
O27	4	2	2	H2281	4.57	3.64	870,1050,0.75
O27	4	2	3	H1783	5.57	2.27	960,1140,0.83
O28	9	3	1	H1391	2.73	4.01	900,1080,0.2
O28	9	3	2	H2059	2.89	2.16	600,780,0.78
O28	9	3	3	H2397	5.61	0.16	570,750,0.59
O29	9	10	1	H1962	3.25	2.68	900,1080,0.49
O29	9	10	2	H2062	3.94	4.06	720,900,0.98
O29	9	10	3	H2385	5.57	3.86	600,780,0.62
O30	7	10	1	H966	0.38	1.97	870,1050,0.95
O30	7	10	2	H1857	1.23	5.32	570,750,0.69
O30	7	10	3	H2080	2.51	0.24	840,1020,0.82
O31	4	1	1	H2748	4.44	1.79	690,870,0.76
O31	4	1	2	H290	3.43	0.32	840,1020,0.24
O31	4	1	3	H1368	5.59	1.69	960,1140,0.53
O32	8	10	1	H1668	3.46	3.59	690,870,0.88
O32	8	10	2	H1642	1.85	1.35	600,780,0.54
O32	8	10	3	H1171	5.72	1.41	630,810,0.24
O33	1	1	1	H616	4.65	2.01	570,750,0.74
O33	1	1	2	H785	1.43	3.15	1020,1200,0.87
O33	1	1	3	H831	3.63	4.0	840,1020,0.3
O34	5	3	1	H1170	1.62	0.15	1020,1200,0.75
O34	5	3	2	H871	4.93	4.93	690,870,0.9
O34	5	3	3	H1995	3.81	0.62	540,720,0.38
O35	3	4	1	H1237	2.68	1.63	900,1080,0.77
O35	3	4	2	H378	2.19	0.81	690,870,0.4
O35	3	4	3	H2862	5.22	5.8	900,1080,0.75
O36	5	5	1	H51	1.0	4.51	1050,1230,0.27
O36	5	5	2	H1234	2.82	4.35	1080,1260,0.27
O36	5	5	3	H2977	0.04	4.07	570,750,0.99
O37	9	6	1	H2929	4.96	0.63	720,900,0.41
O37	9	6	2	H1001	4.48	5.61	870,1050,0.39
O37	9	6	3	H2800	5.42	4.6	960,1140,0.33
O38	3	9	1	H998	2.31	0.83	720,900,0.95
O38	3	9	2	H741	2.48	2.62	1080,1260,0.32
O38	3	9	3	H1828	0.91	2.33	1050,1230,0.36
O39	5	7	1	H713	0.41	4.95	900,1080,0.42
O39	5	7	2	H2753	4.09	1.39	720,900,0.45
O39	5	7	3	H122	2.86	4.58	720,900,0.95
O40	10	8	1	H1409	2.14	1.35	1050,1230,0.64
O40	10	8	2	H2521	1.74	3.03	960,1140,0.72
O40	10	8	3	H2835	2.85	4.81	600,780,0.26
O41	7	3	1	H1882	2.4	1.04	600,780,0.54
O41	7	3	2	H2073	0.58	1.16	960,1140,0.4
O41	7	3	3	H2281	4.57	3.64	870,1050,0.75
O42	3	5	1	H1628	2.92	1.54	900,1080,0.5
O42	3	5	2	H2994	5.04	2.86	720,900,0.27
O42	3	5	3	H1623	5.77	4.8	660,840,0.5
O43	5	5	1	H726	3.45	3.71	720,900,0.51
O43	5	5	2	H1211	4.72	3.45	660,840,0.65
O43	5	5	3	H1538	1.81	2.86	1050,1230,0.79
O44	4	5	1	H2749	3.87	2.04	840,1020,0.46
O44	4	5	2	H1735	0.84	0.83	900,1080,0.5
O44	4	5	3	H2902	4.81	4.17	570,750,0.99
O45	6	6	1	H1004	1.51	5.17	570,750,0.3
O45	6	6	2	H2398	4.48	5.04	600,780,0.61
O45	6	6	3	H2389	0.71	4.74	1020,1200,0.29
O46	2	6	1	H2555	4.21	0.82	720,900,0.46
O46	2	6	2	H2422	4.35	0.18	870,1050,0.75
O46	2	6	3	H913	4.63	3.88	900,1080,0.48
O47	1	9	1	H1000	1.02	1.37	1050,1230,0.74
O47	1	9	2	H96	3.25	5.33	660,840,0.34
O47	1	9	3	H1527	3.15	1.61	900,1080,0.7
O48	7	10	1	H1437	2.91	0.13	1080,1260,0.38
O48	7	10	2	H1336	1.44	3.96	600,780,0.34
O48	7	10	3	H2835	2.85	4.81	600,780,0.26
O49	2	8	1	H839	0.78	2.93	1080,1260,0.27
O49	2	8	2	H1357	6.0	3.82	630,810,0.91
O49	2	8	3	H425	0.59	3.27	660,840,0.34
O50	2	8	1	H929	1.89	2.55	720,900,0.56
O50	2	8	2	H2450	4.14	4.94	570,750,0.37
O50	2	8	3	H2885	5.09	0.54	1050,1230,0.48
O51	5	1	1	H2354	2.51	0.81	1050,1230,0.87
O51	5	1	2	H144	2.17	2.85	630,810,0.9
O51	5	1	3	H2583	4.98	1.1	960,1140,0.71
O52	7	9	1	H595	0.85	3.82	1080,1260,0.97
O52	7	9	2	H1885	3.56	2.45	720,900,0.93
O52	7	9	3	H1413	5.28	5.65	900,1080,0.76
O53	7	3	1	H272	1.54	4.15	1050,1230,0.99
O53	7	3	2	H2386	0.55	0.57	690,870,0.36
O53	7	3	3	H2720	3.89	3.53	900,1080,0.38
O54	9	5	1	H1590	2.66	2.04	870,1050,0.64
O54	9	5	2	H466	5.88	5.13	840,1020,0.49
O54	9	5	3	H2720	3.89	3.53	900,1080,0.38
O55	8	3	1	H581	4.07	1.35	1050,1230,0.59
O55	8	3	2	H492	4.83	0.26	660,840,0.61
O55	8	3	3	H393	4.89	5.63	960,1140,0.64
O56	4	9	1	H1075	5.17	4.28	540,720,0.93
O56	4	9	2	H1696	3.11	1.62	1080,1260,0.33
O56	4	9	3	H662	4.25	1.73	840,1020,0.74
O57	7	8	1	H376	2.38	5.15	870,1050,0.58
O57	7	8	2	H2786	0.45	3.79	840,1020,0.84
O57	7	8	3	H1166	1.72	1.17	960,1140,0.97
O58	2	7	1	H2353	3.69	1.18	630,810,0.99
O58	2	7	2	H1807	1.4	5.14	720,900,0.91
O58	2	7	3	H905	1.95	6.0	1050,1230,0.21
O59	2	10	1	H1764	1.41	0.16	870,1050,0.21
O59	2	10	2	H903	4.21	0.27	840,1020,0.36
O59	2	10	3	H2576	1.59	3.94	630,810,0.25
O60	9	7	1	H1272	3.32	4.94	1020,1200,0.6
O60	9	7	2	H1706	5.92	0.78	540,720,0.8
O60	9	7	3	H751	1.65	4.65	600,780,0.3
O61	1	1	1	H825	2.03	4.72	900,1080,0.28
O61	1	1	2	H2699	1.24	4.34	720,900,0.69
O61	1	1	3	H389	5.82	4.4	570,750,0.56
O62	6	6	1	H29	1.22	0.26	600,780,0.87
O62	6	6	2	H1226	4.28	1.88	840,1020,0.54
O62	6	6	3	H378	2.19	0.81	690,870,0.4
O63	4	9	1	H2676	5.62	2.7	720,900,0.75
O63	4	9	2	H396	0.55	3.71	540,720,0.43
O63	4	9	3	H116	5.41	4.66	1050,1230,0.55
O64	10	2	1	H2060	2.27	3.34	600,780,0.32
O64	10	2	2	H1700	3.05	4.37	660,840,0.26
O64	10	2	3	H2884	4.58	4.55	1050,1230,0.96
O65	5	3	1	H2524	0.55	1.63	1020,1200,0.65
O65	5	3	2	H1476	1.47	2.41	1020,1200,0.53
O65	5	3	3	H531	3.9	5.26	960,1140,0.81
O66	3	6	1	H985	2.77	3.71	660,840,0.35
O66	3	6	2	H1890	1.72	2.69	720,900,0.99
O66	3	6	3	H1537	5.73	2.45	900,1080,0.58
O67	6	5	1	H1362	5.98	5.95	540,720,0.57
O67	6	5	2	H556	0.88	0.76	1050,1230,0.3
O67	6	5	3	H1804	1.47	5.36	660,840,0.67
O68	7	2	1	H2305	4.82	0.34	570,750,0.44
O68	7	2	2	H902	4.0	5.95	900,1080,0.98
O68	7	2	3	H173	2.21	1.2	1020,1200,0.56
O69	7	7	1	H249	1.35	2.06	840,1020,0.56
O69	7	7	2	H2490	5.54	0.3	540,720,0.51
O69	7	7	3	H1257	0.85	1.88	960,1140,0.95
O70	7	7	1	H2064	5.76	0.47	960,1140,0.59
O70	7	7	2	H1385	1.94	1.43	690,870,0.52
O70	7	7	3	H1252	1.61	5.1	1050,1230,0.95
O71	1	3	1	H2755	5.59	4.53	1020,1200,0.61
O71	1	3	2	H2218	0.71	3.96	540,720,0.62
O71	1	3	3	H2185	3.42	4.45	690,870,0.22
O72	8	1	1	H2373	5.73	4.66	630,810,0.28
O72	8	1	2	H1733	1.25	0.52	1050,1230,0.35
O72	8	1	3	H823	2.83	4.15	540,720,0.55
O73	6	3	1	H654	0.47	1.92	570,750,0.54
O73	6	3	2	H1577	2.13	0.27	690,870,0.87
O73	6	3	3	H1387	1.31	5.12	1020,1200,0.33
O74	8	6	1	H2675	3.2	3.35	600,780,0.45
O74	8	6	2	H258	3.1	3.43	720,900,0.46
O74	8	6	3	H2867	4.13	0.19	660,840,0.32
O75	5	7	1	H880	3.71	3.62	660,840,0.68
O75	5	7	2	H708	3.5	5.59	540,720,0.45
O75	5	7	3	H182	1.76	4.31	540,720,0.3
O76	9	9	1	H2846	3.03	1.46	1020,1200,0.73
O76	9	9	2	H1675	2.87	5.22	1050,1230,0.79
O76	9	9	3	H2167	0.54	1.18	1050,1230,0.98
O77	5	3	1	H578	3.2	5.55	720,900,0.98
O77	5	3	2	H1271	5.77	0.29	570,750,0.69
O77	5	3	3	H1192	1.49	3.94	1080,1260,0.77
O78	8	7	1	H2309	1.23	2.68	660,840,0.31
O78	8	7	2	H1190	4.92	1.2	1020,1200,0.91
O78	8	7	3	H2022	2.54	5.79	1080,1260,0.57
O79	1	3	1	H838	0.31	3.18	1050,1230,0.65
O79	1	3	2	H632	0.39	1.74	570,750,0.25
O79	1	3	3	H725	0.81	2.05	600,780,0.9
O80	9	2	1	H1629	5.06	4.98	570,750,0.56
O80	9	2	2	H2703	5.87	5.49	690,870,0.47
O80	9	2	3	H288	1.11	1.13	840,1020,0.89
O81	5	4	1	H2311	5.13	2.71	690,870,0.56
O81	5	4	2	H125	3.87	4.95	540,720,0.7
O81	5	4	3	H1772	4.65	4.92	1080,1260,0.65
O82	8	4	1	H674	1.76	2.96	690,870,0.89
O82	8	4	2	H1184	3.76	4.43	1080,1260,0.29
O82	8	4	3	H2031	5.19	0.37	1050,1230,0.65
O83	4	8	1	H556	0.88	0.76	1050,1230,0.3
O83	4	8	2	H138	0.22	2.1	540,720,0.93
O83	4	8	3	H1809	3.63	3.64	840,1020,0.8
O84	7	10	1	H881	5.89	1.76	870,1050,0.5
O84	7	10	2	H249	1.35	2.06	840,1020,0.56
O84	7	10	3	H2591	3.26	0.24	900,1080,0.34
O85	1	10	1	H919	2.88	5.08	1020,1200,0.94
O85	1	10	2	H1134	3.6	5.69	630,810,0.53
O85	1	10	3	H18	2.18	3.61	720,900,0.41
O86	4	6	1	H2964	3.79	3.13	900,1080,0.35
O86	4	6	2	H1223	0.66	1.07	900,1080,0.55
O86	4	6	3	H262	2.19	2.65	840,1020,0.73
O87	4	10	1	H2892	4.01	0.49	960,1140,0.56
O87	4	10	2	H1237	2.68	1.63	900,1080,0.77
O87	4	10	3	H992	0.49	3.46	870,1050,0.82
O88	1	9	1	H2404	1.33	1.25	660,840,0.5
O88	1	9	2	H880	3.71	3.62	660,840,0.68
O88	1	9	3	H2581	0.35	5.81	630,810,0.52
O89	4	4	1	H94	2.52	5.84	960,1140,0.51
O89	4	4	2	H2937	1.29	1.04	900,1080,0.24
O89	4	4	3	H1593	2.69	2.22	870,1050,0.4
O90	4	2	1	H696	0.39	1.46	840,1020,0.25
O90	4	2	2	H2245	5.62	4.5	1080,1260,0.73
O90	4	2	3	H1850	1.89	1.66	870,1050,0.3
O91	10	4	1	H2996	5.55	4.46	720,900,0.26
O91	10	4	2	H2721	2.08	3.18	540,720,0.68
O91	10	4	3	H2131	1.66	2.59	840,1020,0.31
O92	10	6	1	H2256	5.84	3.66	1020,1200,0.38
O92	10	6	2	H578	3.2	5.55	720,900,0.98
O92	10	6	3	H2623	4.08	5.05	1020,1200,0.31
O93	7	6	1	H1169	4.3	1.83	540,720,0.59
O93	7	6	2	H2391	2.27	3.62	540,720,0.31
O93	7	6	3	H2459	4.2	5.15	960,1140,0.63
O94	1	2	1	H2127	2.17	5.2	660,840,0.45
O94	1	2	2	H345	2.53	1.66	1080,1260,0.84
O94	1	2	3	H2095	0.83	0.74	870,1050,0.33
O95	1	6	1	H1110	4.54	5.7	1020,1200,0.71
O95	1	6	2	H822	1.49	5.16	630,810,0.24
O95	1	6	3	H559	0.28	0.85	1020,1200,0.43
O96	6	5	1	H361	3.39	3.69	840,1020,0.28
O96	6	5	2	H334	1.28	1.0	690,870,0.92
O96	6	5	3	H467	1.53	1.12	960,1140,0.81
O97	7	1	1	H751	1.65	4.65	600,780,0.3
O97	7	1	2	H2511	5.15	2.29	600,780,0.82
O97	7	1	3	H2753	4.09	1.39	720,900,0.45
O98	7	5	1	H1051	1.96	5.7	960,1140,0.72
O98	7	5	2	H1861	0.32	4.54	540,720,0.57
O98	7	5	3	H186	5.76	5.71	1020,1200,0.41
O99	4	1	1	H1581	1.01	1.7	660,840,0.98
O99	4	1	2	H2362	3.04	0.67	720,900,0.23
O99	4	1	3	H2761	1.37	2.33	1050,1230,0.93
O100	10	10	1	H8	2.32	2.67	1020,1200,0.99
O100	10	10	2	H2771	4.2	5.8	570,750,0.54
O100	10	10	3	H2397	5.61	0.16	570,750,0.59
O101	2	3	1	H945	5.78	5.47	960,1140,0.26
O101	2	3	2	H1454	3.33	0.54	720,900,0.41
O101	2	3	3	H2930	2.51	4.65	840,1020,0.67
O102	9	5	1	H279	5.86	0.78	720,900,0.48
O102	9	5	2	H842	4.73	2.17	660,840,0.76
O102	9	5	3	H886	2.31	5.98	840,1020,0.67
O103	6	2	1	H2785	0.18	3.9	540,720,0.41
O103	6	2	2	H518	4.21	4.54	900,1080,0.47
O103	6	2	3	H974	0.21	5.87	540,720,0.61
O104	8	3	1	H1376	1.23	3.77	1080,1260,0.61
O104	8	3	2	H1312	3.16	3.81	720,900,0.96
O104	8	3	3	H1557	3.94	2.94	1050,1230,0.25
O105	10	3	1	H2263	5.49	2.57	900,1080,0.73
O105	10	3	2	H2716	5.09	4.75	1020,1200,0.79
O105	10	3	3	H1491	1.27	5.62	1020,1200,0.72
O106	9	10	1	H223	0.53	1.57	720,900,0.53
O106	9	10	2	H2660	3.89	2.23	630,810,0.67
O106	9	10	3	H2694	3.82	3.38	690,870,0.26
O107	10	8	1	H1272	3.32	4.94	1020,1200,0.6
O107	10	8	2	H180	4.56	3.63	1020,1200,0.35
O107	10	8	3	H161	3.15	4.12	540,720,0.79
O108	7	6	1	H1668	3.46	3.59	690,870,0.88
O108	7	6	2	H1017	3.74	1.74	960,1140,0.74
O108	7	6	3	H2616	2.56	3.38	720,900,0.36
O109	1	5	1	H53	4.65	2.17	540,720,0.54
O109	1	5	2	H788	5.98	4.03	720,900,0.22
O109	1	5	3	H1314	2.88	1.19	630,810,0.36
O110	2	5	1	H2173	0.61	4.83	660,840,0.35
O110	2	5	2	H777	2.9	4.81	870,1050,0.99
O110	2	5	3	H1409	2.14	1.35	1050,1230,0.64
O111	7	1	1	H2201	5.41	5.28	960,1140,0.56
O111	7	1	2	H2793	4.12	5.81	900,1080,0.54
O111	7	1	3	H558	1.21	4.07	960,1140,0.64
O112	10	8	1	H2950	2.9	1.74	660,840,0.85
O112	10	8	2	H1021	2.01	5.03	720,900,0.21
O112	10	8	3	H342	3.23	4.14	720,900,0.41
O113	4	4	1	H2140	0.77	5.31	840,1020,0.81
O113	4	4	2	H2418	2.38	2.74	570,750,0.35
O113	4	4	3	H2421	1.25	1.94	840,1020,0.47
O114	1	10	1	H2985	0.24	0.25	900,1080,0.27
O114	1	10	2	H1955	2.33	2.06	690,870,0.22
O114	1	10	3	H1969	0.79	5.08	720,900,0.52
O115	6	3	1	H2954	2.75	3.56	570,750,0.45
O115	6	3	2	H1490	2.45	5.82	630,810,0.65
O115	6	3	3	H685	2.25	3.66	840,1020,0.3
O116	1	1	1	H653	1.36	0.83	900,1080,0.53
O116	1	1	2	H1197	5.31	3.91	660,840,0.2
O116	1	1	3	H1912	1.34	3.77	1020,1200,0.67
O117	3	1	1	H317	3.38	0.95	870,1050,0.91
O117	3	1	2	H95	0.03	1.79	660,840,0.69
O117	3	1	3	H2366	4.76	5.06	1020,1200,0.94
O118	9	3	1	H1995	3.81	0.62	540,720,0.38
O118	9	3	2	H104	2.7	3.76	900,1080,0.44
O118	9	3	3	H1065	1.94	0.34	900,1080,0.42
O119	1	4	1	H842	4.73	2.17	660,840,0.76
O119	1	4	2	H2455	5.46	4.87	1020,1200,0.29
O119	1	4	3	H2145	0.06	4.49	960,1140,0.65
O120	7	3	1	H2889	1.38	3.54	690,870,0.33
O120	7	3	2	H1177	4.08	5.56	570,750,0.31
O120	7	3	3	H197	3.44	1.4	600,780,0.75
O121	7	9	1	H2846	3.03	1.46	1020,1200,0.73
O121	7	9	2	H2589	4.21	5.98	570,750,0.23
O121	7	9	3	H2243	3.83	2.33	1020,1200,0.36
O122	4	7	1	H938	0.6	2.82	600,780,0.72
O122	4	7	2	H2396	4.71	5.26	630,810,0.45
O122	4	7	3	H1702	5.91	1.28	720,900,0.2
O123	6	1	1	H315	5.71	3.99	840,1020,0.28
O123	6	1	2	H2541	0.16	2.26	1020,1200,0.71
O123	6	1	3	H1700	3.05	4.37	660,840,0.26
O124	6	9	1	H191	5.29	1.44	600,780,0.6
O124	6	9	2	H1022	0.05	0.95	960,1140,0.97
O124	6	9	3	H332	1.72	4.37	870,1050,0.98
O125	6	8	1	H1642	1.85	1.35	600,780,0.54
O125	6	8	2	H1875	1.75	1.44	1080,1260,0.66
O125	6	8	3	H1589	1.49	1.13	870,1050,0.45
O126	5	2	1	H1027	0.22	5.77	660,840,0.39
O126	5	2	2	H322	1.2	2.8	1020,1200,0.56
O126	5	2	3	H670	5.8	3.41	1080,1260,0.76
O127	3	4	1	H2883	0.49	0.47	1080,1260,0.85
O127	3	4	2	H1515	1.3	2.6	720,900,0.93
O127	3	4	3	H1034	5.61	0.5	840,1020,0.87
O128	4	8	1	H965	5.16	5.32	540,720,0.54
O128	4	8	2	H1511	3.35	0.6	630,810,0.68
O128	4	8	3	H1969	0.79	5.08	720,900,0.52
O129	6	10	1	H2995	4.94	2.07	690,870,0.96
O129	6	10	2	H2866	1.71	2.94	660,840,0.31
O129	6	10	3	H1749	4.56	0.23	840,1020,0.65
O130	9	1	1	H1351	3.29	0.52	540,720,0.32
O130	9	1	2	H1487	5.59	5.0	660,840,0.34
O130	9	1	3	H1818	1.84	2.87	660,840,0.66
O131	7	8	1	H1165	3.7	4.27	630,810,0.51
O131	7	8	2	H580	0.65	2.5	1080,1260,0.25
O131	7	8	3	H1299	3.23	0.22	720,900,0.47
O132	9	1	1	H15	1.37	3.82	870,1050,0.56
O132	9	1	2	H1769	0.63	1.35	840,1020,0.61
O132	9	1	3	H721	3.8	0.61	840,1020,0.92
O133	7	1	1	H2290	5.78	4.94	1050,1230,0.78
O133	7	1	2	H2418	2.38	2.74	570,750,0.35
O133	7	1	3	H999	2.67	6.0	870,1050,0.92
O134	7	9	1	H202	3.76	5.23	600,780,0.99
O134	7	9	2	H1572	2.86	2.85	1050,1230,0.74
O134	7	9	3	H701	0.35	2.32	660,840,0.25
O135	4	10	1	H282	1.64	3.73	660,840,0.56
O135	4	10	2	H917	1.23	3.32	600,780,0.88
O135	4	10	3	H2875	0.9	2.3	600,780,0.91
O136	5	9	1	H2663	1.57	5.27	1020,1200,0.79
O136	5	9	2	H2828	5.72	3.58	630,810,0.76
O136	5	9	3	H814	4.62	5.19	720,900,0.33
O137	3	7	1	H1800	1.23	1.61	540,720,0.39
O137	3	7	2	H497	2.45	0.93	570,750,0.99
O137	3	7	3	H2738	2.42	4.02	870,1050,0.52
O138	10	5	1	H2219	3.09	2.81	660,840,0.81
O138	10	5	2	H341	4.36	0.55	600,780,0.43
O138	10	5	3	H920	5.5	2.04	870,1050,0.59
O139	1	9	1	H368	3.91	0.66	900,1080,0.7
O139	1	9	2	H2145	0.06	4.49	960,1140,0.65
O139	1	9	3	H2895	5.76	0.69	570,750,0.56
O140	3	3	1	H1328	0.84	2.2	600,780,0.25
O140	3	3	2	H1671	5.27	4.47	900,1080,0.95
O140	3	3	3	H1879	3.58	3.54	600,780,0.26
O141	8	5	1	H769	5.18	1.43	690,870,0.8
O141	8	5	2	H1064	3.99	4.47	630,810,0.25
O141	8	5	3	H391	1.38	5.86	720,900,0.51
O142	7	10	1	H1319	5.97	5.47	960,1140,0.68
O142	7	10	2	H2519	1.44	0.45	540,720,0.68
O142	7	10	3	H1783	5.57	2.27	960,1140,0.83
O143	2	3	1	H428	5.73	1.59	570,750,0.32
O143	2	3	2	H2432	0.28	5.28	840,1020,0.72
O143	2	3	3	H479	1.6	1.26	540,720,0.94
O144	5	2	1	H1505	5.86	4.27	840,1020,0.37
O144	5	2	2	H1543	0.72	2.8	960,1140,0.82
O144	5	2	3	H2587	0.22	2.43	690,870,0.96
O145	2	3	1	H406	0.61	2.6	660,840,0.8
O145	2	3	2	H944	0.05	4.55	840,1020,0.23
O145	2	3	3	H2893	1.45	5.06	720,900,0.61
O146	8	5	1	H1962	3.25	2.68	900,1080,0.49
O146	8	5	2	H222	5.87	4.92	720,900,0.59
O146	8	5	3	H418	0.38	0.55	1020,1200,0.45
O147	1	4	1	H910	3.61	1.14	1050,1230,0.87
O147	1	4	2	H2550	2.4	5.54	1080,1260,0.8
O147	1	4	3	H2071	4.27	0.27	690,870,0.61
O148	2	8	1	H2518	0.11	3.85	570,750,0.81
O148	2	8	2	H1682	4.05	4.89	720,900,0.84
O148	2	8	3	H2268	2.07	4.76	540,720,0.45
O149	5	3	1	H1504	1.49	5.44	840,1020,0.58
O149	5	3	2	H181	3.58	5.35	900,1080,0.53
O149	5	3	3	H2967	2.12	0.86	1020,1200,0.23
O150	1	8	1	H795	4.9	2.21	870,1050,0.38
O150	1	8	2	H1550	1.04	3.42	570,750,0.58
O150	1	8	3	H381	5.54	5.18	660,840,0.73
O151	8	8	1	H119	4.9	5.92	660,840,0.71
O151	8	8	2	H1147	4.56	5.42	1020,1200,0.95
O151	8	8	3	H1050	3.5	3.41	870,1050,0.9
O152	2	2	1	H358	3.73	0.3	960,1140,0.21
O152	2	2	2	H1893	1.16	3.41	870,1050,0.24
O152	2	2	3	H1609	1.47	0.2	900,1080,0.32
O153	10	8	1	H2383	5.8	3.99	570,750,0.43
O153	10	8	2	H2280	0.32	1.19	660,840,0.31
O153	10	8	3	H599	3.8	3.07	900,1080,0.59
O154	7	8	1	H61	4.02	2.62	900,1080,0.37
O154	7	8	2	H885	3.64	5.48	570,750,0.75
O154	7	8	3	H831	3.63	4.0	840,1020,0.3
O155	8	7	1	H1151	4.36	4.37	690,870,0.27
O155	8	7	2	H1777	5.61	2.01	720,900,0.33
O155	8	7	3	H357	3.29	2.33	600,780,0.38
O156	2	8	1	H1034	5.61	0.5	840,1020,0.87
O156	2	8	2	H1386	4.71	2.39	870,1050,0.97
