NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O39	7	3	2	H2983	5.14	2.16	660,840,0.9
O39	7	3	3	H478	4.72	1.37	660,840,0.74
O40	5	1	1	H1997	2.94	0.79	900,1080,0.27
O40	5	1	2	H2210	3.55	5.41	1080,1260,0.26
O40	5	1	3	H600	0.78	1.52	540,720,0.2
O41	3	7	1	H2895	2.71	3.48	1020,1200,0.71
O41	3	7	2	H2741	5.69	4.62	600,780,0.22
O41	3	7	3	H2455	5.87	5.47	840,1020,0.47
O42	4	8	1	H2528	3.53	4.24	1080,1260,0.77
O42	4	8	2	H956	4.97	4.53	570,750,0.97
O42	4	8	3	H1493	0.67	0.06	660,840,0.5
O43	4	7	1	H1462	5.01	2.97	570,750,0.37
O43	4	7	2	H1684	4.32	5.27	630,810,0.37
O43	4	7	3	H2434	1.84	3.07	960,1140,0.79
O44	6	4	1	H1380	1.49	5.45	1050,1230,0.7
O44	6	4	2	H875	1.89	2.02	1020,1200,0.93
O44	6	4	3	H1291	5.54	2.51	1020,1200,0.38
O45	1	9	1	H1361	3.66	0.75	720,900,0.59
O45	1	9	2	H653	3.09	2.25	960,1140,0.62
O45	1	9	3	H2995	2.05	5.74	570,750,0.59
O46	5	1	1	H2952	5.58	4.78	660,840,0.58
O46	5	1	2	H676	1.42	4.54	960,1140,0.23
O46	5	1	3	H159	1.9	4.85	660,840,0.44
O47	1	10	1	H1482	4.53	3.97	900,1080,0.98
O47	1	10	2	H1999	4.47	4.82	1020,1200,0.21
O47	1	10	3	H19	1.28	2.86	900,1080,0.88
O48	8	9	1	H1945	3.15	2.51	630,810,0.94
O48	8	9	2	H1876	5.5	2.17	840,1020,0.77
O48	8	9	3	H460	5.31	0.72	600,780,0.24
O49	6	2	1	H1566	2.24	2.79	900,1080,0.49
O49	6	2	2	H2055	2.39	5.87	720,900,0.44
O49	6	2	3	H2097	4.17	3.15	540,720,0.21
O50	9	9	1	H1647	3.9	3.64	540,720,0.9
O50	9	9	2	H593	0.87	5.12	960,1140,0.31
O50	9	9	3	H1423	0.73	5.56	690,870,0.64
O51	3	4	1	H58	4.52	1.29	900,1080,0.74
O51	3	4	2	H2583	0.21	1.17	870,1050,0.26
O51	3	4	3	H1048	2.4	0.16	660,840,0.64
O52	4	7	1	H2059	0.17	1.57	840,1020,0.24
O52	4	7	2	H773	2.03	0.11	690,870,0.56
O52	4	7	3	H2728	0.44	4.02	1080,1260,0.63
O53	3	4	1	H919	5.51	5.03	690,870,0.59
O53	3	4	2	H2826	0.79	5.85	660,840,0.24
O53	3	4	3	H1245	4.22	2.1	720,900,0.66
O54	5	3	1	H2414	5.19	1.7	630,810,0.79
O54	5	3	2	H1459	2.89	4.73	840,1020,0.59
O54	5	3	3	H2021	3.06	2.91	570,750,0.52
O55	7	3	1	H1904	2.05	0.85	690,870,0.8
O55	7	3	2	H1333	3.18	3.4	870,1050,0.31
O55	7	3	3	H1899	3.64	3.61	570,750,0.8
O56	9	6	1	H794	4.78	2.48	660,840,0.66
O56	9	6	2	H860	5.65	0.05	570,750,0.85
O56	9	6	3	H2710	5.78	5.53	960,1140,0.44
O57	10	6	1	H2142	5.28	0.77	1020,1200,0.26
O57	10	6	2	H821	1.21	1.4	570,750,0.77
O57	10	6	3	H2230	2.48	1.58	900,1080,0.74
O58	10	3	1	H132	3.9	3.59	900,1080,0.34
O58	10	3	2	H734	1.46	1.89	630,810,0.66
O58	10	3	3	H557	4.35	1.7	630,810,0.97
O59	7	4	1	H2217	3.22	3.85	600,780,0.54
O59	7	4	2	H842	3.35	0.94	600,780,0.86
O59	7	4	3	H2319	1.76	3.15	1020,1200,0.98
O60	6	9	1	H360	1.95	1.21	840,1020,0.75
O60	6	9	2	H2116	1.85	4.96	840,1020,0.24
O60	6	9	3	H281	4.78	1.14	570,750,0.29
O61	4	5	1	H2143	0.2	0.06	900,1080,0.42
O61	4	5	2	H2684	1.98	4.6	900,1080,0.64
O61	4	5	3	H2148	2.35	0.68	630,810,0.47
O62	2	6	1	H453	4.63	0.25	690,870,0.86
O62	2	6	2	H2360	0.25	4.51	960,1140,0.77
O62	2	6	3	H2518	5.18	3.98	660,840,0.95
O63	2	5	1	H2330	4.16	4.0	1050,1230,0.79
O63	2	5	2	H2815	1.0	1.22	540,720,0.33
O63	2	5	3	H660	3.75	0.08	1020,1200,0.74
O64	10	6	1	H888	3.11	0.76	540,720,0.96
O64	10	6	2	H2716	5.52	4.98	570,750,0.6
O64	10	6	3	H2707	5.17	3.4	660,840,0.42
O65	4	7	1	H2117	4.65	1.33	1050,1230,0.74
O65	4	7	2	H2811	1.38	5.38	960,1140,0.65
O65	4	7	3	H602	4.7	2.95	570,750,0.68
O66	2	6	1	H1767	2.52	2.22	600,780,0.29
O66	2	6	2	H866	4.36	5.7	870,1050,0.32
O66	2	6	3	H1401	0.86	1.06	1080,1260,0.66
O67	2	9	1	H1131	1.85	1.14	1020,1200,0.35
O67	2	9	2	H1047	5.29	0.26	660,840,0.75
O67	2	9	3	H271	3.95	5.82	720,900,0.7
O68	2	4	1	H2733	5.32	0.86	870,1050,0.81
O68	2	4	2	H1437	0.47	1.41	1050,1230,0.75
O68	2	4	3	H667	4.12	1.36	570,750,0.7
O69	1	4	1	H1370	1.8	4.57	600,780,0.57
O69	1	4	2	H2933	2.54	4.07	1080,1260,0.29
O69	1	4	3	H1634	4.78	0.3	630,810,0.77
O70	3	10	1	H873	0.7	1.55	960,1140,0.59
O70	3	10	2	H1130	2.06	5.73	960,1140,0.75
O70	3	10	3	H1886	3.07	5.72	630,810,0.79
O71	8	1	1	H234	2.3	3.26	900,1080,0.56
O71	8	1	2	H1251	2.84	3.27	1050,1230,0.48
O71	8	1	3	H1311	1.52	4.65	720,900,0.74
O72	7	4	1	H2889	2.15	2.27	600,780,0.98
O72	7	4	2	H2018	2.68	0.93	840,1020,0.3
O72	7	4	3	H422	4.45	2.3	630,810,0.85
O73	1	3	1	H2784	0.65	2.06	660,840,0.42
O73	1	3	2	H2202	3.09	5.17	1080,1260,0.44
O73	1	3	3	H514	4.97	4.04	960,1140,0.92
O74	2	10	1	H1510	2.82	3.64	540,720,0.55
O74	2	10	2	H1478	1.43	4.04	600,780,0.73
O74	2	10	3	H1171	3.82	1.19	720,900,0.24
O75	8	7	1	H807	0.56	2.45	900,1080,0.63
O75	8	7	2	H299	1.84	5.93	720,900,0.93
O75	8	7	3	H1858	5.51	4.28	840,1020,0.76
O76	6	1	1	H2359	2.95	2.15	600,780,0.72
O76	6	1	2	H947	5.09	1.7	540,720,0.62
O76	6	1	3	H2663	2.45	3.71	660,840,0.59
O77	5	8	1	H1461	4.39	1.97	1080,1260,0.31
O77	5	8	2	H2966	5.63	4.15	1020,1200,0.34
O77	5	8	3	H603	0.75	2.17	900,1080,0.49
O78	9	6	1	H1190	3.75	2.44	840,1020,0.55
O78	9	6	2	H441	2.96	0.82	720,900,0.23
O78	9	6	3	H2163	4.76	3.73	690,870,0.65
O79	10	2	1	H1444	3.5	3.46	900,1080,0.75
O79	10	2	2	H590	4.32	1.46	1020,1200,0.98
O79	10	2	3	H338	3.5	0.06	900,1080,0.79
O80	2	5	1	H335	3.59	3.63	570,750,0.67
O80	2	5	2	H1734	5.87	3.74	660,840,0.5
O80	2	5	3	H252	1.19	3.59	540,720,0.93
O81	5	7	1	H1362	0.99	0.18	600,780,0.29
O81	5	7	2	H890	5.09	0.2	600,780,0.53
O81	5	7	3	H1783	4.36	4.44	690,870,0.57
O82	8	1	1	H1983	2.44	4.3	1080,1260,0.33
O82	8	1	2	H1198	2.46	0.81	870,1050,0.84
O82	8	1	3	H2306	5.74	3.01	660,840,0.56
O83	4	5	1	H1031	2.53	5.09	690,870,0.28
O83	4	5	2	H926	4.13	1.07	630,810,0.86
O83	4	5	3	H715	2.55	5.95	960,1140,0.22
O84	1	1	1	H2300	3.58	2.64	630,810,0.82
O84	1	1	2	H1646	3.6	0.58	960,1140,0.7
O84	1	1	3	H1035	0.3	6.0	630,810,0.44
O85	9	6	1	H1248	5.12	1.3	660,840,0.25
O85	9	6	2	H2019	1.49	4.28	570,750,0.75
O85	9	6	3	H1542	1.01	5.9	720,900,0.26
O86	1	10	1	H1186	2.58	4.34	1050,1230,0.75
O86	1	10	2	H431	5.0	5.03	540,720,0.54
O86	1	10	3	H182	2.42	5.0	570,750,0.44
O87	6	2	1	H2520	2.95	5.17	660,840,0.57
O87	6	2	2	H244	1.41	3.78	1050,1230,0.21
O87	6	2	3	H840	0.94	5.18	1080,1260,0.56
O88	5	2	1	H242	4.52	1.03	1080,1260,0.28
O88	5	2	2	H2361	2.77	2.04	960,1140,0.43
O88	5	2	3	H922	2.43	5.43	540,720,0.94
O89	7	7	1	H1581	3.41	5.39	960,1140,0.57
O89	7	7	2	H2282	4.57	1.7	720,900,0.95
O89	7	7	3	H1568	1.55	0.05	570,750,0.52
O90	10	7	1	H1669	0.64	2.08	870,1050,0.52
O90	10	7	2	H623	5.49	3.38	900,1080,0.82
O90	10	7	3	H1339	1.25	3.47	630,810,0.27
O91	4	5	1	H1294	4.09	4.28	1050,1230,0.68
O91	4	5	2	H61	3.07	0.24	1020,1200,0.68
O91	4	5	3	H1856	3.43	0.54	870,1050,0.34
O92	6	6	1	H1332	2.16	0.87	660,840,0.85
O92	6	6	2	H138	1.9	4.87	570,750,0.76
O92	6	6	3	H2316	2.51	0.33	600,780,0.47
O93	6	4	1	H2150	3.5	0.14	660,840,0.69
O93	6	4	2	H798	2.57	0.45	960,1140,0.53
O93	6	4	3	H350	1.07	0.58	630,810,0.27
O94	2	1	1	H2979	5.97	4.47	960,1140,0.34
O94	2	1	2	H2300	3.58	2.64	630,810,0.82
O94	2	1	3	H1001	2.96	1.77	960,1140,0.46
O95	4	1	1	H1096	4.67	0.8	720,900,0.54
O95	4	1	2	H1611	3.91	1.57	600,780,0.97
O95	4	1	3	H1465	4.65	5.2	690,870,0.29
O96	4	8	1	H1691	2.25	1.04	600,780,0.58
O96	4	8	2	H2399	3.7	2.11	690,870,0.89
O96	4	8	3	H719	0.65	2.52	960,1140,0.33
O97	9	4	1	H1925	1.31	0.06	840,1020,0.9
O97	9	4	2	H149	1.95	3.08	690,870,0.78
O97	9	4	3	H44	1.89	4.69	900,1080,0.65
O98	1	7	1	H2808	5.76	1.0	870,1050,0.37
O98	1	7	2	H2481	4.5	1.13	1050,1230,0.7
O98	1	7	3	H690	5.22	2.79	1050,1230,0.49
O99	6	2	1	H192	4.03	5.27	1020,1200,0.56
O99	6	2	2	H1939	3.24	0.06	840,1020,0.49
O99	6	2	3	H2390	3.26	2.92	870,1050,0.65
O100	10	3	1	H2756	2.71	2.77	870,1050,0.9
O100	10	3	2	H2044	5.59	3.88	1050,1230,0.63
O100	10	3	3	H1284	0.01	0.69	840,1020,0.4
O101	4	7	1	H912	5.22	2.63	690,870,0.6
O101	4	7	2	H2360	0.25	4.51	960,1140,0.77
O101	4	7	3	H737	1.06	4.05	960,1140,0.83
O102	10	6	1	H1073	3.91	1.93	600,780,0.44
O102	10	6	2	H519	3.15	3.72	1050,1230,0.62
O102	10	6	3	H1848	3.52	4.33	720,900,0.74
O103	5	3	1	H1782	3.62	0.21	540,720,0.84
O103	5	3	2	H2926	4.77	1.94	1080,1260,0.69
O103	5	3	3	H2739	2.34	3.32	570,750,0.34
O104	7	7	1	H2707	5.17	3.4	660,840,0.42
O104	7	7	2	H1945	3.15	2.51	630,810,0.94
O104	7	7	3	H201	5.91	4.31	600,780,0.51
O105	8	9	1	H2754	2.66	4.17	870,1050,0.61
O105	8	9	2	H623	5.49	3.38	900,1080,0.82
O105	8	9	3	H276	4.68	0.2	540,720,0.98
O106	3	10	1	H403	4.53	4.93	900,1080,0.64
O106	3	10	2	H1419	4.27	3.95	540,720,0.8
O106	3	10	3	H1426	2.14	1.46	1080,1260,0.27
O107	5	5	1	H761	2.61	4.21	960,1140,0.52
O107	5	5	2	H615	3.68	0.46	1020,1200,0.27
O107	5	5	3	H114	1.2	3.2	1020,1200,0.65
O108	6	7	1	H2043	5.58	1.49	1080,1260,0.72
O108	6	7	2	H2821	4.51	3.19	630,810,0.77
O108	6	7	3	H1723	5.79	2.16	570,750,0.61
O109	3	7	1	H2217	3.22	3.85	600,780,0.54
O109	3	7	2	H371	4.88	5.84	840,1020,0.56
O109	3	7	3	H1211	5.44	3.23	690,870,0.39
O110	4	4	1	H494	5.99	5.4	870,1050,0.55
O110	4	4	2	H532	3.78	5.81	690,870,0.92
O110	4	4	3	H840	0.94	5.18	1080,1260,0.56
O111	9	10	1	H1145	4.35	5.7	630,810,0.6
O111	9	10	2	H640	3.05	2.24	690,870,0.83
O111	9	10	3	H244	1.41	3.78	1050,1230,0.21
O112	10	3	1	H2630	5.24	5.78	690,870,0.31
O112	10	3	2	H1603	2.32	3.83	570,750,0.34
O112	10	3	3	H2567	0.44	5.32	570,750,0.57
O113	2	10	1	H1658	4.55	4.73	660,840,0.62
O113	2	10	2	H512	1.56	1.77	660,840,0.58
O113	2	10	3	H1230	2.1	0.34	600,780,0.89
O114	8	1	1	H2409	3.89	1.36	1080,1260,0.66
O114	8	1	2	H2955	2.49	5.5	840,1020,0.79
O114	8	1	3	H2281	4.23	2.81	960,1140,0.54
O115	3	4	1	H1915	3.46	5.94	900,1080,0.23
O115	3	4	2	H2221	0.87	5.0	600,780,0.34
O115	3	4	3	H645	2.08	4.15	720,900,0.7
O116	9	3	1	H1371	5.02	4.92	720,900,0.75
O116	9	3	2	H1272	4.28	2.2	840,1020,0.36
O116	9	3	3	H918	3.01	1.56	570,750,0.55
O117	2	6	1	H1426	2.14	1.46	1080,1260,0.27
O117	2	6	2	H40	3.52	3.44	720,900,0.5
O117	2	6	3	H1300	0.4	2.34	1020,1200,0.81
O118	2	10	1	H619	0.55	5.99	540,720,0.99
O118	2	10	2	H1671	2.38	0.5	630,810,0.35
O118	2	10	3	H1255	5.37	4.25	870,1050,0.8
O119	2	4	1	H2927	1.42	2.27	1050,1230,0.25
O119	2	4	2	H2564	5.53	4.78	1080,1260,0.67
O119	2	4	3	H1400	2.69	4.01	630,810,0.87
O120	3	6	1	H2022	2.82	0.09	1020,1200,0.85
O120	3	6	2	H1840	4.14	1.48	870,1050,0.95
O120	3	6	3	H1712	1.24	3.92	870,1050,0.38
O121	8	2	1	H550	0.82	0.59	1080,1260,0.67
O121	8	2	2	H2132	0.88	3.12	720,900,0.91
O121	8	2	3	H2116	1.85	4.96	840,1020,0.24
O122	3	8	1	H839	2.84	4.64	570,750,0.79
O122	3	8	2	H2460	1.2	5.43	720,900,0.79
O122	3	8	3	H1376	2.33	1.52	720,900,0.81
O123	5	5	1	H1538	3.98	2.5	540,720,0.32
O123	5	5	2	H2405	1.22	0.57	540,720,0.3
O123	5	5	3	H2562	4.17	0.26	720,900,0.39
O124	10	8	1	H2276	4.21	1.37	1080,1260,0.48
O124	10	8	2	H1090	5.76	1.3	1050,1230,0.7
O124	10	8	3	H1454	2.37	1.54	960,1140,0.81
O125	1	8	1	H2183	4.8	4.58	690,870,0.21
O125	1	8	2	H386	2.59	3.04	660,840,0.89
O125	1	8	3	H1590	5.38	0.52	870,1050,0.91
O126	8	4	1	H2662	5.14	4.19	570,750,0.6
O126	8	4	2	H32	2.19	2.11	1080,1260,0.41
O126	8	4	3	H1783	4.36	4.44	690,870,0.57
O127	10	6	1	H2580	1.1	5.79	1020,1200,0.52
O127	10	6	2	H367	1.79	3.11	600,780,0.31
O127	10	6	3	H2491	4.34	1.11	630,810,0.39
O128	8	4	1	H1659	3.01	3.57	1080,1260,0.7
O128	8	4	2	H1032	2.46	1.67	540,720,0.26
O128	8	4	3	H367	1.79	3.11	600,780,0.31
O129	1	3	1	H1026	1.09	3.42	840,1020,0.81
O129	1	3	2	H2802	0.42	5.46	1080,1260,0.91
O129	1	3	3	H1530	3.18	3.91	630,810,0.55
O130	6	9	1	H42	0.33	0.65	540,720,0.21
O130	6	9	2	H1592	0.68	1.63	690,870,0.66
O130	6	9	3	H1919	3.57	1.52	660,840,0.99
O131	3	6	1	H455	2.43	2.59	1080,1260,0.75
O131	3	6	2	H429	1.81	2.37	1080,1260,0.8
O131	3	6	3	H1580	4.32	1.0	540,720,0.68
O132	3	7	1	H2339	4.37	2.22	840,1020,0.78
O132	3	7	2	H2674	5.55	1.76	720,900,0.36
O132	3	7	3	H2894	1.39	5.14	840,1020,0.66
O133	4	1	1	H977	4.48	2.35	630,810,0.54
O133	4	1	2	H2839	1.2	3.41	900,1080,0.65
O133	4	1	3	H1649	2.62	5.99	690,870,0.28
O134	8	9	1	H891	2.01	0.98	570,750,0.81
O134	8	9	2	H503	0.24	0.74	1080,1260,0.31
O134	8	9	3	H2574	4.14	1.69	1050,1230,0.92
O135	9	2	1	H209	3.86	1.34	1080,1260,0.63
O135	9	2	2	H2323	5.7	3.58	960,1140,0.43
O135	9	2	3	H260	0.75	5.64	630,810,0.74
O136	4	6	1	H2435	2.51	3.47	540,720,0.35
O136	4	6	2	H2229	1.63	1.67	1020,1200,0.53
O136	4	6	3	H126	1.11	3.62	690,870,0.97
O137	9	4	1	H706	5.13	4.32	1080,1260,0.83
O137	9	4	2	H777	0.2	3.62	1020,1200,0.61
O137	9	4	3	H1640	5.73	2.91	1080,1260,0.38
O138	4	8	1	H1029	0.54	5.31	570,750,0.46
O138	4	8	2	H2259	3.85	5.88	690,870,0.25
O138	4	8	3	H856	1.1	2.37	570,750,0.91
O139	3	1	1	H544	3.52	0.96	840,1020,0.41
O139	3	1	2	H194	0.69	4.32	870,1050,0.35
O139	3	1	3	H1369	4.55	3.94	540,720,0.98
O140	5	5	1	H3	4.94	0.18	540,720,0.43
O140	5	5	2	H1659	3.01	3.57	1080,1260,0.7
O140	5	5	3	H410	2.4	1.13	570,750,0.86
O141	4	5	1	H1473	3.73	2.71	840,1020,0.88
O141	4	5	2	H2247	2.5	4.54	1020,1200,0.71
O141	4	5	3	H610	5.91	3.23	630,810,0.56
O142	4	10	1	H974	5.42	5.21	960,1140,0.39
O142	4	10	2	H2632	5.71	3.97	630,810,0.83
O142	4	10	3	H791	3.55	2.27	1020,1200,0.98
O143	6	4	1	H2769	5.33	4.57	840,1020,0.34
O143	6	4	2	H392	1.31	4.41	540,720,0.81
O143	6	4	3	H1756	0.35	1.72	960,1140,0.63
O144	2	3	1	H154	5.36	5.25	960,1140,0.84
O144	2	3	2	H1589	0.37	1.37	900,1080,0.87
O144	2	3	3	H1005	4.62	4.18	870,1050,0.54
O145	9	2	1	H1133	0.49	0.07	1050,1230,0.77
O145	9	2	2	H2667	3.58	4.23	840,1020,0.43
O145	9	2	3	H346	2.94	4.71	660,840,0.77
O146	2	4	1	H883	1.3	3.51	660,840,0.57
O146	2	4	2	H1803	2.79	4.05	960,1140,0.22
O146	2	4	3	H434	3.22	3.77	960,1140,0.22
O147	2	4	1	H442	5.37	0.3	570,750,0.35
O147	2	4	2	H781	2.43	3.28	630,810,0.91
O147	2	4	3	H1963	3.19	2.91	900,1080,0.85
O148	6	6	1	H803	1.99	0.04	1050,1230,0.29
O148	6	6	2	H2013	5.84	4.92	540,720,0.25
O148	6	6	3	H194	0.69	4.32	870,1050,0.35
O149	1	2	1	H892	0.06	5.1	1020,1200,0.49
O149	1	2	2	H1348	2.83	3.9	720,900,0.72
O149	1	2	3	H2948	5.25	4.06	870,1050,0.75
O150	3	2	1	H2174	1.09	1.07	1050,1230,0.79
O150	3	2	2	H820	1.38	0.36	720,900,0.84
O150	3	2	3	H58	4.52	1.29	900,1080,0.74
O151	8	7	1	H2261	5.78	1.04	960,1140,0.66
O151	8	7	2	H1240	0.22	5.43	870,1050,0.63
O151	8	7	3	H122	5.31	1.18	570,750,0.77
O152	6	9	1	H2732	5.92	4.72	870,1050,0.43
O152	6	9	2	H1930	3.46	5.87	960,1140,0.34
O152	6	9	3	H1263	3.28	1.27	660,840,0.96
O153	2	10	1	H2900	1.64	1.27	1020,1200,0.62
O153	2	10	2	H2430	1.46	4.84	720,900,0.57
O153	2	10	3	H693	4.89	3.08	840,1020,0.36
O154	10	9	1	H2868	3.92	1.94	1020,1200,0.74
O154	10	9	2	H1098	4.09	3.78	720,900,0.33
O154	10	9	3	H2633	5.8	3.3	960,1140,0.28
O155	8	9	1	H1573	0.42	1.69	840,1020,0.46
O155	8	9	2	H1509	5.91	3.43	1080,1260,0.37
O155	8	9	3	H328	4.77	2.39	840,1020,0.31
O156	10	9	1	H1482	4.53	3.97	900,1080,0.98
O156	10	9	2	H67	0.32	1.08	570,750,0.61
