NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O23	10	1	2	H1899	1.98	4.44	630,810,0.65
O23	10	1	3	H2175	2.88	5.61	720,900,0.95
O24	6	5	1	H1295	1.51	3.23	720,900,0.85
O24	6	5	2	H1033	5.07	3.93	540,720,0.57
O24	6	5	3	H1793	3.76	1.27	1050,1230,0.7
O25	9	10	1	H1201	3.57	5.14	1050,1230,1.0
O25	9	10	2	H2707	1.86	3.2	660,840,0.76
O25	9	10	3	H281	5.61	1.73	600,780,0.83
O26	3	1	1	H558	3.33	1.72	570,750,0.65
O26	3	1	2	H2525	4.4	3.43	870,1050,0.95
O26	3	1	3	H293	5.21	5.15	600,780,0.64
O27	4	3	1	H1838	2.62	1.15	870,1050,0.88
O27	4	3	2	H1237	3.3	1.15	630,810,0.79
O27	4	3	3	H1251	0.7	4.85	720,900,0.66
O28	8	4	1	H1816	0.03	2.71	840,1020,0.66
O28	8	4	2	H2742	1.77	1.19	900,1080,0.52
O28	8	4	3	H1711	4.19	4.94	660,840,0.71
O29	8	2	1	H806	0.7	3.37	570,750,0.67
O29	8	2	2	H2367	3.36	4.51	1020,1200,0.54
O29	8	2	3	H2999	3.55	3.03	960,1140,0.9
O30	8	2	1	H2900	2.96	3.66	960,1140,0.63
O30	8	2	2	H2640	5.81	1.22	840,1020,0.44
O30	8	2	3	H1454	5.49	0.72	570,750,0.63
O31	7	4	1	H2310	0.56	3.13	660,840,0.23
O31	7	4	2	H2530	1.53	0.77	840,1020,0.45
O31	7	4	3	H602	4.54	4.57	1020,1200,0.54
O32	5	6	1	H529	3.69	4.09	1080,1260,0.74
O32	5	6	2	H2617	3.92	3.25	660,840,0.29
O32	5	6	3	H742	2.78	2.77	870,1050,0.8
O33	2	9	1	H1267	4.05	1.56	1020,1200,0.87
O33	2	9	2	H1362	3.67	4.87	900,1080,0.7
O33	2	9	3	H2786	0.83	5.37	660,840,0.45
O34	9	9	1	H2112	1.42	0.33	540,720,0.88
O34	9	9	2	H2450	0.29	4.29	960,1140,0.23
O34	9	9	3	H1023	4.11	4.98	900,1080,0.99
O35	5	2	1	H602	4.54	4.57	1020,1200,0.54
O35	5	2	2	H344	5.61	2.24	870,1050,0.41
O35	5	2	3	H378	3.78	0.43	720,900,0.52
O36	3	7	1	H1380	0.67	5.85	720,900,0.64
O36	3	7	2	H2502	4.15	2.99	690,870,0.24
O36	3	7	3	H2399	3.96	3.65	870,1050,0.68
O37	9	9	1	H1398	0.83	3.26	1080,1260,0.49
O37	9	9	2	H2337	2.34	3.91	960,1140,0.89
O37	9	9	3	H1240	1.64	5.39	870,1050,0.94
O38	9	1	1	H840	0.94	0.36	1020,1200,0.82
O38	9	1	2	H1411	2.3	5.96	540,720,0.58
O38	9	1	3	H1937	5.65	0.1	720,900,0.34
O39	1	6	1	H128	1.27	3.44	1020,1200,0.75
O39	1	6	2	H1221	0.28	2.77	900,1080,0.6
O39	1	6	3	H555	2.1	5.58	600,780,0.75
O40	5	4	1	H1533	3.53	4.8	960,1140,0.95
O40	5	4	2	H468	5.87	5.9	900,1080,0.84
O40	5	4	3	H2905	3.78	0.88	690,870,0.8
O41	9	1	1	H2046	0.81	2.51	630,810,0.94
O41	9	1	2	H2401	2.43	2.36	600,780,0.48
O41	9	1	3	H367	2.87	5.28	1020,1200,0.31
O42	3	10	1	H1655	5.34	5.46	630,810,0.48
O42	3	10	2	H863	1.61	0.64	690,870,0.77
O42	3	10	3	H2153	2.68	2.91	1080,1260,0.69
O43	9	6	1	H1118	3.9	5.92	690,870,0.47
O43	9	6	2	H832	4.4	2.66	900,1080,0.67
O43	9	6	3	H586	3.93	4.57	540,720,0.64
O44	9	6	1	H1335	2.53	0.52	690,870,0.76
O44	9	6	2	H2797	2.38	5.63	960,1140,0.96
O44	9	6	3	H1925	1.07	3.22	600,780,0.75
O45	2	8	1	H2403	5.33	3.7	720,900,0.83
O45	2	8	2	H2052	3.77	4.99	690,870,0.35
O45	2	8	3	H970	4.53	2.62	600,780,0.8
O46	10	10	1	H1581	2.85	4.16	870,1050,0.64
O46	10	10	2	H1927	5.34	2.34	1020,1200,0.46
O46	10	10	3	H524	3.02	3.18	540,720,0.92
O47	9	5	1	H546	5.36	2.71	570,750,0.22
O47	9	5	2	H251	5.27	5.49	720,900,0.52
O47	9	5	3	H2547	4.15	0.48	570,750,0.37
O48	2	8	1	H186	2.86	1.44	960,1140,0.24
O48	2	8	2	H584	2.27	0.32	900,1080,0.59
O48	2	8	3	H149	2.09	3.19	570,750,0.55
O49	1	2	1	H2785	0.66	5.14	900,1080,1.0
O49	1	2	2	H2608	2.77	1.36	600,780,0.61
O49	1	2	3	H665	2.84	1.96	690,870,0.82
O50	6	8	1	H522	1.84	1.96	690,870,0.22
O50	6	8	2	H461	1.12	1.36	600,780,0.51
O50	6	8	3	H2470	0.43	5.51	720,900,0.22
O51	4	2	1	H2721	4.54	2.25	870,1050,0.92
O51	4	2	2	H724	2.14	1.86	540,720,0.2
O51	4	2	3	H882	1.13	4.75	900,1080,0.68
O52	3	10	1	H2319	3.46	1.49	840,1020,0.24
O52	3	10	2	H738	1.21	1.74	1020,1200,0.74
O52	3	10	3	H889	5.73	0.4	1020,1200,0.76
O53	1	8	1	H759	5.39	3.48	840,1020,0.51
O53	1	8	2	H2517	5.8	3.15	660,840,0.4
O53	1	8	3	H461	1.12	1.36	600,780,0.51
O54	4	3	1	H2625	4.64	3.34	540,720,0.27
O54	4	3	2	H2887	2.24	5.93	600,780,0.53
O54	4	3	3	H2437	3.32	5.94	660,840,0.49
O55	5	10	1	H815	0.78	4.64	570,750,0.81
O55	5	10	2	H2692	1.33	3.62	1050,1230,0.94
O55	5	10	3	H77	0.78	5.95	720,900,0.41
O56	9	3	1	H2221	3.46	3.18	1080,1260,0.21
O56	9	3	2	H2256	1.21	4.12	900,1080,0.27
O56	9	3	3	H1435	3.44	0.32	960,1140,0.25
O57	6	5	1	H1590	5.81	5.97	870,1050,0.27
O57	6	5	2	H362	4.05	3.52	960,1140,0.29
O57	6	5	3	H2402	2.07	3.8	1020,1200,1.0
O58	9	2	1	H1369	5.48	2.39	1080,1260,0.36
O58	9	2	2	H232	5.14	0.79	540,720,0.36
O58	9	2	3	H2517	5.8	3.15	660,840,0.4
O59	2	8	1	H2857	2.68	0.33	630,810,0.5
O59	2	8	2	H726	1.89	4.23	840,1020,0.62
O59	2	8	3	H1025	4.89	2.93	960,1140,0.51
O60	5	4	1	H593	2.54	3.5	630,810,0.35
O60	5	4	2	H1522	4.0	5.2	690,870,0.34
O60	5	4	3	H1993	3.21	2.11	600,780,0.89
O61	7	5	1	H928	0.43	0.93	1050,1230,0.38
O61	7	5	2	H1632	5.52	4.63	540,720,0.24
O61	7	5	3	H1370	5.18	2.57	1020,1200,0.55
O62	6	6	1	H2433	3.18	4.88	720,900,0.58
O62	6	6	2	H2715	5.19	0.5	900,1080,0.87
O62	6	6	3	H785	1.61	4.64	660,840,0.33
O63	1	2	1	H2381	1.12	0.26	870,1050,0.9
O63	1	2	2	H2482	2.51	0.33	900,1080,0.45
O63	1	2	3	H740	0.27	1.57	690,870,0.81
O64	3	10	1	H2516	1.27	3.04	1050,1230,0.37
O64	3	10	2	H1136	1.5	2.21	660,840,0.51
O64	3	10	3	H1692	5.62	2.81	1050,1230,0.98
O65	6	9	1	H641	3.31	4.08	600,780,0.22
O65	6	9	2	H2791	1.83	2.67	840,1020,0.88
O65	6	9	3	H209	3.9	0.92	660,840,0.52
O66	9	8	1	H2138	5.87	5.86	840,1020,0.42
O66	9	8	2	H64	2.59	1.19	870,1050,0.69
O66	9	8	3	H2246	0.81	3.33	1020,1200,0.39
O67	9	7	1	H689	4.45	0.48	1050,1230,0.78
O67	9	7	2	H811	4.88	4.42	960,1140,0.36
O67	9	7	3	H2871	4.87	0.82	1050,1230,0.5
O68	1	1	1	H2047	0.87	0.31	960,1140,0.32
O68	1	1	2	H345	1.68	4.29	630,810,0.95
O68	1	1	3	H2894	0.61	1.42	540,720,0.55
O69	2	1	1	H562	5.26	3.95	630,810,0.55
O69	2	1	2	H1046	3.81	3.31	570,750,0.73
O69	2	1	3	H2901	2.75	1.12	570,750,0.46
O70	6	1	1	H450	4.12	0.19	540,720,0.2
O70	6	1	2	H2107	0.94	1.64	870,1050,0.87
O70	6	1	3	H2634	1.72	1.97	630,810,0.89
O71	8	9	1	H1587	3.24	3.57	960,1140,0.21
O71	8	9	2	H2409	2.91	1.34	720,900,0.29
O71	8	9	3	H114	4.03	5.59	1020,1200,0.37
O72	9	7	1	H1291	4.04	0.14	840,1020,0.3
O72	9	7	2	H2638	3.25	2.43	1020,1200,0.28
O72	9	7	3	H1266	1.46	0.7	630,810,0.24
O73	2	1	1	H2625	4.64	3.34	540,720,0.27
O73	2	1	2	H1095	5.85	3.79	1050,1230,0.92
O73	2	1	3	H394	1.34	5.62	960,1140,0.92
O74	10	4	1	H2252	1.86	1.64	690,870,0.39
O74	10	4	2	H109	2.86	2.79	720,900,0.74
O74	10	4	3	H123	3.87	2.19	720,900,0.53
O75	5	5	1	H79	2.51	4.29	720,900,0.96
O75	5	5	2	H827	5.82	1.57	1080,1260,0.45
O75	5	5	3	H436	5.47	2.47	660,840,0.8
O76	7	7	1	H330	1.39	5.9	900,1080,0.36
O76	7	7	2	H2056	3.95	3.64	870,1050,0.95
O76	7	7	3	H1866	2.79	5.61	900,1080,0.61
O77	7	10	1	H1131	3.28	4.27	630,810,0.82
O77	7	10	2	H1706	5.9	2.06	900,1080,0.49
O77	7	10	3	H2138	5.87	5.86	840,1020,0.42
O78	8	9	1	H1336	0.95	0.88	660,840,0.47
O78	8	9	2	H1580	3.14	4.5	960,1140,0.79
O78	8	9	3	H1538	5.72	2.97	540,720,0.33
O79	8	4	1	H232	5.14	0.79	540,720,0.36
O79	8	4	2	H1208	0.95	0.5	870,1050,0.65
O79	8	4	3	H493	2.89	4.86	600,780,0.34
O80	8	9	1	H87	2.84	4.29	840,1020,0.78
O80	8	9	2	H445	3.87	1.88	600,780,0.78
O80	8	9	3	H2570	5.24	4.99	600,780,0.61
O81	3	1	1	H2794	3.33	5.61	720,900,0.71
O81	3	1	2	H1191	5.31	5.44	570,750,0.51
O81	3	1	3	H928	0.43	0.93	1050,1230,0.38
O82	4	7	1	H1195	1.96	4.17	630,810,0.91
O82	4	7	2	H619	3.31	3.63	600,780,0.97
O82	4	7	3	H1516	3.03	4.74	690,870,0.22
O83	2	1	1	H785	1.61	4.64	660,840,0.33
O83	2	1	2	H1742	2.71	4.9	870,1050,0.41
O83	2	1	3	H1951	0.51	3.38	1080,1260,0.86
O84	3	2	1	H92	3.16	0.11	870,1050,0.4
O84	3	2	2	H1471	2.92	2.88	1050,1230,0.74
O84	3	2	3	H2669	5.01	4.89	720,900,0.25
O85	9	10	1	H1579	0.19	5.86	900,1080,0.35
O85	9	10	2	H2749	2.91	5.16	1020,1200,0.81
O85	9	10	3	H2266	4.71	0.6	630,810,0.64
O86	1	4	1	H1104	0.78	4.94	570,750,0.59
O86	1	4	2	H2904	4.08	5.92	630,810,0.9
O86	1	4	3	H257	4.43	5.78	630,810,0.86
O87	5	9	1	H2448	1.01	5.74	570,750,0.7
O87	5	9	2	H2267	4.52	1.76	600,780,0.73
O87	5	9	3	H2421	2.82	2.83	900,1080,0.34
O88	2	10	1	H1938	0.0	3.69	840,1020,0.34
O88	2	10	2	H1291	4.04	0.14	840,1020,0.3
O88	2	10	3	H2586	1.43	3.49	660,840,0.58
O89	2	9	1	H192	1.19	2.68	720,900,0.95
O89	2	9	2	H276	4.67	1.36	690,870,0.24
O89	2	9	3	H2655	5.06	3.24	900,1080,0.21
O90	7	2	1	H1589	0.38	5.72	540,720,0.32
O90	7	2	2	H2777	4.1	5.24	690,870,0.76
O90	7	2	3	H176	2.2	3.21	1080,1260,0.98
O91	6	7	1	H1810	2.98	2.33	870,1050,0.25
O91	6	7	2	H196	1.89	4.52	660,840,0.78
O91	6	7	3	H989	1.17	5.77	1050,1230,0.68
O92	10	1	1	H2362	1.59	2.21	840,1020,0.61
O92	10	1	2	H1177	1.17	2.96	600,780,0.79
O92	10	1	3	H1461	5.99	2.31	690,870,0.65
O93	9	2	1	H2524	3.01	2.63	1020,1200,0.24
O93	9	2	2	H973	4.61	4.09	840,1020,0.46
O93	9	2	3	H1185	0.47	2.82	960,1140,0.63
O94	4	10	1	H2968	3.83	1.22	840,1020,0.36
O94	4	10	2	H1519	5.91	1.24	570,750,0.89
O94	4	10	3	H2625	4.64	3.34	540,720,0.27
O95	5	8	1	H1055	0.45	4.68	960,1140,0.91
O95	5	8	2	H182	3.63	5.83	660,840,0.22
O95	5	8	3	H1007	0.82	5.65	660,840,0.31
O96	6	7	1	H1679	3.81	2.33	630,810,0.44
O96	6	7	2	H1145	1.08	0.96	840,1020,0.75
O96	6	7	3	H1879	1.06	4.56	600,780,0.5
O97	4	9	1	H1942	5.41	1.24	570,750,0.53
O97	4	9	2	H974	0.48	4.19	900,1080,0.35
O97	4	9	3	H2379	4.99	0.66	1050,1230,0.72
O98	5	5	1	H1692	5.62	2.81	1050,1230,0.98
O98	5	5	2	H1629	1.93	1.64	540,720,0.62
O98	5	5	3	H321	1.86	2.72	1080,1260,0.89
O99	2	9	1	H1207	0.48	2.04	720,900,0.8
O99	2	9	2	H2782	3.2	0.79	600,780,0.36
O99	2	9	3	H1184	1.43	5.15	960,1140,0.53
O100	2	7	1	H2629	4.04	2.69	540,720,0.7
O100	2	7	2	H2730	0.26	1.21	600,780,0.8
O100	2	7	3	H1729	4.61	1.51	1050,1230,0.96
O101	4	5	1	H516	2.07	3.48	600,780,0.37
O101	4	5	2	H1330	3.2	3.32	870,1050,0.43
O101	4	5	3	H734	3.43	4.0	840,1020,0.52
O102	10	7	1	H163	5.59	3.46	960,1140,0.55
O102	10	7	2	H2318	0.37	1.55	1080,1260,0.72
O102	10	7	3	H1804	3.94	5.11	690,870,0.78
O103	8	3	1	H1321	1.31	1.5	1020,1200,0.56
O103	8	3	2	H1584	3.11	0.56	570,750,0.29
O103	8	3	3	H1280	0.2	5.79	1080,1260,0.27
O104	8	4	1	H1688	3.09	2.51	840,1020,0.9
O104	8	4	2	H2913	5.73	0.61	720,900,0.47
O104	8	4	3	H1874	4.42	5.62	840,1020,0.3
O105	8	7	1	H1503	1.23	0.76	570,750,0.5
O105	8	7	2	H2019	5.7	0.22	870,1050,0.76
O105	8	7	3	H2754	5.05	5.1	720,900,0.36
O106	1	9	1	H1702	3.98	3.78	660,840,0.69
O106	1	9	2	H562	5.26	3.95	630,810,0.55
O106	1	9	3	H156	2.52	0.06	660,840,0.4
O107	9	10	1	H1282	0.1	3.72	660,840,0.85
O107	9	10	2	H418	1.82	2.35	630,810,0.33
O107	9	10	3	H2841	3.89	5.76	1020,1200,0.21
O108	3	5	1	H2198	1.91	5.77	1080,1260,0.69
O108	3	5	2	H2930	5.2	3.76	900,1080,0.63
O108	3	5	3	H789	5.06	5.21	630,810,0.26
O109	1	1	1	H2379	4.99	0.66	1050,1230,0.72
O109	1	1	2	H1686	3.18	0.33	540,720,0.83
O109	1	1	3	H832	4.4	2.66	900,1080,0.67
O110	5	9	1	H2205	4.82	1.55	690,870,0.24
O110	5	9	2	H3000	4.75	1.52	1050,1230,0.66
O110	5	9	3	H1884	4.8	3.09	720,900,0.63
O111	10	7	1	H2495	1.45	1.02	540,720,0.5
O111	10	7	2	H412	0.17	5.09	1020,1200,0.23
O111	10	7	3	H2710	0.72	5.07	870,1050,0.24
O112	4	5	1	H2479	3.55	4.14	660,840,0.34
O112	4	5	2	H84	0.08	4.2	570,750,0.76
O112	4	5	3	H2579	0.13	5.67	1080,1260,0.77
O113	9	3	1	H2859	5.25	3.28	660,840,0.6
O113	9	3	2	H501	1.94	5.43	900,1080,0.31
O113	9	3	3	H1351	3.0	2.53	870,1050,0.46
O114	6	6	1	H1363	0.62	5.37	600,780,0.81
O114	6	6	2	H827	5.82	1.57	1080,1260,0.45
O114	6	6	3	H299	1.48	4.99	960,1140,0.69
O115	7	10	1	H683	1.18	4.99	630,810,0.3
O115	7	10	2	H526	1.58	2.29	660,840,0.74
O115	7	10	3	H701	1.25	2.25	660,840,0.27
O116	2	8	1	H2736	2.89	4.2	720,900,0.7
O116	2	8	2	H780	4.17	2.73	1080,1260,0.59
O116	2	8	3	H2771	3.67	0.93	900,1080,0.86
O117	9	7	1	H1405	2.38	3.62	1050,1230,0.4
O117	9	7	2	H104	1.81	0.38	1080,1260,0.93
O117	9	7	3	H121	3.73	5.67	870,1050,0.39
O118	3	7	1	H1282	0.1	3.72	660,840,0.85
O118	3	7	2	H992	3.81	5.48	1020,1200,0.21
O118	3	7	3	H25	3.0	3.92	1080,1260,0.21
O119	2	2	1	H505	4.96	4.57	1050,1230,0.58
O119	2	2	2	H1373	2.37	4.45	540,720,0.39
O119	2	2	3	H900	2.85	2.85	840,1020,0.91
O120	4	2	1	H2379	4.99	0.66	1050,1230,0.72
O120	4	2	2	H2213	4.01	0.62	960,1140,0.62
O120	4	2	3	H1854	5.92	1.64	870,1050,0.54
O121	2	7	1	H880	4.56	4.17	1050,1230,0.88
O121	2	7	2	H1842	2.59	4.71	540,720,0.92
O121	2	7	3	H380	0.21	2.63	720,900,0.31
O122	4	1	1	H666	5.22	2.43	1080,1260,0.72
O122	4	1	2	H782	4.46	0.08	1080,1260,0.86
O122	4	1	3	H2561	3.24	5.13	960,1140,0.82
O123	3	10	1	H1140	0.23	4.78	630,810,0.81
O123	3	10	2	H1507	4.02	0.26	960,1140,0.27
O123	3	10	3	H1760	0.18	3.48	540,720,0.29
O124	6	5	1	H1534	1.97	0.31	900,1080,0.38
O124	6	5	2	H2919	4.18	0.02	600,780,0.82
O124	6	5	3	H2627	3.7	3.07	600,780,0.31
O125	2	3	1	H2444	1.1	1.35	1050,1230,0.98
O125	2	3	2	H1471	2.92	2.88	1050,1230,0.74
O125	2	3	3	H2646	2.89	5.37	960,1140,0.97
O126	9	10	1	H1959	1.75	4.18	1050,1230,0.61
O126	9	10	2	H2888	3.81	0.62	1050,1230,0.63
O126	9	10	3	H1462	4.93	2.42	600,780,0.46
O127	4	7	1	H671	4.56	1.27	840,1020,0.43
O127	4	7	2	H2115	3.61	0.95	570,750,0.58
O127	4	7	3	H2256	1.21	4.12	900,1080,0.27
O128	3	1	1	H2715	5.19	0.5	900,1080,0.87
O128	3	1	2	H501	1.94	5.43	900,1080,0.31
O128	3	1	3	H1158	0.79	4.06	1080,1260,0.72
O129	3	5	1	H1650	1.7	4.83	630,810,0.83
O129	3	5	2	H2067	1.95	1.3	570,750,0.64
O129	3	5	3	H1879	1.06	4.56	600,780,0.5
O130	1	5	1	H2701	4.25	3.2	630,810,0.82
O130	1	5	2	H1630	0.31	1.36	1050,1230,0.25
O130	1	5	3	H2614	4.65	3.57	720,900,0.63
O131	3	6	1	H2824	0.25	3.4	840,1020,0.64
O131	3	6	2	H2269	2.43	0.4	600,780,0.36
O131	3	6	3	H1781	4.27	1.19	600,780,0.9
O132	1	1	1	H1420	5.73	3.63	960,1140,0.52
O132	1	1	2	H2888	3.81	0.62	1050,1230,0.63
O132	1	1	3	H490	2.2	0.87	1080,1260,0.53
O133	4	5	1	H1343	3.96	2.36	630,810,0.92
O133	4	5	2	H2637	5.05	4.57	690,870,0.62
O133	4	5	3	H1590	5.81	5.97	870,1050,0.27
O134	3	5	1	H2430	0.11	2.35	660,840,0.3
O134	3	5	2	H1972	2.66	4.16	1050,1230,0.32
O134	3	5	3	H2317	2.67	1.48	1080,1260,0.75
O135	2	4	1	H1934	5.95	3.34	540,720,0.28
O135	2	4	2	H1290	5.45	4.33	1080,1260,0.37
O135	2	4	3	H1975	5.15	5.71	1080,1260,0.38
O136	7	8	1	H1204	4.06	3.05	840,1020,0.27
O136	7	8	2	H1932	2.75	2.12	600,780,0.5
O136	7	8	3	H1040	3.72	5.08	660,840,0.92
O137	5	5	1	H2325	2.1	1.59	1050,1230,0.62
O137	5	5	2	H2133	0.18	5.07	1080,1260,0.51
O137	5	5	3	H2076	5.98	3.16	630,810,0.82
O138	3	2	1	H2031	1.05	4.51	900,1080,0.24
O138	3	2	2	H2435	2.44	2.99	840,1020,0.86
O138	3	2	3	H1477	0.31	5.95	1020,1200,0.65
O139	2	6	1	H568	1.41	3.96	1050,1230,0.86
O139	2	6	2	H1756	0.21	4.63	1050,1230,0.55
O139	2	6	3	H2815	2.37	3.11	570,750,0.71
O140	1	6	1	H2661	1.55	5.44	960,1140,0.46
O140	1	6	2	H1375	1.35	3.18	1050,1230,0.44
O140	1	6	3	H173	0.79	4.69	900,1080,0.44
O141	4	10	1	H280	5.12	3.4	570,750,0.69
O141	4	10	2	H1225	0.38	2.66	1080,1260,0.69
O141	4	10	3	H94	2.33	5.3	900,1080,0.35
O142	7	8	1	H560	4.63	5.24	690,870,0.57
O142	7	8	2	H2662	0.49	4.48	690,870,0.63
O142	7	8	3	H2797	2.38	5.63	960,1140,0.96
O143	9	3	1	H1939	1.42	2.0	1050,1230,0.83
O143	9	3	2	H550	4.31	1.73	600,780,1.0
O143	9	3	3	H2620	3.8	0.94	630,810,0.45
O144	1	4	1	H559	2.08	3.03	570,750,0.55
O144	1	4	2	H2830	4.73	5.85	690,870,0.77
O144	1	4	3	H477	4.96	2.9	840,1020,0.33
O145	10	5	1	H2225	3.57	0.03	870,1050,0.39
O145	10	5	2	H727	0.14	3.86	840,1020,0.3
O145	10	5	3	H2029	2.53	2.59	870,1050,0.97
O146	4	7	1	H943	1.63	5.96	570,750,0.43
O146	4	7	2	H1961	4.4	0.17	630,810,0.93
O146	4	7	3	H338	3.56	5.36	660,840,0.74
O147	6	2	1	H512	0.2	3.55	900,1080,0.9
O147	6	2	2	H1245	5.15	0.84	900,1080,0.48
O147	6	2	3	H2957	4.19	2.58	630,810,0.39
O148	8	10	1	H2167	2.46	1.39	630,810,0.45
O148	8	10	2	H1943	0.13	3.95	1080,1260,0.34
O148	8	10	3	H2500	2.71	1.92	900,1080,0.96
O149	7	4	1	H1223	0.58	3.1	1080,1260,0.47
O149	7	4	2	H2429	0.09	4.12	840,1020,0.69
O149	7	4	3	H1411	2.3	5.96	540,720,0.58
O150	5	5	1	H1078	3.03	2.6	840,1020,0.97
O150	5	5	2	H381	1.38	3.08	600,780,0.81
O150	5	5	3	H662	1.54	0.4	600,780,0.6
O151	8	7	1	H28	1.54	3.89	660,840,0.4
O151	8	7	2	H2757	5.35	3.97	600,780,0.59
O151	8	7	3	H1777	5.28	3.05	570,750,0.82
O152	9	5	1	H282	3.63	0.01	690,870,0.67
O152	9	5	2	H1378	5.79	0.97	570,750,0.92
O152	9	5	3	H1307	4.52	0.14	900,1080,0.5
O153	9	10	1	H1414	0.45	4.35	1020,1200,0.39
O153	9	10	2	H2176	3.02	3.89	690,870,0.96
O153	9	10	3	H836	1.49	4.94	570,750,0.43
O154	3	2	1	H2388	1.41	3.73	720,900,0.49
O154	3	2	2	H513	5.95	5.77	600,780,0.75
O154	3	2	3	H2246	0.81	3.33	1020,1200,0.39
O155	6	6	1	H2072	2.2	4.7	720,900,0.65
O155	6	6	2	H324	5.81	3.98	600,780,0.38
O155	6	6	3	H1513	4.93	2.86	960,1140,0.2
O156	8	8	1	H667	5.36	0.73	570,750,0.23
