NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O20	8	7	3	H482	2.48	4.59	1050,1230,0.39
O21	9	10	1	H459	0.39	1.68	630,810,0.33
O21	9	10	2	H2091	4.33	3.87	570,750,0.45
O21	9	10	3	H2041	5.08	2.86	1080,1260,0.48
O22	7	2	1	H313	5.2	5.58	1020,1200,0.71
O22	7	2	2	H325	5.16	4.9	900,1080,0.8
O22	7	2	3	H416	2.93	3.09	570,750,0.88
O23	4	3	1	H1051	0.24	0.34	660,840,0.3
O23	4	3	2	H2552	3.43	2.91	660,840,0.65
O23	4	3	3	H454	4.72	2.32	840,1020,0.97
O24	6	8	1	H2447	5.34	0.44	960,1140,0.79
O24	6	8	2	H210	3.2	4.94	570,750,0.81
O24	6	8	3	H184	1.78	5.58	870,1050,0.66
O25	6	4	1	H3	2.77	2.48	960,1140,0.48
O25	6	4	2	H2513	1.09	0.49	690,870,0.64
O25	6	4	3	H862	1.41	1.38	690,870,0.91
O26	9	10	1	H1830	2.34	3.14	1080,1260,0.91
O26	9	10	2	H2089	2.05	2.79	570,750,0.54
O26	9	10	3	H2762	5.21	1.74	1050,1230,0.75
O27	10	6	1	H1314	2.49	1.4	840,1020,0.57
O27	10	6	2	H236	1.64	1.46	840,1020,0.28
O27	10	6	3	H897	5.6	1.62	840,1020,0.46
O28	7	1	1	H260	0.05	0.38	660,840,0.56
O28	7	1	2	H2268	5.83	5.87	840,1020,0.48
O28	7	1	3	H676	3.28	3.7	630,810,0.21
O29	9	10	1	H558	4.63	1.59	1050,1230,0.8
O29	9	10	2	H935	2.02	2.52	540,720,0.48
O29	9	10	3	H1695	1.2	1.99	570,750,0.44
O30	9	7	1	H1276	5.9	3.4	1080,1260,0.25
O30	9	7	2	H2696	0.64	2.43	570,750,0.74
O30	9	7	3	H895	4.87	2.66	960,1140,0.61
O31	5	1	1	H1636	2.62	4.87	900,1080,0.72
O31	5	1	2	H1494	5.87	2.68	960,1140,0.8
O31	5	1	3	H1458	0.05	2.24	960,1140,0.53
O32	6	6	1	H2435	4.69	4.74	900,1080,0.52
O32	6	6	2	H2406	2.08	3.53	900,1080,0.82
O32	6	6	3	H608	2.35	1.93	720,900,0.92
O33	8	5	1	H2708	4.31	5.08	630,810,0.4
O33	8	5	2	H1880	1.49	5.24	570,750,0.57
O33	8	5	3	H2374	4.65	3.74	630,810,0.84
O34	1	8	1	H2718	1.29	5.5	870,1050,0.31
O34	1	8	2	H184	1.78	5.58	870,1050,0.66
O34	1	8	3	H1781	5.76	3.62	1080,1260,0.88
O35	5	4	1	H1160	0.49	1.3	600,780,0.54
O35	5	4	2	H2349	5.91	0.87	900,1080,0.84
O35	5	4	3	H1369	0.19	3.59	720,900,0.95
O36	10	10	1	H2719	4.13	1.73	720,900,0.3
O36	10	10	2	H2577	3.49	1.49	840,1020,0.28
O36	10	10	3	H1437	0.53	2.14	570,750,0.58
O37	6	5	1	H2321	1.38	4.52	690,870,0.25
O37	6	5	2	H1424	0.86	2.41	900,1080,0.82
O37	6	5	3	H1011	0.91	4.0	840,1020,0.66
O38	3	1	1	H901	5.32	2.18	870,1050,0.64
O38	3	1	2	H294	5.87	5.13	630,810,0.73
O38	3	1	3	H2822	0.84	4.3	660,840,0.72
O39	8	4	1	H1750	5.47	3.31	630,810,0.39
O39	8	4	2	H159	1.35	3.3	540,720,0.61
O39	8	4	3	H2710	1.37	1.85	1050,1230,0.5
O40	9	9	1	H93	4.64	2.82	870,1050,0.59
O40	9	9	2	H1361	3.87	3.03	690,870,0.21
O40	9	9	3	H2414	5.09	4.94	660,840,0.69
O41	8	6	1	H1496	4.52	2.97	1080,1260,0.71
O41	8	6	2	H2759	0.45	0.85	570,750,0.85
O41	8	6	3	H368	4.85	3.71	540,720,0.51
O42	2	8	1	H186	2.94	4.78	540,720,0.44
O42	2	8	2	H2430	3.89	0.86	870,1050,0.9
O42	2	8	3	H1629	3.99	3.54	540,720,0.93
O43	2	4	1	H60	4.44	2.67	540,720,1.0
O43	2	4	2	H2660	3.07	1.97	840,1020,0.55
O43	2	4	3	H2658	1.52	3.05	1020,1200,0.27
O44	6	3	1	H810	4.19	0.42	960,1140,0.2
O44	6	3	2	H2394	2.04	0.24	1020,1200,0.58
O44	6	3	3	H748	3.45	0.21	660,840,0.38
O45	4	10	1	H1739	5.3	2.63	720,900,0.83
O45	4	10	2	H2598	5.19	5.93	960,1140,0.78
O45	4	10	3	H2701	5.71	1.9	690,870,0.84
O46	2	6	1	H2384	3.99	5.97	630,810,1.0
O46	2	6	2	H609	2.82	5.49	1020,1200,0.71
O46	2	6	3	H2037	4.78	2.29	600,780,0.75
O47	5	2	1	H413	2.06	5.31	1020,1200,0.61
O47	5	2	2	H288	2.11	1.24	1020,1200,0.7
O47	5	2	3	H514	2.57	5.76	960,1140,0.9
O48	2	5	1	H1225	4.9	0.81	840,1020,0.42
O48	2	5	2	H910	4.92	2.54	1050,1230,0.56
O48	2	5	3	H456	3.04	0.41	840,1020,0.74
O49	9	8	1	H2764	3.7	2.78	1050,1230,0.85
O49	9	8	2	H242	1.24	4.7	540,720,0.53
O49	9	8	3	H1165	4.52	5.45	570,750,0.34
O50	7	4	1	H945	5.18	3.81	690,870,0.98
O50	7	4	2	H707	2.93	2.79	1020,1200,0.85
O50	7	4	3	H1620	1.16	5.47	690,870,0.69
O51	8	4	1	H1022	1.11	1.16	870,1050,0.31
O51	8	4	2	H2476	1.33	5.58	900,1080,0.64
O51	8	4	3	H2002	2.5	4.16	960,1140,0.95
O52	8	4	1	H560	1.38	4.08	1080,1260,0.69
O52	8	4	2	H2180	3.05	1.95	1020,1200,0.29
O52	8	4	3	H1639	4.44	3.84	690,870,0.33
O53	5	1	1	H1304	5.09	4.61	1080,1260,0.47
O53	5	1	2	H2146	3.56	3.06	690,870,0.86
O53	5	1	3	H2646	4.07	1.46	540,720,0.7
O54	6	3	1	H212	4.07	5.51	570,750,0.3
O54	6	3	2	H1434	1.67	3.22	900,1080,0.7
O54	6	3	3	H2984	4.9	4.34	840,1020,0.33
O55	7	1	1	H2943	4.07	0.43	840,1020,0.31
O55	7	1	2	H2451	4.71	1.53	870,1050,0.64
O55	7	1	3	H916	4.95	0.76	540,720,0.77
O56	4	1	1	H1632	0.99	2.59	870,1050,0.43
O56	4	1	2	H761	1.45	1.54	630,810,0.32
O56	4	1	3	H2162	0.69	4.7	1080,1260,0.43
O57	6	6	1	H1122	4.69	1.91	870,1050,0.83
O57	6	6	2	H2084	3.59	3.81	840,1020,0.68
O57	6	6	3	H410	5.15	4.68	1050,1230,0.21
O58	10	8	1	H80	0.09	2.61	840,1020,0.51
O58	10	8	2	H377	1.23	3.19	720,900,0.66
O58	10	8	3	H2900	5.58	0.24	540,720,0.89
O59	1	10	1	H409	3.79	3.14	570,750,0.24
O59	1	10	2	H858	3.62	0.19	720,900,0.97
O59	1	10	3	H1258	3.74	1.19	570,750,0.74
O60	6	9	1	H2074	3.45	5.29	960,1140,0.57
O60	6	9	2	H1231	1.21	5.45	690,870,0.3
O60	6	9	3	H2439	3.62	2.16	900,1080,0.76
O61	10	7	1	H1501	5.56	5.99	1080,1260,0.86
O61	10	7	2	H699	2.19	4.41	660,840,0.34
O61	10	7	3	H2333	2.58	0.85	660,840,0.33
O62	3	9	1	H2703	0.39	0.16	870,1050,0.24
O62	3	9	2	H1112	2.75	0.69	870,1050,0.33
O62	3	9	3	H2324	3.86	4.13	840,1020,0.51
O63	8	3	1	H1644	1.07	3.86	870,1050,0.35
O63	8	3	2	H2730	0.55	5.71	1050,1230,0.43
O63	8	3	3	H725	5.29	5.15	570,750,0.61
O64	8	3	1	H2493	0.74	5.26	840,1020,0.73
O64	8	3	2	H570	1.96	3.9	840,1020,0.34
O64	8	3	3	H1201	1.95	4.41	900,1080,0.72
O65	8	8	1	H2862	1.63	3.97	570,750,0.65
O65	8	8	2	H752	3.0	1.84	660,840,0.77
O65	8	8	3	H2127	3.72	4.18	1020,1200,0.35
O66	2	2	1	H1647	5.7	5.03	720,900,0.26
O66	2	2	2	H522	4.83	2.16	660,840,0.37
O66	2	2	3	H2438	2.86	3.09	570,750,0.4
O67	5	1	1	H2515	0.2	3.88	720,900,0.6
O67	5	1	2	H2705	0.93	4.26	870,1050,1.0
O67	5	1	3	H2636	1.7	4.87	630,810,0.29
O68	3	9	1	H1528	3.65	3.58	540,720,0.34
O68	3	9	2	H2426	2.43	1.76	570,750,0.86
O68	3	9	3	H1859	4.08	5.6	630,810,0.35
O69	2	7	1	H98	5.96	4.78	840,1020,0.92
O69	2	7	2	H2131	1.57	3.09	900,1080,0.73
O69	2	7	3	H938	2.3	5.29	900,1080,0.47
O70	7	1	1	H476	3.35	3.5	960,1140,0.31
O70	7	1	2	H1650	1.78	1.15	1020,1200,0.62
O70	7	1	3	H1287	4.72	4.47	840,1020,0.91
O71	6	2	1	H2314	2.91	2.39	1080,1260,0.45
O71	6	2	2	H2444	5.14	2.49	570,750,0.88
O71	6	2	3	H1375	0.74	0.2	600,780,0.34
O72	10	7	1	H1297	4.55	5.09	900,1080,0.54
O72	10	7	2	H125	4.16	3.77	720,900,0.9
O72	10	7	3	H1722	4.62	0.36	570,750,0.7
O73	6	9	1	H1887	0.27	5.17	630,810,0.66
O73	6	9	2	H1633	0.71	4.73	840,1020,0.74
O73	6	9	3	H2324	3.86	4.13	840,1020,0.51
O74	9	10	1	H1872	0.54	2.83	690,870,0.94
O74	9	10	2	H254	4.92	2.58	540,720,0.93
O74	9	10	3	H915	2.55	0.22	600,780,0.72
O75	4	6	1	H326	5.59	2.9	720,900,0.6
O75	4	6	2	H2505	4.26	4.97	1080,1260,0.33
O75	4	6	3	H1945	0.71	4.52	540,720,0.42
O76	9	10	1	H2576	5.85	0.86	600,780,0.42
O76	9	10	2	H2402	4.01	5.93	1020,1200,0.45
O76	9	10	3	H950	4.41	4.15	960,1140,0.54
O77	8	10	1	H664	5.94	3.83	660,840,0.29
O77	8	10	2	H2584	5.84	0.97	1020,1200,0.84
O77	8	10	3	H305	3.44	5.82	900,1080,0.94
O78	8	3	1	H2256	5.9	2.31	660,840,0.55
O78	8	3	2	H1808	0.68	0.99	1020,1200,0.34
O78	8	3	3	H2316	2.51	5.8	540,720,0.84
O79	10	9	1	H1359	1.77	3.66	570,750,0.72
O79	10	9	2	H1238	3.77	4.74	720,900,0.43
O79	10	9	3	H1031	1.6	3.37	1080,1260,0.9
O80	1	2	1	H2827	3.01	3.45	690,870,0.29
O80	1	2	2	H2944	1.29	5.35	840,1020,0.84
O80	1	2	3	H772	4.33	4.4	690,870,0.37
O81	1	2	1	H743	1.92	1.47	600,780,0.3
O81	1	2	2	H64	2.85	2.03	1080,1260,0.84
O81	1	2	3	H1489	3.46	5.02	720,900,0.83
O82	9	3	1	H1283	5.05	0.49	570,750,0.56
O82	9	3	2	H1994	4.38	4.81	660,840,0.53
O82	9	3	3	H2518	1.39	2.04	1050,1230,0.25
O83	6	10	1	H1405	5.24	0.04	690,870,0.44
O83	6	10	2	H1685	4.47	5.99	630,810,0.85
O83	6	10	3	H34	2.18	1.91	960,1140,0.92
O84	10	1	1	H839	1.94	2.35	600,780,0.6
O84	10	1	2	H490	2.44	2.12	960,1140,0.98
O84	10	1	3	H1550	5.65	3.47	540,720,0.42
O85	8	8	1	H1832	4.68	2.16	1050,1230,0.55
O85	8	8	2	H796	0.56	3.33	870,1050,0.3
O85	8	8	3	H114	2.11	1.61	1020,1200,0.37
O86	4	6	1	H2235	5.34	3.41	1080,1260,0.51
O86	4	6	2	H2696	0.64	2.43	570,750,0.74
O86	4	6	3	H1289	5.79	4.5	570,750,0.75
O87	8	9	1	H506	2.97	5.48	1080,1260,0.77
O87	8	9	2	H1873	3.42	4.73	1050,1230,0.4
O87	8	9	3	H149	0.29	0.32	660,840,0.37
O88	7	6	1	H1552	4.91	3.28	540,720,0.55
O88	7	6	2	H953	0.77	5.25	960,1140,0.29
O88	7	6	3	H1589	4.38	4.94	540,720,0.67
O89	6	7	1	H1880	1.49	5.24	570,750,0.57
O89	6	7	2	H2300	1.06	5.02	690,870,0.2
O89	6	7	3	H2833	2.2	4.09	600,780,0.48
O90	3	9	1	H1044	0.16	4.69	1050,1230,0.64
O90	3	9	2	H2618	0.45	4.97	690,870,0.75
O90	3	9	3	H2008	2.38	1.17	720,900,0.54
O91	2	1	1	H2256	5.9	2.31	660,840,0.55
O91	2	1	2	H35	3.85	1.27	630,810,0.98
O91	2	1	3	H2888	5.23	3.84	960,1140,0.32
O92	9	7	1	H727	1.98	0.94	1050,1230,0.74
O92	9	7	2	H1402	1.56	5.99	1020,1200,0.99
O92	9	7	3	H1642	4.19	1.78	1050,1230,0.96
O93	4	9	1	H2021	0.1	1.59	540,720,0.73
O93	4	9	2	H2340	2.64	1.12	1080,1260,0.85
O93	4	9	3	H930	5.3	1.73	720,900,0.27
O94	7	6	1	H1194	3.52	2.23	960,1140,0.89
O94	7	6	2	H1470	1.77	2.76	600,780,0.56
O94	7	6	3	H1339	3.61	1.66	720,900,0.35
O95	9	7	1	H1279	5.4	3.61	570,750,0.48
O95	9	7	2	H196	2.89	0.84	540,720,0.37
O95	9	7	3	H22	2.54	3.02	630,810,0.71
O96	2	7	1	H1149	4.12	4.03	870,1050,0.39
O96	2	7	2	H1920	3.07	5.77	900,1080,0.33
O96	2	7	3	H2757	0.34	3.78	1020,1200,0.33
O97	9	10	1	H948	3.58	5.57	660,840,0.48
O97	9	10	2	H33	2.16	5.15	720,900,0.44
O97	9	10	3	H2004	1.82	0.99	630,810,0.63
O98	9	9	1	H1869	2.3	1.13	900,1080,0.76
O98	9	9	2	H610	2.71	2.17	540,720,0.55
O98	9	9	3	H2314	2.91	2.39	1080,1260,0.45
O99	7	3	1	H1909	0.56	1.5	720,900,0.77
O99	7	3	2	H2563	1.66	3.52	540,720,0.38
O99	7	3	3	H1835	2.19	3.86	1080,1260,0.33
O100	10	8	1	H678	3.0	0.86	1020,1200,0.57
O100	10	8	2	H12	5.57	4.76	540,720,0.87
O100	10	8	3	H1061	2.12	3.11	690,870,0.95
O101	8	8	1	H2675	5.31	2.89	840,1020,0.91
O101	8	8	2	H660	1.57	2.46	960,1140,0.29
O101	8	8	3	H1454	3.78	1.11	1080,1260,0.71
O102	1	7	1	H1155	4.58	0.05	720,900,0.73
O102	1	7	2	H626	5.86	1.09	660,840,0.95
O102	1	7	3	H1838	1.18	4.18	870,1050,0.72
O103	3	7	1	H2994	4.8	3.87	1020,1200,0.71
O103	3	7	2	H1222	4.4	3.75	1020,1200,0.98
O103	3	7	3	H1897	1.53	5.86	870,1050,0.22
O104	3	1	1	H101	4.13	5.06	960,1140,0.41
O104	3	1	2	H829	2.19	2.03	1080,1260,0.2
O104	3	1	3	H1305	5.6	4.28	630,810,0.78
O105	9	10	1	H138	0.14	3.3	540,720,0.52
O105	9	10	2	H2337	1.76	5.13	720,900,0.48
O105	9	10	3	H908	1.16	3.53	660,840,0.96
O106	2	1	1	H1565	1.99	2.93	600,780,0.77
O106	2	1	2	H2226	5.75	1.9	960,1140,0.41
O106	2	1	3	H1395	5.71	1.72	1050,1230,0.37
O107	3	2	1	H465	2.95	0.87	570,750,0.99
O107	3	2	2	H64	2.85	2.03	1080,1260,0.84
O107	3	2	3	H56	5.22	0.4	630,810,0.33
O108	2	2	1	H612	4.25	4.7	630,810,0.46
O108	2	2	2	H2501	4.91	2.44	840,1020,0.73
O108	2	2	3	H897	5.6	1.62	840,1020,0.46
O109	6	9	1	H2717	4.42	4.28	570,750,0.74
O109	6	9	2	H1136	2.96	1.45	900,1080,0.55
O109	6	9	3	H1779	2.92	3.66	900,1080,0.95
O110	1	4	1	H215	5.19	5.23	600,780,0.86
O110	1	4	2	H807	5.56	4.63	600,780,0.34
O110	1	4	3	H1489	3.46	5.02	720,900,0.83
O111	4	9	1	H377	1.23	3.19	720,900,0.66
O111	4	9	2	H1745	2.49	4.03	600,780,0.34
O111	4	9	3	H2816	5.3	5.33	840,1020,0.6
O112	1	8	1	H1116	0.89	2.75	720,900,0.44
O112	1	8	2	H1467	5.28	3.14	1020,1200,0.76
O112	1	8	3	H1146	3.41	0.61	630,810,0.96
O113	4	10	1	H492	5.61	4.59	870,1050,0.49
O113	4	10	2	H2852	4.52	5.48	570,750,0.25
O113	4	10	3	H1038	1.4	1.39	570,750,0.62
O114	10	8	1	H1402	1.56	5.99	1020,1200,0.99
O114	10	8	2	H599	3.08	4.28	1080,1260,0.59
O114	10	8	3	H159	1.35	3.3	540,720,0.61
O115	10	1	1	H2933	0.14	0.91	720,900,0.24
O115	10	1	2	H861	5.78	2.16	720,900,0.29
O115	10	1	3	H1264	1.1	3.44	1080,1260,0.49
O116	1	4	1	H2281	4.93	4.48	540,720,0.93
O116	1	4	2	H765	3.01	3.14	600,780,0.24
O116	1	4	3	H1431	1.62	5.6	630,810,0.55
O117	1	2	1	H666	1.35	4.85	600,780,0.26
O117	1	2	2	H2480	0.07	1.73	570,750,0.55
O117	1	2	3	H2816	5.3	5.33	840,1020,0.6
O118	7	5	1	H949	1.08	1.57	690,870,0.52
O118	7	5	2	H1025	2.64	0.27	570,750,0.43
O118	7	5	3	H105	0.3	2.81	840,1020,0.24
O119	6	2	1	H855	1.68	3.53	720,900,0.63
O119	6	2	2	H565	2.67	3.65	870,1050,0.27
O119	6	2	3	H540	3.63	5.94	600,780,0.24
O120	4	10	1	H1864	0.53	2.68	660,840,0.59
O120	4	10	2	H2310	1.64	2.49	1080,1260,0.23
O120	4	10	3	H1972	0.63	2.67	840,1020,0.43
O121	3	8	1	H2851	2.16	5.92	1020,1200,0.99
O121	3	8	2	H1895	1.04	0.19	720,900,0.89
O121	3	8	3	H1688	4.38	1.16	840,1020,0.62
O122	7	8	1	H2667	5.42	5.53	1020,1200,0.97
O122	7	8	2	H424	5.61	4.27	600,780,0.46
O122	7	8	3	H2476	1.33	5.58	900,1080,0.64
O123	7	2	1	H379	1.1	5.17	570,750,0.57
O123	7	2	2	H799	5.73	1.18	870,1050,0.3
O123	7	2	3	H1826	5.92	1.18	960,1140,0.52
O124	8	7	1	H2539	0.1	5.36	840,1020,0.73
O124	8	7	2	H2389	4.72	1.05	1020,1200,0.54
O124	8	7	3	H2911	2.14	5.87	720,900,0.81
O125	4	1	1	H1590	5.95	4.87	960,1140,0.51
O125	4	1	2	H1489	3.46	5.02	720,900,0.83
O125	4	1	3	H53	3.86	3.74	1080,1260,0.29
O126	10	9	1	H196	2.89	0.84	540,720,0.37
O126	10	9	2	H1119	3.3	5.34	840,1020,0.47
O126	10	9	3	H1712	1.35	0.02	630,810,0.65
O127	7	3	1	H1261	3.51	4.5	690,870,0.36
O127	7	3	2	H913	5.8	1.51	690,870,0.4
O127	7	3	3	H948	3.58	5.57	660,840,0.48
O128	3	1	1	H1298	1.55	4.87	630,810,0.72
O128	3	1	2	H2297	5.56	1.33	600,780,0.35
O128	3	1	3	H2510	2.36	0.82	1020,1200,0.56
O129	10	9	1	H354	5.5	0.84	1020,1200,0.62
O129	10	9	2	H993	0.33	5.52	600,780,0.32
O129	10	9	3	H762	4.03	3.12	960,1140,0.46
O130	4	4	1	H2478	5.82	0.49	690,870,0.47
O130	4	4	2	H1983	0.95	4.43	870,1050,0.75
O130	4	4	3	H2139	3.64	1.07	900,1080,0.25
O131	8	3	1	H2198	3.65	3.89	540,720,0.35
O131	8	3	2	H1768	4.97	5.07	630,810,0.65
O131	8	3	3	H2619	0.13	4.83	960,1140,0.52
O132	1	1	1	H628	1.83	1.83	870,1050,0.3
O132	1	1	2	H956	4.8	0.36	870,1050,0.21
O132	1	1	3	H2619	0.13	4.83	960,1140,0.52
O133	9	10	1	H391	0.84	1.37	1020,1200,0.41
O133	9	10	2	H788	1.81	5.46	1020,1200,0.65
O133	9	10	3	H2527	0.21	3.09	1050,1230,0.38
O134	3	1	1	H522	4.83	2.16	660,840,0.37
O134	3	1	2	H1803	1.21	0.9	600,780,0.53
O134	3	1	3	H1270	5.11	4.51	690,870,0.56
O135	7	8	1	H207	5.14	0.92	540,720,0.94
O135	7	8	2	H851	2.47	3.65	960,1140,0.86
O135	7	8	3	H2919	4.17	4.4	870,1050,0.98
O136	7	9	1	H1594	1.31	5.63	630,810,0.67
O136	7	9	2	H624	1.41	2.63	630,810,0.24
O136	7	9	3	H1701	5.87	5.66	540,720,0.45
O137	8	8	1	H610	2.71	2.17	540,720,0.55
O137	8	8	2	H2723	4.8	3.5	960,1140,0.77
O137	8	8	3	H610	2.71	2.17	540,720,0.55
O138	7	7	1	H2918	2.25	4.86	570,750,0.53
O138	7	7	2	H805	5.12	5.02	630,810,0.88
O138	7	7	3	H1145	1.85	1.89	660,840,0.8
O139	2	4	1	H2077	2.18	3.87	690,870,0.39
O139	2	4	2	H2917	2.26	5.86	870,1050,0.51
O139	2	4	3	H451	0.24	2.08	900,1080,0.87
O140	4	7	1	H153	4.16	3.76	660,840,0.47
O140	4	7	2	H1846	1.95	0.81	870,1050,0.53
O140	4	7	3	H2913	0.93	0.04	900,1080,0.91
O141	9	4	1	H719	2.3	0.33	840,1020,0.61
O141	9	4	2	H1703	5.23	3.82	660,840,0.43
O141	9	4	3	H1139	0.03	3.56	540,720,0.54
O142	2	5	1	H2661	1.04	2.1	630,810,0.8
O142	2	5	2	H588	3.58	1.84	600,780,0.31
O142	2	5	3	H2509	5.55	5.53	870,1050,0.76
O143	5	8	1	H1302	0.43	2.46	1050,1230,0.66
O143	5	8	2	H2903	5.93	1.04	630,810,0.48
O143	5	8	3	H1571	2.15	1.88	540,720,0.29
O144	10	6	1	H2782	1.49	5.09	540,720,0.57
O144	10	6	2	H2973	0.95	4.94	600,780,0.92
O144	10	6	3	H897	5.6	1.62	840,1020,0.46
O145	7	4	1	H2120	2.26	2.28	900,1080,0.82
O145	7	4	2	H2910	4.28	2.77	660,840,0.41
O145	7	4	3	H915	2.55	0.22	600,780,0.72
O146	10	8	1	H2840	1.0	3.38	720,900,0.76
O146	10	8	2	H2227	5.07	5.63	570,750,0.65
O146	10	8	3	H215	5.19	5.23	600,780,0.86
O147	10	7	1	H2986	1.94	2.18	870,1050,0.58
O147	10	7	2	H2199	5.46	0.54	1080,1260,0.81
O147	10	7	3	H376	3.0	3.59	540,720,0.64
O148	3	6	1	H1678	2.25	1.16	1020,1200,0.56
O148	3	6	2	H2521	0.25	5.83	690,870,0.5
O148	3	6	3	H126	3.25	5.08	960,1140,0.88
O149	9	7	1	H2749	1.81	4.2	900,1080,0.92
O149	9	7	2	H1650	1.78	1.15	1020,1200,0.62
O149	9	7	3	H1708	0.46	5.42	720,900,0.81
O150	5	6	1	H919	0.74	1.63	720,900,0.86
O150	5	6	2	H2081	5.36	1.56	840,1020,0.71
O150	5	6	3	H652	2.73	2.9	840,1020,0.53
O151	10	10	1	H1536	1.27	5.59	960,1140,0.58
O151	10	10	2	H1959	5.33	5.52	900,1080,0.9
O151	10	10	3	H702	5.35	3.41	1080,1260,0.74
O152	3	10	1	H70	3.45	1.88	570,750,0.53
O152	3	10	2	H2954	0.55	0.51	630,810,0.59
O152	3	10	3	H2764	3.7	2.78	1050,1230,0.85
O153	5	5	1	H901	5.32	2.18	870,1050,0.64
O153	5	5	2	H2056	4.64	2.88	1080,1260,0.75
O153	5	5	3	H2283	3.5	4.62	960,1140,0.22
O154	9	10	1	H1257	0.78	5.24	630,810,0.35
O154	9	10	2	H1426	4.37	3.61	720,900,0.99
O154	9	10	3	H1401	1.55	2.89	660,840,0.53
O155	10	6	1	H1125	4.67	1.73	960,1140,0.32
O155	10	6	2	H577	3.81	5.95	1020,1200,0.75
O155	10	6	3	H2012	1.91	4.51	540,720,0.26
O156	1	3	1	H2	3.61	1.98	720,900,0.82
O156	1	3	2	H117	5.24	0.93	1080,1260,0.63
O156	1	3	3	H1868	0.79	5.51	630,810,0.6
