NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O23	2	8	2	H126	3.21	0.79	840,1020,0.77
O23	2	8	3	H2915	1.52	4.56	870,1050,0.23
O24	8	3	1	H1778	2.07	2.37	690,870,0.95
O24	8	3	2	H2403	1.38	5.65	630,810,0.86
O24	8	3	3	H471	1.76	1.95	630,810,0.44
O25	2	6	1	H2963	1.91	2.35	570,750,0.81
O25	2	6	2	H1492	3.52	2.12	630,810,0.5
O25	2	6	3	H2803	2.18	1.58	570,750,0.39
O26	8	2	1	H1636	3.35	1.09	600,780,0.36
O26	8	2	2	H1961	0.02	1.85	900,1080,0.59
O26	8	2	3	H2686	2.63	5.63	600,780,0.55
O27	4	3	1	H2536	0.59	4.66	720,900,0.98
O27	4	3	2	H1831	4.85	4.2	900,1080,0.77
O27	4	3	3	H1515	0.76	3.92	570,750,0.97
O28	8	5	1	H1910	2.32	0.75	540,720,0.51
O28	8	5	2	H1996	2.72	3.95	630,810,0.87
O28	8	5	3	H2576	3.26	4.28	900,1080,0.57
O29	4	5	1	H31	2.29	6.0	630,810,0.54
O29	4	5	2	H2481	4.85	1.17	540,720,0.72
O29	4	5	3	H1512	3.46	1.28	540,720,0.95
O30	7	3	1	H899	2.78	1.91	540,720,0.3
O30	7	3	2	H744	1.0	2.0	570,750,0.93
O30	7	3	3	H1889	4.14	3.97	1020,1200,0.64
O31	2	1	1	H996	1.32	5.38	600,780,0.28
O31	2	1	2	H1539	3.52	2.09	630,810,0.69
O31	2	1	3	H2592	5.74	3.63	720,900,0.35
O32	4	6	1	H1064	5.75	3.84	960,1140,0.57
O32	4	6	2	H2019	1.96	4.2	570,750,0.77
O32	4	6	3	H2392	1.53	5.55	540,720,0.36
O33	10	2	1	H341	4.18	1.92	630,810,0.89
O33	10	2	2	H2199	4.48	0.56	960,1140,0.88
O33	10	2	3	H797	5.92	3.56	900,1080,0.75
O34	6	2	1	H2212	5.13	1.29	720,900,0.83
O34	6	2	2	H2959	2.54	1.03	1080,1260,0.43
O34	6	2	3	H2555	4.2	2.11	1080,1260,0.53
O35	3	5	1	H511	2.37	1.74	540,720,0.67
O35	3	5	2	H1348	2.09	5.95	1020,1200,0.4
O35	3	5	3	H545	4.02	0.77	720,900,0.24
O36	8	10	1	H502	4.52	3.2	1020,1200,0.84
O36	8	10	2	H279	0.11	1.59	660,840,0.25
O36	8	10	3	H654	0.07	5.25	900,1080,0.54
O37	3	3	1	H2433	0.03	4.61	720,900,0.42
O37	3	3	2	H1841	3.8	2.81	870,1050,0.86
O37	3	3	3	H38	1.13	0.54	900,1080,0.9
O38	7	3	1	H474	1.68	4.38	720,900,0.65
O38	7	3	2	H651	1.35	3.86	720,900,0.31
O38	7	3	3	H869	0.18	2.92	1080,1260,0.49
O39	8	7	1	H2407	4.02	4.26	960,1140,0.64
O39	8	7	2	H488	4.8	2.22	690,870,0.86
O39	8	7	3	H2212	5.13	1.29	720,900,0.83
O40	2	7	1	H1399	2.86	4.72	870,1050,0.98
O40	2	7	2	H496	0.72	5.85	690,870,0.43
O40	2	7	3	H779	4.0	2.43	600,780,0.96
O41	8	2	1	H935	2.14	0.53	630,810,0.5
O41	8	2	2	H515	5.58	5.12	540,720,0.43
O41	8	2	3	H742	1.73	1.87	1080,1260,0.98
O42	9	6	1	H2251	3.62	2.24	1080,1260,0.23
O42	9	6	2	H990	1.51	1.74	1080,1260,0.46
O42	9	6	3	H922	2.38	3.17	870,1050,0.72
O43	1	6	1	H1197	4.57	5.76	900,1080,0.39
O43	1	6	2	H2902	4.93	1.61	900,1080,0.59
O43	1	6	3	H1059	3.67	5.6	1020,1200,0.2
O44	8	10	1	H1161	3.34	4.11	1050,1230,0.53
O44	8	10	2	H908	1.46	2.09	870,1050,0.46
O44	8	10	3	H1401	1.72	1.42	570,750,0.21
O45	1	9	1	H342	3.95	0.34	660,840,0.8
O45	1	9	2	H2167	0.1	5.78	960,1140,0.49
O45	1	9	3	H2532	1.27	6.0	690,870,0.63
O46	5	5	1	H1918	0.55	3.79	960,1140,0.98
O46	5	5	2	H2449	3.13	2.01	720,900,0.35
O46	5	5	3	H1204	0.89	2.29	720,900,0.9
O47	1	7	1	H2417	2.45	3.98	840,1020,0.92
O47	1	7	2	H2645	2.08	3.98	960,1140,0.51
O47	1	7	3	H1439	2.59	0.15	1020,1200,0.64
O48	1	2	1	H1311	2.96	3.17	600,780,0.35
O48	1	2	2	H282	4.47	3.94	900,1080,0.74
O48	1	2	3	H485	2.57	5.63	960,1140,0.44
O49	6	9	1	H51	5.19	0.97	960,1140,0.66
O49	6	9	2	H876	5.59	4.5	630,810,0.7
O49	6	9	3	H1905	1.09	0.81	900,1080,0.22
O50	2	2	1	H205	1.66	4.83	1080,1260,0.41
O50	2	2	2	H2447	0.42	1.03	600,780,0.78
O50	2	2	3	H762	3.86	5.7	570,750,0.21
O51	9	1	1	H71	5.51	5.55	1050,1230,0.79
O51	9	1	2	H1126	0.13	2.09	690,870,0.36
O51	9	1	3	H849	3.16	0.5	840,1020,0.63
O52	7	4	1	H1776	5.94	1.47	720,900,0.59
O52	7	4	2	H180	0.68	5.95	690,870,0.26
O52	7	4	3	H2805	0.69	3.79	720,900,0.5
O53	10	7	1	H753	2.54	4.82	660,840,0.3
O53	10	7	2	H240	3.03	3.57	840,1020,0.53
O53	10	7	3	H1537	4.29	3.51	720,900,0.31
O54	8	1	1	H118	5.46	2.33	660,840,0.48
O54	8	1	2	H963	0.41	3.92	1080,1260,0.79
O54	8	1	3	H1778	2.07	2.37	690,870,0.95
O55	8	2	1	H339	3.38	2.73	840,1020,0.63
O55	8	2	2	H2930	0.69	3.78	690,870,0.44
O55	8	2	3	H1016	2.03	4.75	1050,1230,0.42
O56	7	7	1	H2901	1.57	1.51	540,720,0.55
O56	7	7	2	H1238	0.64	0.61	840,1020,0.75
O56	7	7	3	H1580	4.02	0.6	840,1020,0.53
O57	6	10	1	H426	0.95	2.88	1080,1260,0.54
O57	6	10	2	H1950	5.01	3.34	600,780,0.84
O57	6	10	3	H1134	4.14	2.31	600,780,0.55
O58	1	4	1	H119	5.14	2.07	1080,1260,0.69
O58	1	4	2	H1760	3.7	2.07	840,1020,0.22
O58	1	4	3	H112	5.8	0.1	840,1020,0.87
O59	2	4	1	H1458	5.59	2.11	1020,1200,0.6
O59	2	4	2	H1887	0.29	5.41	870,1050,0.93
O59	2	4	3	H2360	4.63	1.82	540,720,0.26
O60	10	4	1	H1557	1.74	5.49	900,1080,0.36
O60	10	4	2	H2790	2.97	1.58	1080,1260,0.85
O60	10	4	3	H448	5.51	5.69	720,900,0.24
O61	3	9	1	H2213	0.65	0.31	840,1020,0.87
O61	3	9	2	H925	1.53	4.72	1080,1260,0.83
O61	3	9	3	H862	4.11	2.75	840,1020,0.26
O62	2	10	1	H1990	5.48	0.1	690,870,0.53
O62	2	10	2	H1664	2.85	0.73	870,1050,0.69
O62	2	10	3	H2691	0.01	3.15	870,1050,0.41
O63	3	7	1	H2786	2.77	3.92	720,900,0.76
O63	3	7	2	H1728	3.77	2.17	690,870,0.74
O63	3	7	3	H1196	0.06	1.63	840,1020,0.88
O64	1	4	1	H2510	3.82	4.51	690,870,0.34
O64	1	4	2	H223	2.22	4.43	660,840,0.24
O64	1	4	3	H1117	1.34	5.99	840,1020,0.73
O65	3	3	1	H1914	4.38	4.24	960,1140,0.73
O65	3	3	2	H2960	0.37	5.1	1020,1200,0.58
O65	3	3	3	H1900	2.01	5.19	660,840,0.77
O66	4	9	1	H1683	5.86	5.06	1050,1230,0.31
O66	4	9	2	H2545	3.1	0.03	1050,1230,0.33
O66	4	9	3	H2268	0.55	5.74	1080,1260,0.32
O67	9	8	1	H260	5.95	1.62	900,1080,0.66
O67	9	8	2	H1225	1.24	5.4	870,1050,0.2
O67	9	8	3	H124	4.42	2.24	870,1050,0.68
O68	5	9	1	H949	2.64	1.66	1080,1260,0.6
O68	5	9	2	H2390	3.58	1.17	720,900,0.97
O68	5	9	3	H2834	0.83	1.97	840,1020,0.95
O69	10	1	1	H884	1.54	3.84	1050,1230,0.28
O69	10	1	2	H2918	3.75	4.76	840,1020,0.9
O69	10	1	3	H13	5.37	1.2	690,870,0.98
O70	4	2	1	H1189	5.25	3.81	600,780,0.43
O70	4	2	2	H1402	2.09	2.72	1050,1230,0.84
O70	4	2	3	H34	0.6	3.57	1080,1260,0.72
O71	9	10	1	H1413	1.09	4.2	960,1140,0.95
O71	9	10	2	H2384	3.96	2.55	960,1140,0.26
O71	9	10	3	H726	0.29	2.77	900,1080,0.65
O72	6	1	1	H2413	4.77	0.85	840,1020,0.37
O72	6	1	2	H2254	5.27	4.57	720,900,0.38
O72	6	1	3	H111	0.82	3.29	540,720,0.88
O73	5	8	1	H1174	5.16	4.19	840,1020,0.26
O73	5	8	2	H1581	3.0	1.44	1050,1230,0.85
O73	5	8	3	H1797	5.78	1.01	840,1020,0.39
O74	4	6	1	H273	3.88	2.99	600,780,0.94
O74	4	6	2	H1069	1.63	3.83	600,780,0.95
O74	4	6	3	H1878	0.76	5.32	690,870,0.94
O75	1	10	1	H203	4.8	2.02	870,1050,0.6
O75	1	10	2	H844	5.61	2.47	870,1050,0.73
O75	1	10	3	H502	4.52	3.2	1020,1200,0.84
O76	3	1	1	H922	2.38	3.17	870,1050,0.72
O76	3	1	2	H1062	1.56	2.49	540,720,0.37
O76	3	1	3	H2604	1.38	2.53	630,810,0.92
O77	5	5	1	H2529	5.51	4.37	900,1080,0.35
O77	5	5	2	H1941	4.35	1.27	900,1080,0.77
O77	5	5	3	H2501	5.18	0.81	570,750,0.2
O78	6	6	1	H2453	3.69	5.78	960,1140,0.35
O78	6	6	2	H1037	1.63	0.91	1080,1260,0.58
O78	6	6	3	H1016	2.03	4.75	1050,1230,0.42
O79	3	9	1	H1218	0.76	1.99	870,1050,0.53
O79	3	9	2	H2156	1.12	5.19	1080,1260,0.86
O79	3	9	3	H2385	1.36	2.15	630,810,0.22
O80	1	8	1	H1442	2.62	5.56	570,750,0.83
O80	1	8	2	H2719	0.35	3.9	600,780,0.28
O80	1	8	3	H2922	3.77	5.97	960,1140,0.7
O81	10	10	1	H1741	5.95	0.63	1080,1260,0.89
O81	10	10	2	H489	1.67	1.58	540,720,0.73
O81	10	10	3	H2363	4.37	0.14	1050,1230,0.38
O82	6	8	1	H1258	2.32	4.48	720,900,0.72
O82	6	8	2	H2552	0.59	2.39	720,900,0.91
O82	6	8	3	H2503	1.55	5.35	690,870,0.46
O83	4	9	1	H2856	2.67	2.52	1020,1200,0.41
O83	4	9	2	H632	3.09	1.04	840,1020,0.53
O83	4	9	3	H1234	3.51	0.71	630,810,0.89
O84	7	4	1	H378	4.13	5.3	960,1140,0.42
O84	7	4	2	H1528	1.71	4.8	960,1140,0.72
O84	7	4	3	H385	1.1	1.92	1080,1260,0.53
O85	4	2	1	H2914	3.42	4.07	660,840,0.93
O85	4	2	2	H1884	0.98	3.94	1080,1260,0.55
O85	4	2	3	H1784	2.91	2.56	960,1140,0.53
O86	7	6	1	H2769	1.58	5.44	1020,1200,0.48
O86	7	6	2	H2192	5.47	3.31	1050,1230,0.64
O86	7	6	3	H2936	5.04	2.92	720,900,0.43
O87	9	1	1	H24	1.82	0.39	540,720,0.58
O87	9	1	2	H2762	4.26	1.92	570,750,1.0
O87	9	1	3	H1836	0.9	0.45	870,1050,0.29
O88	1	2	1	H1204	0.89	2.29	720,900,0.9
O88	1	2	2	H2198	2.67	2.78	840,1020,0.82
O88	1	2	3	H49	0.27	5.05	630,810,0.67
O89	7	2	1	H1015	2.27	2.1	690,870,0.84
O89	7	2	2	H450	4.4	4.48	870,1050,0.3
O89	7	2	3	H2562	1.51	2.46	630,810,0.6
O90	10	10	1	H887	2.97	5.96	600,780,0.92
O90	10	10	2	H2149	0.61	4.41	690,870,0.79
O90	10	10	3	H2412	5.01	1.99	540,720,0.36
O91	8	6	1	H1274	2.26	1.69	960,1140,0.44
O91	8	6	2	H719	1.82	3.3	630,810,0.74
O91	8	6	3	H2618	3.57	2.93	840,1020,0.83
O92	2	9	1	H2712	5.18	3.9	570,750,0.22
O92	2	9	2	H1486	0.46	1.69	570,750,0.92
O92	2	9	3	H1000	2.9	5.2	870,1050,0.94
O93	10	10	1	H667	5.31	4.09	1080,1260,0.46
O93	10	10	2	H1666	0.93	0.45	630,810,0.77
O93	10	10	3	H1530	1.97	5.01	540,720,0.39
O94	6	9	1	H461	1.66	1.29	720,900,0.91
O94	6	9	2	H2510	3.82	4.51	690,870,0.34
O94	6	9	3	H1218	0.76	1.99	870,1050,0.53
O95	1	8	1	H232	2.01	0.31	1080,1260,0.38
O95	1	8	2	H2331	5.8	4.12	840,1020,0.6
O95	1	8	3	H2464	5.37	1.08	840,1020,0.52
O96	6	7	1	H54	2.45	0.57	660,840,0.92
O96	6	7	2	H2893	4.15	0.61	660,840,0.7
O96	6	7	3	H2356	2.54	5.8	690,870,0.4
O97	5	4	1	H1929	5.95	5.52	720,900,0.42
O97	5	4	2	H1434	2.78	3.98	900,1080,0.38
O97	5	4	3	H889	2.89	0.46	630,810,0.68
O98	7	5	1	H1551	1.43	3.63	540,720,0.41
O98	7	5	2	H1779	4.73	0.11	660,840,0.79
O98	7	5	3	H2083	4.43	4.79	960,1140,0.95
O99	9	9	1	H546	2.47	4.47	660,840,0.64
O99	9	9	2	H2307	1.47	1.17	840,1020,0.36
O99	9	9	3	H2004	0.03	5.91	570,750,0.66
O100	5	9	1	H1254	3.03	5.09	630,810,0.85
O100	5	9	2	H1807	4.23	4.63	960,1140,0.82
O100	5	9	3	H1280	5.54	4.95	1050,1230,0.73
O101	9	8	1	H1295	3.51	3.41	660,840,0.82
O101	9	8	2	H1247	5.35	3.53	1050,1230,0.58
O101	9	8	3	H1201	5.79	0.7	900,1080,0.49
O102	1	9	1	H2975	0.85	2.71	960,1140,0.68
O102	1	9	2	H815	4.22	1.05	630,810,0.34
O102	1	9	3	H103	1.39	1.2	1020,1200,0.35
O103	5	8	1	H86	3.35	2.14	1080,1260,0.65
O103	5	8	2	H45	0.11	2.4	660,840,0.38
O103	5	8	3	H648	5.26	4.21	630,810,0.49
O104	9	1	1	H2772	1.69	2.44	840,1020,0.83
O104	9	1	2	H2473	5.36	4.37	570,750,0.7
O104	9	1	3	H2559	4.42	1.96	960,1140,0.39
O105	5	7	1	H2939	1.58	5.39	600,780,0.42
O105	5	7	2	H1632	4.23	4.13	1050,1230,0.51
O105	5	7	3	H2245	0.63	0.32	960,1140,0.4
O106	1	6	1	H2264	4.74	2.81	1080,1260,0.51
O106	1	6	2	H2937	0.2	4.25	960,1140,0.88
O106	1	6	3	H1084	2.45	2.22	870,1050,0.7
O107	2	9	1	H328	2.55	2.94	630,810,0.79
O107	2	9	2	H2964	4.29	4.33	690,870,0.51
O107	2	9	3	H258	4.74	2.89	1020,1200,0.87
O108	6	5	1	H1904	2.22	1.39	660,840,0.23
O108	6	5	2	H1449	4.35	4.56	840,1020,0.48
O108	6	5	3	H2520	0.35	4.73	720,900,0.98
O109	6	10	1	H1091	5.34	3.35	1050,1230,0.95
O109	6	10	2	H2411	0.31	5.01	630,810,0.88
O109	6	10	3	H908	1.46	2.09	870,1050,0.46
O110	5	2	1	H2335	2.25	1.17	1020,1200,0.62
O110	5	2	2	H412	5.79	2.05	1020,1200,0.98
O110	5	2	3	H405	1.51	4.04	690,870,0.7
O111	3	3	1	H1488	5.17	5.4	1050,1230,0.51
O111	3	3	2	H751	3.07	2.75	1080,1260,0.26
O111	3	3	3	H225	2.5	3.24	1080,1260,0.37
O112	7	1	1	H1398	3.66	3.89	630,810,0.33
O112	7	1	2	H1640	0.62	2.37	1020,1200,0.71
O112	7	1	3	H2965	5.83	2.93	630,810,0.2
O113	10	8	1	H2945	5.14	2.45	690,870,0.63
O113	10	8	2	H2664	2.0	3.11	630,810,0.86
O113	10	8	3	H230	5.95	1.71	1020,1200,1.0
O114	5	8	1	H483	4.94	3.41	870,1050,0.79
O114	5	8	2	H887	2.97	5.96	600,780,0.92
O114	5	8	3	H1123	4.9	5.45	960,1140,0.62
O115	10	5	1	H1566	4.0	1.35	840,1020,0.23
O115	10	5	2	H527	5.85	4.19	1080,1260,0.55
O115	10	5	3	H2020	3.67	0.6	870,1050,0.25
O116	10	4	1	H1088	0.75	0.93	1080,1260,0.42
O116	10	4	2	H2911	1.6	0.86	570,750,0.85
O116	10	4	3	H1233	1.78	3.64	570,750,0.56
O117	4	8	1	H1172	2.67	0.08	840,1020,0.42
O117	4	8	2	H756	1.85	5.81	630,810,0.91
O117	4	8	3	H1867	3.37	2.45	660,840,0.46
O118	2	1	1	H2279	2.12	3.71	1080,1260,0.2
O118	2	1	2	H2874	4.35	4.76	690,870,0.43
O118	2	1	3	H575	1.57	0.7	1050,1230,0.23
O119	3	1	1	H2587	5.75	1.2	1020,1200,0.3
O119	3	1	2	H700	2.2	4.07	1050,1230,0.73
O119	3	1	3	H2166	5.61	4.76	1050,1230,0.86
O120	5	4	1	H2618	3.57	2.93	840,1020,0.83
O120	5	4	2	H2092	2.14	1.04	600,780,0.9
O120	5	4	3	H2689	4.84	4.51	900,1080,0.69
O121	2	2	1	H1358	4.1	2.42	840,1020,0.55
O121	2	2	2	H2436	4.39	0.15	660,840,0.92
O121	2	2	3	H2909	5.16	2.71	1050,1230,0.88
O122	9	1	1	H2498	5.8	5.46	1050,1230,0.53
O122	9	1	2	H648	5.26	4.21	630,810,0.49
O122	9	1	3	H2357	1.58	3.27	720,900,0.51
O123	8	2	1	H1574	5.09	2.68	540,720,0.66
O123	8	2	2	H2454	4.11	1.31	1050,1230,0.23
O123	8	2	3	H737	4.02	1.17	540,720,0.47
O124	3	6	1	H2515	4.67	2.89	600,780,0.58
O124	3	6	2	H2301	2.94	2.75	870,1050,0.89
O124	3	6	3	H1765	0.39	2.07	960,1140,0.29
O125	3	7	1	H2745	3.27	5.37	840,1020,0.33
O125	3	7	2	H1865	3.63	5.45	660,840,0.23
O125	3	7	3	H1648	1.26	1.61	900,1080,0.57
O126	9	6	1	H1387	3.69	4.62	1080,1260,0.83
O126	9	6	2	H2512	6.0	4.02	690,870,0.57
O126	9	6	3	H150	4.17	3.14	1080,1260,0.83
O127	7	1	1	H1686	3.98	5.65	840,1020,0.59
O127	7	1	2	H2548	5.17	4.56	1020,1200,0.41
O127	7	1	3	H1474	1.52	1.15	870,1050,0.71
O128	8	6	1	H758	3.8	3.9	1020,1200,0.45
O128	8	6	2	H2552	0.59	2.39	720,900,0.91
O128	8	6	3	H742	1.73	1.87	1080,1260,0.98
O129	9	9	1	H2623	3.88	5.36	660,840,0.27
O129	9	9	2	H442	5.65	3.49	690,870,0.68
O129	9	9	3	H1919	1.22	3.55	960,1140,0.22
O130	8	6	1	H674	3.66	1.2	540,720,0.55
O130	8	6	2	H582	2.26	1.5	870,1050,0.65
O130	8	6	3	H2454	4.11	1.31	1050,1230,0.23
O131	2	1	1	H271	1.85	5.86	960,1140,0.93
O131	2	1	2	H2315	2.82	5.48	1050,1230,0.49
O131	2	1	3	H2399	3.76	2.19	1050,1230,0.35
O132	9	5	1	H1755	4.36	3.11	840,1020,0.33
O132	9	5	2	H439	1.85	5.45	870,1050,0.21
O132	9	5	3	H1092	0.33	4.95	900,1080,0.96
O133	9	2	1	H2225	0.22	5.29	870,1050,0.63
O133	9	2	2	H1251	2.82	3.08	630,810,0.81
O133	9	2	3	H757	0.64	4.03	570,750,0.93
O134	8	7	1	H1554	2.75	5.43	630,810,0.6
O134	8	7	2	H359	2.74	1.93	900,1080,0.93
O134	8	7	3	H2672	4.93	2.64	1020,1200,0.88
O135	7	2	1	H623	5.34	3.14	540,720,0.72
O135	7	2	2	H2144	0.38	0.46	570,750,0.36
O135	7	2	3	H2005	5.62	4.22	660,840,0.91
O136	4	1	1	H2127	4.33	0.94	900,1080,0.23
O136	4	1	2	H1453	5.32	0.12	900,1080,0.54
O136	4	1	3	H1668	2.94	1.81	690,870,0.61
O137	5	5	1	H1571	5.52	4.21	540,720,0.45
O137	5	5	2	H1360	3.37	1.33	540,720,0.43
O137	5	5	3	H916	5.56	1.8	1020,1200,0.95
O138	7	8	1	H489	1.67	1.58	540,720,0.73
O138	7	8	2	H591	2.94	4.31	1050,1230,0.41
O138	7	8	3	H2031	0.15	3.96	1080,1260,0.95
O139	9	8	1	H1536	4.77	0.33	840,1020,0.25
O139	9	8	2	H1539	3.52	2.09	630,810,0.69
O139	9	8	3	H236	5.22	5.03	840,1020,0.75
O140	6	7	1	H1383	4.76	5.79	660,840,0.97
O140	6	7	2	H128	2.57	2.61	1080,1260,0.67
O140	6	7	3	H1171	2.72	2.36	1020,1200,0.5
O141	5	4	1	H42	0.96	5.62	660,840,0.49
O141	5	4	2	H563	0.21	4.75	630,810,0.99
O141	5	4	3	H858	1.95	2.0	1050,1230,0.56
O142	1	4	1	H1749	5.18	5.97	660,840,0.64
O142	1	4	2	H225	2.5	3.24	1080,1260,0.37
O142	1	4	3	H1052	5.25	2.94	570,750,0.5
O143	2	1	1	H402	0.66	5.93	570,750,0.48
O143	2	1	2	H2198	2.67	2.78	840,1020,0.82
O143	2	1	3	H20	5.66	4.24	570,750,0.97
O144	2	9	1	H1421	5.72	1.07	540,720,0.55
O144	2	9	2	H658	4.76	0.99	870,1050,0.66
O144	2	9	3	H135	0.22	5.37	570,750,0.78
O145	10	5	1	H2768	3.47	0.35	870,1050,0.96
O145	10	5	2	H1151	2.37	2.69	570,750,0.91
O145	10	5	3	H1491	3.84	1.86	1080,1260,0.85
O146	5	10	1	H1517	3.96	1.51	1050,1230,0.51
O146	5	10	2	H665	5.62	0.66	600,780,0.96
O146	5	10	3	H850	0.64	2.35	900,1080,0.54
O147	4	9	1	H2995	1.49	1.24	1050,1230,0.28
O147	4	9	2	H2049	3.07	0.45	540,720,0.67
O147	4	9	3	H1615	5.86	2.86	840,1020,0.93
O148	10	8	1	H2025	5.5	3.95	600,780,0.82
O148	10	8	2	H2583	0.31	3.85	1050,1230,0.62
O148	10	8	3	H1610	4.86	2.19	540,720,0.99
O149	10	9	1	H977	0.17	0.05	870,1050,0.4
O149	10	9	2	H652	2.66	0.74	900,1080,0.84
O149	10	9	3	H1865	3.63	5.45	660,840,0.23
O150	6	8	1	H337	5.68	2.47	840,1020,0.97
O150	6	8	2	H1283	2.64	3.72	630,810,0.94
O150	6	8	3	H2473	5.36	4.37	570,750,0.7
O151	8	6	1	H1158	2.08	4.08	1050,1230,0.98
O151	8	6	2	H1362	4.8	0.21	960,1140,0.67
O151	8	6	3	H2346	2.2	0.49	720,900,0.82
O152	6	1	1	H122	1.22	0.36	630,810,0.78
O152	6	1	2	H601	4.79	4.14	630,810,0.23
O152	6	1	3	H2667	1.95	3.81	540,720,0.75
O153	7	6	1	H1397	2.74	4.41	570,750,0.28
O153	7	6	2	H1141	2.5	4.63	630,810,0.86
O153	7	6	3	H2588	3.5	0.12	570,750,0.53
O154	1	3	1	H1375	5.87	0.82	660,840,0.54
O154	1	3	2	H971	1.47	1.58	900,1080,0.57
O154	1	3	3	H1909	3.33	1.78	1050,1230,0.87
O155	8	6	1	H2141	1.65	5.52	960,1140,0.86
O155	8	6	2	H1514	4.63	1.23	720,900,0.79
O155	8	6	3	H1158	2.08	4.08	1050,1230,0.98
O156	6	6	1	H206	3.45	0.57	1020,1200,0.86
