NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O23	6	8	2	H418	4.7	1.11	720,900,0.91
O23	6	8	3	H508	5.86	5.66	540,720,0.47
O24	3	4	1	H2	4.5	3.42	720,900,0.48
O24	3	4	2	H872	3.67	2.34	1080,1260,0.49
O24	3	4	3	H1572	3.15	0.52	540,720,0.51
O25	5	9	1	H905	3.68	0.81	960,1140,0.28
O25	5	9	2	H1803	2.97	3.77	540,720,0.27
O25	5	9	3	H2871	0.14	0.76	540,720,0.29
O26	8	3	1	H1176	4.88	5.22	1020,1200,0.75
O26	8	3	2	H2124	0.58	1.32	900,1080,0.26
O26	8	3	3	H205	3.85	2.88	840,1020,0.64
O27	6	5	1	H2060	0.77	0.73	720,900,0.72
O27	6	5	2	H256	0.57	1.12	690,870,0.61
O27	6	5	3	H2281	5.1	2.2	540,720,0.5
O28	7	7	1	H996	1.31	4.71	660,840,0.6
O28	7	7	2	H2374	1.61	3.82	540,720,0.73
O28	7	7	3	H2944	2.94	4.31	840,1020,0.98
O29	7	5	1	H1857	4.86	3.12	690,870,0.75
O29	7	5	2	H1355	0.02	0.39	1050,1230,0.68
O29	7	5	3	H1304	4.23	1.94	570,750,0.36
O30	1	9	1	H610	4.42	1.3	600,780,0.57
O30	1	9	2	H1234	1.49	2.12	900,1080,0.72
O30	1	9	3	H465	2.51	2.03	540,720,0.76
O31	1	8	1	H1617	1.18	2.88	1080,1260,0.73
O31	1	8	2	H1549	0.35	1.54	540,720,0.3
O31	1	8	3	H2526	1.34	1.88	570,750,0.3
O32	4	2	1	H1776	0.37	5.28	600,780,0.41
O32	4	2	2	H2417	0.57	0.56	600,780,0.34
O32	4	2	3	H1614	2.03	5.08	600,780,0.47
O33	10	9	1	H2897	0.68	4.34	540,720,0.52
O33	10	9	2	H350	2.25	3.36	690,870,0.95
O33	10	9	3	H2595	0.64	1.76	840,1020,0.57
O34	8	4	1	H467	2.2	2.18	570,750,0.35
O34	8	4	2	H1358	1.74	4.72	1020,1200,0.81
O34	8	4	3	H328	4.71	1.37	630,810,0.79
O35	9	2	1	H1877	0.03	3.67	1080,1260,0.94
O35	9	2	2	H2980	4.38	4.5	540,720,0.29
O35	9	2	3	H71	0.5	2.24	540,720,0.56
O36	5	10	1	H149	2.04	3.21	900,1080,0.93
O36	5	10	2	H1249	5.22	3.8	570,750,0.41
O36	5	10	3	H1597	2.17	0.25	570,750,0.29
O37	5	10	1	H2247	0.14	0.25	540,720,0.57
O37	5	10	2	H1443	4.06	0.58	540,720,0.96
O37	5	10	3	H2960	2.46	3.91	570,750,0.66
O38	6	2	1	H2875	5.48	1.52	1020,1200,0.77
O38	6	2	2	H2495	1.95	5.85	960,1140,0.21
O38	6	2	3	H2803	5.63	5.53	870,1050,0.32
O39	6	1	1	H1438	3.48	0.98	1020,1200,0.46
O39	6	1	2	H1461	0.61	3.32	540,720,0.42
O39	6	1	3	H2232	1.41	3.01	660,840,0.96
O40	1	10	1	H243	2.01	4.88	600,780,0.62
O40	1	10	2	H1117	4.76	5.79	960,1140,0.83
O40	1	10	3	H2173	3.22	2.27	540,720,0.72
O41	10	1	1	H671	3.84	4.73	540,720,0.43
O41	10	1	2	H323	4.25	4.77	1050,1230,0.85
O41	10	1	3	H2957	0.65	5.79	840,1020,0.53
O42	8	3	1	H570	2.35	3.51	1020,1200,0.3
O42	8	3	2	H2882	1.11	4.3	1080,1260,0.56
O42	8	3	3	H2309	2.71	0.82	840,1020,0.32
O43	5	6	1	H2674	3.26	2.37	690,870,0.78
O43	5	6	2	H905	3.68	0.81	960,1140,0.28
O43	5	6	3	H434	5.22	3.15	870,1050,0.97
O44	5	6	1	H2847	3.28	1.09	570,750,0.41
O44	5	6	2	H1851	3.21	3.83	1020,1200,0.56
O44	5	6	3	H2492	3.05	5.25	600,780,0.34
O45	10	5	1	H444	0.05	1.22	870,1050,0.71
O45	10	5	2	H2474	3.71	1.58	570,750,0.65
O45	10	5	3	H2082	3.0	5.93	1080,1260,0.43
O46	5	1	1	H2714	3.96	2.78	1080,1260,0.79
O46	5	1	2	H2238	4.96	3.49	1020,1200,0.33
O46	5	1	3	H2456	4.64	1.36	690,870,0.82
O47	10	8	1	H1433	0.08	1.02	540,720,0.79
O47	10	8	2	H1834	0.73	0.71	540,720,1.0
O47	10	8	3	H333	4.51	4.9	630,810,0.84
O48	5	8	1	H1997	5.11	0.08	660,840,0.96
O48	5	8	2	H1246	0.92	0.91	960,1140,1.0
O48	5	8	3	H2354	2.44	5.74	1080,1260,0.69
O49	1	1	1	H2677	3.64	0.93	630,810,0.94
O49	1	1	2	H2967	2.1	5.37	870,1050,0.41
O49	1	1	3	H2339	0.24	3.12	720,900,0.21
O50	6	7	1	H2435	4.51	1.64	1080,1260,0.62
O50	6	7	2	H2002	1.87	2.28	1080,1260,0.95
O50	6	7	3	H812	2.65	3.67	690,870,0.93
O51	7	3	1	H256	0.57	1.12	690,870,0.61
O51	7	3	2	H879	2.01	2.38	1050,1230,0.46
O51	7	3	3	H2718	1.65	1.74	600,780,0.46
O52	5	3	1	H2071	1.1	0.8	1050,1230,0.58
O52	5	3	2	H182	0.8	4.92	840,1020,0.4
O52	5	3	3	H2501	1.54	1.27	630,810,0.26
O53	10	9	1	H781	1.13	4.39	660,840,0.87
O53	10	9	2	H1631	4.94	1.95	600,780,0.64
O53	10	9	3	H659	3.31	5.43	570,750,0.79
O54	2	8	1	H343	5.04	4.41	1080,1260,0.68
O54	2	8	2	H820	4.87	3.23	540,720,0.88
O54	2	8	3	H2632	4.83	0.39	630,810,0.76
O55	5	5	1	H618	5.92	3.99	720,900,0.49
O55	5	5	2	H1984	5.67	2.86	900,1080,0.65
O55	5	5	3	H291	5.02	0.46	960,1140,0.4
O56	7	6	1	H2102	2.61	2.0	570,750,0.89
O56	7	6	2	H2752	0.78	0.32	690,870,0.41
O56	7	6	3	H2404	0.33	1.2	1050,1230,0.38
O57	9	9	1	H2807	5.33	2.21	630,810,0.87
O57	9	9	2	H1238	2.68	0.72	570,750,0.77
O57	9	9	3	H606	3.26	4.03	900,1080,0.73
O58	7	5	1	H1712	1.85	3.46	600,780,0.31
O58	7	5	2	H2825	2.61	0.19	960,1140,0.4
O58	7	5	3	H2018	1.39	2.63	660,840,0.26
O59	2	9	1	H1990	0.62	1.38	1020,1200,0.59
O59	2	9	2	H2123	4.33	1.26	1080,1260,0.36
O59	2	9	3	H1788	0.31	4.39	690,870,0.31
O60	8	7	1	H713	3.32	5.35	570,750,0.88
O60	8	7	2	H1942	5.65	1.87	870,1050,0.26
O60	8	7	3	H1018	5.71	5.43	1020,1200,0.33
O61	1	4	1	H2191	0.54	4.11	1080,1260,0.55
O61	1	4	2	H772	0.33	2.26	630,810,0.96
O61	1	4	3	H1715	4.49	0.14	1050,1230,0.88
O62	6	8	1	H1322	0.47	0.31	1050,1230,0.36
O62	6	8	2	H2618	0.08	5.04	840,1020,0.52
O62	6	8	3	H1537	1.3	2.81	600,780,0.98
O63	8	6	1	H2103	5.22	0.52	1020,1200,0.76
O63	8	6	2	H480	1.13	2.71	1080,1260,0.32
O63	8	6	3	H1146	0.53	2.68	1080,1260,0.98
O64	10	5	1	H374	5.38	4.97	660,840,0.43
O64	10	5	2	H2893	2.14	0.73	960,1140,0.25
O64	10	5	3	H815	0.24	5.4	570,750,0.72
O65	10	7	1	H1214	2.39	1.18	690,870,0.22
O65	10	7	2	H1840	2.37	5.87	1080,1260,0.38
O65	10	7	3	H689	3.65	1.08	600,780,0.33
O66	1	9	1	H572	4.3	2.72	570,750,0.77
O66	1	9	2	H1809	2.1	3.77	870,1050,0.3
O66	1	9	3	H2908	4.98	4.81	960,1140,0.87
O67	9	5	1	H1649	1.12	5.36	1020,1200,0.59
O67	9	5	2	H1425	0.67	5.99	720,900,0.49
O67	9	5	3	H2509	4.87	5.29	570,750,0.32
O68	6	3	1	H1139	1.64	4.36	570,750,0.62
O68	6	3	2	H1116	0.81	5.66	1080,1260,0.34
O68	6	3	3	H1790	4.91	4.49	1050,1230,0.42
O69	4	2	1	H264	3.2	4.3	690,870,0.63
O69	4	2	2	H736	1.94	3.35	1020,1200,0.34
O69	4	2	3	H2835	5.99	2.62	600,780,0.77
O70	4	7	1	H1151	0.75	5.43	840,1020,0.72
O70	4	7	2	H489	4.49	4.81	1020,1200,0.64
O70	4	7	3	H2733	2.03	5.22	690,870,1.0
O71	9	1	1	H2046	5.48	3.86	1050,1230,0.91
O71	9	1	2	H546	4.23	2.61	840,1020,0.65
O71	9	1	3	H1987	0.95	2.04	540,720,0.73
O72	5	6	1	H1578	2.6	2.89	1050,1230,0.78
O72	5	6	2	H1202	1.49	3.79	720,900,0.89
O72	5	6	3	H1203	1.46	1.78	1080,1260,0.46
O73	2	6	1	H2898	0.86	4.05	870,1050,0.55
O73	2	6	2	H410	5.46	5.99	1020,1200,0.26
O73	2	6	3	H484	0.21	2.59	720,900,0.59
O74	1	5	1	H959	1.49	0.34	900,1080,0.7
O74	1	5	2	H2707	0.57	0.42	840,1020,0.96
O74	1	5	3	H1156	0.98	3.94	1050,1230,0.67
O75	3	1	1	H1351	2.32	3.04	840,1020,0.87
O75	3	1	2	H2098	3.6	0.22	1050,1230,0.65
O75	3	1	3	H2539	1.1	4.27	570,750,0.52
O76	5	4	1	H2049	0.86	1.52	1080,1260,0.28
O76	5	4	2	H2973	4.01	0.81	630,810,0.54
O76	5	4	3	H1296	4.68	2.31	630,810,0.54
O77	8	1	1	H2390	3.8	1.66	1080,1260,0.38
O77	8	1	2	H1773	0.67	1.12	1050,1230,0.92
O77	8	1	3	H2430	0.22	3.6	900,1080,0.49
O78	4	3	1	H1019	0.35	4.78	600,780,0.85
O78	4	3	2	H2507	1.7	5.88	1020,1200,0.38
O78	4	3	3	H728	3.57	2.68	540,720,0.79
O79	5	9	1	H398	4.22	2.22	1050,1230,0.35
O79	5	9	2	H2246	4.01	3.05	1080,1260,0.99
O79	5	9	3	H2335	5.74	5.83	870,1050,0.66
O80	5	5	1	H1600	1.2	2.48	540,720,0.34
O80	5	5	2	H1926	5.12	4.39	1020,1200,0.28
O80	5	5	3	H2503	5.17	5.89	1020,1200,0.9
O81	8	3	1	H421	4.94	3.71	660,840,0.65
O81	8	3	2	H1594	4.47	2.02	870,1050,0.88
O81	8	3	3	H1342	5.9	5.3	1050,1230,0.34
O82	6	7	1	H34	4.3	1.17	720,900,0.62
O82	6	7	2	H1035	4.52	5.99	960,1140,0.49
O82	6	7	3	H158	3.26	3.35	900,1080,0.85
O83	6	7	1	H1622	5.43	1.56	630,810,0.3
O83	6	7	2	H2834	3.7	0.48	1080,1260,0.56
O83	6	7	3	H1908	2.64	5.24	1080,1260,0.44
O84	3	7	1	H31	3.01	5.77	600,780,0.29
O84	3	7	2	H216	2.02	1.19	660,840,0.95
O84	3	7	3	H1195	1.89	0.69	630,810,0.96
O85	5	5	1	H753	0.18	1.69	1080,1260,0.43
O85	5	5	2	H720	3.97	4.59	900,1080,0.3
O85	5	5	3	H2326	3.93	0.09	660,840,0.27
O86	4	4	1	H1017	2.32	5.36	840,1020,0.81
O86	4	4	2	H2472	1.36	3.72	540,720,0.25
O86	4	4	3	H1268	0.07	4.04	1020,1200,0.25
O87	4	4	1	H640	3.07	2.01	720,900,0.63
O87	4	4	2	H148	4.7	2.21	630,810,0.79
O87	4	4	3	H164	5.24	1.84	1050,1230,0.5
O88	2	5	1	H1353	4.69	4.8	1080,1260,0.25
O88	2	5	2	H1053	4.29	3.04	720,900,0.26
O88	2	5	3	H2551	0.8	5.94	660,840,0.21
O89	8	5	1	H2734	3.22	3.62	540,720,0.47
O89	8	5	2	H2507	1.7	5.88	1020,1200,0.38
O89	8	5	3	H682	5.97	1.1	570,750,0.5
O90	4	1	1	H364	4.06	4.26	540,720,0.45
O90	4	1	2	H2310	3.0	4.27	900,1080,0.72
O90	4	1	3	H2318	1.35	0.75	1050,1230,0.47
O91	5	4	1	H1821	2.5	1.45	540,720,0.93
O91	5	4	2	H1666	1.43	1.95	900,1080,0.29
O91	5	4	3	H1088	1.54	2.63	960,1140,0.83
O92	8	10	1	H1676	1.4	4.9	600,780,0.53
O92	8	10	2	H71	0.5	2.24	540,720,0.56
O92	8	10	3	H1929	0.5	1.91	840,1020,0.82
O93	2	6	1	H1640	5.45	1.02	840,1020,0.23
O93	2	6	2	H974	3.88	5.13	1020,1200,0.6
O93	2	6	3	H862	4.94	2.12	1050,1230,0.25
O94	7	1	1	H2377	3.79	2.86	630,810,0.59
O94	7	1	2	H1645	4.7	0.93	840,1020,0.27
O94	7	1	3	H1587	0.85	5.71	900,1080,0.98
O95	5	3	1	H2245	2.1	1.68	960,1140,0.95
O95	5	3	2	H156	4.28	0.03	540,720,0.94
O95	5	3	3	H2084	2.41	1.71	540,720,0.35
O96	3	6	1	H2827	3.3	4.49	840,1020,0.46
O96	3	6	2	H2557	1.76	5.11	1020,1200,0.97
O96	3	6	3	H1952	2.69	4.22	960,1140,0.85
O97	9	3	1	H2397	3.7	3.64	870,1050,0.41
O97	9	3	2	H381	1.17	1.47	630,810,0.75
O97	9	3	3	H481	3.45	0.77	960,1140,0.27
O98	9	6	1	H1870	5.68	3.7	960,1140,0.58
O98	9	6	2	H756	0.88	2.96	1020,1200,0.53
O98	9	6	3	H2256	4.37	0.37	1020,1200,0.6
O99	5	1	1	H33	0.52	0.15	1020,1200,0.63
O99	5	1	2	H1398	4.48	5.94	690,870,0.81
O99	5	1	3	H410	5.46	5.99	1020,1200,0.26
O100	2	7	1	H1811	0.98	3.71	870,1050,0.39
O100	2	7	2	H980	1.05	4.06	570,750,0.31
O100	2	7	3	H2024	0.43	0.92	1050,1230,0.36
O101	7	5	1	H536	0.16	5.13	960,1140,0.27
O101	7	5	2	H2250	2.09	3.89	900,1080,0.75
O101	7	5	3	H2213	5.51	2.76	690,870,1.0
O102	1	7	1	H517	3.59	3.82	1080,1260,0.62
O102	1	7	2	H1487	3.72	1.8	570,750,0.6
O102	1	7	3	H1001	1.97	5.64	900,1080,0.56
O103	9	4	1	H1950	5.14	1.8	720,900,0.44
O103	9	4	2	H598	3.79	5.46	960,1140,0.3
O103	9	4	3	H1392	0.49	2.03	1050,1230,0.29
O104	5	3	1	H1862	1.59	4.29	1050,1230,0.49
O104	5	3	2	H1999	0.63	4.94	630,810,0.35
O104	5	3	3	H702	3.39	5.53	960,1140,0.9
O105	4	9	1	H532	2.87	2.85	960,1140,0.62
O105	4	9	2	H41	1.31	3.41	540,720,0.37
O105	4	9	3	H388	5.72	5.84	870,1050,0.91
O106	6	3	1	H1693	2.65	3.75	660,840,0.2
O106	6	3	2	H2646	5.22	0.36	1050,1230,0.25
O106	6	3	3	H443	5.86	4.54	900,1080,0.81
O107	4	7	1	H1286	3.75	0.84	720,900,0.61
O107	4	7	2	H1368	3.69	3.09	960,1140,0.59
O107	4	7	3	H2025	4.68	3.7	720,900,0.45
O108	2	3	1	H2117	1.98	2.23	600,780,0.99
O108	2	3	2	H1860	2.91	1.25	690,870,0.54
O108	2	3	3	H2151	2.99	5.58	840,1020,0.21
O109	9	2	1	H1976	4.29	5.66	600,780,0.85
O109	9	2	2	H974	3.88	5.13	1020,1200,0.6
O109	9	2	3	H409	3.61	5.05	870,1050,0.58
O110	1	7	1	H710	5.1	0.84	720,900,0.77
O110	1	7	2	H2256	4.37	0.37	1020,1200,0.6
O110	1	7	3	H208	1.98	5.77	660,840,0.24
O111	6	1	1	H551	2.27	1.41	540,720,0.46
O111	6	1	2	H2679	5.78	3.43	900,1080,0.67
O111	6	1	3	H875	0.67	2.92	1080,1260,0.62
O112	3	4	1	H1101	2.82	4.77	900,1080,0.79
O112	3	4	2	H2387	4.28	5.74	690,870,0.49
O112	3	4	3	H963	2.07	5.77	570,750,0.62
O113	6	7	1	H1646	5.8	3.98	1020,1200,0.53
O113	6	7	2	H2804	0.66	2.04	720,900,0.81
O113	6	7	3	H1170	2.61	1.64	1020,1200,0.95
O114	7	2	1	H211	0.29	0.37	840,1020,0.39
O114	7	2	2	H1165	0.66	2.35	600,780,0.31
O114	7	2	3	H237	1.15	0.43	540,720,0.74
O115	10	5	1	H217	2.97	2.81	690,870,0.71
O115	10	5	2	H2619	0.71	4.97	660,840,0.33
O115	10	5	3	H2058	1.87	4.48	690,870,0.61
O116	2	10	1	H2327	0.22	0.38	540,720,0.84
O116	2	10	2	H560	2.87	3.72	540,720,0.68
O116	2	10	3	H920	4.69	2.81	1050,1230,0.34
O117	6	5	1	H1703	1.13	4.19	1020,1200,0.33
O117	6	5	2	H1599	5.97	0.86	1080,1260,0.43
O117	6	5	3	H1930	3.76	1.92	1020,1200,0.68
O118	3	2	1	H1919	1.65	1.85	600,780,0.36
O118	3	2	2	H589	3.87	5.44	630,810,0.54
O118	3	2	3	H1152	2.62	1.82	600,780,0.52
O119	10	1	1	H2492	3.05	5.25	600,780,0.34
O119	10	1	2	H566	0.96	3.19	870,1050,0.29
O119	10	1	3	H941	4.56	0.97	1080,1260,1.0
O120	2	1	1	H503	2.24	3.3	900,1080,0.69
O120	2	1	2	H2741	3.03	0.13	570,750,0.22
O120	2	1	3	H1554	4.53	2.56	540,720,0.73
O121	6	5	1	H2505	4.02	5.38	630,810,0.44
O121	6	5	2	H1641	1.94	2.94	720,900,0.27
O121	6	5	3	H400	5.66	2.92	900,1080,0.29
O122	1	8	1	H2870	4.68	1.73	570,750,0.3
O122	1	8	2	H2135	5.1	1.3	1050,1230,0.22
O122	1	8	3	H260	0.06	5.15	1080,1260,0.87
O123	2	8	1	H65	3.83	1.53	960,1140,0.52
O123	2	8	2	H258	5.18	4.43	1050,1230,0.89
O123	2	8	3	H1980	5.19	3.34	570,750,0.8
O124	4	7	1	H2674	3.26	2.37	690,870,0.78
O124	4	7	2	H1678	4.3	2.56	1050,1230,0.7
O124	4	7	3	H1843	0.82	2.33	660,840,0.81
O125	3	6	1	H2006	1.66	3.93	870,1050,0.37
O125	3	6	2	H1463	4.06	1.5	960,1140,0.68
O125	3	6	3	H2682	2.51	1.12	690,870,0.66
O126	4	6	1	H2514	2.94	1.36	900,1080,0.82
O126	4	6	2	H825	1.5	3.61	1050,1230,0.63
O126	4	6	3	H397	1.62	5.33	900,1080,0.8
O127	8	4	1	H2605	2.5	0.21	900,1080,0.81
O127	8	4	2	H1476	5.1	2.57	720,900,0.98
O127	8	4	3	H584	2.18	0.77	1050,1230,0.77
O128	2	5	1	H2936	5.44	3.15	960,1140,0.55
O128	2	5	2	H2691	5.85	2.38	870,1050,0.44
O128	2	5	3	H2777	4.05	5.14	840,1020,0.47
O129	9	8	1	H746	1.89	4.79	840,1020,0.55
O129	9	8	2	H2713	2.31	2.2	1050,1230,0.42
O129	9	8	3	H875	0.67	2.92	1080,1260,0.62
O130	6	9	1	H215	4.33	5.79	660,840,0.32
O130	6	9	2	H412	1.54	5.75	690,870,0.56
O130	6	9	3	H662	1.39	5.31	1050,1230,0.83
O131	1	10	1	H346	0.49	3.61	870,1050,0.3
O131	1	10	2	H2010	2.13	0.56	660,840,0.72
O131	1	10	3	H2576	4.39	0.23	1050,1230,0.31
O132	3	6	1	H1610	0.52	0.21	870,1050,0.73
O132	3	6	2	H2173	3.22	2.27	540,720,0.72
O132	3	6	3	H224	4.84	1.42	720,900,0.5
O133	4	9	1	H1686	2.06	2.82	840,1020,0.49
O133	4	9	2	H773	0.73	2.93	1080,1260,0.28
O133	4	9	3	H668	5.67	4.81	630,810,0.88
O134	1	5	1	H2261	1.21	3.75	1080,1260,0.54
O134	1	5	2	H2429	3.66	2.67	600,780,0.95
O134	1	5	3	H1490	3.05	1.01	900,1080,0.6
O135	10	1	1	H1189	4.3	5.02	570,750,0.49
O135	10	1	2	H544	5.71	2.02	840,1020,0.42
O135	10	1	3	H2487	1.19	4.48	660,840,0.82
O136	5	4	1	H512	5.13	0.16	870,1050,0.8
O136	5	4	2	H176	1.55	1.59	1020,1200,0.72
O136	5	4	3	H2015	3.79	4.48	720,900,0.36
O137	7	6	1	H2191	0.54	4.11	1080,1260,0.55
O137	7	6	2	H899	4.93	3.23	600,780,0.42
O137	7	6	3	H893	1.72	0.42	660,840,0.87
O138	4	6	1	H2612	4.37	0.57	870,1050,0.75
O138	4	6	2	H2029	2.91	2.87	1050,1230,0.86
O138	4	6	3	H888	0.51	5.65	690,870,0.79
O139	4	10	1	H43	2.99	3.14	870,1050,0.5
O139	4	10	2	H2037	3.32	3.4	840,1020,0.79
O139	4	10	3	H1999	0.63	4.94	630,810,0.35
O140	7	4	1	H1239	0.34	4.66	720,900,0.28
O140	7	4	2	H2028	0.05	5.42	570,750,0.41
O140	7	4	3	H2674	3.26	2.37	690,870,0.78
O141	4	7	1	H1103	1.68	4.1	630,810,0.3
O141	4	7	2	H1115	4.72	2.66	540,720,0.99
O141	4	7	3	H562	5.62	1.43	1080,1260,0.54
O142	5	8	1	H644	2.46	2.67	870,1050,0.59
O142	5	8	2	H520	0.46	3.99	1050,1230,0.86
O142	5	8	3	H1124	1.2	0.83	690,870,0.42
O143	4	7	1	H2812	3.29	1.84	570,750,0.75
O143	4	7	2	H1950	5.14	1.8	720,900,0.44
O143	4	7	3	H10	1.3	1.66	660,840,0.69
O144	1	8	1	H551	2.27	1.41	540,720,0.46
O144	1	8	2	H1960	1.4	5.34	840,1020,0.59
O144	1	8	3	H2577	1.57	1.53	900,1080,0.96
O145	3	5	1	H1325	2.14	2.62	600,780,0.29
O145	3	5	2	H2248	3.04	0.53	570,750,0.57
O145	3	5	3	H549	2.87	0.79	660,840,0.72
O146	10	4	1	H1539	1.45	0.34	720,900,0.58
O146	10	4	2	H2561	3.2	5.15	690,870,0.38
O146	10	4	3	H1832	1.5	4.56	1050,1230,0.6
O147	4	5	1	H1526	1.04	4.26	660,840,0.42
O147	4	5	2	H60	3.36	5.64	960,1140,0.5
O147	4	5	3	H2596	4.92	4.19	840,1020,0.87
O148	7	9	1	H2049	0.86	1.52	1080,1260,0.28
O148	7	9	2	H1910	0.38	5.37	630,810,0.95
O148	7	9	3	H2706	3.76	3.92	630,810,0.71
O149	5	1	1	H963	2.07	5.77	570,750,0.62
O149	5	1	2	H1180	2.08	5.07	1050,1230,0.81
O149	5	1	3	H862	4.94	2.12	1050,1230,0.25
O150	8	1	1	H2148	0.82	0.85	900,1080,0.23
O150	8	1	2	H1347	5.09	3.92	840,1020,0.29
O150	8	1	3	H2116	1.08	1.15	840,1020,0.5
O151	7	10	1	H2407	1.4	5.8	540,720,0.25
O151	7	10	2	H1644	5.26	3.89	870,1050,0.44
O151	7	10	3	H1993	5.53	3.92	660,840,0.84
O152	3	1	1	H634	2.74	5.29	870,1050,0.68
O152	3	1	2	H2737	2.86	0.36	960,1140,0.45
O152	3	1	3	H145	5.44	0.67	570,750,0.94
O153	6	3	1	H1875	3.06	0.32	900,1080,0.75
O153	6	3	2	H169	0.4	1.33	960,1140,0.98
O153	6	3	3	H873	3.27	4.88	600,780,0.85
O154	10	4	1	H712	4.52	4.45	720,900,0.81
O154	10	4	2	H307	2.44	0.3	630,810,0.47
O154	10	4	3	H2105	5.46	3.62	1020,1200,0.46
O155	3	3	1	H488	3.86	4.67	900,1080,0.53
O155	3	3	2	H1001	1.97	5.64	900,1080,0.56
O155	3	3	3	H2012	5.38	2.28	840,1020,0.82
O156	7	6	1	H1535	1.49	4.08	1020,1200,0.79
