NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O93	6	10	3	H2758	5.12	1.47	900,1080,0.85
O94	6	6	1	H1504	4.31	4.47	600,780,0.24
O94	6	6	2	H822	1.77	5.15	900,1080,0.29
O94	6	6	3	H1768	1.45	0.65	1080,1260,0.34
O95	9	9	1	H2600	4.2	5.92	660,840,0.82
O95	9	9	2	H214	1.66	1.59	900,1080,0.95
O95	9	9	3	H185	0.42	1.87	870,1050,0.95
O96	6	6	1	H2912	2.91	5.76	720,900,0.25
O96	6	6	2	H2868	4.31	3.4	960,1140,0.24
O96	6	6	3	H29	3.67	5.76	660,840,0.86
O97	5	5	1	H1333	2.12	5.58	630,810,0.77
O97	5	5	2	H289	0.49	4.46	570,750,0.8
O97	5	5	3	H843	5.81	2.83	600,780,0.63
O98	6	4	1	H2769	1.15	2.13	960,1140,0.54
O98	6	4	2	H315	4.63	4.75	690,870,0.92
O98	6	4	3	H870	2.93	1.89	1050,1230,0.2
O99	9	2	1	H854	0.5	0.83	690,870,0.85
O99	9	2	2	H2630	1.56	5.46	1050,1230,0.8
O99	9	2	3	H2358	2.99	4.97	570,750,0.4
O100	5	2	1	H2596	1.2	4.27	1050,1230,0.8
O100	5	2	2	H1671	1.42	5.8	570,750,0.5
O100	5	2	3	H1080	0.4	0.57	1020,1200,0.91
O101	9	3	1	H186	1.15	3.05	960,1140,0.27
O101	9	3	2	H2856	0.66	4.9	1080,1260,0.58
O101	9	3	3	H253	0.9	0.92	900,1080,0.92
O102	6	6	1	H482	2.7	1.9	1080,1260,0.39
O102	6	6	2	H399	2.71	5.97	1020,1200,0.72
O102	6	6	3	H2409	1.29	2.0	870,1050,0.39
O103	10	1	1	H1457	4.44	5.71	570,750,0.71
O103	10	1	2	H952	1.87	0.15	1020,1200,0.49
O103	10	1	3	H1447	0.71	2.39	1080,1260,0.87
O104	5	10	1	H1985	4.62	3.24	720,900,0.65
O104	5	10	2	H1467	1.21	0.71	660,840,0.29
O104	5	10	3	H518	2.63	3.3	840,1020,0.73
O105	1	5	1	H316	0.07	5.83	570,750,0.99
O105	1	5	2	H1385	3.02	1.02	540,720,0.54
O105	1	5	3	H1647	2.34	2.27	900,1080,0.91
O106	4	3	1	H2658	0.39	2.58	840,1020,0.46
O106	4	3	2	H2635	0.79	2.4	1050,1230,0.27
O106	4	3	3	H2273	2.94	1.66	570,750,0.48
O107	5	10	1	H1668	1.42	0.01	1080,1260,0.55
O107	5	10	2	H2667	1.39	0.38	690,870,0.75
O107	5	10	3	H860	0.95	2.97	1080,1260,0.48
O108	8	7	1	H1233	2.47	2.56	900,1080,0.25
O108	8	7	2	H2476	4.18	5.88	840,1020,0.75
O108	8	7	3	H2980	0.15	1.94	690,870,0.22
O109	4	8	1	H344	2.49	1.69	900,1080,0.84
O109	4	8	2	H313	2.85	1.92	600,780,0.21
O109	4	8	3	H1784	3.87	1.57	1080,1260,0.47
O110	8	4	1	H1473	3.68	1.7	660,840,0.71
O110	8	4	2	H589	5.07	3.65	660,840,0.71
O110	8	4	3	H2639	1.09	4.51	900,1080,0.22
O111	6	2	1	H2679	0.09	3.53	570,750,0.96
O111	6	2	2	H1779	1.16	1.52	720,900,0.75
O111	6	2	3	H391	0.79	4.22	630,810,0.25
O112	3	5	1	H2057	2.09	3.58	1080,1260,0.23
O112	3	5	2	H955	1.2	1.48	540,720,0.55
O112	3	5	3	H2163	3.57	1.65	690,870,0.51
O113	9	4	1	H2072	5.26	3.01	540,720,0.59
O113	9	4	2	H1541	2.82	4.56	1050,1230,0.48
O113	9	4	3	H496	5.31	5.7	570,750,0.71
O114	2	1	1	H1333	2.12	5.58	630,810,0.77
O114	2	1	2	H1636	3.39	0.05	1020,1200,0.94
O114	2	1	3	H1596	0.95	2.3	1020,1200,0.33
O115	5	7	1	H2303	1.1	1.8	1020,1200,0.34
O115	5	7	2	H220	4.45	5.99	600,780,1.0
O115	5	7	3	H836	2.92	3.61	840,1020,0.99
O116	10	8	1	H2899	1.58	3.85	600,780,0.49
O116	10	8	2	H1010	5.74	0.94	600,780,0.55
O116	10	8	3	H2839	0.09	4.3	870,1050,0.59
O117	7	4	1	H415	0.45	1.62	1050,1230,0.52
O117	7	4	2	H2964	5.25	4.2	600,780,0.97
O117	7	4	3	H2658	0.39	2.58	840,1020,0.46
O118	9	6	1	H977	4.2	1.13	1020,1200,0.51
O118	9	6	2	H2020	0.16	4.58	660,840,0.99
O118	9	6	3	H1519	3.31	2.55	570,750,0.67
O119	3	4	1	H1956	0.81	2.4	660,840,0.98
O119	3	4	2	H2221	5.27	0.06	630,810,0.75
O119	3	4	3	H2147	2.42	3.74	690,870,0.92
O120	6	8	1	H1774	1.24	5.93	960,1140,0.93
O120	6	8	2	H556	5.99	4.23	600,780,0.88
O120	6	8	3	H941	1.96	5.93	960,1140,0.68
O121	1	7	1	H1435	3.96	2.29	840,1020,0.66
O121	1	7	2	H2039	4.67	2.78	570,750,0.3
O121	1	7	3	H352	1.16	0.54	1050,1230,0.84
O122	3	3	1	H1460	5.48	0.95	600,780,0.41
O122	3	3	2	H2614	3.15	5.2	600,780,0.38
O122	3	3	3	H504	0.88	4.85	540,720,0.22
O123	8	3	1	H64	4.44	5.82	630,810,0.9
O123	8	3	2	H2587	5.65	3.96	720,900,0.24
O123	8	3	3	H986	4.92	2.64	720,900,0.61
O124	2	8	1	H961	1.02	0.45	1080,1260,0.54
O124	2	8	2	H2300	5.14	5.8	630,810,0.42
O124	2	8	3	H1250	1.22	2.19	600,780,0.52
O125	9	7	1	H2251	2.41	2.9	540,720,0.73
O125	9	7	2	H766	3.03	4.71	1050,1230,0.56
O125	9	7	3	H886	1.23	4.0	720,900,0.37
O126	4	10	1	H2457	3.5	3.17	540,720,0.66
O126	4	10	2	H444	5.29	4.56	630,810,0.44
O126	4	10	3	H951	3.84	0.14	1020,1200,0.48
O127	6	7	1	H440	1.73	5.87	600,780,0.63
O127	6	7	2	H530	0.36	3.28	630,810,0.35
O127	6	7	3	H2723	2.2	3.05	1050,1230,0.57
O128	9	1	1	H1314	1.48	5.29	900,1080,0.71
O128	9	1	2	H788	4.51	3.56	870,1050,0.6
O128	9	1	3	H2404	2.55	5.99	720,900,0.53
O129	9	9	1	H1257	4.95	1.95	720,900,0.31
O129	9	9	2	H1343	1.21	1.03	600,780,0.78
O129	9	9	3	H2119	0.66	3.27	870,1050,0.44
O130	8	10	1	H1756	0.05	3.89	960,1140,0.38
O130	8	10	2	H616	0.44	0.63	1080,1260,0.53
O130	8	10	3	H1411	1.34	2.79	1020,1200,0.57
O131	2	5	1	H744	1.03	0.54	960,1140,0.22
O131	2	5	2	H1855	3.58	0.58	600,780,0.31
O131	2	5	3	H2870	5.94	3.55	660,840,0.61
O132	9	7	1	H547	1.64	1.14	1050,1230,0.69
O132	9	7	2	H626	5.36	0.89	690,870,0.46
O132	9	7	3	H1158	2.41	4.62	660,840,0.94
O133	10	9	1	H1988	0.28	5.39	660,840,0.56
O133	10	9	2	H217	3.82	2.56	1020,1200,0.48
O133	10	9	3	H1676	2.66	1.87	870,1050,0.63
O134	7	10	1	H857	4.45	3.05	630,810,0.56
O134	7	10	2	H1014	3.89	4.16	1020,1200,0.81
O134	7	10	3	H2512	0.75	5.16	960,1140,0.78
O135	4	10	1	H1389	5.71	5.17	870,1050,0.78
O135	4	10	2	H1681	0.56	5.95	1050,1230,0.66
O135	4	10	3	H2473	5.28	0.69	840,1020,0.8
O136	2	3	1	H2192	0.82	4.1	870,1050,0.44
O136	2	3	2	H2109	5.57	0.42	900,1080,0.81
O136	2	3	3	H12	3.47	3.28	660,840,0.43
O137	8	10	1	H2211	3.09	4.75	690,870,0.73
O137	8	10	2	H2720	3.12	5.21	570,750,0.61
O137	8	10	3	H2947	0.87	5.33	960,1140,0.56
O138	7	9	1	H38	3.22	5.53	660,840,0.29
O138	7	9	2	H2516	3.98	3.07	1080,1260,0.96
O138	7	9	3	H1200	0.38	1.59	570,750,0.79
O139	1	7	1	H33	1.18	3.04	900,1080,0.26
O139	1	7	2	H2522	1.51	2.42	1020,1200,0.23
O139	1	7	3	H989	4.98	3.0	690,870,0.84
O140	8	9	1	H1019	3.16	1.49	1080,1260,0.78
O140	8	9	2	H1951	3.4	4.27	630,810,0.52
O140	8	9	3	H2397	5.03	0.77	900,1080,0.49
O141	8	8	1	H202	5.26	5.04	840,1020,0.43
O141	8	8	2	H1794	0.6	1.3	690,870,0.72
O141	8	8	3	H2321	2.71	0.14	660,840,0.94
O142	7	10	1	H2731	2.82	5.28	600,780,0.64
O142	7	10	2	H798	2.54	3.7	900,1080,0.77
O142	7	10	3	H376	3.21	1.0	1050,1230,0.62
O143	1	8	1	H505	5.32	0.89	900,1080,0.37
O143	1	8	2	H1183	5.07	5.59	1020,1200,0.43
O143	1	8	3	H2351	4.09	5.69	540,720,0.9
O144	6	8	1	H2949	3.13	4.87	660,840,0.68
O144	6	8	2	H1139	3.95	4.14	660,840,0.46
O144	6	8	3	H2902	1.82	0.86	720,900,0.78
O145	8	1	1	H2679	0.09	3.53	570,750,0.96
O145	8	1	2	H480	3.72	2.6	1020,1200,0.22
O145	8	1	3	H2795	0.03	5.85	540,720,0.71
O146	2	8	1	H52	4.46	3.8	840,1020,0.37
O146	2	8	2	H2209	3.71	1.85	540,720,0.57
O146	2	8	3	H91	2.17	0.19	1020,1200,0.55
O147	6	1	1	H2447	4.38	5.67	570,750,0.81
O147	6	1	2	H327	2.95	1.94	960,1140,0.74
O147	6	1	3	H1862	3.85	2.02	540,720,0.22
O148	3	4	1	H1493	4.39	4.93	1080,1260,0.95
O148	3	4	2	H498	1.45	3.29	540,720,0.96
O148	3	4	3	H1185	5.49	3.95	840,1020,0.52
O149	3	3	1	H906	1.89	1.46	600,780,0.64
O149	3	3	2	H1455	4.29	5.65	630,810,0.69
O149	3	3	3	H1525	1.01	4.49	1080,1260,0.79
O150	4	1	1	H588	1.08	1.74	900,1080,0.65
O150	4	1	2	H397	5.06	3.07	630,810,0.98
O150	4	1	3	H2492	1.22	1.24	1080,1260,0.87
O151	1	10	1	H332	2.36	1.32	900,1080,0.86
O151	1	10	2	H1185	5.49	3.95	840,1020,0.52
O151	1	10	3	H573	1.66	5.4	540,720,0.26
O152	1	8	1	H832	1.23	2.83	600,780,0.76
O152	1	8	2	H2109	5.57	0.42	900,1080,0.81
O152	1	8	3	H2325	2.14	1.13	870,1050,0.59
O153	8	4	1	H1332	2.02	1.28	600,780,0.7
O153	8	4	2	H1129	4.68	4.9	690,870,0.24
O153	8	4	3	H788	4.51	3.56	870,1050,0.6
O154	4	7	1	H2318	1.4	5.53	900,1080,0.33
O154	4	7	2	H2059	0.35	2.81	960,1140,0.69
O154	4	7	3	H326	5.5	4.43	870,1050,0.58
O155	7	1	1	H2111	2.27	4.65	690,870,0.44
O155	7	1	2	H1133	4.42	5.28	1020,1200,0.53
O155	7	1	3	H2484	2.06	4.54	960,1140,0.89
O156	9	5	1	H997	3.51	1.19	1080,1260,0.98
O156	9	5	2	H2350	0.32	3.19	570,750,0.25
