NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O47	5	1	2	H1804	5.75	2.65	870,1050,0.87
O47	5	1	3	H2923	2.15	1.76	960,1140,0.51
O48	1	7	1	H2706	0.37	5.03	720,900,0.43
O48	1	7	2	H1854	2.73	3.41	570,750,0.79
O48	1	7	3	H1830	0.62	5.74	870,1050,0.75
O49	2	5	1	H1608	5.75	2.48	630,810,0.41
O49	2	5	2	H1242	1.92	2.43	600,780,0.75
O49	2	5	3	H1478	4.49	1.29	600,780,0.89
O50	1	8	1	H1873	5.99	5.95	960,1140,0.45
O50	1	8	2	H168	5.64	3.19	690,870,0.98
O50	1	8	3	H830	5.92	5.02	720,900,0.61
O51	7	4	1	H2084	0.93	4.09	600,780,0.64
O51	7	4	2	H1425	5.85	1.64	720,900,0.32
O51	7	4	3	H1449	1.2	2.13	1050,1230,0.31
O52	5	10	1	H1759	0.27	5.24	720,900,0.99
O52	5	10	2	H2600	1.28	3.13	1050,1230,0.98
O52	5	10	3	H55	2.34	1.85	870,1050,0.74
O53	10	2	1	H1725	0.14	2.89	1050,1230,0.62
O53	10	2	2	H2198	0.15	2.81	600,780,0.6
O53	10	2	3	H2948	0.36	1.83	1080,1260,0.9
O54	6	6	1	H987	0.02	0.2	540,720,0.23
O54	6	6	2	H988	4.19	0.84	870,1050,0.55
O54	6	6	3	H1295	3.08	1.25	1050,1230,0.32
O55	10	9	1	H50	2.22	4.37	900,1080,0.48
O55	10	9	2	H650	2.98	2.04	900,1080,0.43
O55	10	9	3	H1751	2.58	2.79	690,870,0.55
O56	2	4	1	H421	4.15	1.57	1020,1200,0.73
O56	2	4	2	H446	3.37	2.21	870,1050,0.38
O56	2	4	3	H1460	0.31	4.21	1020,1200,0.34
O57	5	3	1	H1105	3.89	5.91	900,1080,0.86
O57	5	3	2	H1612	5.6	2.28	630,810,0.27
O57	5	3	3	H2725	1.68	0.06	720,900,0.93
O58	4	6	1	H2339	0.4	5.84	720,900,0.32
O58	4	6	2	H2057	1.35	2.4	660,840,0.82
O58	4	6	3	H2216	2.61	4.21	660,840,0.47
O59	3	9	1	H1080	3.31	2.71	1080,1260,0.93
O59	3	9	2	H103	2.51	2.88	1050,1230,0.6
O59	3	9	3	H2901	4.61	1.64	1080,1260,0.93
O60	1	10	1	H226	1.07	1.01	570,750,0.38
O60	1	10	2	H742	1.94	1.77	660,840,0.66
O60	1	10	3	H1582	3.27	5.78	690,870,0.27
O61	4	1	1	H895	5.91	3.46	960,1140,0.28
O61	4	1	2	H430	1.56	1.1	540,720,0.96
O61	4	1	3	H731	3.42	4.59	570,750,0.47
O62	10	10	1	H1067	3.57	5.25	900,1080,0.61
O62	10	10	2	H2759	3.02	3.37	1080,1260,0.68
O62	10	10	3	H2573	1.46	1.46	870,1050,0.63
O63	5	9	1	H1482	2.69	1.5	1080,1260,0.35
O63	5	9	2	H1518	1.67	2.65	840,1020,0.37
O63	5	9	3	H2235	4.07	4.95	570,750,0.53
O64	9	10	1	H1922	4.97	3.89	600,780,0.81
O64	9	10	2	H2527	5.25	0.6	870,1050,0.78
O64	9	10	3	H975	3.14	0.31	540,720,0.8
O65	1	8	1	H1188	0.4	5.0	660,840,0.63
O65	1	8	2	H913	3.33	1.33	600,780,0.58
O65	1	8	3	H159	2.56	2.29	690,870,0.62
O66	1	6	1	H541	0.84	4.52	960,1140,0.5
O66	1	6	2	H2772	0.02	3.19	600,780,0.23
O66	1	6	3	H2799	3.06	2.58	840,1020,0.81
O67	7	1	1	H1816	2.19	1.06	630,810,0.83
O67	7	1	2	H1543	5.13	4.62	660,840,0.41
O67	7	1	3	H2390	1.25	2.73	570,750,0.33
O68	1	6	1	H1278	4.46	2.66	600,780,0.3
O68	1	6	2	H2240	3.65	5.0	720,900,0.92
O68	1	6	3	H2819	5.23	0.48	1080,1260,0.25
O69	5	9	1	H1714	5.83	0.06	630,810,0.84
O69	5	9	2	H1838	1.74	3.71	660,840,0.73
O69	5	9	3	H2377	1.9	0.02	630,810,0.37
O70	9	8	1	H980	0.43	2.28	840,1020,0.26
O70	9	8	2	H1174	5.55	3.19	660,840,0.89
O70	9	8	3	H2580	4.36	0.72	900,1080,0.83
O71	4	1	1	H2520	4.76	5.35	540,720,0.92
O71	4	1	2	H2762	5.94	5.34	570,750,0.28
O71	4	1	3	H2275	2.81	3.15	960,1140,0.38
O72	2	6	1	H2446	0.35	1.99	870,1050,0.81
O72	2	6	2	H1128	3.7	2.27	870,1050,0.66
O72	2	6	3	H106	2.83	2.71	900,1080,0.59
O73	4	2	1	H2982	2.89	2.8	720,900,0.61
O73	4	2	2	H786	1.57	0.81	570,750,0.33
O73	4	2	3	H2570	5.5	3.58	540,720,0.74
O74	4	6	1	H2790	2.17	4.82	570,750,0.85
O74	4	6	2	H2089	2.49	0.1	840,1020,0.42
O74	4	6	3	H1721	1.28	3.36	1080,1260,0.21
O75	8	7	1	H859	2.77	0.74	630,810,0.95
O75	8	7	2	H2467	4.73	3.97	960,1140,0.42
O75	8	7	3	H106	2.83	2.71	900,1080,0.59
O76	6	10	1	H1081	3.07	1.49	540,720,0.77
O76	6	10	2	H166	3.89	0.07	660,840,0.46
O76	6	10	3	H2925	5.76	0.29	1050,1230,0.32
O77	3	3	1	H2169	2.65	1.35	660,840,0.44
O77	3	3	2	H2370	1.87	2.61	870,1050,0.93
O77	3	3	3	H1130	1.0	5.69	840,1020,0.81
O78	10	6	1	H1875	0.85	0.95	690,870,0.53
O78	10	6	2	H1070	2.64	0.73	540,720,0.4
O78	10	6	3	H2442	1.39	2.7	690,870,0.97
O79	10	9	1	H1746	5.92	2.39	840,1020,0.43
O79	10	9	2	H749	5.85	4.67	900,1080,0.87
O79	10	9	3	H716	3.18	1.41	840,1020,0.63
O80	9	1	1	H1808	2.73	5.31	660,840,0.66
O80	9	1	2	H2075	4.11	2.82	960,1140,0.48
O80	9	1	3	H178	1.31	0.88	630,810,0.73
O81	3	3	1	H103	2.51	2.88	1050,1230,0.6
O81	3	3	2	H2737	0.21	5.77	600,780,0.62
O81	3	3	3	H1643	0.87	5.88	870,1050,0.38
O82	1	8	1	H1854	2.73	3.41	570,750,0.79
O82	1	8	2	H2356	4.61	1.5	690,870,0.74
O82	1	8	3	H2787	2.87	4.09	840,1020,0.35
O83	5	3	1	H1547	4.28	1.84	1080,1260,0.62
O83	5	3	2	H2864	0.95	2.43	600,780,0.24
O83	5	3	3	H2669	4.08	2.73	720,900,0.67
O84	8	8	1	H1086	3.78	5.42	600,780,0.33
O84	8	8	2	H1000	5.61	5.53	960,1140,0.43
O84	8	8	3	H1538	4.0	1.85	900,1080,0.53
O85	4	9	1	H2252	1.41	0.01	1080,1260,0.73
O85	4	9	2	H2622	4.58	4.34	900,1080,0.59
O85	4	9	3	H1296	5.11	5.74	900,1080,0.66
O86	6	4	1	H2939	2.49	1.99	960,1140,0.24
O86	6	4	2	H1679	0.11	1.66	570,750,0.26
O86	6	4	3	H729	4.47	4.11	1020,1200,0.91
O87	4	2	1	H2175	3.35	3.44	720,900,0.6
O87	4	2	2	H672	3.12	0.42	570,750,0.86
O87	4	2	3	H1978	3.45	2.6	540,720,0.92
O88	5	6	1	H996	3.77	1.14	540,720,0.82
O88	5	6	2	H467	5.25	5.25	1020,1200,0.59
O88	5	6	3	H2543	1.85	0.68	900,1080,0.61
O89	3	5	1	H1016	3.66	2.78	960,1140,0.53
O89	3	5	2	H2683	1.95	3.64	690,870,0.86
O89	3	5	3	H2014	4.43	2.54	720,900,0.99
O90	3	10	1	H574	3.32	5.21	960,1140,0.79
O90	3	10	2	H237	2.38	1.63	720,900,0.8
O90	3	10	3	H2419	5.86	5.4	720,900,0.61
O91	5	9	1	H2058	3.13	2.99	840,1020,0.79
O91	5	9	2	H1677	5.8	4.8	690,870,0.83
O91	5	9	3	H2018	1.04	4.53	1050,1230,0.23
O92	3	8	1	H207	4.1	1.36	600,780,0.83
O92	3	8	2	H157	4.65	3.8	600,780,0.88
O92	3	8	3	H2588	5.36	3.47	630,810,0.93
O93	5	4	1	H1034	2.63	0.19	900,1080,0.49
O93	5	4	2	H2865	5.05	3.22	840,1020,0.59
O93	5	4	3	H2818	4.7	3.75	900,1080,0.59
O94	1	2	1	H808	1.75	2.24	960,1140,0.96
O94	1	2	2	H1170	0.02	5.26	660,840,0.63
O94	1	2	3	H1087	4.55	5.66	660,840,0.6
O95	8	9	1	H1778	5.01	2.19	690,870,0.97
O95	8	9	2	H1172	0.73	0.14	900,1080,0.28
O95	8	9	3	H1442	4.68	3.31	690,870,0.22
O96	6	6	1	H2042	2.04	4.47	840,1020,0.92
O96	6	6	2	H2721	2.21	4.51	870,1050,0.33
O96	6	6	3	H1953	1.66	4.33	840,1020,0.52
O97	2	4	1	H635	0.81	2.91	630,810,0.54
O97	2	4	2	H1066	3.84	1.4	570,750,0.63
O97	2	4	3	H1728	2.33	4.13	720,900,0.77
O98	7	8	1	H1811	1.99	1.25	600,780,0.45
O98	7	8	2	H2121	3.71	5.71	600,780,0.91
O98	7	8	3	H1368	0.95	4.92	540,720,0.6
O99	5	3	1	H2865	5.05	3.22	840,1020,0.59
O99	5	3	2	H803	0.05	1.8	690,870,0.8
O99	5	3	3	H109	3.84	3.54	720,900,0.51
O100	2	3	1	H2646	5.07	1.01	630,810,0.97
O100	2	3	2	H506	3.29	2.66	540,720,0.66
O100	2	3	3	H883	4.66	1.31	540,720,0.66
O101	9	9	1	H247	0.84	2.12	690,870,0.36
O101	9	9	2	H1995	0.63	2.54	630,810,0.41
O101	9	9	3	H273	2.81	5.6	720,900,0.39
O102	7	6	1	H1421	0.54	1.1	570,750,0.46
O102	7	6	2	H188	0.09	5.89	570,750,0.88
O102	7	6	3	H2727	0.19	1.63	900,1080,0.44
O103	2	2	1	H1141	5.66	4.22	960,1140,0.58
O103	2	2	2	H52	0.64	0.17	900,1080,0.23
O103	2	2	3	H393	1.97	2.24	720,900,0.39
O104	9	1	1	H1128	3.7	2.27	870,1050,0.66
O104	9	1	2	H2278	0.8	1.16	870,1050,0.34
O104	9	1	3	H1587	0.95	0.68	1050,1230,0.45
O105	7	1	1	H2814	3.91	2.92	600,780,0.44
O105	7	1	2	H798	1.18	0.78	900,1080,0.95
O105	7	1	3	H277	4.12	5.27	1050,1230,0.27
O106	7	5	1	H1329	2.53	3.92	660,840,0.71
O106	7	5	2	H928	3.27	4.98	1020,1200,0.35
O106	7	5	3	H2450	1.11	2.21	900,1080,0.89
O107	10	10	1	H478	5.6	5.19	840,1020,0.53
O107	10	10	2	H1629	2.13	1.94	840,1020,0.47
O107	10	10	3	H1068	5.46	1.39	900,1080,0.52
O108	3	1	1	H2421	4.01	1.09	720,900,0.6
O108	3	1	2	H535	0.38	2.31	1050,1230,0.33
O108	3	1	3	H2578	4.3	3.57	630,810,0.78
O109	4	9	1	H100	0.53	0.58	1020,1200,0.86
O109	4	9	2	H1430	5.89	1.21	840,1020,0.86
O109	4	9	3	H999	2.17	4.15	1080,1260,0.32
O110	2	9	1	H379	5.55	5.26	540,720,0.47
O110	2	9	2	H674	5.1	3.16	690,870,0.53
O110	2	9	3	H1162	0.05	3.13	1080,1260,0.43
O111	3	7	1	H161	0.79	5.26	1080,1260,0.43
O111	3	7	2	H2515	0.12	3.52	600,780,0.82
O111	3	7	3	H1516	3.27	3.53	1020,1200,0.52
O112	4	7	1	H85	2.86	5.52	960,1140,0.28
O112	4	7	2	H1294	4.63	2.18	570,750,0.52
O112	4	7	3	H812	4.2	1.23	690,870,0.21
O113	3	10	1	H2266	4.42	1.27	1020,1200,0.53
O113	3	10	2	H2932	1.9	0.08	840,1020,0.22
O113	3	10	3	H2273	0.39	5.15	870,1050,0.91
O114	4	10	1	H1317	5.33	5.17	600,780,0.49
O114	4	10	2	H1462	3.17	1.3	690,870,0.59
O114	4	10	3	H585	0.93	1.91	960,1140,0.42
O115	4	5	1	H1922	4.97	3.89	600,780,0.81
O115	4	5	2	H511	2.51	4.81	900,1080,0.43
O115	4	5	3	H2669	4.08	2.73	720,900,0.67
O116	9	5	1	H1940	4.71	2.87	600,780,0.7
O116	9	5	2	H1695	1.98	5.6	720,900,0.66
O116	9	5	3	H1245	2.08	0.94	960,1140,0.4
O117	10	7	1	H2909	0.99	4.07	630,810,0.37
O117	10	7	2	H259	3.54	3.57	840,1020,0.85
O117	10	7	3	H2037	2.65	5.07	660,840,0.38
O118	3	10	1	H1257	5.59	4.9	1020,1200,0.36
O118	3	10	2	H2015	0.43	1.93	1050,1230,0.71
O118	3	10	3	H937	5.54	2.38	1020,1200,0.66
O119	7	6	1	H1735	5.76	3.42	570,750,0.22
O119	7	6	2	H181	0.86	1.04	690,870,0.91
O119	7	6	3	H643	1.7	5.01	840,1020,0.79
O120	2	5	1	H318	0.58	5.48	600,780,0.35
O120	2	5	2	H1257	5.59	4.9	1020,1200,0.36
O120	2	5	3	H2168	5.68	1.75	1050,1230,0.85
O121	2	5	1	H1341	2.86	3.64	960,1140,0.32
O121	2	5	2	H2823	3.43	2.28	720,900,0.69
O121	2	5	3	H1463	0.49	1.42	1020,1200,0.24
O122	5	10	1	H1176	5.91	4.45	630,810,0.25
O122	5	10	2	H438	1.17	4.5	540,720,0.27
O122	5	10	3	H2642	1.48	5.87	600,780,0.4
O123	3	9	1	H791	3.63	0.1	840,1020,0.71
O123	3	9	2	H2246	5.38	2.76	960,1140,0.95
O123	3	9	3	H1542	5.11	2.11	960,1140,0.42
O124	1	5	1	H640	2.88	1.28	840,1020,0.23
O124	1	5	2	H529	2.17	0.5	720,900,0.72
O124	1	5	3	H558	3.62	3.28	630,810,0.64
O125	9	4	1	H361	5.86	5.15	1080,1260,0.38
O125	9	4	2	H1097	2.3	0.62	660,840,0.58
O125	9	4	3	H2393	5.52	4.97	720,900,0.22
O126	9	1	1	H2059	0.03	4.77	570,750,1.0
O126	9	1	2	H2263	1.47	1.48	900,1080,0.23
O126	9	1	3	H376	2.43	2.42	660,840,0.77
O127	7	7	1	H486	5.75	5.63	630,810,0.84
O127	7	7	2	H593	3.77	0.33	900,1080,0.46
O127	7	7	3	H98	5.02	0.94	960,1140,0.45
O128	10	4	1	H2218	5.53	1.99	720,900,0.8
O128	10	4	2	H495	1.93	0.82	660,840,0.52
O128	10	4	3	H2923	2.15	1.76	960,1140,0.51
O129	7	1	1	H2456	2.55	2.37	570,750,0.82
O129	7	1	2	H936	1.11	1.77	600,780,0.24
O129	7	1	3	H1697	2.31	2.18	1050,1230,0.5
O130	7	5	1	H2854	0.56	1.79	690,870,0.49
O130	7	5	2	H346	4.81	4.94	840,1020,0.58
O130	7	5	3	H1876	0.91	4.37	1050,1230,0.67
O131	7	8	1	H2970	4.26	4.86	1080,1260,0.47
O131	7	8	2	H1570	3.73	0.26	600,780,0.68
O131	7	8	3	H2536	0.9	5.82	630,810,0.42
O132	6	1	1	H1498	0.49	5.25	1080,1260,0.31
O132	6	1	2	H1582	3.27	5.78	690,870,0.27
O132	6	1	3	H2292	1.32	2.12	1080,1260,0.44
O133	9	7	1	H1331	2.46	2.86	600,780,0.78
O133	9	7	2	H673	1.33	4.26	1020,1200,0.22
O133	9	7	3	H2432	2.12	2.14	690,870,0.92
O134	10	7	1	H1709	0.74	4.28	720,900,0.49
O134	10	7	2	H490	1.96	0.01	720,900,0.68
O134	10	7	3	H109	3.84	3.54	720,900,0.51
O135	1	7	1	H1922	4.97	3.89	600,780,0.81
O135	1	7	2	H2118	3.1	2.56	720,900,0.9
O135	1	7	3	H1174	5.55	3.19	660,840,0.89
O136	1	7	1	H2566	5.67	3.09	630,810,0.23
O136	1	7	2	H2489	0.54	5.27	600,780,0.52
O136	1	7	3	H1520	2.76	5.93	570,750,0.72
O137	7	10	1	H184	1.84	3.66	1050,1230,0.79
O137	7	10	2	H1774	3.39	3.99	720,900,0.52
O137	7	10	3	H1601	3.93	2.1	540,720,0.99
O138	9	3	1	H2911	3.93	1.88	960,1140,0.39
O138	9	3	2	H2490	4.3	4.82	690,870,0.5
O138	9	3	3	H1634	2.08	2.1	660,840,0.38
O139	4	3	1	H1406	2.46	3.97	570,750,0.3
O139	4	3	2	H1744	4.39	5.1	570,750,0.43
O139	4	3	3	H432	4.44	2.29	600,780,0.94
O140	1	2	1	H126	5.21	2.43	960,1140,0.76
O140	1	2	2	H1605	0.56	5.12	1050,1230,0.89
O140	1	2	3	H73	4.1	5.02	960,1140,0.91
O141	10	2	1	H1677	5.8	4.8	690,870,0.83
O141	10	2	2	H1741	5.25	3.37	570,750,0.7
O141	10	2	3	H714	5.87	4.58	1080,1260,0.29
O142	10	10	1	H965	1.92	5.46	600,780,0.99
O142	10	10	2	H548	3.12	4.31	840,1020,0.96
O142	10	10	3	H2503	2.87	3.06	960,1140,0.76
O143	1	1	1	H854	5.84	5.76	1020,1200,0.63
O143	1	1	2	H2164	3.36	3.45	1080,1260,0.24
O143	1	1	3	H1279	5.39	0.29	840,1020,0.73
O144	5	1	1	H1848	5.92	3.38	720,900,0.54
O144	5	1	2	H1537	4.56	4.21	1020,1200,0.73
O144	5	1	3	H2904	3.48	2.02	660,840,0.24
O145	5	7	1	H2249	5.72	4.3	1050,1230,0.34
O145	5	7	2	H1961	2.07	5.85	900,1080,0.81
O145	5	7	3	H1754	5.21	1.5	870,1050,0.63
O146	2	4	1	H2983	1.28	0.44	660,840,0.21
O146	2	4	2	H2773	4.91	0.43	600,780,0.68
O146	2	4	3	H1949	4.27	5.33	600,780,0.28
O147	2	10	1	H2237	3.46	0.37	570,750,0.82
O147	2	10	2	H2798	0.8	3.1	660,840,0.44
O147	2	10	3	H1456	2.98	2.84	840,1020,0.98
O148	5	9	1	H2565	4.84	4.78	840,1020,0.68
O148	5	9	2	H1033	0.38	1.56	630,810,0.62
O148	5	9	3	H307	0.4	0.21	1050,1230,0.69
O149	1	6	1	H338	4.07	5.47	600,780,0.51
O149	1	6	2	H391	5.89	0.88	690,870,0.79
O149	1	6	3	H1463	0.49	1.42	1020,1200,0.24
O150	4	10	1	H1268	3.12	2.52	540,720,0.75
O150	4	10	2	H2861	0.24	1.96	1080,1260,0.25
O150	4	10	3	H948	4.09	3.39	600,780,0.26
O151	10	3	1	H2273	0.39	5.15	870,1050,0.91
O151	10	3	2	H2676	3.86	0.86	1020,1200,0.66
O151	10	3	3	H2717	1.09	1.1	870,1050,0.31
O152	6	10	1	H91	2.95	2.72	960,1140,0.81
O152	6	10	2	H1538	4.0	1.85	900,1080,0.53
O152	6	10	3	H159	2.56	2.29	690,870,0.62
O153	6	10	1	H2411	5.7	0.2	1080,1260,0.34
O153	6	10	2	H210	1.76	4.49	720,900,0.34
O153	6	10	3	H2777	0.41	4.57	960,1140,0.39
O154	6	5	1	H1741	5.25	3.37	570,750,0.7
O154	6	5	2	H372	5.22	0.25	540,720,0.74
O154	6	5	3	H850	1.99	4.57	660,840,0.65
O155	7	9	1	H2581	4.88	4.29	960,1140,0.23
O155	7	9	2	H2879	0.26	2.94	900,1080,0.78
O155	7	9	3	H331	3.0	1.79	600,780,0.62
O156	6	10	1	H991	5.49	4.55	630,810,0.45
O156	6	10	2	H2583	2.02	4.59	690,870,0.81
