NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O10	7	7	3	H1832	3.84	2.96	570,750,0.69
O11	10	7	1	H1186	0.81	5.6	900,1080,0.52
O11	10	7	2	H2008	3.71	5.14	570,750,0.33
O11	10	7	3	H96	1.12	4.38	720,900,0.49
O12	1	7	1	H2934	5.29	2.25	870,1050,0.43
O12	1	7	2	H1398	4.43	0.51	630,810,0.34
O12	1	7	3	H826	1.69	0.92	630,810,0.74
O13	7	3	1	H1118	4.9	3.23	1020,1200,0.92
O13	7	3	2	H2817	4.85	4.31	870,1050,0.46
O13	7	3	3	H199	4.86	2.62	1050,1230,0.67
O14	9	2	1	H993	5.81	1.23	540,720,0.78
O14	9	2	2	H2983	2.25	3.41	840,1020,0.93
O14	9	2	3	H2338	5.71	0.6	690,870,0.56
O15	9	10	1	H507	5.32	3.72	630,810,0.94
O15	9	10	2	H1177	2.48	4.23	1020,1200,0.74
O15	9	10	3	H2823	0.47	1.57	870,1050,0.75
O16	5	9	1	H1088	4.56	1.29	630,810,0.29
O16	5	9	2	H455	2.3	5.08	690,870,0.83
O16	5	9	3	H655	0.56	3.58	720,900,0.4
O17	6	9	1	H78	0.76	2.85	840,1020,0.73
O17	6	9	2	H1429	1.68	0.31	720,900,0.71
O17	6	9	3	H700	3.42	5.42	960,1140,0.43
O18	4	3	1	H972	4.58	2.02	600,780,0.53
O18	4	3	2	H1098	2.9	4.27	900,1080,0.4
O18	4	3	3	H2204	2.16	1.02	960,1140,0.94
O19	3	9	1	H1654	5.93	1.11	690,870,0.54
O19	3	9	2	H2248	4.09	5.75	960,1140,0.91
O19	3	9	3	H2672	3.81	2.11	900,1080,0.99
O20	9	3	1	H2908	4.36	3.08	690,870,0.88
O20	9	3	2	H2479	4.32	5.72	1020,1200,0.73
O20	9	3	3	H1236	2.75	3.73	870,1050,0.97
O21	1	2	1	H54	3.26	4.11	630,810,0.48
O21	1	2	2	H944	0.94	5.13	900,1080,0.4
O21	1	2	3	H2083	5.22	5.91	690,870,0.6
O22	6	7	1	H2459	0.47	2.66	540,720,0.64
O22	6	7	2	H310	4.33	1.84	660,840,0.33
O22	6	7	3	H2657	5.18	2.25	870,1050,0.86
O23	3	1	1	H1341	2.93	3.4	960,1140,0.31
O23	3	1	2	H709	2.05	0.5	630,810,0.81
O23	3	1	3	H1486	2.04	0.72	720,900,0.26
O24	8	8	1	H1667	2.67	5.16	720,900,0.4
O24	8	8	2	H733	0.31	0.46	900,1080,0.24
O24	8	8	3	H1939	0.55	2.73	720,900,0.82
O25	1	5	1	H1069	1.4	0.02	1020,1200,0.61
O25	1	5	2	H131	2.47	2.8	720,900,0.63
O25	1	5	3	H2505	4.98	2.0	960,1140,0.34
O26	1	6	1	H214	3.97	2.38	570,750,0.71
O26	1	6	2	H546	0.63	4.48	540,720,0.48
O26	1	6	3	H1825	1.47	4.52	690,870,0.21
O27	3	2	1	H360	2.36	2.82	660,840,0.87
O27	3	2	2	H125	1.53	5.68	600,780,0.85
O27	3	2	3	H852	2.33	5.37	600,780,0.7
O28	1	10	1	H548	2.02	3.42	540,720,0.77
O28	1	10	2	H2598	5.91	0.55	690,870,0.42
O28	1	10	3	H2459	0.47	2.66	540,720,0.64
O29	1	9	1	H2622	1.08	4.21	540,720,0.35
O29	1	9	2	H1400	1.09	0.2	900,1080,0.4
O29	1	9	3	H2272	4.91	5.01	960,1140,0.61
O30	4	10	1	H445	2.08	1.04	600,780,0.52
O30	4	10	2	H1404	3.51	1.84	840,1020,0.44
O30	4	10	3	H943	2.24	1.62	690,870,0.99
O31	2	3	1	H1930	3.35	3.73	900,1080,0.64
O31	2	3	2	H1802	1.96	2.07	570,750,0.51
O31	2	3	3	H2199	2.8	3.08	630,810,0.56
O32	5	8	1	H91	4.91	1.03	660,840,0.53
O32	5	8	2	H2014	5.71	0.19	660,840,0.73
O32	5	8	3	H300	2.0	4.13	690,870,0.8
O33	3	5	1	H1316	1.51	0.49	870,1050,1.0
O33	3	5	2	H2709	4.14	0.56	660,840,0.68
O33	3	5	3	H444	5.21	1.03	570,750,0.41
O34	10	9	1	H530	3.72	1.23	840,1020,0.76
O34	10	9	2	H128	0.37	3.21	900,1080,0.24
O34	10	9	3	H2784	3.11	4.52	900,1080,0.56
O35	1	2	1	H2455	3.19	5.98	570,750,0.56
O35	1	2	2	H205	2.27	3.23	900,1080,0.61
O35	1	2	3	H223	0.19	5.68	630,810,0.81
O36	6	3	1	H349	1.21	5.92	870,1050,0.6
O36	6	3	2	H2097	3.36	1.44	600,780,0.53
O36	6	3	3	H2775	1.59	2.46	600,780,0.37
O37	3	5	1	H1709	5.24	4.96	630,810,0.47
O37	3	5	2	H2904	0.14	0.25	630,810,0.62
O37	3	5	3	H2708	1.02	5.8	630,810,0.69
O38	9	6	1	H910	4.24	2.78	960,1140,0.7
O38	9	6	2	H142	3.79	5.54	600,780,0.26
O38	9	6	3	H139	3.37	4.93	960,1140,0.41
O39	3	9	1	H2337	1.72	0.14	630,810,0.97
O39	3	9	2	H1971	0.96	2.17	690,870,0.79
O39	3	9	3	H1717	1.23	3.6	1020,1200,0.42
O40	4	1	1	H2999	4.13	0.7	690,870,0.47
O40	4	1	2	H2723	4.87	4.18	900,1080,0.61
O40	4	1	3	H336	1.51	5.64	870,1050,0.93
O41	4	1	1	H395	1.64	1.21	600,780,0.35
O41	4	1	2	H2175	4.49	0.32	660,840,0.48
O41	4	1	3	H257	2.55	3.83	570,750,0.76
O42	5	8	1	H451	5.07	3.63	900,1080,0.4
O42	5	8	2	H2782	3.81	1.91	600,780,0.48
O42	5	8	3	H133	0.98	3.89	1020,1200,0.56
O43	7	2	1	H1776	0.38	0.87	1050,1230,0.33
O43	7	2	2	H2663	0.89	2.29	960,1140,0.29
O43	7	2	3	H2247	4.01	5.17	570,750,0.29
O44	3	6	1	H2263	0.42	0.8	1020,1200,0.68
O44	3	6	2	H837	5.6	1.4	900,1080,0.7
O44	3	6	3	H273	2.63	0.76	1020,1200,0.74
O45	8	9	1	H2520	4.14	2.25	570,750,0.35
O45	8	9	2	H2532	0.48	4.01	960,1140,0.83
O45	8	9	3	H1496	5.4	5.53	540,720,0.66
O46	7	10	1	H2675	2.29	5.23	1020,1200,0.96
O46	7	10	2	H1085	2.98	3.32	660,840,0.58
O46	7	10	3	H1004	2.42	3.63	1020,1200,0.86
O47	7	8	1	H1308	4.79	2.85	690,870,0.66
O47	7	8	2	H2801	5.63	0.01	870,1050,0.23
O47	7	8	3	H1035	5.85	0.8	1050,1230,0.9
O48	8	3	1	H2823	0.47	1.57	870,1050,0.75
O48	8	3	2	H479	4.7	3.85	900,1080,0.37
O48	8	3	3	H761	2.95	0.27	960,1140,0.98
O49	9	9	1	H2893	3.15	2.33	630,810,0.46
O49	9	9	2	H2613	1.08	0.64	870,1050,0.36
O49	9	9	3	H1209	1.46	1.42	870,1050,0.66
O50	1	3	1	H1088	4.56	1.29	630,810,0.29
O50	1	3	2	H1125	2.57	0.26	720,900,0.44
O50	1	3	3	H711	3.77	3.21	1020,1200,0.4
O51	10	10	1	H2574	2.46	3.86	960,1140,0.33
O51	10	10	2	H1872	2.93	2.01	720,900,0.31
O51	10	10	3	H1608	2.22	2.15	900,1080,0.99
O52	10	6	1	H2419	3.39	4.89	570,750,0.33
O52	10	6	2	H2672	3.81	2.11	900,1080,0.99
O52	10	6	3	H1803	2.0	3.93	960,1140,0.56
O53	10	6	1	H2449	4.33	3.81	1020,1200,0.81
O53	10	6	2	H498	3.0	0.94	570,750,0.76
O53	10	6	3	H2008	3.71	5.14	570,750,0.33
O54	5	8	1	H1583	4.12	1.18	630,810,0.22
O54	5	8	2	H564	4.29	3.45	690,870,0.26
O54	5	8	3	H67	0.08	5.48	540,720,0.33
O55	7	9	1	H2592	0.38	4.95	690,870,0.59
O55	7	9	2	H775	4.49	3.54	840,1020,0.62
O55	7	9	3	H1410	1.08	0.76	1050,1230,0.63
O56	2	10	1	H814	3.95	1.1	600,780,0.77
O56	2	10	2	H2724	0.49	2.11	960,1140,0.36
O56	2	10	3	H2513	0.82	5.33	1020,1200,0.59
O57	4	3	1	H1148	1.56	5.91	720,900,0.78
O57	4	3	2	H2910	0.35	0.65	690,870,0.9
O57	4	3	3	H205	2.27	3.23	900,1080,0.61
O58	10	7	1	H2478	1.72	4.31	630,810,0.44
O58	10	7	2	H405	4.65	4.63	870,1050,0.38
O58	10	7	3	H374	2.61	2.93	630,810,1.0
O59	9	1	1	H156	1.17	0.21	900,1080,0.42
O59	9	1	2	H2837	1.03	5.25	1050,1230,0.94
O59	9	1	3	H623	4.38	5.04	1020,1200,0.83
O60	2	6	1	H336	1.51	5.64	870,1050,0.93
O60	2	6	2	H863	0.41	4.68	660,840,0.62
O60	2	6	3	H1948	1.0	1.67	690,870,0.49
O61	4	3	1	H1862	1.81	0.4	1050,1230,0.93
O61	4	3	2	H2792	2.03	4.84	900,1080,0.78
O61	4	3	3	H2120	3.99	4.06	570,750,0.99
O62	8	1	1	H2905	4.57	4.25	870,1050,0.9
O62	8	1	2	H1152	2.42	0.16	570,750,0.68
O62	8	1	3	H1514	3.23	4.0	540,720,0.94
O63	6	8	1	H2559	5.62	2.89	900,1080,0.77
O63	6	8	2	H2787	0.79	3.11	660,840,1.0
O63	6	8	3	H1899	5.88	1.08	660,840,0.93
O64	3	9	1	H2437	0.77	4.54	660,840,0.72
O64	3	9	2	H508	0.26	3.09	540,720,0.31
O64	3	9	3	H2461	2.8	1.28	570,750,0.3
O65	7	2	1	H2390	5.26	5.99	870,1050,0.28
O65	7	2	2	H2308	1.66	3.91	630,810,0.69
O65	7	2	3	H1622	3.39	3.24	1020,1200,0.85
O66	6	9	1	H1762	2.19	3.58	540,720,0.55
O66	6	9	2	H2968	4.11	1.62	540,720,0.78
O66	6	9	3	H470	0.61	2.68	960,1140,0.6
O67	10	6	1	H1090	4.59	2.19	870,1050,0.91
O67	10	6	2	H2378	3.46	0.33	1020,1200,0.82
O67	10	6	3	H12	0.1	4.69	1020,1200,0.53
O68	8	4	1	H262	5.91	0.34	570,750,0.76
O68	8	4	2	H1412	2.98	5.57	690,870,0.78
O68	8	4	3	H2359	2.83	2.41	660,840,0.67
O69	4	9	1	H2981	5.93	2.27	900,1080,0.27
O69	4	9	2	H2531	1.52	4.33	900,1080,0.43
O69	4	9	3	H1272	3.48	4.46	570,750,0.33
O70	2	8	1	H1688	2.13	5.16	570,750,0.34
O70	2	8	2	H802	3.89	3.43	870,1050,0.24
O70	2	8	3	H1089	4.56	0.43	900,1080,0.96
O71	10	2	1	H715	4.34	2.1	840,1020,1.0
O71	10	2	2	H2201	3.41	5.12	540,720,0.54
O71	10	2	3	H2546	0.96	2.6	690,870,0.44
O72	7	7	1	H2309	3.26	4.63	840,1020,0.75
O72	7	7	2	H920	1.03	2.82	1050,1230,0.77
O72	7	7	3	H1732	4.91	5.08	720,900,0.48
O73	2	5	1	H2113	1.88	1.69	690,870,0.38
O73	2	5	2	H1407	3.76	1.9	900,1080,0.52
O73	2	5	3	H653	4.78	4.86	900,1080,0.72
O74	6	2	1	H1086	1.61	3.14	960,1140,0.53
O74	6	2	2	H2779	4.22	3.16	900,1080,0.57
O74	6	2	3	H2158	0.73	3.67	1050,1230,0.7
O75	6	5	1	H2985	5.36	3.7	840,1020,0.66
O75	6	5	2	H1827	1.52	1.73	720,900,0.24
O75	6	5	3	H152	0.49	3.72	690,870,0.81
O76	4	10	1	H2061	0.92	1.06	720,900,0.5
O76	4	10	2	H1373	2.86	0.76	1050,1230,0.5
O76	4	10	3	H2689	1.36	4.41	870,1050,0.71
O77	7	9	1	H2753	0.32	1.29	900,1080,0.29
O77	7	9	2	H1836	3.31	2.72	540,720,0.71
O77	7	9	3	H2477	0.89	0.76	630,810,0.95
O78	4	10	1	H2926	3.9	5.54	600,780,0.57
O78	4	10	2	H370	1.38	4.67	690,870,0.4
O78	4	10	3	H9	1.58	5.23	960,1140,0.25
O79	10	8	1	H771	5.8	2.31	870,1050,0.23
O79	10	8	2	H921	3.44	0.03	960,1140,0.69
O79	10	8	3	H700	3.42	5.42	960,1140,0.43
O80	2	4	1	H2717	0.34	4.96	690,870,0.69
O80	2	4	2	H1597	0.1	2.96	660,840,0.79
O80	2	4	3	H2521	5.0	3.46	900,1080,0.51
O81	4	4	1	H1906	5.8	2.18	540,720,0.66
O81	4	4	2	H268	2.2	0.24	630,810,0.83
O81	4	4	3	H1703	4.8	1.42	720,900,0.97
O82	7	4	1	H1986	5.12	2.08	660,840,0.68
O82	7	4	2	H1543	1.37	2.75	570,750,0.56
O82	7	4	3	H2093	0.97	2.07	840,1020,0.87
O83	10	7	1	H1132	0.04	1.65	570,750,0.31
O83	10	7	2	H1228	4.76	2.9	540,720,0.89
O83	10	7	3	H1045	1.81	0.48	1050,1230,0.8
O84	3	1	1	H1166	4.44	3.48	570,750,0.45
O84	3	1	2	H2812	5.9	3.25	1050,1230,0.67
O84	3	1	3	H1552	1.67	5.81	870,1050,0.97
O85	9	6	1	H2336	5.99	0.67	900,1080,0.68
O85	9	6	2	H648	5.62	3.97	630,810,0.95
O85	9	6	3	H416	3.47	5.81	600,780,0.85
O86	9	4	1	H327	5.24	3.31	900,1080,0.67
O86	9	4	2	H530	3.72	1.23	840,1020,0.76
O86	9	4	3	H2430	4.63	3.66	660,840,0.68
O87	2	4	1	H1602	0.49	2.04	840,1020,0.6
O87	2	4	2	H2305	2.14	1.5	960,1140,0.34
O87	2	4	3	H1548	0.24	0.75	840,1020,0.81
O88	1	3	1	H2575	3.53	5.77	690,870,0.51
O88	1	3	2	H621	0.52	1.39	1050,1230,0.31
O88	1	3	3	H2572	3.5	1.84	870,1050,0.21
O89	7	4	1	H596	3.32	5.39	1050,1230,0.85
O89	7	4	2	H651	3.65	1.69	570,750,0.78
O89	7	4	3	H2520	4.14	2.25	570,750,0.35
O90	1	2	1	H2293	2.33	3.12	960,1140,0.43
O90	1	2	2	H715	4.34	2.1	840,1020,1.0
O90	1	2	3	H1586	4.29	3.95	1020,1200,0.39
O91	7	8	1	H17	1.33	1.9	900,1080,0.21
O91	7	8	2	H1830	2.24	2.53	1050,1230,0.29
O91	7	8	3	H269	0.01	5.81	1050,1230,0.56
O92	6	10	1	H221	5.78	3.45	630,810,0.82
O92	6	10	2	H1154	3.3	3.94	1020,1200,0.28
O92	6	10	3	H1627	4.04	4.6	900,1080,0.24
O93	2	5	1	H1920	5.71	0.15	570,750,0.81
O93	2	5	2	H1331	4.9	2.78	720,900,0.93
O93	2	5	3	H2788	3.13	1.95	660,840,0.32
O94	3	6	1	H2107	1.37	3.14	1050,1230,0.79
O94	3	6	2	H1141	1.24	5.64	840,1020,0.64
O94	3	6	3	H270	0.13	2.59	900,1080,0.86
O95	3	8	1	H1545	4.73	5.73	540,720,0.72
O95	3	8	2	H182	0.69	5.2	840,1020,0.62
O95	3	8	3	H2671	5.84	2.81	690,870,0.94
O96	3	2	1	H2300	4.13	2.52	690,870,0.91
O96	3	2	2	H1354	1.75	0.49	870,1050,0.38
O96	3	2	3	H1202	3.9	2.96	570,750,0.25
O97	1	1	1	H28	2.85	4.55	960,1140,0.64
O97	1	1	2	H2619	5.46	2.76	690,870,0.93
O97	1	1	3	H1009	5.92	3.59	630,810,0.89
O98	10	5	1	H215	2.35	4.85	630,810,0.99
O98	10	5	2	H602	4.62	4.38	840,1020,0.29
O98	10	5	3	H988	0.97	4.28	870,1050,0.72
O99	6	3	1	H2520	4.14	2.25	570,750,0.35
O99	6	3	2	H2027	0.72	3.54	630,810,0.33
O99	6	3	3	H657	4.4	4.48	960,1140,0.67
O100	6	7	1	H201	1.95	4.68	660,840,0.73
O100	6	7	2	H2267	0.44	4.62	870,1050,0.46
O100	6	7	3	H893	5.57	3.77	870,1050,0.5
O101	8	9	1	H539	0.34	3.24	600,780,0.33
O101	8	9	2	H831	1.32	4.2	600,780,0.22
O101	8	9	3	H1418	0.8	3.87	570,750,0.71
O102	10	1	1	H740	4.27	5.61	690,870,0.97
O102	10	1	2	H488	0.74	0.8	840,1020,0.65
O102	10	1	3	H2645	2.16	1.23	900,1080,0.63
O103	4	8	1	H1131	0.01	4.16	660,840,0.51
O103	4	8	2	H668	0.21	0.38	840,1020,0.31
O103	4	8	3	H826	1.69	0.92	630,810,0.74
O104	1	5	1	H2641	4.95	2.84	630,810,0.73
O104	1	5	2	H2684	5.33	5.67	540,720,0.41
O104	1	5	3	H2266	1.03	5.86	690,870,0.29
O105	6	9	1	H2428	4.47	0.57	690,870,0.27
O105	6	9	2	H2542	1.34	3.63	540,720,0.47
O105	6	9	3	H246	3.46	5.97	900,1080,0.69
O106	3	6	1	H1862	1.81	0.4	1050,1230,0.93
O106	3	6	2	H150	5.4	4.4	600,780,0.23
O106	3	6	3	H1289	2.32	0.11	1050,1230,0.22
O107	4	4	1	H1090	4.59	2.19	870,1050,0.91
O107	4	4	2	H1910	1.35	3.79	690,870,0.42
O107	4	4	3	H588	5.68	0.86	630,810,0.76
O108	10	7	1	H1763	0.06	1.01	960,1140,0.25
O108	10	7	2	H2922	0.39	1.09	690,870,0.29
O108	10	7	3	H400	4.24	3.22	870,1050,0.33
O109	5	1	1	H967	0.7	0.26	1050,1230,0.65
O109	5	1	2	H2664	1.1	3.67	870,1050,0.83
O109	5	1	3	H2973	2.78	3.08	870,1050,0.79
O110	3	8	1	H1392	5.26	5.55	900,1080,0.25
O110	3	8	2	H1108	4.09	2.79	690,870,0.44
O110	3	8	3	H2236	3.63	0.53	840,1020,0.6
O111	5	9	1	H955	4.13	2.7	690,870,0.94
O111	5	9	2	H25	5.39	5.16	690,870,0.47
O111	5	9	3	H2516	2.45	3.54	870,1050,0.27
O112	8	4	1	H2237	3.55	1.04	540,720,0.56
O112	8	4	2	H2552	5.97	1.99	540,720,0.79
O112	8	4	3	H2205	2.29	3.75	660,840,0.88
O113	2	9	1	H2918	2.34	3.14	960,1140,0.6
O113	2	9	2	H1535	2.76	2.75	660,840,0.95
O113	2	9	3	H1255	4.02	4.89	960,1140,0.97
O114	5	1	1	H2577	4.79	1.44	570,750,0.4
O114	5	1	2	H2927	1.2	3.59	570,750,0.93
O114	5	1	3	H1816	4.98	2.0	840,1020,0.68
O115	8	7	1	H2526	0.06	3.36	1020,1200,0.29
O115	8	7	2	H347	1.97	5.95	1050,1230,0.51
O115	8	7	3	H1844	2.24	5.43	630,810,0.71
O116	5	1	1	H2873	1.21	2.31	1050,1230,0.74
O116	5	1	2	H752	0.46	4.22	630,810,0.81
O116	5	1	3	H302	1.1	5.77	900,1080,0.9
O117	1	6	1	H2318	1.63	0.34	660,840,0.39
O117	1	6	2	H642	3.75	3.05	870,1050,0.55
O117	1	6	3	H2002	2.87	5.66	600,780,0.37
O118	5	7	1	H2600	1.64	5.98	900,1080,0.89
O118	5	7	2	H1090	4.59	2.19	870,1050,0.91
O118	5	7	3	H611	4.44	5.18	570,750,0.57
O119	8	5	1	H1078	0.7	3.98	540,720,0.81
O119	8	5	2	H2557	5.16	1.77	630,810,0.36
O119	8	5	3	H382	4.98	5.45	1050,1230,0.8
O120	9	10	1	H1485	5.19	0.07	840,1020,0.31
O120	9	10	2	H2814	3.92	0.36	660,840,0.39
O120	9	10	3	H1776	0.38	0.87	1050,1230,0.33
O121	5	4	1	H123	1.26	4.63	600,780,0.7
O121	5	4	2	H1735	1.91	0.76	900,1080,0.55
O121	5	4	3	H1847	2.92	0.9	870,1050,0.73
O122	8	6	1	H1900	4.72	4.95	690,870,0.78
O122	8	6	2	H1704	1.61	0.14	690,870,0.8
O122	8	6	3	H2564	5.49	5.83	1050,1230,0.56
O123	2	1	1	H874	5.88	0.02	690,870,0.92
O123	2	1	2	H1902	5.07	3.85	870,1050,0.53
O123	2	1	3	H2162	2.11	4.49	900,1080,0.3
O124	8	6	1	H2552	5.97	1.99	540,720,0.79
O124	8	6	2	H1999	1.82	1.6	720,900,0.62
O124	8	6	3	H146	3.01	1.88	630,810,0.99
O125	6	2	1	H527	3.95	1.95	1050,1230,0.61
O125	6	2	2	H61	5.78	1.65	600,780,0.85
O125	6	2	3	H1228	4.76	2.9	540,720,0.89
O126	9	7	1	H2614	2.07	5.19	870,1050,0.5
O126	9	7	2	H1599	2.9	2.22	1050,1230,0.72
O126	9	7	3	H701	0.08	4.59	840,1020,0.33
O127	6	8	1	H1565	4.23	3.56	630,810,0.89
O127	6	8	2	H2838	2.83	3.77	1050,1230,0.75
O127	6	8	3	H256	0.54	3.46	690,870,0.82
O128	3	4	1	H848	1.68	2.39	660,840,0.3
O128	3	4	2	H1262	4.46	1.51	900,1080,0.3
O128	3	4	3	H180	5.15	2.96	570,750,0.45
O129	3	2	1	H2903	2.22	3.8	570,750,0.99
O129	3	2	2	H1262	4.46	1.51	900,1080,0.3
O129	3	2	3	H216	5.92	1.82	840,1020,0.65
O130	5	4	1	H1037	3.86	0.46	960,1140,0.85
O130	5	4	2	H2822	1.78	5.43	570,750,0.39
O130	5	4	3	H240	0.73	3.91	660,840,0.43
O131	5	10	1	H1412	2.98	5.57	690,870,0.78
O131	5	10	2	H528	0.32	3.37	630,810,0.8
O131	5	10	3	H596	3.32	5.39	1050,1230,0.85
O132	9	2	1	H732	4.02	4.86	1050,1230,0.41
O132	9	2	2	H429	4.81	0.15	1050,1230,0.79
O132	9	2	3	H45	1.58	4.97	900,1080,0.2
O133	9	8	1	H1117	4.7	3.89	1050,1230,0.74
O133	9	8	2	H2480	3.93	2.4	630,810,0.9
O133	9	8	3	H2334	1.19	0.89	900,1080,0.75
O134	10	8	1	H389	1.66	3.71	870,1050,0.29
O134	10	8	2	H2883	0.57	2.67	1020,1200,0.62
O134	10	8	3	H311	4.11	2.18	1020,1200,0.41
O135	7	1	1	H1449	1.71	0.75	570,750,0.74
O135	7	1	2	H342	3.12	3.91	540,720,0.99
O135	7	1	3	H1057	1.21	4.13	630,810,0.52
O136	1	4	1	H1021	5.58	2.64	570,750,0.83
O136	1	4	2	H1593	3.63	4.89	600,780,0.23
O136	1	4	3	H1723	3.4	1.01	840,1020,0.49
O137	6	10	1	H2030	2.38	1.38	600,780,0.96
O137	6	10	2	H2991	5.88	0.68	630,810,0.85
O137	6	10	3	H2534	3.88	1.92	1050,1230,0.25
O138	6	5	1	H414	2.3	4.16	540,720,0.57
O138	6	5	2	H2170	3.16	0.84	630,810,0.73
O138	6	5	3	H2935	3.76	5.66	960,1140,0.63
O139	2	1	1	H680	5.71	4.82	570,750,0.97
O139	2	1	2	H864	3.35	1.59	960,1140,0.82
O139	2	1	3	H1456	4.31	5.83	720,900,0.41
O140	9	6	1	H1626	1.32	3.67	600,780,0.53
O140	9	6	2	H1921	4.2	1.99	540,720,0.82
O140	9	6	3	H1879	2.85	3.9	840,1020,0.21
O141	6	3	1	H1206	0.46	5.41	900,1080,0.35
O141	6	3	2	H1538	2.64	3.67	900,1080,0.28
O141	6	3	3	H870	3.01	5.37	690,870,0.83
O142	5	10	1	H1496	5.4	5.53	540,720,0.66
O142	5	10	2	H1600	3.96	3.96	840,1020,0.82
O142	5	10	3	H2107	1.37	3.14	1050,1230,0.79
O143	5	3	1	H508	0.26	3.09	540,720,0.31
O143	5	3	2	H2770	0.88	2.32	540,720,0.8
O143	5	3	3	H64	2.99	1.16	870,1050,0.52
O144	6	10	1	H1145	5.65	4.64	900,1080,0.24
O144	6	10	2	H455	2.3	5.08	690,870,0.83
O144	6	10	3	H100	0.13	0.26	690,870,0.98
O145	5	10	1	H2529	3.35	2.9	690,870,0.74
O145	5	10	2	H1314	1.35	5.15	720,900,0.65
O145	5	10	3	H1624	2.36	5.67	1050,1230,0.3
O146	4	9	1	H1995	4.71	1.26	660,840,0.47
O146	4	9	2	H1521	5.59	4.74	1020,1200,0.76
O146	4	9	3	H2429	2.74	5.88	540,720,0.43
O147	6	1	1	H1510	1.46	1.75	1050,1230,0.71
O147	6	1	2	H2366	4.94	4.91	660,840,0.44
O147	6	1	3	H9	1.58	5.23	960,1140,0.25
O148	2	6	1	H318	1.28	1.2	720,900,0.84
O148	2	6	2	H773	4.68	0.3	870,1050,0.34
O148	2	6	3	H1676	4.05	5.99	720,900,0.95
O149	4	8	1	H1414	2.4	1.44	570,750,0.44
O149	4	8	2	H2953	3.29	0.43	870,1050,0.89
O149	4	8	3	H2800	0.67	5.48	960,1140,0.5
O150	6	1	1	H1706	5.36	5.27	570,750,0.61
O150	6	1	2	H834	2.71	5.5	960,1140,0.33
O150	6	1	3	H205	2.27	3.23	900,1080,0.61
O151	1	9	1	H102	1.18	1.07	540,720,0.26
O151	1	9	2	H747	2.46	4.05	690,870,0.95
O151	1	9	3	H1341	2.93	3.4	960,1140,0.31
O152	3	4	1	H697	2.85	0.28	960,1140,0.75
O152	3	4	2	H2524	0.12	0.23	600,780,0.5
O152	3	4	3	H946	5.52	2.68	690,870,0.68
O153	3	3	1	H812	5.52	2.52	630,810,0.71
O153	3	3	2	H1423	2.38	5.96	570,750,0.28
O153	3	3	3	H1408	2.78	0.96	660,840,0.57
O154	5	3	1	H2487	0.43	0.2	1020,1200,0.79
O154	5	3	2	H1257	0.98	1.76	900,1080,0.46
O154	5	3	3	H23	5.15	1.21	960,1140,0.53
O155	10	1	1	H1342	5.17	3.84	600,780,0.31
O155	10	1	2	H2160	0.55	2.01	570,750,0.64
O155	10	1	3	H1824	2.68	1.72	1050,1230,0.74
O156	7	5	1	H1921	4.2	1.99	540,720,0.82
O156	7	5	2	H274	5.55	2.8	540,720,0.64
O156	7	5	3	H723	4.95	1.41	870,1050,0.95
