NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O46	6	9	2	H12	5.84	1.21	960,1140,0.95
O46	6	9	3	H183	4.83	0.68	660,840,0.76
O47	2	10	1	H275	5.04	1.93	900,1080,0.64
O47	2	10	2	H185	5.31	5.08	690,870,0.82
O47	2	10	3	H20	1.8	0.64	630,810,0.5
O48	5	8	1	H217	0.14	0.21	630,810,0.43
O48	5	8	2	H300	5.59	2.24	1080,1260,0.73
O48	5	8	3	H150	0.53	1.84	570,750,0.32
O49	1	6	1	H5	1.25	0.36	720,900,0.24
O49	1	6	2	H269	1.47	0.31	660,840,0.96
O49	1	6	3	H285	4.2	2.06	1020,1200,0.46
O50	2	2	1	H231	4.49	1.28	1020,1200,0.57
O50	2	2	2	H57	2.21	1.94	660,840,0.78
O50	2	2	3	H254	0.22	5.23	960,1140,0.78
O51	3	3	1	H228	4.8	0.61	720,900,0.68
O51	3	3	2	H139	1.11	3.4	900,1080,0.81
O51	3	3	3	H277	2.51	2.41	720,900,0.45
O52	6	5	1	H64	6.0	5.71	870,1050,0.68
O52	6	5	2	H52	4.88	0.79	630,810,0.93
O52	6	5	3	H76	4.93	5.26	540,720,0.91
O53	8	4	1	H210	2.47	4.01	660,840,0.41
O53	8	4	2	H73	1.35	4.67	960,1140,0.22
O53	8	4	3	H143	2.84	1.1	840,1020,0.97
O54	10	6	1	H82	1.22	5.79	630,810,0.75
O54	10	6	2	H267	5.99	1.59	630,810,0.82
O54	10	6	3	H203	1.44	1.45	720,900,0.65
O55	7	1	1	H116	1.47	2.02	1020,1200,0.69
O55	7	1	2	H146	0.94	3.05	690,870,0.71
O55	7	1	3	H239	5.13	1.94	540,720,0.28
O56	6	8	1	H136	2.38	0.18	660,840,0.46
O56	6	8	2	H135	4.27	1.72	600,780,0.71
O56	6	8	3	H133	1.85	2.12	540,720,0.69
O57	7	1	1	H150	0.53	1.84	570,750,0.32
O57	7	1	2	H168	2.91	2.37	1050,1230,0.68
O57	7	1	3	H290	4.0	0.9	570,750,0.5
O58	5	4	1	H280	1.44	1.23	720,900,0.4
O58	5	4	2	H228	4.8	0.61	720,900,0.68
O58	5	4	3	H125	1.47	2.16	570,750,0.88
O59	1	3	1	H88	5.29	2.01	570,750,0.47
O59	1	3	2	H80	3.69	1.09	630,810,0.89
O59	1	3	3	H81	4.94	2.01	1080,1260,0.72
O60	3	10	1	H8	3.67	4.02	870,1050,0.63
O60	3	10	2	H16	1.48	1.93	1050,1230,0.57
O60	3	10	3	H45	2.93	4.09	960,1140,0.8
O61	2	7	1	H207	0.93	2.77	720,900,0.47
O61	2	7	2	H213	5.73	0.1	900,1080,0.28
O61	2	7	3	H206	2.15	1.29	900,1080,0.98
O62	6	7	1	H234	2.24	0.64	630,810,1.0
O62	6	7	2	H24	2.25	3.51	570,750,0.48
O62	6	7	3	H102	0.71	1.78	1080,1260,0.84
O63	8	8	1	H196	2.46	4.0	870,1050,0.64
O63	8	8	2	H282	0.26	4.53	1080,1260,0.41
O63	8	8	3	H19	0.73	4.85	870,1050,0.74
O64	2	4	1	H96	2.97	3.96	720,900,0.78
O64	2	4	2	H169	1.61	2.7	1050,1230,0.65
O64	2	4	3	H141	2.29	2.72	870,1050,0.97
O65	10	8	1	H143	2.84	1.1	840,1020,0.97
O65	10	8	2	H55	5.31	2.46	840,1020,0.85
O65	10	8	3	H121	0.16	4.93	540,720,0.54
O66	6	6	1	H197	2.42	0.39	1080,1260,0.44
O66	6	6	2	H246	3.92	4.7	570,750,0.98
O66	6	6	3	H46	1.61	2.64	1020,1200,0.72
O67	1	2	1	H100	5.97	3.08	1020,1200,0.78
O67	1	2	2	H112	1.63	0.2	720,900,0.26
O67	1	2	3	H173	4.41	4.94	870,1050,0.54
O68	1	2	1	H4	4.84	4.28	660,840,0.76
O68	1	2	2	H274	1.62	1.12	1050,1230,0.6
O68	1	2	3	H103	0.41	5.41	720,900,0.35
O69	7	1	1	H185	5.31	5.08	690,870,0.82
O69	7	1	2	H281	0.98	0.01	720,900,0.77
O69	7	1	3	H213	5.73	0.1	900,1080,0.28
O70	1	7	1	H241	1.53	1.61	540,720,1.0
O70	1	7	2	H284	1.25	1.05	600,780,0.91
O70	1	7	3	H16	1.48	1.93	1050,1230,0.57
O71	8	2	1	H287	5.59	1.56	540,720,0.68
O71	8	2	2	H50	5.02	5.65	660,840,0.85
O71	8	2	3	H145	3.38	2.18	960,1140,0.57
O72	10	5	1	H265	1.11	3.83	630,810,0.99
O72	10	5	2	H89	1.61	2.04	660,840,0.32
O72	10	5	3	H179	3.7	4.27	900,1080,0.29
O73	7	8	1	H26	0.87	4.83	1020,1200,0.32
O73	7	8	2	H73	1.35	4.67	960,1140,0.22
O73	7	8	3	H275	5.04	1.93	900,1080,0.64
O74	7	6	1	H218	4.16	4.99	1050,1230,0.38
O74	7	6	2	H182	2.96	1.2	1080,1260,0.26
O74	7	6	3	H279	3.4	1.82	870,1050,0.24
O75	3	5	1	H119	4.83	0.4	1020,1200,0.22
O75	3	5	2	H222	0.66	2.04	1020,1200,0.77
O75	3	5	3	H221	3.56	1.17	630,810,0.98
O76	10	4	1	H191	1.74	1.81	900,1080,0.67
O76	10	4	2	H175	4.91	3.48	690,870,0.45
O76	10	4	3	H236	5.98	2.84	570,750,0.24
O77	4	5	1	H220	4.41	3.91	600,780,0.81
O77	4	5	2	H132	3.46	3.53	630,810,0.83
O77	4	5	3	H161	1.3	2.21	840,1020,0.51
O78	3	4	1	H257	1.65	4.77	1080,1260,0.2
O78	3	4	2	H2	3.36	2.02	690,870,0.88
O78	3	4	3	H126	5.7	3.99	630,810,0.55
O79	10	2	1	H188	4.86	3.23	1080,1260,0.85
O79	10	2	2	H14	0.56	2.53	660,840,0.94
O79	10	2	3	H67	4.07	3.49	570,750,0.63
O80	7	3	1	H76	4.93	5.26	540,720,0.91
O80	7	3	2	H63	3.72	5.44	1020,1200,0.43
O80	7	3	3	H28	2.36	5.52	690,870,0.88
O81	1	4	1	H74	5.98	0.28	1050,1230,0.96
O81	1	4	2	H116	1.47	2.02	1020,1200,0.69
O81	1	4	3	H290	4.0	0.9	570,750,0.5
O82	10	5	1	H79	1.39	4.2	690,870,0.45
O82	10	5	2	H122	0.09	5.06	870,1050,0.8
O82	10	5	3	H95	3.26	3.3	690,870,0.66
O83	8	2	1	H180	0.83	0.16	1020,1200,0.42
O83	8	2	2	H211	2.28	4.24	960,1140,0.66
O83	8	2	3	H178	3.52	2.18	690,870,0.74
O84	6	2	1	H272	3.65	5.82	1080,1260,0.54
O84	6	2	2	H6	3.27	1.61	960,1140,0.68
O84	6	2	3	H83	4.38	3.35	870,1050,0.75
O85	1	10	1	H37	2.87	5.35	690,870,0.54
O85	1	10	2	H153	3.96	1.5	720,900,0.46
O85	1	10	3	H28	2.36	5.52	690,870,0.88
O86	7	3	1	H199	5.14	5.57	600,780,0.83
O86	7	3	2	H181	0.78	0.42	540,720,0.85
O86	7	3	3	H71	1.92	4.94	570,750,0.29
O87	1	10	1	H30	2.72	2.69	570,750,0.28
O87	1	10	2	H26	0.87	4.83	1020,1200,0.32
O87	1	10	3	H259	2.32	2.54	870,1050,0.43
O88	4	3	1	H138	4.5	5.36	690,870,0.7
O88	4	3	2	H105	2.19	0.58	570,750,0.51
O88	4	3	3	H141	2.29	2.72	870,1050,0.97
O89	10	6	1	H151	2.2	1.45	870,1050,0.26
O89	10	6	2	H79	1.39	4.2	690,870,0.45
O89	10	6	3	H206	2.15	1.29	900,1080,0.98
O90	2	8	1	H28	2.36	5.52	690,870,0.88
O90	2	8	2	H13	2.49	4.92	540,720,0.69
O90	2	8	3	H266	3.48	5.47	630,810,0.3
O91	9	2	1	H99	5.03	1.27	720,900,0.88
O91	9	2	2	H32	1.69	1.63	870,1050,0.32
O91	9	2	3	H188	4.86	3.23	1080,1260,0.85
O92	6	3	1	H263	3.17	2.4	540,720,0.34
O92	6	3	2	H284	1.25	1.05	600,780,0.91
O92	6	3	3	H215	3.95	2.98	600,780,0.92
O93	1	10	1	H18	3.0	5.95	960,1140,0.87
O93	1	10	2	H119	4.83	0.4	1020,1200,0.22
O93	1	10	3	H77	0.09	5.14	900,1080,0.67
O94	2	9	1	H272	3.65	5.82	1080,1260,0.54
O94	2	9	2	H192	3.16	1.93	1050,1230,0.4
O94	2	9	3	H116	1.47	2.02	1020,1200,0.69
O95	4	8	1	H217	0.14	0.21	630,810,0.43
O95	4	8	2	H16	1.48	1.93	1050,1230,0.57
O95	4	8	3	H299	5.69	5.51	540,720,0.32
O96	7	3	1	H4	4.84	4.28	660,840,0.76
O96	7	3	2	H58	1.68	3.71	600,780,0.25
O96	7	3	3	H171	4.52	1.98	870,1050,0.21
O97	5	4	1	H75	4.86	4.23	1080,1260,0.53
O97	5	4	2	H19	0.73	4.85	870,1050,0.74
O97	5	4	3	H194	3.7	5.82	660,840,0.51
O98	7	10	1	H214	2.56	1.59	870,1050,0.86
O98	7	10	2	H218	4.16	4.99	1050,1230,0.38
O98	7	10	3	H246	3.92	4.7	570,750,0.98
O99	7	8	1	H135	4.27	1.72	600,780,0.71
O99	7	8	2	H194	3.7	5.82	660,840,0.51
O99	7	8	3	H42	2.59	1.89	870,1050,0.38
O100	10	4	1	H6	3.27	1.61	960,1140,0.68
O100	10	4	2	H251	1.65	4.89	960,1140,0.72
O100	10	4	3	H216	3.39	0.27	690,870,0.82
