NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O48	6	9	1	H138	4.93	5.69	1020,1200,0.95
O48	6	9	2	H132	3.17	2.17	660,840,0.52
O48	6	9	3	H46	0.94	2.44	540,720,0.9
O49	5	4	1	H22	5.49	3.71	840,1020,0.26
O49	5	4	2	H38	5.43	0.94	1080,1260,0.66
O49	5	4	3	H84	3.09	1.92	1050,1230,0.44
O50	8	7	1	H260	2.25	4.25	1080,1260,0.44
O50	8	7	2	H142	5.28	1.82	1080,1260,0.78
O50	8	7	3	H247	0.13	5.85	570,750,0.34
O51	8	3	1	H253	0.78	2.29	720,900,0.31
O51	8	3	2	H107	1.49	5.15	690,870,0.42
O51	8	3	3	H132	3.17	2.17	660,840,0.52
O52	7	10	1	H37	0.96	3.45	570,750,0.47
O52	7	10	2	H172	4.33	1.74	1020,1200,0.81
O52	7	10	3	H178	3.88	1.82	690,870,0.69
O53	6	8	1	H1	3.11	5.4	960,1140,0.71
O53	6	8	2	H224	2.43	3.19	600,780,0.44
O53	6	8	3	H287	4.51	1.81	600,780,0.3
O54	4	3	1	H203	5.94	5.31	690,870,0.74
O54	4	3	2	H208	1.92	3.63	870,1050,0.7
O54	4	3	3	H209	3.66	1.38	870,1050,0.62
O55	2	6	1	H153	5.1	3.15	1020,1200,0.72
O55	2	6	2	H130	2.85	2.81	960,1140,0.43
O55	2	6	3	H258	2.38	4.55	870,1050,0.29
O56	3	4	1	H142	5.28	1.82	1080,1260,0.78
O56	3	4	2	H51	2.24	3.67	1020,1200,0.93
O56	3	4	3	H185	2.28	5.85	660,840,0.88
O57	8	6	1	H69	5.73	5.79	630,810,0.4
O57	8	6	2	H21	1.66	2.81	600,780,0.59
O57	8	6	3	H74	1.85	0.34	960,1140,0.26
O58	10	8	1	H30	2.65	3.17	1050,1230,0.67
O58	10	8	2	H276	2.62	5.4	840,1020,0.75
O58	10	8	3	H11	1.75	0.52	720,900,0.62
O59	3	10	1	H207	2.3	0.1	1080,1260,0.45
O59	3	10	2	H196	0.31	2.15	690,870,0.41
O59	3	10	3	H284	3.27	2.57	690,870,0.88
O60	10	4	1	H162	5.87	2.03	900,1080,0.65
O60	10	4	2	H102	1.36	0.91	570,750,0.62
O60	10	4	3	H123	0.32	0.99	900,1080,0.21
O61	9	4	1	H143	0.52	2.6	660,840,0.52
O61	9	4	2	H98	1.53	2.06	1050,1230,0.51
O61	9	4	3	H138	4.93	5.69	1020,1200,0.95
O62	4	1	1	H107	1.49	5.15	690,870,0.42
O62	4	1	2	H203	5.94	5.31	690,870,0.74
O62	4	1	3	H252	5.05	0.17	690,870,0.51
O63	2	3	1	H201	1.29	0.02	600,780,0.79
O63	2	3	2	H185	2.28	5.85	660,840,0.88
O63	2	3	3	H200	5.62	0.24	1020,1200,0.32
O64	9	5	1	H2	1.83	0.19	690,870,0.87
O64	9	5	2	H28	0.29	0.66	600,780,0.99
O64	9	5	3	H150	1.62	5.05	690,870,0.59
O65	3	6	1	H174	2.31	3.35	960,1140,0.22
O65	3	6	2	H275	1.39	3.77	1020,1200,0.55
O65	3	6	3	H118	3.0	3.12	870,1050,0.98
O66	9	4	1	H152	4.6	1.54	630,810,0.97
O66	9	4	2	H47	1.82	0.75	1050,1230,0.86
O66	9	4	3	H170	1.98	2.4	1080,1260,0.67
O67	5	7	1	H16	5.88	3.39	660,840,0.92
O67	5	7	2	H52	3.47	1.3	960,1140,0.52
O67	5	7	3	H100	4.97	5.33	870,1050,0.25
O68	6	5	1	H231	2.49	0.68	960,1140,0.55
O68	6	5	2	H65	4.98	0.11	900,1080,0.56
O68	6	5	3	H215	0.84	5.78	600,780,0.49
O69	8	3	1	H215	0.84	5.78	600,780,0.49
O69	8	3	2	H8	2.81	2.13	690,870,0.86
O69	8	3	3	H196	0.31	2.15	690,870,0.41
O70	6	3	1	H182	4.73	3.12	630,810,0.44
O70	6	3	2	H195	0.17	5.39	840,1020,0.9
O70	6	3	3	H204	0.33	0.25	690,870,0.7
O71	1	4	1	H229	5.99	2.73	1050,1230,0.73
O71	1	4	2	H290	3.2	1.68	900,1080,0.88
O71	1	4	3	H162	5.87	2.03	900,1080,0.65
O72	8	5	1	H195	0.17	5.39	840,1020,0.9
O72	8	5	2	H279	6.0	0.78	870,1050,0.89
O72	8	5	3	H200	5.62	0.24	1020,1200,0.32
O73	2	4	1	H189	2.83	1.66	870,1050,0.81
O73	2	4	2	H37	0.96	3.45	570,750,0.47
O73	2	4	3	H95	2.39	5.97	720,900,0.56
O74	5	6	1	H247	0.13	5.85	570,750,0.34
O74	5	6	2	H125	1.27	3.6	600,780,0.41
O74	5	6	3	H254	2.93	5.13	540,720,0.94
O75	10	7	1	H173	2.35	3.2	840,1020,0.64
O75	10	7	2	H55	1.67	3.99	630,810,0.21
O75	10	7	3	H276	2.62	5.4	840,1020,0.75
O76	5	1	1	H202	5.92	4.02	600,780,0.76
O76	5	1	2	H228	3.19	5.69	720,900,0.29
O76	5	1	3	H158	0.88	4.51	630,810,0.79
O77	8	1	1	H89	0.96	0.52	870,1050,0.42
O77	8	1	2	H251	1.14	3.23	600,780,0.69
O77	8	1	3	H209	3.66	1.38	870,1050,0.62
O78	2	8	1	H174	2.31	3.35	960,1140,0.22
O78	2	8	2	H194	5.29	3.79	630,810,0.25
O78	2	8	3	H259	3.03	4.18	720,900,0.58
O79	5	7	1	H170	1.98	2.4	1080,1260,0.67
O79	5	7	2	H140	0.02	0.35	660,840,0.92
O79	5	7	3	H99	0.77	2.01	720,900,0.87
O80	2	9	1	H133	5.09	1.17	660,840,0.92
O80	2	9	2	H207	2.3	0.1	1080,1260,0.45
O80	2	9	3	H227	4.0	5.85	1020,1200,0.92
O81	10	7	1	H273	0.14	4.82	1020,1200,0.3
O81	10	7	2	H168	5.24	0.09	1080,1260,0.8
O81	10	7	3	H84	3.09	1.92	1050,1230,0.44
O82	2	1	1	H217	5.21	1.33	1050,1230,0.56
O82	2	1	2	H56	0.71	1.93	900,1080,0.37
O82	2	1	3	H291	0.13	1.35	690,870,0.86
O83	4	10	1	H9	1.73	4.98	570,750,0.43
O83	4	10	2	H116	2.83	0.12	960,1140,0.5
O83	4	10	3	H67	3.4	1.89	1050,1230,0.63
O84	8	1	1	H187	0.33	1.85	1080,1260,0.58
O84	8	1	2	H152	4.6	1.54	630,810,0.97
O84	8	1	3	H189	2.83	1.66	870,1050,0.81
O85	7	10	1	H93	4.69	5.37	1080,1260,0.82
O85	7	10	2	H198	3.75	5.28	690,870,0.6
O85	7	10	3	H67	3.4	1.89	1050,1230,0.63
O86	4	2	1	H46	0.94	2.44	540,720,0.9
O86	4	2	2	H154	0.05	4.29	840,1020,0.99
O86	4	2	3	H18	2.69	3.73	600,780,0.73
O87	6	1	1	H23	2.11	5.93	540,720,0.8
O87	6	1	2	H102	1.36	0.91	570,750,0.62
O87	6	1	3	H157	4.72	4.86	630,810,0.64
O88	8	6	1	H89	0.96	0.52	870,1050,0.42
O88	8	6	2	H15	4.13	2.19	660,840,0.43
O88	8	6	3	H18	2.69	3.73	600,780,0.73
O89	6	8	1	H79	4.06	3.68	960,1140,0.88
O89	6	8	2	H295	5.06	2.42	600,780,0.28
O89	6	8	3	H282	5.53	0.6	960,1140,0.59
O90	6	2	1	H213	4.97	1.15	1020,1200,0.5
O90	6	2	2	H197	4.69	5.54	570,750,0.48
O90	6	2	3	H4	5.66	1.97	1050,1230,0.29
O91	7	8	1	H281	4.02	1.21	630,810,0.86
O91	7	8	2	H29	0.41	1.14	600,780,0.36
O91	7	8	3	H279	6.0	0.78	870,1050,0.89
O92	7	10	1	H85	2.42	4.45	1080,1260,0.25
O92	7	10	2	H81	2.56	5.51	690,870,0.21
O92	7	10	3	H93	4.69	5.37	1080,1260,0.82
O93	9	6	1	H59	0.47	1.8	600,780,0.94
O93	9	6	2	H70	1.45	5.78	630,810,0.42
O93	9	6	3	H98	1.53	2.06	1050,1230,0.51
O94	5	4	1	H219	1.02	1.17	900,1080,0.7
O94	5	4	2	H78	3.34	1.92	570,750,0.61
O94	5	4	3	H117	2.57	5.9	660,840,0.59
O95	9	5	1	H82	2.26	3.55	1020,1200,0.96
O95	9	5	2	H64	0.92	3.33	720,900,0.22
O95	9	5	3	H236	5.57	4.47	1020,1200,0.79
O96	3	10	1	H291	0.13	1.35	690,870,0.86
O96	3	10	2	H178	3.88	1.82	690,870,0.69
O96	3	10	3	H221	0.53	2.57	840,1020,0.69
O97	4	9	1	H228	3.19	5.69	720,900,0.29
O97	4	9	2	H258	2.38	4.55	870,1050,0.29
O97	4	9	3	H172	4.33	1.74	1020,1200,0.81
O98	9	4	1	H270	0.82	0.41	570,750,0.64
O98	9	4	2	H249	1.48	1.74	570,750,0.32
O98	9	4	3	H176	2.17	1.71	570,750,0.4
O99	2	5	1	H154	0.05	4.29	840,1020,0.99
O99	2	5	2	H60	4.19	2.47	690,870,0.73
O99	2	5	3	H88	4.57	2.93	900,1080,0.51
O100	9	5	1	H269	4.38	2.39	630,810,0.69
O100	9	5	2	H191	1.66	1.76	1050,1230,0.63
O100	9	5	3	H92	4.89	0.27	840,1020,0.54
