NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O58	3	7	3	H61	2.19	3.47	570,750,0.62
O59	7	2	1	H217	3.04	5.55	900,1080,0.47
O59	7	2	2	H130	4.98	3.92	690,870,0.22
O59	7	2	3	H109	2.59	2.14	690,870,0.5
O60	4	3	1	H152	5.09	4.44	540,720,0.67
O60	4	3	2	H192	0.67	4.48	660,840,0.9
O60	4	3	3	H90	3.9	1.84	900,1080,0.63
O61	1	7	1	H12	3.34	5.1	1020,1200,0.41
O61	1	7	2	H165	5.52	5.31	960,1140,0.62
O61	1	7	3	H127	2.51	5.11	1050,1230,0.59
O62	6	3	1	H43	1.65	3.24	630,810,0.51
O62	6	3	2	H220	5.3	1.72	720,900,0.48
O62	6	3	3	H113	2.0	1.99	960,1140,0.74
O63	2	1	1	H97	3.08	0.42	870,1050,0.21
O63	2	1	2	H165	5.52	5.31	960,1140,0.62
O63	2	1	3	H30	5.55	0.57	540,720,0.67
O64	10	6	1	H50	3.05	0.16	840,1020,0.76
O64	10	6	2	H289	1.73	4.37	840,1020,0.3
O64	10	6	3	H115	1.4	0.01	600,780,0.42
O65	9	8	1	H250	4.56	0.22	660,840,0.73
O65	9	8	2	H89	5.58	4.73	540,720,0.24
O65	9	8	3	H248	5.53	3.36	960,1140,0.67
O66	10	5	1	H1	0.88	5.93	690,870,0.52
O66	10	5	2	H183	4.23	5.43	570,750,0.86
O66	10	5	3	H241	4.16	0.18	600,780,0.9
O67	7	2	1	H218	1.33	1.47	540,720,0.94
O67	7	2	2	H34	2.83	5.17	960,1140,0.47
O67	7	2	3	H300	1.02	2.86	870,1050,0.2
O68	9	9	1	H160	5.4	4.12	540,720,0.53
O68	9	9	2	H174	1.12	2.26	540,720,0.92
O68	9	9	3	H171	4.98	5.58	960,1140,0.9
O69	2	4	1	H281	3.29	5.13	570,750,0.89
O69	2	4	2	H6	5.18	2.62	840,1020,0.86
O69	2	4	3	H178	2.76	2.16	690,870,0.21
O70	10	5	1	H75	5.41	2.52	900,1080,0.48
O70	10	5	2	H97	3.08	0.42	870,1050,0.21
O70	10	5	3	H147	5.34	2.23	540,720,0.57
O71	10	8	1	H137	1.71	5.21	600,780,0.65
O71	10	8	2	H226	0.2	1.28	840,1020,0.47
O71	10	8	3	H134	0.85	1.45	630,810,0.42
O72	9	8	1	H248	5.53	3.36	960,1140,0.67
O72	9	8	2	H223	5.6	5.55	600,780,0.46
O72	9	8	3	H87	0.1	3.86	1050,1230,0.88
O73	1	6	1	H181	0.05	5.96	720,900,0.55
O73	1	6	2	H258	1.87	3.25	600,780,0.49
O73	1	6	3	H131	4.77	2.33	720,900,0.59
O74	1	1	1	H61	2.19	3.47	570,750,0.62
O74	1	1	2	H177	3.96	2.95	1020,1200,0.61
O74	1	1	3	H90	3.9	1.84	900,1080,0.63
O75	1	2	1	H24	4.66	2.5	690,870,0.48
O75	1	2	2	H232	2.85	5.07	1020,1200,0.84
O75	1	2	3	H5	4.93	3.65	870,1050,0.84
O76	1	4	1	H45	0.04	1.73	720,900,0.66
O76	1	4	2	H20	2.26	5.73	1050,1230,0.55
O76	1	4	3	H136	1.44	5.02	600,780,0.54
O77	9	3	1	H52	0.08	1.48	1080,1260,0.44
O77	9	3	2	H58	4.9	5.89	1050,1230,0.4
O77	9	3	3	H242	4.51	1.56	540,720,0.87
O78	6	6	1	H53	2.36	3.15	1080,1260,0.78
O78	6	6	2	H151	4.05	5.9	570,750,0.58
O78	6	6	3	H167	1.06	1.16	540,720,0.44
O79	2	3	1	H152	5.09	4.44	540,720,0.67
O79	2	3	2	H128	1.55	2.04	960,1140,0.52
O79	2	3	3	H11	0.36	0.8	690,870,0.42
O80	1	6	1	H128	1.55	2.04	960,1140,0.52
O80	1	6	2	H266	4.41	2.51	1020,1200,0.89
O80	1	6	3	H162	5.97	3.73	600,780,0.75
O81	7	9	1	H248	5.53	3.36	960,1140,0.67
O81	7	9	2	H116	3.52	1.8	840,1020,0.28
O81	7	9	3	H28	2.21	2.55	870,1050,0.4
O82	10	9	1	H223	5.6	5.55	600,780,0.46
O82	10	9	2	H68	0.91	3.04	870,1050,0.48
O82	10	9	3	H220	5.3	1.72	720,900,0.48
O83	8	6	1	H279	2.27	2.23	900,1080,0.92
O83	8	6	2	H75	5.41	2.52	900,1080,0.48
O83	8	6	3	H132	1.66	2.96	900,1080,0.31
O84	10	9	1	H249	1.13	5.92	540,720,0.61
O84	10	9	2	H173	4.83	1.61	690,870,0.68
O84	10	9	3	H166	0.52	0.79	1020,1200,0.95
O85	7	5	1	H5	4.93	3.65	870,1050,0.84
O85	7	5	2	H187	4.79	1.84	1050,1230,0.6
O85	7	5	3	H52	0.08	1.48	1080,1260,0.44
O86	5	1	1	H198	3.79	2.84	870,1050,0.76
O86	5	1	2	H111	3.53	3.71	540,720,0.44
O86	5	1	3	H125	0.47	5.22	870,1050,0.82
O87	5	4	1	H61	2.19	3.47	570,750,0.62
O87	5	4	2	H202	1.8	2.87	1080,1260,0.92
O87	5	4	3	H1	0.88	5.93	690,870,0.52
O88	6	2	1	H87	0.1	3.86	1050,1230,0.88
O88	6	2	2	H110	0.28	2.42	690,870,0.3
O88	6	2	3	H280	2.24	5.09	960,1140,0.84
O89	9	2	1	H84	0.23	4.98	540,720,0.61
O89	9	2	2	H242	4.51	1.56	540,720,0.87
O89	9	2	3	H52	0.08	1.48	1080,1260,0.44
O90	3	8	1	H234	2.29	1.52	660,840,0.59
O90	3	8	2	H223	5.6	5.55	600,780,0.46
O90	3	8	3	H224	2.75	4.42	630,810,0.22
O91	6	10	1	H257	4.62	4.79	660,840,0.63
O91	6	10	2	H236	3.47	5.44	570,750,0.28
O91	6	10	3	H262	0.25	0.81	690,870,0.39
O92	1	10	1	H138	3.93	2.01	1080,1260,0.52
O92	1	10	2	H199	2.8	4.58	1080,1260,0.88
O92	1	10	3	H150	1.5	5.19	1080,1260,0.97
O93	8	4	1	H217	3.04	5.55	900,1080,0.47
O93	8	4	2	H47	4.39	0.06	690,870,0.75
O93	8	4	3	H54	2.03	4.74	840,1020,0.55
O94	7	9	1	H89	5.58	4.73	540,720,0.24
O94	7	9	2	H115	1.4	0.01	600,780,0.42
O94	7	9	3	H50	3.05	0.16	840,1020,0.76
O95	2	9	1	H235	2.08	3.61	600,780,0.94
O95	2	9	2	H109	2.59	2.14	690,870,0.5
O95	2	9	3	H244	5.74	5.06	630,810,0.87
O96	4	9	1	H106	1.55	3.68	720,900,0.88
O96	4	9	2	H197	0.14	4.23	630,810,0.43
O96	4	9	3	H239	1.85	3.72	1020,1200,0.47
O97	8	10	1	H38	5.1	0.01	720,900,0.69
O97	8	10	2	H114	5.92	1.82	540,720,0.53
O97	8	10	3	H300	1.02	2.86	870,1050,0.2
O98	7	9	1	H175	0.52	5.23	630,810,0.52
O98	7	9	2	H173	4.83	1.61	690,870,0.68
O98	7	9	3	H214	0.58	3.15	900,1080,0.27
O99	6	10	1	H59	4.48	1.36	630,810,0.79
O99	6	10	2	H22	1.12	4.14	1080,1260,0.8
O99	6	10	3	H21	0.82	0.74	540,720,0.71
O100	10	1	1	H280	2.24	5.09	960,1140,0.84
O100	10	1	2	H109	2.59	2.14	690,870,0.5
O100	10	1	3	H95	5.41	2.57	660,840,0.37
