NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O21	1	5	1	H167	5.29	4.32	1050,1230,0.34
O21	1	5	2	H69	5.32	4.79	900,1080,0.72
O21	1	5	3	H98	3.88	4.06	1050,1230,0.25
O22	7	8	1	H5	0.15	5.68	690,870,0.79
O22	7	8	2	H27	1.91	3.87	540,720,0.91
O22	7	8	3	H42	4.29	2.52	630,810,0.27
O23	7	6	1	H283	5.52	1.2	630,810,0.61
O23	7	6	2	H221	0.47	0.49	570,750,0.53
O23	7	6	3	H299	5.99	5.81	660,840,0.33
O24	10	2	1	H90	5.92	0.9	540,720,0.78
O24	10	2	2	H281	4.51	2.61	660,840,0.48
O24	10	2	3	H68	4.05	1.89	690,870,0.28
O25	4	2	1	H50	5.81	1.06	540,720,0.81
O25	4	2	2	H78	4.64	4.47	870,1050,0.81
O25	4	2	3	H126	1.46	1.28	870,1050,0.93
O26	6	5	1	H177	3.49	0.25	870,1050,0.57
O26	6	5	2	H291	4.19	5.33	870,1050,0.88
O26	6	5	3	H76	2.61	1.19	960,1140,0.55
O27	2	3	1	H181	1.12	4.89	900,1080,0.82
O27	2	3	2	H132	1.72	2.96	690,870,0.93
O27	2	3	3	H237	0.99	5.19	870,1050,0.38
O28	6	7	1	H214	5.91	5.33	870,1050,0.96
O28	6	7	2	H140	4.99	5.87	630,810,0.86
O28	6	7	3	H48	5.84	0.26	720,900,0.48
O29	5	4	1	H171	4.51	3.02	900,1080,0.58
O29	5	4	2	H96	5.93	1.85	870,1050,0.55
O29	5	4	3	H10	3.94	5.87	840,1020,0.98
O30	5	10	1	H9	0.45	4.66	1050,1230,0.47
O30	5	10	2	H7	1.75	3.31	960,1140,0.89
O30	5	10	3	H277	0.55	2.5	690,870,0.98
O31	9	5	1	H106	1.39	4.76	540,720,0.44
O31	9	5	2	H45	3.3	1.5	570,750,0.62
O31	9	5	3	H251	2.03	0.8	540,720,0.72
O32	7	8	1	H299	5.99	5.81	660,840,0.33
O32	7	8	2	H127	2.2	2.81	690,870,0.26
O32	7	8	3	H80	4.46	3.5	630,810,0.24
O33	5	10	1	H63	0.14	0.14	960,1140,0.31
O33	5	10	2	H212	3.41	1.58	870,1050,0.46
O33	5	10	3	H140	4.99	5.87	630,810,0.86
O34	3	3	1	H120	5.31	5.13	870,1050,0.67
O34	3	3	2	H139	2.61	5.33	630,810,0.45
O34	3	3	3	H89	4.45	0.51	660,840,0.72
O35	1	7	1	H37	0.07	5.01	690,870,0.39
O35	1	7	2	H237	0.99	5.19	870,1050,0.38
O35	1	7	3	H273	1.54	0.6	720,900,0.93
O36	8	10	1	H57	0.73	4.88	600,780,0.87
O36	8	10	2	H241	0.98	3.36	600,780,0.22
O36	8	10	3	H69	5.32	4.79	900,1080,0.72
O37	4	10	1	H75	5.36	2.14	1050,1230,0.58
O37	4	10	2	H213	3.03	2.71	630,810,0.42
O37	4	10	3	H76	2.61	1.19	960,1140,0.55
O38	5	1	1	H154	0.28	5.42	540,720,0.78
O38	5	1	2	H38	2.03	4.96	690,870,0.86
O38	5	1	3	H25	4.55	2.26	1020,1200,0.42
O39	5	6	1	H88	2.68	3.52	540,720,0.58
O39	5	6	2	H108	4.45	5.15	900,1080,0.95
O39	5	6	3	H60	3.29	0.17	840,1020,0.42
O40	1	7	1	H40	3.27	4.84	600,780,0.45
O40	1	7	2	H282	1.07	3.3	630,810,0.55
O40	1	7	3	H2	4.96	5.84	660,840,0.26
O41	8	7	1	H147	4.05	5.66	870,1050,0.41
O41	8	7	2	H270	3.61	5.93	660,840,0.74
O41	8	7	3	H25	4.55	2.26	1020,1200,0.42
O42	9	5	1	H254	2.29	5.73	960,1140,0.99
O42	9	5	2	H109	3.02	5.39	600,780,0.32
O42	9	5	3	H85	4.86	1.39	570,750,0.31
O43	8	2	1	H149	2.7	3.91	690,870,0.99
O43	8	2	2	H299	5.99	5.81	660,840,0.33
O43	8	2	3	H29	1.57	4.04	840,1020,0.92
O44	6	1	1	H212	3.41	1.58	870,1050,0.46
O44	6	1	2	H104	2.49	3.03	1050,1230,0.38
O44	6	1	3	H59	5.87	2.21	660,840,0.36
O45	3	6	1	H63	0.14	0.14	960,1140,0.31
O45	3	6	2	H143	2.3	0.07	630,810,0.99
O45	3	6	3	H50	5.81	1.06	540,720,0.81
O46	9	1	1	H109	3.02	5.39	600,780,0.32
O46	9	1	2	H275	0.25	4.52	660,840,0.27
O46	9	1	3	H89	4.45	0.51	660,840,0.72
O47	7	7	1	H260	0.91	5.2	840,1020,0.99
O47	7	7	2	H182	1.57	0.74	570,750,0.2
O47	7	7	3	H240	2.53	4.02	1050,1230,0.58
O48	8	9	1	H180	3.55	0.36	720,900,0.77
O48	8	9	2	H110	2.78	0.22	600,780,0.26
O48	8	9	3	H24	1.8	2.43	690,870,0.34
O49	6	5	1	H15	0.1	3.79	1050,1230,0.88
O49	6	5	2	H184	5.99	4.37	900,1080,0.62
O49	6	5	3	H227	4.42	3.05	660,840,0.95
O50	7	8	1	H161	0.62	5.18	1050,1230,0.77
O50	7	8	2	H142	3.34	5.31	600,780,0.56
O50	7	8	3	H61	4.73	5.58	840,1020,0.82
O51	2	8	1	H185	5.03	0.61	570,750,0.9
O51	2	8	2	H198	1.45	1.76	540,720,0.97
O51	2	8	3	H279	3.58	2.26	960,1140,0.96
O52	8	8	1	H121	1.58	1.92	630,810,0.42
O52	8	8	2	H197	5.83	0.23	720,900,0.22
O52	8	8	3	H238	0.72	4.77	720,900,0.73
O53	1	3	1	H282	1.07	3.3	630,810,0.55
O53	1	3	2	H290	5.75	4.5	1050,1230,0.25
O53	1	3	3	H115	2.08	5.07	600,780,0.67
O54	3	4	1	H58	0.21	2.67	690,870,0.57
O54	3	4	2	H111	5.5	5.41	600,780,0.81
O54	3	4	3	H149	2.7	3.91	690,870,0.99
O55	7	1	1	H84	0.47	4.63	690,870,0.88
O55	7	1	2	H270	3.61	5.93	660,840,0.74
O55	7	1	3	H196	3.6	4.23	900,1080,0.54
O56	1	2	1	H74	5.29	4.36	570,750,0.37
O56	1	2	2	H107	4.89	4.5	540,720,0.76
O56	1	2	3	H250	1.72	0.55	1020,1200,0.54
O57	9	10	1	H196	3.6	4.23	900,1080,0.54
O57	9	10	2	H94	0.83	1.78	1020,1200,0.77
O57	9	10	3	H21	5.26	2.06	960,1140,0.2
O58	10	1	1	H284	2.43	2.46	960,1140,0.83
O58	10	1	2	H276	1.9	0.81	690,870,0.32
O58	10	1	3	H8	4.6	3.32	1050,1230,0.84
O59	4	9	1	H56	2.33	0.24	660,840,0.98
O59	4	9	2	H156	5.69	3.45	900,1080,0.73
O59	4	9	3	H290	5.75	4.5	1050,1230,0.25
O60	1	9	1	H147	4.05	5.66	870,1050,0.41
O60	1	9	2	H150	1.18	5.33	600,780,0.83
O60	1	9	3	H221	0.47	0.49	570,750,0.53
O61	3	7	1	H59	5.87	2.21	660,840,0.36
O61	3	7	2	H231	3.55	5.43	840,1020,0.27
O61	3	7	3	H107	4.89	4.5	540,720,0.76
O62	3	5	1	H83	5.13	3.41	1020,1200,0.63
O62	3	5	2	H122	3.58	2.1	900,1080,0.53
O62	3	5	3	H253	2.76	5.62	840,1020,0.63
O63	10	5	1	H179	1.14	4.72	690,870,0.59
O63	10	5	2	H205	4.99	1.47	720,900,0.91
O63	10	5	3	H250	1.72	0.55	1020,1200,0.54
O64	7	7	1	H79	0.51	1.3	870,1050,0.29
O64	7	7	2	H248	4.66	5.47	1050,1230,0.96
O64	7	7	3	H112	1.73	1.72	720,900,0.86
O65	1	3	1	H39	0.26	2.33	870,1050,0.59
O65	1	3	2	H160	0.73	3.96	690,870,0.87
O65	1	3	3	H203	0.2	0.59	660,840,0.62
O66	7	1	1	H107	4.89	4.5	540,720,0.76
O66	7	1	2	H89	4.45	0.51	660,840,0.72
O66	7	1	3	H64	3.99	0.46	720,900,0.99
O67	6	9	1	H193	3.99	1.36	630,810,0.81
O67	6	9	2	H59	5.87	2.21	660,840,0.36
O67	6	9	3	H166	0.84	5.49	1050,1230,0.82
O68	1	5	1	H178	5.71	3.03	1050,1230,0.59
O68	1	5	2	H30	3.44	5.92	840,1020,0.46
O68	1	5	3	H298	0.14	2.41	600,780,0.76
O69	10	4	1	H159	2.6	2.08	600,780,0.97
O69	10	4	2	H11	4.41	0.45	870,1050,0.99
O69	10	4	3	H76	2.61	1.19	960,1140,0.55
O70	9	6	1	H102	3.47	2.1	1020,1200,0.87
O70	9	6	2	H80	4.46	3.5	630,810,0.24
O70	9	6	3	H125	3.58	5.4	720,900,0.4
O71	10	7	1	H211	5.84	1.27	720,900,0.89
O71	10	7	2	H173	2.75	0.79	600,780,0.67
O71	10	7	3	H193	3.99	1.36	630,810,0.81
O72	4	10	1	H40	3.27	4.84	600,780,0.45
O72	4	10	2	H8	4.6	3.32	1050,1230,0.84
O72	4	10	3	H296	4.97	3.73	660,840,0.77
O73	2	8	1	H67	5.55	3.1	570,750,0.22
O73	2	8	2	H267	5.98	3.95	720,900,0.43
O73	2	8	3	H20	1.61	5.85	960,1140,0.77
O74	7	1	1	H67	5.55	3.1	570,750,0.22
O74	7	1	2	H211	5.84	1.27	720,900,0.89
O74	7	1	3	H70	4.56	3.82	540,720,0.95
O75	1	10	1	H298	0.14	2.41	600,780,0.76
O75	1	10	2	H169	1.02	0.39	540,720,0.44
O75	1	10	3	H173	2.75	0.79	600,780,0.67
O76	3	1	1	H111	5.5	5.41	600,780,0.81
O76	3	1	2	H226	1.96	0.63	690,870,0.93
O76	3	1	3	H233	2.9	2.59	660,840,0.63
O77	3	6	1	H249	2.47	1.78	870,1050,0.34
O77	3	6	2	H43	4.12	2.83	630,810,0.98
O77	3	6	3	H72	3.11	0.76	600,780,0.79
O78	3	3	1	H89	4.45	0.51	660,840,0.72
O78	3	3	2	H241	0.98	3.36	600,780,0.22
O78	3	3	3	H268	1.17	5.46	960,1140,0.5
O79	10	7	1	H11	4.41	0.45	870,1050,0.99
O79	10	7	2	H277	0.55	2.5	690,870,0.98
O79	10	7	3	H173	2.75	0.79	600,780,0.67
O80	5	7	1	H161	0.62	5.18	1050,1230,0.77
O80	5	7	2	H46	3.19	3.55	840,1020,0.26
O80	5	7	3	H86	0.65	3.16	570,750,0.46
O81	4	3	1	H13	3.91	2.44	720,900,0.36
O81	4	3	2	H17	2.62	4.12	1020,1200,0.98
O81	4	3	3	H132	1.72	2.96	690,870,0.93
O82	1	6	1	H225	1.89	0.38	660,840,0.92
O82	1	6	2	H288	6.0	1.39	690,870,0.68
O82	1	6	3	H2	4.96	5.84	660,840,0.26
O83	6	9	1	H66	5.83	3.49	570,750,0.44
O83	6	9	2	H52	2.83	3.89	840,1020,0.56
O83	6	9	3	H130	0.41	0.31	660,840,0.31
O84	10	7	1	H127	2.2	2.81	690,870,0.26
O84	10	7	2	H26	1.87	1.13	540,720,0.26
O84	10	7	3	H276	1.9	0.81	690,870,0.32
O85	7	4	1	H95	5.22	3.96	660,840,0.31
O85	7	4	2	H154	0.28	5.42	540,720,0.78
O85	7	4	3	H179	1.14	4.72	690,870,0.59
O86	6	6	1	H264	4.95	2.58	1050,1230,0.76
O86	6	6	2	H169	1.02	0.39	540,720,0.44
O86	6	6	3	H118	2.34	0.62	960,1140,0.25
O87	4	9	1	H157	0.14	2.17	570,750,0.79
O87	4	9	2	H248	4.66	5.47	1050,1230,0.96
O87	4	9	3	H68	4.05	1.89	690,870,0.28
O88	4	2	1	H263	2.42	2.96	600,780,0.43
O88	4	2	2	H176	1.33	3.12	660,840,0.27
O88	4	2	3	H96	5.93	1.85	870,1050,0.55
O89	5	10	1	H34	5.52	4.71	690,870,0.97
O89	5	10	2	H177	3.49	0.25	870,1050,0.57
O89	5	10	3	H6	0.35	4.87	870,1050,0.84
O90	1	6	1	H53	5.8	3.89	840,1020,0.3
O90	1	6	2	H150	1.18	5.33	600,780,0.83
O90	1	6	3	H246	0.5	0.56	870,1050,0.26
O91	7	6	1	H245	0.22	2.77	660,840,0.35
O91	7	6	2	H206	1.43	4.28	960,1140,0.68
O91	7	6	3	H108	4.45	5.15	900,1080,0.95
O92	8	1	1	H245	0.22	2.77	660,840,0.35
O92	8	1	2	H240	2.53	4.02	1050,1230,0.58
O92	8	1	3	H97	2.04	0.18	870,1050,0.55
O93	2	5	1	H157	0.14	2.17	570,750,0.79
O93	2	5	2	H212	3.41	1.58	870,1050,0.46
O93	2	5	3	H268	1.17	5.46	960,1140,0.5
O94	9	2	1	H80	4.46	3.5	630,810,0.24
O94	9	2	2	H290	5.75	4.5	1050,1230,0.25
O94	9	2	3	H289	4.72	0.61	840,1020,0.5
O95	10	1	1	H23	4.86	0.44	840,1020,0.69
O95	10	1	2	H20	1.61	5.85	960,1140,0.77
O95	10	1	3	H185	5.03	0.61	570,750,0.9
O96	6	3	1	H225	1.89	0.38	660,840,0.92
O96	6	3	2	H154	0.28	5.42	540,720,0.78
O96	6	3	3	H6	0.35	4.87	870,1050,0.84
O97	10	4	1	H298	0.14	2.41	600,780,0.76
O97	10	4	2	H90	5.92	0.9	540,720,0.78
O97	10	4	3	H151	3.42	1.96	570,750,0.25
O98	3	8	1	H182	1.57	0.74	570,750,0.2
O98	3	8	2	H10	3.94	5.87	840,1020,0.98
O98	3	8	3	H98	3.88	4.06	1050,1230,0.25
O99	3	9	1	H169	1.02	0.39	540,720,0.44
O99	3	9	2	H223	1.59	4.51	600,780,0.47
O99	3	9	3	H89	4.45	0.51	660,840,0.72
O100	9	4	1	H208	0.5	2.83	840,1020,0.5
O100	9	4	2	H34	5.52	4.71	690,870,0.97
O100	9	4	3	H51	3.02	3.76	570,750,1.0
