NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O25	1	3	2	H211	4.91	2.5	1020,1200,0.72
O25	1	3	3	H147	2.93	4.85	840,1020,0.43
O26	1	3	1	H199	3.49	2.94	1020,1200,0.92
O26	1	3	2	H106	4.44	2.36	660,840,0.4
O26	1	3	3	H237	3.31	1.35	840,1020,0.93
O27	5	8	1	H257	2.74	3.49	630,810,0.48
O27	5	8	2	H67	0.62	3.25	570,750,0.73
O27	5	8	3	H198	2.24	3.92	960,1140,0.32
O28	9	8	1	H141	0.46	3.73	1080,1260,0.9
O28	9	8	2	H131	0.62	5.1	630,810,0.32
O28	9	8	3	H42	2.38	4.81	540,720,0.81
O29	1	8	1	H56	2.7	3.44	840,1020,0.65
O29	1	8	2	H294	4.09	2.43	840,1020,0.9
O29	1	8	3	H211	4.91	2.5	1020,1200,0.72
O30	10	7	1	H87	4.96	4.62	570,750,0.66
O30	10	7	2	H164	1.18	0.06	540,720,0.67
O30	10	7	3	H54	0.33	3.91	1020,1200,0.22
O31	9	8	1	H182	1.1	5.53	720,900,0.45
O31	9	8	2	H117	3.72	3.9	630,810,0.93
O31	9	8	3	H58	2.73	2.99	660,840,0.82
O32	9	3	1	H84	4.45	2.74	720,900,0.96
O32	9	3	2	H36	5.32	2.4	630,810,0.9
O32	9	3	3	H280	3.86	2.71	660,840,0.39
O33	7	4	1	H295	4.25	1.92	960,1140,0.43
O33	7	4	2	H104	3.82	4.02	870,1050,0.62
O33	7	4	3	H166	1.13	4.92	660,840,0.24
O34	8	7	1	H278	2.9	1.9	630,810,0.25
O34	8	7	2	H8	0.1	3.24	720,900,0.52
O34	8	7	3	H123	5.84	1.76	630,810,0.87
O35	4	1	1	H269	1.03	4.09	600,780,0.56
O35	4	1	2	H142	0.43	1.45	570,750,0.56
O35	4	1	3	H135	3.69	0.88	960,1140,0.52
O36	3	1	1	H154	2.8	0.25	840,1020,0.21
O36	3	1	2	H190	0.04	2.91	1050,1230,0.37
O36	3	1	3	H32	2.18	2.49	960,1140,0.84
O37	7	4	1	H18	4.4	2.31	720,900,0.56
O37	7	4	2	H240	4.88	5.4	870,1050,0.75
O37	7	4	3	H180	4.98	1.69	900,1080,0.97
O38	3	8	1	H214	4.75	3.21	600,780,0.34
O38	3	8	2	H265	1.85	0.78	630,810,0.27
O38	3	8	3	H99	4.91	1.93	960,1140,0.95
O39	9	8	1	H44	3.04	3.11	1080,1260,0.22
O39	9	8	2	H292	2.03	3.69	630,810,0.83
O39	9	8	3	H185	0.39	0.36	840,1020,0.68
O40	8	1	1	H62	4.2	2.32	720,900,0.9
O40	8	1	2	H290	1.37	5.37	540,720,0.27
O40	8	1	3	H243	4.5	4.43	540,720,0.39
O41	8	2	1	H193	3.98	1.83	870,1050,0.8
O41	8	2	2	H248	3.23	5.24	720,900,0.67
O41	8	2	3	H263	4.29	5.27	540,720,0.88
O42	8	5	1	H238	5.01	2.13	600,780,0.31
O42	8	5	2	H73	0.92	4.44	600,780,0.35
O42	8	5	3	H154	2.8	0.25	840,1020,0.21
O43	5	8	1	H250	0.11	1.05	540,720,0.67
O43	5	8	2	H154	2.8	0.25	840,1020,0.21
O43	5	8	3	H3	3.59	1.82	690,870,0.27
O44	6	6	1	H97	1.11	0.7	870,1050,0.6
O44	6	6	2	H110	0.35	4.59	1020,1200,0.38
O44	6	6	3	H188	5.28	1.39	1080,1260,0.94
O45	9	10	1	H93	2.82	2.91	1080,1260,0.66
O45	9	10	2	H261	2.14	0.38	660,840,0.46
O45	9	10	3	H198	2.24	3.92	960,1140,0.32
O46	1	4	1	H79	2.01	3.46	900,1080,0.82
O46	1	4	2	H287	1.94	1.93	960,1140,0.38
O46	1	4	3	H37	2.57	2.67	1050,1230,0.21
O47	10	9	1	H291	1.24	3.43	630,810,0.98
O47	10	9	2	H241	4.67	1.46	660,840,0.6
O47	10	9	3	H158	4.32	1.13	630,810,0.26
O48	2	8	1	H196	4.68	5.91	840,1020,0.56
O48	2	8	2	H179	4.71	2.92	690,870,0.78
O48	2	8	3	H23	3.16	0.27	1080,1260,0.8
O49	8	1	1	H61	3.38	1.8	900,1080,0.33
O49	8	1	2	H125	1.54	5.25	570,750,0.91
O49	8	1	3	H265	1.85	0.78	630,810,0.27
O50	4	6	1	H235	5.97	0.44	900,1080,0.51
O50	4	6	2	H58	2.73	2.99	660,840,0.82
O50	4	6	3	H229	5.3	1.82	1050,1230,0.41
O51	1	9	1	H154	2.8	0.25	840,1020,0.21
O51	1	9	2	H200	5.56	3.97	720,900,0.65
O51	1	9	3	H153	1.12	3.88	840,1020,0.8
O52	7	4	1	H101	3.71	1.6	900,1080,0.2
O52	7	4	2	H183	2.02	0.96	600,780,0.53
O52	7	4	3	H23	3.16	0.27	1080,1260,0.8
O53	7	3	1	H56	2.7	3.44	840,1020,0.65
O53	7	3	2	H31	0.02	4.55	900,1080,0.52
O53	7	3	3	H87	4.96	4.62	570,750,0.66
O54	5	8	1	H165	2.1	2.44	1050,1230,0.6
O54	5	8	2	H258	0.21	1.06	660,840,0.91
O54	5	8	3	H142	0.43	1.45	570,750,0.56
O55	2	5	1	H295	4.25	1.92	960,1140,0.43
O55	2	5	2	H169	5.09	3.61	870,1050,0.81
O55	2	5	3	H22	0.72	2.5	900,1080,0.67
O56	1	8	1	H158	4.32	1.13	630,810,0.26
O56	1	8	2	H15	0.43	0.65	900,1080,0.25
O56	1	8	3	H167	5.6	5.29	1050,1230,0.82
O57	8	2	1	H183	2.02	0.96	600,780,0.53
O57	8	2	2	H110	0.35	4.59	1020,1200,0.38
O57	8	2	3	H277	2.61	5.07	1020,1200,0.36
O58	9	1	1	H170	5.06	4.01	840,1020,0.57
O58	9	1	2	H18	4.4	2.31	720,900,0.56
O58	9	1	3	H140	4.49	1.93	720,900,0.33
O59	5	5	1	H15	0.43	0.65	900,1080,0.25
O59	5	5	2	H132	5.6	1.84	630,810,0.36
O59	5	5	3	H210	0.1	0.57	870,1050,0.5
O60	4	4	1	H96	4.69	0.98	1080,1260,0.32
O60	4	4	2	H280	3.86	2.71	660,840,0.39
O60	4	4	3	H99	4.91	1.93	960,1140,0.95
O61	1	2	1	H217	5.18	1.44	630,810,0.97
O61	1	2	2	H220	0.15	5.4	840,1020,0.34
O61	1	2	3	H291	1.24	3.43	630,810,0.98
O62	9	8	1	H150	4.2	0.49	690,870,0.23
O62	9	8	2	H68	4.09	1.5	660,840,0.78
O62	9	8	3	H102	2.55	3.41	690,870,0.4
O63	9	6	1	H288	2.6	3.76	1050,1230,0.91
O63	9	6	2	H43	4.42	5.19	1020,1200,0.83
O63	9	6	3	H80	2.42	1.07	960,1140,0.67
O64	7	1	1	H300	2.14	2.66	900,1080,0.97
O64	7	1	2	H106	4.44	2.36	660,840,0.4
O64	7	1	3	H228	2.31	0.36	1080,1260,0.69
O65	10	4	1	H153	1.12	3.88	840,1020,0.8
O65	10	4	2	H176	2.25	1.99	960,1140,0.98
O65	10	4	3	H59	5.48	2.44	720,900,0.43
O66	5	8	1	H210	0.1	0.57	870,1050,0.5
O66	5	8	2	H219	3.63	0.03	660,840,0.49
O66	5	8	3	H206	4.07	4.75	840,1020,0.6
O67	4	5	1	H147	2.93	4.85	840,1020,0.43
O67	4	5	2	H58	2.73	2.99	660,840,0.82
O67	4	5	3	H150	4.2	0.49	690,870,0.23
O68	9	4	1	H5	3.15	3.2	720,900,0.95
O68	9	4	2	H78	0.14	4.39	840,1020,0.28
O68	9	4	3	H226	4.3	4.78	690,870,0.97
O69	3	4	1	H259	2.67	4.58	1050,1230,0.87
O69	3	4	2	H151	5.62	2.94	840,1020,0.9
O69	3	4	3	H279	1.66	0.53	1020,1200,0.8
O70	1	6	1	H94	0.86	1.59	1080,1260,0.47
O70	1	6	2	H190	0.04	2.91	1050,1230,0.37
O70	1	6	3	H6	2.07	1.33	630,810,0.46
O71	4	1	1	H272	5.56	3.32	870,1050,0.21
O71	4	1	2	H250	0.11	1.05	540,720,0.67
O71	4	1	3	H87	4.96	4.62	570,750,0.66
O72	6	2	1	H36	5.32	2.4	630,810,0.9
O72	6	2	2	H96	4.69	0.98	1080,1260,0.32
O72	6	2	3	H115	4.46	1.59	570,750,0.51
O73	8	1	1	H183	2.02	0.96	600,780,0.53
O73	8	1	2	H51	2.53	1.96	540,720,0.87
O73	8	1	3	H133	5.3	3.69	960,1140,0.83
O74	4	1	1	H201	3.94	0.8	660,840,0.41
O74	4	1	2	H204	1.28	2.08	720,900,0.76
O74	4	1	3	H264	4.11	2.25	630,810,0.88
O75	3	10	1	H296	3.16	2.84	540,720,0.41
O75	3	10	2	H129	2.52	1.68	660,840,0.26
O75	3	10	3	H165	2.1	2.44	1050,1230,0.6
O76	1	6	1	H59	5.48	2.44	720,900,0.43
O76	1	6	2	H274	5.46	5.55	1050,1230,0.42
O76	1	6	3	H289	2.06	4.54	690,870,0.89
O77	2	9	1	H281	4.75	4.68	1080,1260,0.41
O77	2	9	2	H279	1.66	0.53	1020,1200,0.8
O77	2	9	3	H225	0.28	2.2	1020,1200,0.65
O78	2	1	1	H129	2.52	1.68	660,840,0.26
O78	2	1	2	H271	2.31	2.52	600,780,0.8
O78	2	1	3	H74	0.56	0.12	1020,1200,0.83
O79	5	4	1	H250	0.11	1.05	540,720,0.67
O79	5	4	2	H292	2.03	3.69	630,810,0.83
O79	5	4	3	H169	5.09	3.61	870,1050,0.81
O80	6	6	1	H86	3.17	5.0	600,780,0.71
O80	6	6	2	H43	4.42	5.19	1020,1200,0.83
O80	6	6	3	H61	3.38	1.8	900,1080,0.33
O81	9	2	1	H82	2.31	5.82	1020,1200,0.82
O81	9	2	2	H259	2.67	4.58	1050,1230,0.87
O81	9	2	3	H67	0.62	3.25	570,750,0.73
O82	6	9	1	H267	4.84	1.83	1020,1200,0.65
O82	6	9	2	H262	1.01	1.03	1020,1200,0.64
O82	6	9	3	H252	3.3	1.26	1080,1260,0.4
O83	4	7	1	H87	4.96	4.62	570,750,0.66
O83	4	7	2	H279	1.66	0.53	1020,1200,0.8
O83	4	7	3	H249	2.06	3.37	840,1020,0.83
O84	3	2	1	H249	2.06	3.37	840,1020,0.83
O84	3	2	2	H247	1.16	3.38	570,750,0.81
O84	3	2	3	H80	2.42	1.07	960,1140,0.67
O85	6	3	1	H194	2.36	5.58	630,810,0.61
O85	6	3	2	H188	5.28	1.39	1080,1260,0.94
O85	6	3	3	H71	3.01	1.44	720,900,0.59
O86	6	4	1	H2	1.97	4.66	690,870,0.66
O86	6	4	2	H281	4.75	4.68	1080,1260,0.41
O86	6	4	3	H31	0.02	4.55	900,1080,0.52
O87	6	1	1	H263	4.29	5.27	540,720,0.88
O87	6	1	2	H32	2.18	2.49	960,1140,0.84
O87	6	1	3	H255	1.46	2.49	840,1020,0.34
O88	1	8	1	H232	1.74	2.52	720,900,0.22
O88	1	8	2	H270	5.33	5.48	870,1050,0.68
O88	1	8	3	H46	5.34	3.66	1080,1260,0.3
O89	8	8	1	H30	3.18	4.98	840,1020,0.6
O89	8	8	2	H243	4.5	4.43	540,720,0.39
O89	8	8	3	H65	4.16	3.68	630,810,0.71
O90	10	9	1	H213	5.32	5.94	630,810,0.35
O90	10	9	2	H53	3.39	5.9	690,870,0.29
O90	10	9	3	H243	4.5	4.43	540,720,0.39
O91	2	10	1	H167	5.6	5.29	1050,1230,0.82
O91	2	10	2	H184	3.4	0.11	720,900,0.68
O91	2	10	3	H33	4.0	3.82	1080,1260,0.69
O92	4	10	1	H111	5.46	1.75	540,720,0.95
O92	4	10	2	H118	3.8	1.34	540,720,0.22
O92	4	10	3	H204	1.28	2.08	720,900,0.76
O93	1	1	1	H13	4.91	4.85	690,870,0.88
O93	1	1	2	H66	5.4	3.05	660,840,0.56
O93	1	1	3	H127	3.49	1.89	960,1140,0.67
O94	6	5	1	H27	2.84	5.12	630,810,0.68
O94	6	5	2	H114	0.53	2.52	1020,1200,0.58
O94	6	5	3	H188	5.28	1.39	1080,1260,0.94
O95	10	10	1	H139	5.75	3.06	690,870,0.25
O95	10	10	2	H234	0.42	1.69	690,870,0.61
O95	10	10	3	H194	2.36	5.58	630,810,0.61
O96	4	6	1	H296	3.16	2.84	540,720,0.41
O96	4	6	2	H27	2.84	5.12	630,810,0.68
O96	4	6	3	H297	1.72	3.08	540,720,0.43
O97	9	3	1	H178	2.49	0.64	1050,1230,0.67
O97	9	3	2	H276	3.74	3.47	1050,1230,0.23
O97	9	3	3	H164	1.18	0.06	540,720,0.67
O98	4	8	1	H46	5.34	3.66	1080,1260,0.3
O98	4	8	2	H212	1.75	5.21	870,1050,0.36
O98	4	8	3	H207	3.11	3.31	660,840,0.87
O99	9	4	1	H63	5.87	0.31	570,750,0.57
O99	9	4	2	H272	5.56	3.32	870,1050,0.21
O99	9	4	3	H188	5.28	1.39	1080,1260,0.94
O100	4	1	1	H49	4.71	3.61	870,1050,0.68
O100	4	1	2	H203	4.55	0.24	840,1020,0.61
O100	4	1	3	H119	0.0	2.3	870,1050,0.71
