NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O40	10	4	1	H248	0.08	2.86	960,1140,0.76
O40	10	4	2	H178	2.29	5.55	540,720,0.46
O40	10	4	3	H100	0.52	5.89	870,1050,0.52
O41	3	2	1	H161	2.65	0.92	660,840,0.54
O41	3	2	2	H103	4.12	2.44	1020,1200,0.37
O41	3	2	3	H53	4.84	2.23	630,810,0.83
O42	5	6	1	H72	2.37	0.93	690,870,0.59
O42	5	6	2	H101	5.01	2.39	570,750,0.97
O42	5	6	3	H224	4.38	2.63	630,810,0.34
O43	1	5	1	H211	3.06	5.33	840,1020,0.72
O43	1	5	2	H141	5.65	2.97	690,870,0.61
O43	1	5	3	H230	2.26	3.14	660,840,0.87
O44	8	5	1	H256	4.1	5.2	900,1080,0.3
O44	8	5	2	H102	0.81	4.7	690,870,0.53
O44	8	5	3	H269	3.47	3.83	840,1020,0.55
O45	3	10	1	H45	3.74	1.51	630,810,0.39
O45	3	10	2	H164	1.07	1.9	720,900,0.78
O45	3	10	3	H179	3.82	0.7	540,720,0.38
O46	6	9	1	H22	0.1	4.22	690,870,0.94
O46	6	9	2	H62	0.47	0.02	660,840,0.82
O46	6	9	3	H300	2.09	3.13	570,750,0.66
O47	1	4	1	H125	4.32	3.11	870,1050,0.6
O47	1	4	2	H94	5.22	5.79	1080,1260,0.31
O47	1	4	3	H216	5.97	3.53	540,720,0.65
O48	7	7	1	H255	3.77	5.58	690,870,0.3
O48	7	7	2	H242	4.74	1.09	840,1020,0.61
O48	7	7	3	H127	0.56	1.43	960,1140,0.46
O49	5	5	1	H134	4.64	2.61	600,780,0.62
O49	5	5	2	H187	1.29	0.52	540,720,0.74
O49	5	5	3	H82	2.8	1.55	600,780,0.98
O50	5	10	1	H36	0.12	5.75	570,750,0.36
O50	5	10	2	H158	0.78	2.8	540,720,0.75
O50	5	10	3	H212	5.91	2.14	960,1140,0.67
O51	3	2	1	H238	5.04	2.67	570,750,0.96
O51	3	2	2	H68	5.23	3.16	570,750,0.79
O51	3	2	3	H230	2.26	3.14	660,840,0.87
O52	10	8	1	H11	5.3	4.14	1050,1230,0.57
O52	10	8	2	H95	3.13	4.1	600,780,0.29
O52	10	8	3	H7	4.89	1.28	690,870,0.33
O53	3	4	1	H23	1.75	1.91	660,840,0.45
O53	3	4	2	H203	4.16	2.01	570,750,0.5
O53	3	4	3	H142	1.65	5.07	540,720,0.29
O54	1	8	1	H61	3.76	1.9	570,750,0.5
O54	1	8	2	H268	1.59	2.71	1020,1200,0.74
O54	1	8	3	H26	3.48	3.49	540,720,0.48
O55	5	1	1	H247	2.45	3.57	720,900,0.73
O55	5	1	2	H232	0.49	3.51	900,1080,0.38
O55	5	1	3	H68	5.23	3.16	570,750,0.79
O56	6	10	1	H225	0.23	5.21	1050,1230,0.27
O56	6	10	2	H145	3.86	5.99	600,780,0.27
O56	6	10	3	H172	0.62	4.0	1050,1230,0.69
O57	1	1	1	H154	2.97	4.88	720,900,0.6
O57	1	1	2	H3	1.21	5.48	870,1050,0.48
O57	1	1	3	H294	5.12	2.99	720,900,0.89
O58	7	4	1	H93	4.51	2.6	900,1080,0.66
O58	7	4	2	H261	5.62	5.13	570,750,0.42
O58	7	4	3	H110	2.41	3.22	960,1140,0.46
O59	6	2	1	H236	3.05	5.99	1050,1230,0.87
O59	6	2	2	H78	4.01	2.39	840,1020,0.55
O59	6	2	3	H30	5.65	5.32	600,780,0.66
O60	2	9	1	H151	3.79	1.34	1020,1200,0.63
O60	2	9	2	H264	0.61	1.91	870,1050,0.96
O60	2	9	3	H10	5.06	0.8	540,720,0.35
O61	6	3	1	H49	0.01	2.38	900,1080,0.78
O61	6	3	2	H35	0.23	1.54	600,780,0.24
O61	6	3	3	H37	4.18	3.76	900,1080,0.74
O62	8	1	1	H151	3.79	1.34	1020,1200,0.63
O62	8	1	2	H20	3.1	3.54	1080,1260,0.61
O62	8	1	3	H76	2.18	0.46	900,1080,0.72
O63	6	9	1	H192	4.88	3.89	1080,1260,0.68
O63	6	9	2	H14	5.06	1.63	540,720,0.46
O63	6	9	3	H34	5.19	0.87	900,1080,0.76
O64	2	3	1	H260	2.69	4.89	840,1020,0.2
O64	2	3	2	H191	3.0	0.1	840,1020,0.39
O64	2	3	3	H2	3.84	5.43	690,870,0.96
O65	4	6	1	H160	3.01	2.84	570,750,0.28
O65	4	6	2	H248	0.08	2.86	960,1140,0.76
O65	4	6	3	H154	2.97	4.88	720,900,0.6
O66	2	10	1	H127	0.56	1.43	960,1140,0.46
O66	2	10	2	H42	3.19	4.7	960,1140,0.33
O66	2	10	3	H266	5.5	1.15	840,1020,0.21
O67	3	10	1	H115	0.36	2.54	600,780,0.89
O67	3	10	2	H122	4.96	5.37	1080,1260,0.89
O67	3	10	3	H46	3.45	2.44	960,1140,0.21
O68	5	4	1	H272	5.59	5.55	1020,1200,0.38
O68	5	4	2	H38	1.42	5.5	1020,1200,0.69
O68	5	4	3	H218	2.7	2.45	570,750,0.65
O69	1	5	1	H75	5.03	0.18	600,780,0.95
O69	1	5	2	H25	3.31	5.99	900,1080,0.23
O69	1	5	3	H90	4.04	1.63	840,1020,0.54
O70	6	7	1	H153	1.4	0.37	630,810,0.96
O70	6	7	2	H122	4.96	5.37	1080,1260,0.89
O70	6	7	3	H122	4.96	5.37	1080,1260,0.89
O71	9	7	1	H219	5.8	3.19	720,900,0.94
O71	9	7	2	H70	0.54	0.01	540,720,0.69
O71	9	7	3	H99	0.44	5.94	600,780,0.63
O72	1	3	1	H52	2.22	5.47	840,1020,0.86
O72	1	3	2	H27	0.47	4.98	660,840,0.82
O72	1	3	3	H294	5.12	2.99	720,900,0.89
O73	2	4	1	H152	5.91	0.19	630,810,0.55
O73	2	4	2	H12	3.36	1.09	1020,1200,0.99
O73	2	4	3	H65	0.82	1.89	1050,1230,0.38
O74	4	8	1	H124	0.22	4.74	870,1050,0.62
O74	4	8	2	H172	0.62	4.0	1050,1230,0.69
O74	4	8	3	H143	5.6	2.41	660,840,0.22
O75	9	9	1	H279	4.8	4.68	690,870,0.5
O75	9	9	2	H236	3.05	5.99	1050,1230,0.87
O75	9	9	3	H175	5.75	0.3	1050,1230,0.94
O76	10	4	1	H234	0.53	0.03	660,840,0.5
O76	10	4	2	H129	5.94	4.35	600,780,0.36
O76	10	4	3	H2	3.84	5.43	690,870,0.96
O77	3	8	1	H285	0.36	5.4	600,780,0.93
O77	3	8	2	H89	2.8	4.37	1080,1260,0.65
O77	3	8	3	H149	1.32	1.5	690,870,0.23
O78	5	2	1	H179	3.82	0.7	540,720,0.38
O78	5	2	2	H40	3.7	3.37	540,720,0.31
O78	5	2	3	H211	3.06	5.33	840,1020,0.72
O79	9	4	1	H258	4.39	4.29	1050,1230,0.9
O79	9	4	2	H12	3.36	1.09	1020,1200,0.99
O79	9	4	3	H266	5.5	1.15	840,1020,0.21
O80	8	4	1	H252	2.04	1.76	660,840,0.44
O80	8	4	2	H253	0.93	5.13	1020,1200,0.65
O80	8	4	3	H253	0.93	5.13	1020,1200,0.65
O81	1	9	1	H85	3.65	1.31	1050,1230,0.72
O81	1	9	2	H24	4.4	1.46	1080,1260,0.43
O81	1	9	3	H41	2.08	5.42	540,720,0.71
O82	4	5	1	H91	1.29	3.18	870,1050,0.42
O82	4	5	2	H55	0.22	1.19	630,810,0.85
O82	4	5	3	H47	0.42	5.91	690,870,0.33
O83	10	8	1	H193	5.47	1.56	840,1020,0.94
O83	10	8	2	H143	5.6	2.41	660,840,0.22
O83	10	8	3	H86	1.17	4.77	720,900,0.24
O84	7	9	1	H132	3.77	4.63	630,810,0.4
O84	7	9	2	H22	0.1	4.22	690,870,0.94
O84	7	9	3	H59	3.32	0.14	600,780,0.32
O85	7	7	1	H22	0.1	4.22	690,870,0.94
O85	7	7	2	H275	5.66	0.24	960,1140,0.52
O85	7	7	3	H114	0.15	2.86	1050,1230,0.33
O86	2	2	1	H162	3.36	0.21	900,1080,0.22
O86	2	2	2	H199	3.67	1.1	690,870,0.85
O86	2	2	3	H4	0.45	2.39	960,1140,0.52
O87	2	8	1	H157	5.27	4.84	690,870,0.57
O87	2	8	2	H260	2.69	4.89	840,1020,0.2
O87	2	8	3	H23	1.75	1.91	660,840,0.45
O88	10	7	1	H188	2.78	4.4	600,780,0.31
O88	10	7	2	H157	5.27	4.84	690,870,0.57
O88	10	7	3	H139	5.06	4.24	600,780,0.64
O89	5	9	1	H26	3.48	3.49	540,720,0.48
O89	5	9	2	H267	4.1	4.95	600,780,0.96
O89	5	9	3	H276	0.81	5.35	660,840,0.25
O90	10	3	1	H181	2.8	3.78	1020,1200,0.23
O90	10	3	2	H111	1.25	5.47	840,1020,0.92
O90	10	3	3	H2	3.84	5.43	690,870,0.96
O91	3	2	1	H59	3.32	0.14	600,780,0.32
O91	3	2	2	H112	1.06	3.46	960,1140,0.46
O91	3	2	3	H169	5.24	0.9	960,1140,0.36
O92	9	7	1	H241	3.7	1.35	690,870,0.82
O92	9	7	2	H6	1.73	2.25	960,1140,0.91
O92	9	7	3	H64	2.64	5.75	570,750,0.25
O93	1	4	1	H146	0.59	3.76	1080,1260,0.89
O93	1	4	2	H74	4.79	3.94	1080,1260,0.55
O93	1	4	3	H139	5.06	4.24	600,780,0.64
O94	1	8	1	H213	3.54	5.61	1050,1230,0.53
O94	1	8	2	H1	2.26	0.69	630,810,0.64
O94	1	8	3	H155	3.81	4.35	900,1080,0.4
O95	7	7	1	H251	0.06	4.43	1080,1260,0.91
O95	7	7	2	H46	3.45	2.44	960,1140,0.21
O95	7	7	3	H44	4.48	3.53	960,1140,0.47
O96	9	5	1	H169	5.24	0.9	960,1140,0.36
O96	9	5	2	H54	2.49	5.51	960,1140,0.45
O96	9	5	3	H270	4.38	4.61	960,1140,0.75
O97	7	1	1	H229	2.99	1.43	960,1140,0.76
O97	7	1	2	H135	1.01	4.98	600,780,0.3
O97	7	1	3	H194	0.02	5.94	660,840,0.24
O98	1	7	1	H117	0.82	3.6	660,840,0.93
O98	1	7	2	H60	2.51	3.19	540,720,0.68
O98	1	7	3	H205	4.43	4.84	1050,1230,0.65
O99	6	4	1	H261	5.62	5.13	570,750,0.42
O99	6	4	2	H19	2.78	1.13	870,1050,0.44
O99	6	4	3	H149	1.32	1.5	690,870,0.23
O100	2	10	1	H180	1.06	2.33	570,750,0.66
O100	2	10	2	H243	2.99	1.5	960,1140,0.97
O100	2	10	3	H124	0.22	4.74	870,1050,0.62
