NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O14	2	4	2	H288	4.79	2.97	960,1140,0.47
O14	2	4	3	H88	2.87	4.98	540,720,0.4
O15	8	7	1	H156	0.73	0.25	570,750,0.31
O15	8	7	2	H179	0.36	1.46	900,1080,0.23
O15	8	7	3	H266	2.37	4.22	1050,1230,0.62
O16	2	3	1	H87	4.3	0.76	660,840,0.26
O16	2	3	2	H149	0.09	4.16	960,1140,0.86
O16	2	3	3	H279	5.62	5.27	660,840,0.51
O17	7	4	1	H248	4.25	4.99	690,870,0.51
O17	7	4	2	H249	4.57	3.88	540,720,0.68
O17	7	4	3	H245	4.82	2.52	570,750,0.65
O18	9	8	1	H33	2.85	1.11	720,900,0.6
O18	9	8	2	H253	5.55	4.42	840,1020,0.57
O18	9	8	3	H265	3.41	5.06	1020,1200,0.63
O19	1	1	1	H84	3.83	1.43	1020,1200,0.75
O19	1	1	2	H12	4.83	5.51	600,780,0.55
O19	1	1	3	H172	1.5	1.82	690,870,0.42
O20	5	9	1	H173	1.5	3.4	960,1140,0.53
O20	5	9	2	H24	2.89	3.97	1020,1200,0.79
O20	5	9	3	H276	1.69	4.57	720,900,0.7
O21	2	6	1	H131	3.91	1.36	1020,1200,0.5
O21	2	6	2	H171	5.65	0.92	900,1080,0.59
O21	2	6	3	H119	2.79	2.19	1050,1230,0.61
O22	9	8	1	H184	5.85	2.83	840,1020,0.44
O22	9	8	2	H46	2.04	1.32	1050,1230,0.53
O22	9	8	3	H82	0.63	3.03	960,1140,0.56
O23	6	5	1	H189	1.51	3.03	600,780,0.27
O23	6	5	2	H131	3.91	1.36	1020,1200,0.5
O23	6	5	3	H275	5.85	5.29	570,750,0.45
O24	5	5	1	H160	5.87	2.65	900,1080,0.92
O24	5	5	2	H95	3.41	1.81	630,810,0.54
O24	5	5	3	H248	4.25	4.99	690,870,0.51
O25	7	4	1	H237	2.32	2.04	870,1050,0.83
O25	7	4	2	H286	4.41	5.77	660,840,0.33
O25	7	4	3	H39	4.44	4.38	840,1020,0.71
O26	6	8	1	H155	1.75	3.79	570,750,0.24
O26	6	8	2	H158	2.27	2.59	1050,1230,0.98
O26	6	8	3	H79	3.53	3.7	600,780,0.91
O27	1	1	1	H76	4.47	0.13	690,870,0.47
O27	1	1	2	H192	4.2	2.04	720,900,0.96
O27	1	1	3	H239	4.56	0.73	1020,1200,0.98
O28	2	9	1	H178	2.59	5.91	1050,1230,0.35
O28	2	9	2	H22	1.43	0.41	570,750,0.65
O28	2	9	3	H168	0.84	5.81	690,870,0.57
O29	1	6	1	H112	5.39	5.45	660,840,0.32
O29	1	6	2	H156	0.73	0.25	570,750,0.31
O29	1	6	3	H155	1.75	3.79	570,750,0.24
O30	4	5	1	H142	4.78	2.91	900,1080,0.21
O30	4	5	2	H7	5.88	5.6	660,840,0.9
O30	4	5	3	H69	4.8	2.24	600,780,0.3
O31	7	1	1	H87	4.3	0.76	660,840,0.26
O31	7	1	2	H214	3.39	5.78	570,750,0.76
O31	7	1	3	H291	4.18	5.89	600,780,0.51
O32	9	9	1	H230	0.43	3.54	690,870,0.82
O32	9	9	2	H236	3.36	1.13	1020,1200,0.76
O32	9	9	3	H93	5.84	3.79	900,1080,0.87
O33	1	9	1	H199	0.93	5.19	960,1140,0.67
O33	1	9	2	H273	1.0	3.95	630,810,0.63
O33	1	9	3	H220	5.21	1.31	840,1020,0.29
O34	4	5	1	H96	2.74	1.99	1020,1200,0.88
O34	4	5	2	H113	5.15	4.62	720,900,0.44
O34	4	5	3	H290	0.05	3.24	690,870,0.9
O35	3	8	1	H176	5.91	5.16	570,750,0.54
O35	3	8	2	H280	4.7	4.07	960,1140,0.83
O35	3	8	3	H228	4.0	3.91	540,720,0.53
O36	7	10	1	H231	1.5	0.37	630,810,0.71
O36	7	10	2	H243	3.22	4.12	630,810,0.42
O36	7	10	3	H277	5.13	5.21	540,720,0.26
O37	6	3	1	H252	0.95	1.04	870,1050,0.26
O37	6	3	2	H46	2.04	1.32	1050,1230,0.53
O37	6	3	3	H176	5.91	5.16	570,750,0.54
O38	6	8	1	H136	5.94	1.86	690,870,0.44
O38	6	8	2	H69	4.8	2.24	600,780,0.3
O38	6	8	3	H76	4.47	0.13	690,870,0.47
O39	9	1	1	H31	5.86	5.56	570,750,0.25
O39	9	1	2	H32	4.77	4.09	570,750,0.46
O39	9	1	3	H16	4.49	4.48	870,1050,0.66
O40	4	4	1	H271	2.36	2.73	660,840,0.78
O40	4	4	2	H185	3.81	5.15	600,780,0.85
O40	4	4	3	H38	0.77	2.31	1020,1200,0.77
O41	4	7	1	H243	3.22	4.12	630,810,0.42
O41	4	7	2	H169	3.4	3.46	1020,1200,0.3
O41	4	7	3	H167	4.22	1.47	690,870,1.0
O42	6	9	1	H217	4.24	0.12	630,810,0.83
O42	6	9	2	H26	2.64	3.37	900,1080,0.46
O42	6	9	3	H129	3.14	5.77	1050,1230,0.66
O43	8	2	1	H294	0.8	3.98	540,720,0.9
O43	8	2	2	H250	5.45	5.07	690,870,0.86
O43	8	2	3	H214	3.39	5.78	570,750,0.76
O44	9	8	1	H48	0.5	4.8	600,780,0.24
O44	9	8	2	H198	0.91	5.11	900,1080,0.71
O44	9	8	3	H15	1.73	5.34	570,750,0.49
O45	4	1	1	H283	1.69	5.84	870,1050,0.6
O45	4	1	2	H8	3.13	0.78	630,810,0.46
O45	4	1	3	H283	1.69	5.84	870,1050,0.6
O46	8	1	1	H15	1.73	5.34	570,750,0.49
O46	8	1	2	H66	0.74	2.22	870,1050,0.4
O46	8	1	3	H25	0.23	5.3	630,810,0.2
O47	2	2	1	H175	1.8	1.54	1050,1230,0.42
O47	2	2	2	H294	0.8	3.98	540,720,0.9
O47	2	2	3	H212	4.48	2.87	900,1080,0.98
O48	1	10	1	H179	0.36	1.46	900,1080,0.23
O48	1	10	2	H261	2.64	2.35	720,900,0.22
O48	1	10	3	H297	3.98	5.56	1050,1230,0.66
O49	9	7	1	H230	0.43	3.54	690,870,0.82
O49	9	7	2	H4	2.82	1.29	870,1050,0.37
O49	9	7	3	H277	5.13	5.21	540,720,0.26
O50	10	3	1	H191	1.06	2.43	840,1020,0.47
O50	10	3	2	H97	3.44	0.48	660,840,0.43
O50	10	3	3	H196	0.88	4.53	690,870,0.98
O51	3	7	1	H28	4.4	5.23	870,1050,0.55
O51	3	7	2	H225	2.77	4.61	630,810,0.76
O51	3	7	3	H101	0.08	4.23	720,900,0.83
O52	7	3	1	H9	3.82	1.43	1050,1230,0.82
O52	7	3	2	H102	3.88	1.57	690,870,0.78
O52	7	3	3	H248	4.25	4.99	690,870,0.51
O53	9	3	1	H268	4.76	2.95	570,750,0.33
O53	9	3	2	H291	4.18	5.89	600,780,0.51
O53	9	3	3	H196	0.88	4.53	690,870,0.98
O54	10	7	1	H165	1.91	2.28	630,810,0.31
O54	10	7	2	H237	2.32	2.04	870,1050,0.83
O54	10	7	3	H149	0.09	4.16	960,1140,0.86
O55	5	6	1	H289	2.33	1.75	900,1080,0.63
O55	5	6	2	H153	4.05	5.27	540,720,0.74
O55	5	6	3	H246	0.61	1.16	720,900,0.44
O56	2	8	1	H61	0.61	3.14	570,750,0.53
O56	2	8	2	H197	3.56	3.48	570,750,0.99
O56	2	8	3	H195	4.99	1.57	1050,1230,0.5
O57	4	1	1	H73	2.12	1.76	540,720,0.28
O57	4	1	2	H107	4.41	2.92	720,900,0.6
O57	4	1	3	H35	4.78	0.14	570,750,0.29
O58	2	8	1	H94	5.54	0.32	630,810,0.43
O58	2	8	2	H30	3.96	0.9	840,1020,0.93
O58	2	8	3	H241	0.06	0.19	960,1140,0.53
O59	7	10	1	H163	4.55	1.48	840,1020,0.29
O59	7	10	2	H294	0.8	3.98	540,720,0.9
O59	7	10	3	H100	4.17	0.29	570,750,0.23
O60	7	6	1	H174	4.91	3.37	1020,1200,0.78
O60	7	6	2	H269	0.07	4.93	1020,1200,0.3
O60	7	6	3	H13	5.81	5.51	720,900,0.65
O61	2	1	1	H165	1.91	2.28	630,810,0.31
O61	2	1	2	H144	3.7	3.17	870,1050,0.48
O61	2	1	3	H106	4.02	5.35	690,870,0.9
O62	7	9	1	H160	5.87	2.65	900,1080,0.92
O62	7	9	2	H134	1.02	0.62	660,840,0.32
O62	7	9	3	H78	0.52	0.03	960,1140,0.38
O63	7	10	1	H300	4.86	4.34	660,840,0.69
O63	7	10	2	H265	3.41	5.06	1020,1200,0.63
O63	7	10	3	H152	2.97	1.03	960,1140,0.55
O64	10	4	1	H260	3.82	1.26	690,870,0.7
O64	10	4	2	H40	5.27	4.81	630,810,0.24
O64	10	4	3	H94	5.54	0.32	630,810,0.43
O65	9	1	1	H276	1.69	4.57	720,900,0.7
O65	9	1	2	H197	3.56	3.48	570,750,0.99
O65	9	1	3	H260	3.82	1.26	690,870,0.7
O66	6	7	1	H216	5.82	5.77	1020,1200,0.48
O66	6	7	2	H46	2.04	1.32	1050,1230,0.53
O66	6	7	3	H261	2.64	2.35	720,900,0.22
O67	8	7	1	H91	1.62	3.55	900,1080,0.3
O67	8	7	2	H300	4.86	4.34	660,840,0.69
O67	8	7	3	H290	0.05	3.24	690,870,0.9
O68	3	5	1	H283	1.69	5.84	870,1050,0.6
O68	3	5	2	H258	5.39	2.6	570,750,0.97
O68	3	5	3	H227	5.09	5.31	720,900,0.64
O69	8	4	1	H270	2.91	1.76	840,1020,0.92
O69	8	4	2	H9	3.82	1.43	1050,1230,0.82
O69	8	4	3	H179	0.36	1.46	900,1080,0.23
O70	2	2	1	H218	2.27	0.59	630,810,0.33
O70	2	2	2	H121	2.76	3.06	1020,1200,0.34
O70	2	2	3	H110	4.64	0.1	1050,1230,0.4
O71	5	5	1	H231	1.5	0.37	630,810,0.71
O71	5	5	2	H9	3.82	1.43	1050,1230,0.82
O71	5	5	3	H95	3.41	1.81	630,810,0.54
O72	3	8	1	H192	4.2	2.04	720,900,0.96
O72	3	8	2	H286	4.41	5.77	660,840,0.33
O72	3	8	3	H291	4.18	5.89	600,780,0.51
O73	5	7	1	H269	0.07	4.93	1020,1200,0.3
O73	5	7	2	H286	4.41	5.77	660,840,0.33
O73	5	7	3	H215	5.03	5.99	570,750,0.28
O74	9	2	1	H275	5.85	5.29	570,750,0.45
O74	9	2	2	H253	5.55	4.42	840,1020,0.57
O74	9	2	3	H253	5.55	4.42	840,1020,0.57
O75	9	7	1	H271	2.36	2.73	660,840,0.78
O75	9	7	2	H15	1.73	5.34	570,750,0.49
O75	9	7	3	H75	2.36	5.37	1020,1200,0.5
O76	4	7	1	H209	3.14	1.36	600,780,0.83
O76	4	7	2	H204	4.45	4.1	570,750,0.74
O76	4	7	3	H81	0.91	0.5	600,780,0.51
O77	5	10	1	H61	0.61	3.14	570,750,0.53
O77	5	10	2	H20	3.94	3.09	660,840,0.49
O77	5	10	3	H252	0.95	1.04	870,1050,0.26
O78	5	6	1	H62	3.05	3.45	720,900,0.76
O78	5	6	2	H218	2.27	0.59	630,810,0.33
O78	5	6	3	H119	2.79	2.19	1050,1230,0.61
O79	7	4	1	H278	0.08	2.61	720,900,0.34
O79	7	4	2	H120	2.93	2.54	540,720,0.56
O79	7	4	3	H5	5.17	0.47	1050,1230,0.57
O80	8	7	1	H119	2.79	2.19	1050,1230,0.61
O80	8	7	2	H39	4.44	4.38	840,1020,0.71
O80	8	7	3	H65	5.47	1.62	960,1140,0.88
O81	4	5	1	H139	0.95	2.17	840,1020,0.29
O81	4	5	2	H148	2.61	5.98	1050,1230,0.68
O81	4	5	3	H108	3.81	1.18	900,1080,0.52
O82	4	5	1	H61	0.61	3.14	570,750,0.53
O82	4	5	2	H183	1.93	3.68	1020,1200,0.34
O82	4	5	3	H240	0.36	5.79	540,720,0.4
O83	9	5	1	H179	0.36	1.46	900,1080,0.23
O83	9	5	2	H39	4.44	4.38	840,1020,0.71
O83	9	5	3	H127	0.34	3.07	600,780,0.78
O84	5	2	1	H118	1.09	3.24	840,1020,0.82
O84	5	2	2	H254	4.29	2.82	540,720,0.76
O84	5	2	3	H155	1.75	3.79	570,750,0.24
O85	9	4	1	H138	2.82	2.91	570,750,0.39
O85	9	4	2	H223	2.6	1.32	690,870,0.33
O85	9	4	3	H138	2.82	2.91	570,750,0.39
O86	4	7	1	H70	2.59	5.58	540,720,0.23
O86	4	7	2	H40	5.27	4.81	630,810,0.24
O86	4	7	3	H145	3.86	2.12	660,840,0.46
O87	10	3	1	H131	3.91	1.36	1020,1200,0.5
O87	10	3	2	H14	5.29	1.12	720,900,0.27
O87	10	3	3	H206	5.94	5.57	900,1080,0.59
O88	7	4	1	H10	2.68	3.99	1020,1200,0.81
O88	7	4	2	H89	1.2	1.0	540,720,0.49
O88	7	4	3	H123	5.47	0.66	630,810,0.3
O89	6	2	1	H188	5.65	0.17	1050,1230,0.4
O89	6	2	2	H133	0.04	1.34	540,720,0.62
O89	6	2	3	H108	3.81	1.18	900,1080,0.52
O90	3	6	1	H246	0.61	1.16	720,900,0.44
O90	3	6	2	H277	5.13	5.21	540,720,0.26
O90	3	6	3	H14	5.29	1.12	720,900,0.27
O91	10	7	1	H87	4.3	0.76	660,840,0.26
O91	10	7	2	H271	2.36	2.73	660,840,0.78
O91	10	7	3	H23	2.89	0.32	540,720,0.66
O92	1	10	1	H26	2.64	3.37	900,1080,0.46
O92	1	10	2	H216	5.82	5.77	1020,1200,0.48
O92	1	10	3	H78	0.52	0.03	960,1140,0.38
O93	3	4	1	H56	1.08	1.69	660,840,0.81
O93	3	4	2	H117	4.2	5.45	1020,1200,0.31
O93	3	4	3	H189	1.51	3.03	600,780,0.27
O94	5	9	1	H146	5.42	2.15	720,900,0.43
O94	5	9	2	H252	0.95	1.04	870,1050,0.26
O94	5	9	3	H146	5.42	2.15	720,900,0.43
O95	5	10	1	H247	3.73	1.85	900,1080,0.2
O95	5	10	2	H249	4.57	3.88	540,720,0.68
O95	5	10	3	H119	2.79	2.19	1050,1230,0.61
O96	3	1	1	H189	1.51	3.03	600,780,0.27
O96	3	1	2	H248	4.25	4.99	690,870,0.51
O96	3	1	3	H195	4.99	1.57	1050,1230,0.5
O97	7	2	1	H196	0.88	4.53	690,870,0.98
O97	7	2	2	H250	5.45	5.07	690,870,0.86
O97	7	2	3	H144	3.7	3.17	870,1050,0.48
O98	3	1	1	H41	3.93	2.42	900,1080,0.85
O98	3	1	2	H267	3.39	1.06	900,1080,0.37
O98	3	1	3	H260	3.82	1.26	690,870,0.7
O99	1	8	1	H91	1.62	3.55	900,1080,0.3
O99	1	8	2	H154	0.22	1.71	630,810,0.31
O99	1	8	3	H105	5.33	4.41	570,750,0.52
O100	4	7	1	H253	5.55	4.42	840,1020,0.57
O100	4	7	2	H26	2.64	3.37	900,1080,0.46
O100	4	7	3	H274	5.15	4.32	600,780,0.99
