NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O14	1	1	1	H242	5.17	5.63	600,780,0.76
O14	1	1	2	H13	4.21	1.32	660,840,0.2
O14	1	1	3	H247	3.23	1.79	690,870,0.6
O15	9	6	1	H297	5.58	5.73	660,840,0.45
O15	9	6	2	H43	3.16	5.17	690,870,0.69
O15	9	6	3	H147	3.3	5.73	630,810,0.85
O16	7	5	1	H243	3.74	4.06	630,810,0.45
O16	7	5	2	H179	2.45	0.49	720,900,0.29
O16	7	5	3	H76	1.62	3.01	660,840,0.61
O17	8	8	1	H81	3.23	4.3	900,1080,0.55
O17	8	8	2	H265	1.16	1.94	540,720,0.74
O17	8	8	3	H86	0.83	2.11	870,1050,0.31
O18	9	5	1	H91	5.77	0.02	1050,1230,0.36
O18	9	5	2	H176	4.27	5.98	630,810,0.25
O18	9	5	3	H285	2.24	2.6	870,1050,0.28
O19	6	8	1	H169	4.62	4.04	900,1080,0.72
O19	6	8	2	H170	5.96	5.78	540,720,0.55
O19	6	8	3	H90	4.42	3.54	1020,1200,0.43
O20	10	5	1	H119	3.27	3.12	870,1050,0.36
O20	10	5	2	H213	0.92	4.92	1020,1200,0.71
O20	10	5	3	H276	1.09	0.78	570,750,0.92
O21	7	1	1	H296	2.24	5.68	900,1080,0.27
O21	7	1	2	H170	5.96	5.78	540,720,0.55
O21	7	1	3	H117	5.26	0.49	960,1140,0.83
O22	2	3	1	H99	1.28	0.84	720,900,0.98
O22	2	3	2	H106	2.09	0.54	690,870,0.75
O22	2	3	3	H10	1.52	4.45	600,780,0.26
O23	8	6	1	H259	1.47	5.42	600,780,0.32
O23	8	6	2	H213	0.92	4.92	1020,1200,0.71
O23	8	6	3	H186	2.73	5.54	900,1080,0.85
O24	7	10	1	H206	1.98	5.33	870,1050,0.8
O24	7	10	2	H254	2.6	5.73	960,1140,0.59
O24	7	10	3	H192	3.32	4.81	1050,1230,0.93
O25	7	1	1	H145	4.06	3.75	1020,1200,0.28
O25	7	1	2	H265	1.16	1.94	540,720,0.74
O25	7	1	3	H12	3.34	5.87	900,1080,0.8
O26	6	6	1	H16	1.67	4.67	690,870,0.68
O26	6	6	2	H68	5.55	1.6	900,1080,0.82
O26	6	6	3	H194	2.93	5.34	960,1140,0.8
O27	10	8	1	H262	4.34	2.87	540,720,0.55
O27	10	8	2	H291	5.8	0.89	720,900,0.62
O27	10	8	3	H58	2.1	2.58	660,840,0.93
O28	6	5	1	H30	3.08	4.76	720,900,0.75
O28	6	5	2	H199	2.88	1.57	660,840,0.8
O28	6	5	3	H50	2.78	2.75	720,900,0.43
O29	5	4	1	H8	0.49	0.54	1050,1230,0.24
O29	5	4	2	H132	1.93	2.94	720,900,0.26
O29	5	4	3	H208	5.7	5.04	900,1080,0.89
O30	2	5	1	H16	1.67	4.67	690,870,0.68
O30	2	5	2	H21	0.61	5.58	660,840,0.7
O30	2	5	3	H3	1.49	3.65	570,750,0.43
O31	8	1	1	H108	3.2	2.27	570,750,0.76
O31	8	1	2	H180	0.83	5.97	540,720,0.96
O31	8	1	3	H6	0.32	4.52	840,1020,0.49
O32	6	4	1	H123	2.63	5.12	570,750,0.25
O32	6	4	2	H67	1.24	5.05	960,1140,0.38
O32	6	4	3	H118	0.47	4.63	960,1140,0.59
O33	6	2	1	H215	2.65	2.39	1020,1200,0.53
O33	6	2	2	H47	3.24	4.54	720,900,0.73
O33	6	2	3	H256	0.56	1.51	870,1050,0.34
O34	6	8	1	H153	2.42	5.41	600,780,0.38
O34	6	8	2	H217	1.27	4.59	900,1080,0.86
O34	6	8	3	H172	4.78	2.45	870,1050,0.95
O35	2	5	1	H200	1.55	4.5	600,780,0.96
O35	2	5	2	H205	1.62	1.76	1020,1200,0.46
O35	2	5	3	H216	2.55	3.68	600,780,0.99
O36	9	1	1	H73	1.56	5.97	720,900,0.7
O36	9	1	2	H8	0.49	0.54	1050,1230,0.24
O36	9	1	3	H226	1.76	5.81	570,750,0.96
O37	2	6	1	H180	0.83	5.97	540,720,0.96
O37	2	6	2	H38	3.17	0.52	900,1080,0.86
O37	2	6	3	H269	5.42	4.12	960,1140,0.53
O38	6	5	1	H116	4.86	5.92	720,900,0.5
O38	6	5	2	H108	3.2	2.27	570,750,0.76
O38	6	5	3	H182	4.84	5.01	870,1050,0.85
O39	8	10	1	H142	5.76	1.14	960,1140,0.78
O39	8	10	2	H146	2.41	3.85	570,750,0.56
O39	8	10	3	H77	5.77	4.93	720,900,0.81
O40	1	1	1	H181	3.77	5.81	960,1140,0.67
O40	1	1	2	H52	0.02	5.59	660,840,0.38
O40	1	1	3	H131	1.84	3.2	690,870,0.67
O41	7	10	1	H126	1.29	4.85	840,1020,0.47
O41	7	10	2	H41	2.16	1.59	900,1080,0.97
O41	7	10	3	H296	2.24	5.68	900,1080,0.27
O42	10	8	1	H55	2.31	1.13	900,1080,0.34
O42	10	8	2	H52	0.02	5.59	660,840,0.38
O42	10	8	3	H44	4.2	2.45	690,870,0.93
O43	5	7	1	H271	2.64	5.49	840,1020,0.7
O43	5	7	2	H146	2.41	3.85	570,750,0.56
O43	5	7	3	H21	0.61	5.58	660,840,0.7
O44	8	9	1	H175	3.48	2.87	1020,1200,1.0
O44	8	9	2	H161	1.19	5.21	900,1080,0.99
O44	8	9	3	H29	0.7	2.54	720,900,0.88
O45	2	10	1	H221	5.94	5.0	660,840,0.58
O45	2	10	2	H143	1.33	1.94	870,1050,0.62
O45	2	10	3	H192	3.32	4.81	1050,1230,0.93
O46	6	10	1	H59	4.62	1.54	720,900,0.53
O46	6	10	2	H18	1.95	2.9	720,900,0.38
O46	6	10	3	H16	1.67	4.67	690,870,0.68
O47	1	7	1	H121	5.66	5.63	690,870,0.92
O47	1	7	2	H178	1.99	1.77	840,1020,0.52
O47	1	7	3	H276	1.09	0.78	570,750,0.92
O48	5	2	1	H276	1.09	0.78	570,750,0.92
O48	5	2	2	H260	1.64	5.22	1020,1200,0.62
O48	5	2	3	H75	5.88	3.22	840,1020,0.93
O49	1	8	1	H284	5.55	4.54	720,900,0.95
O49	1	8	2	H265	1.16	1.94	540,720,0.74
O49	1	8	3	H145	4.06	3.75	1020,1200,0.28
O50	7	2	1	H234	3.2	0.13	1020,1200,0.98
O50	7	2	2	H98	3.61	3.73	630,810,0.76
O50	7	2	3	H149	2.59	1.45	960,1140,0.66
O51	4	2	1	H190	1.12	5.84	720,900,0.59
O51	4	2	2	H4	5.77	4.02	600,780,0.6
O51	4	2	3	H25	3.36	2.72	960,1140,0.85
O52	6	4	1	H261	2.92	1.39	900,1080,0.32
O52	6	4	2	H197	0.97	1.41	570,750,0.94
O52	6	4	3	H44	4.2	2.45	690,870,0.93
O53	2	1	1	H290	5.26	3.7	540,720,0.41
O53	2	1	2	H148	2.88	4.35	690,870,0.89
O53	2	1	3	H182	4.84	5.01	870,1050,0.85
O54	2	4	1	H158	5.03	4.55	600,780,0.98
O54	2	4	2	H288	4.85	2.24	540,720,0.49
O54	2	4	3	H256	0.56	1.51	870,1050,0.34
O55	6	5	1	H44	4.2	2.45	690,870,0.93
O55	6	5	2	H129	1.64	0.95	1020,1200,0.48
O55	6	5	3	H95	2.21	2.82	1050,1230,0.53
O56	3	8	1	H280	2.73	3.4	600,780,0.51
O56	3	8	2	H298	5.88	2.86	1020,1200,0.21
O56	3	8	3	H183	3.38	2.59	900,1080,0.44
O57	9	5	1	H109	1.37	3.51	570,750,0.93
O57	9	5	2	H65	0.31	3.09	570,750,0.47
O57	9	5	3	H101	2.4	3.66	540,720,0.45
O58	4	1	1	H159	4.98	0.31	600,780,0.27
O58	4	1	2	H53	2.47	3.46	690,870,0.23
O58	4	1	3	H25	3.36	2.72	960,1140,0.85
O59	7	1	1	H244	2.86	5.72	900,1080,0.81
O59	7	1	2	H292	0.83	4.24	720,900,0.83
O59	7	1	3	H35	2.81	2.22	870,1050,0.51
O60	2	6	1	H130	4.46	0.54	1020,1200,0.35
O60	2	6	2	H229	0.36	0.2	690,870,0.6
O60	2	6	3	H142	5.76	1.14	960,1140,0.78
O61	2	9	1	H99	1.28	0.84	720,900,0.98
O61	2	9	2	H221	5.94	5.0	660,840,0.58
O61	2	9	3	H38	3.17	0.52	900,1080,0.86
O62	1	4	1	H56	3.14	1.99	540,720,0.73
O62	1	4	2	H129	1.64	0.95	1020,1200,0.48
O62	1	4	3	H154	2.89	0.84	1020,1200,0.37
O63	6	4	1	H206	1.98	5.33	870,1050,0.8
O63	6	4	2	H297	5.58	5.73	660,840,0.45
O63	6	4	3	H44	4.2	2.45	690,870,0.93
O64	3	2	1	H151	5.22	1.37	720,900,0.78
O64	3	2	2	H239	2.82	1.72	870,1050,0.28
O64	3	2	3	H160	2.06	3.52	870,1050,0.49
O65	7	8	1	H150	3.26	5.49	660,840,0.95
O65	7	8	2	H58	2.1	2.58	660,840,0.93
O65	7	8	3	H286	2.79	0.79	660,840,0.3
O66	5	10	1	H48	5.38	1.53	690,870,0.58
O66	5	10	2	H49	3.91	1.82	900,1080,0.79
O66	5	10	3	H39	4.1	0.12	660,840,0.58
O67	8	7	1	H213	0.92	4.92	1020,1200,0.71
O67	8	7	2	H105	3.18	5.53	600,780,0.46
O67	8	7	3	H45	4.25	0.94	660,840,0.68
O68	8	2	1	H260	1.64	5.22	1020,1200,0.62
O68	8	2	2	H141	2.74	3.88	630,810,0.25
O68	8	2	3	H125	5.4	0.34	690,870,0.21
O69	1	2	1	H199	2.88	1.57	660,840,0.8
O69	1	2	2	H271	2.64	5.49	840,1020,0.7
O69	1	2	3	H121	5.66	5.63	690,870,0.92
O70	7	9	1	H168	1.28	2.16	1020,1200,0.71
O70	7	9	2	H31	0.42	0.47	570,750,0.68
O70	7	9	3	H66	1.91	2.76	630,810,0.36
O71	2	9	1	H252	2.34	3.25	960,1140,0.95
O71	2	9	2	H227	5.26	1.3	720,900,0.81
O71	2	9	3	H78	1.08	5.35	630,810,0.91
O72	10	5	1	H168	1.28	2.16	1020,1200,0.71
O72	10	5	2	H249	4.38	5.25	600,780,0.96
O72	10	5	3	H160	2.06	3.52	870,1050,0.49
O73	9	6	1	H245	1.84	0.1	600,780,0.38
O73	9	6	2	H89	5.06	5.84	630,810,0.49
O73	9	6	3	H290	5.26	3.7	540,720,0.41
O74	4	8	1	H115	5.72	4.16	1050,1230,0.62
O74	4	8	2	H259	1.47	5.42	600,780,0.32
O74	4	8	3	H204	3.62	1.01	960,1140,0.79
O75	1	9	1	H59	4.62	1.54	720,900,0.53
O75	1	9	2	H149	2.59	1.45	960,1140,0.66
O75	1	9	3	H156	5.6	3.58	960,1140,0.27
O76	10	8	1	H15	0.23	4.83	1050,1230,0.35
O76	10	8	2	H155	5.33	3.54	1050,1230,0.94
O76	10	8	3	H30	3.08	4.76	720,900,0.75
O77	1	10	1	H97	1.32	0.57	1020,1200,0.63
O77	1	10	2	H149	2.59	1.45	960,1140,0.66
O77	1	10	3	H288	4.85	2.24	540,720,0.49
O78	3	3	1	H219	1.69	2.32	1050,1230,0.92
O78	3	3	2	H144	2.28	2.92	900,1080,0.6
O78	3	3	3	H7	2.02	2.42	960,1140,0.85
O79	8	1	1	H9	0.18	1.55	900,1080,0.98
O79	8	1	2	H124	5.91	0.47	600,780,0.92
O79	8	1	3	H180	0.83	5.97	540,720,0.96
O80	9	3	1	H15	0.23	4.83	1050,1230,0.35
O80	9	3	2	H65	0.31	3.09	570,750,0.47
O80	9	3	3	H256	0.56	1.51	870,1050,0.34
O81	9	9	1	H255	4.38	1.38	630,810,0.74
O81	9	9	2	H227	5.26	1.3	720,900,0.81
O81	9	9	3	H266	5.88	1.1	570,750,0.46
O82	9	1	1	H67	1.24	5.05	960,1140,0.38
O82	9	1	2	H204	3.62	1.01	960,1140,0.79
O82	9	1	3	H199	2.88	1.57	660,840,0.8
O83	2	6	1	H82	0.9	3.9	630,810,0.81
O83	2	6	2	H149	2.59	1.45	960,1140,0.66
O83	2	6	3	H254	2.6	5.73	960,1140,0.59
O84	8	5	1	H160	2.06	3.52	870,1050,0.49
O84	8	5	2	H83	4.89	4.61	540,720,0.5
O84	8	5	3	H93	3.88	2.76	1050,1230,0.97
O85	3	7	1	H26	4.53	0.58	870,1050,0.24
O85	3	7	2	H205	1.62	1.76	1020,1200,0.46
O85	3	7	3	H237	5.77	1.29	660,840,0.49
O86	9	1	1	H186	2.73	5.54	900,1080,0.85
O86	9	1	2	H277	0.31	4.77	660,840,0.95
O86	9	1	3	H192	3.32	4.81	1050,1230,0.93
O87	5	10	1	H89	5.06	5.84	630,810,0.49
O87	5	10	2	H155	5.33	3.54	1050,1230,0.94
O87	5	10	3	H68	5.55	1.6	900,1080,0.82
O88	2	5	1	H290	5.26	3.7	540,720,0.41
O88	2	5	2	H176	4.27	5.98	630,810,0.25
O88	2	5	3	H173	5.22	3.3	840,1020,0.69
O89	2	4	1	H74	5.82	0.92	630,810,0.33
O89	2	4	2	H247	3.23	1.79	690,870,0.6
O89	2	4	3	H207	3.47	1.66	540,720,0.24
O90	9	4	1	H136	3.64	5.06	960,1140,0.5
O90	9	4	2	H41	2.16	1.59	900,1080,0.97
O90	9	4	3	H239	2.82	1.72	870,1050,0.28
O91	1	6	1	H69	1.54	3.09	960,1140,0.92
O91	1	6	2	H45	4.25	0.94	660,840,0.68
O91	1	6	3	H152	0.46	0.25	960,1140,0.99
O92	5	1	1	H55	2.31	1.13	900,1080,0.34
O92	5	1	2	H3	1.49	3.65	570,750,0.43
O92	5	1	3	H287	0.28	0.53	1020,1200,0.55
O93	4	5	1	H115	5.72	4.16	1050,1230,0.62
O93	4	5	2	H75	5.88	3.22	840,1020,0.93
O93	4	5	3	H270	1.93	4.03	570,750,0.63
O94	1	7	1	H216	2.55	3.68	600,780,0.99
O94	1	7	2	H194	2.93	5.34	960,1140,0.8
O94	1	7	3	H104	3.69	4.06	630,810,0.66
O95	7	9	1	H258	2.48	1.17	870,1050,0.98
O95	7	9	2	H49	3.91	1.82	900,1080,0.79
O95	7	9	3	H288	4.85	2.24	540,720,0.49
O96	2	1	1	H271	2.64	5.49	840,1020,0.7
O96	2	1	2	H264	4.37	5.72	840,1020,0.81
O96	2	1	3	H273	1.37	0.91	720,900,0.88
O97	4	1	1	H65	0.31	3.09	570,750,0.47
O97	4	1	2	H51	5.18	2.3	660,840,0.76
O97	4	1	3	H132	1.93	2.94	720,900,0.26
O98	3	3	1	H189	2.77	5.2	540,720,0.89
O98	3	3	2	H215	2.65	2.39	1020,1200,0.53
O98	3	3	3	H3	1.49	3.65	570,750,0.43
O99	2	7	1	H70	1.85	3.98	720,900,0.7
O99	2	7	2	H123	2.63	5.12	570,750,0.25
O99	2	7	3	H70	1.85	3.98	720,900,0.7
O100	9	6	1	H225	4.3	1.27	840,1020,0.92
O100	9	6	2	H245	1.84	0.1	600,780,0.38
O100	9	6	3	H170	5.96	5.78	540,720,0.55
