NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O15	7	7	3	H104	5.7	5.3	660,840,0.66
O16	1	1	1	H50	3.47	3.04	570,750,0.95
O16	1	1	2	H197	2.43	4.18	660,840,0.72
O16	1	1	3	H180	3.76	5.84	840,1020,0.2
O17	5	7	1	H300	3.09	1.4	840,1020,1.0
O17	5	7	2	H272	1.84	3.16	1020,1200,0.8
O17	5	7	3	H70	1.32	4.83	870,1050,0.82
O18	4	6	1	H254	0.32	5.69	600,780,0.48
O18	4	6	2	H171	1.41	4.05	900,1080,0.41
O18	4	6	3	H289	1.41	1.47	600,780,0.67
O19	9	1	1	H44	0.25	1.62	1050,1230,0.38
O19	9	1	2	H150	5.32	3.55	660,840,0.6
O19	9	1	3	H291	5.62	3.13	630,810,0.83
O20	6	2	1	H28	0.27	2.21	690,870,0.57
O20	6	2	2	H209	0.58	0.96	720,900,0.6
O20	6	2	3	H207	1.39	1.4	960,1140,0.87
O21	1	1	1	H169	0.27	3.16	840,1020,0.2
O21	1	1	2	H216	3.82	1.31	630,810,0.84
O21	1	1	3	H204	4.24	5.74	870,1050,0.27
O22	5	8	1	H53	4.39	3.02	1050,1230,0.46
O22	5	8	2	H34	2.45	5.99	630,810,0.9
O22	5	8	3	H90	0.56	3.11	1080,1260,0.9
O23	2	3	1	H120	5.18	3.78	540,720,0.77
O23	2	3	2	H143	0.93	4.55	690,870,0.72
O23	2	3	3	H247	4.67	0.03	870,1050,0.85
O24	9	9	1	H241	1.08	0.2	960,1140,0.4
O24	9	9	2	H212	5.6	3.46	660,840,0.24
O24	9	9	3	H292	4.89	4.49	630,810,0.86
O25	8	4	1	H130	5.44	1.42	690,870,0.92
O25	8	4	2	H182	0.25	5.89	900,1080,0.69
O25	8	4	3	H266	2.14	3.52	630,810,0.58
O26	9	4	1	H72	2.18	0.57	900,1080,0.89
O26	9	4	2	H129	5.08	2.8	870,1050,0.68
O26	9	4	3	H6	0.9	1.16	570,750,0.62
O27	3	7	1	H93	2.65	1.71	870,1050,0.76
O27	3	7	2	H258	5.42	3.1	690,870,0.99
O27	3	7	3	H166	1.62	4.32	960,1140,0.9
O28	9	9	1	H240	2.03	4.76	660,840,0.28
O28	9	9	2	H82	3.03	1.47	600,780,0.54
O28	9	9	3	H46	5.48	3.93	630,810,0.75
O29	3	10	1	H211	0.04	4.79	630,810,0.43
O29	3	10	2	H13	2.43	3.94	900,1080,0.86
O29	3	10	3	H170	2.79	4.73	690,870,0.33
O30	5	1	1	H122	2.81	3.37	570,750,0.42
O30	5	1	2	H258	5.42	3.1	690,870,0.99
O30	5	1	3	H228	0.16	2.35	720,900,0.55
O31	10	9	1	H191	4.75	3.95	1080,1260,0.76
O31	10	9	2	H86	4.51	0.49	1080,1260,0.83
O31	10	9	3	H168	2.33	2.29	960,1140,0.88
O32	10	7	1	H130	5.44	1.42	690,870,0.92
O32	10	7	2	H182	0.25	5.89	900,1080,0.69
O32	10	7	3	H229	2.69	1.93	900,1080,0.46
O33	7	9	1	H159	4.08	1.12	630,810,0.8
O33	7	9	2	H79	2.46	3.48	900,1080,0.36
O33	7	9	3	H203	4.37	0.04	870,1050,0.85
O34	3	8	1	H198	4.4	2.82	690,870,0.35
O34	3	8	2	H53	4.39	3.02	1050,1230,0.46
O34	3	8	3	H124	5.26	4.59	1050,1230,0.71
O35	3	1	1	H193	5.03	2.95	870,1050,0.51
O35	3	1	2	H112	5.12	4.55	1080,1260,0.22
O35	3	1	3	H300	3.09	1.4	840,1020,1.0
O36	7	5	1	H164	1.25	1.29	630,810,0.9
O36	7	5	2	H254	0.32	5.69	600,780,0.48
O36	7	5	3	H261	2.34	4.56	1080,1260,0.51
O37	3	7	1	H110	0.56	1.01	600,780,0.59
O37	3	7	2	H12	3.88	5.29	720,900,0.38
O37	3	7	3	H98	5.09	5.88	1020,1200,0.49
O38	8	5	1	H197	2.43	4.18	660,840,0.72
O38	8	5	2	H74	3.22	1.66	1080,1260,0.21
O38	8	5	3	H239	1.04	0.54	1080,1260,0.89
O39	3	5	1	H162	0.65	2.34	660,840,0.3
O39	3	5	2	H252	5.91	5.83	630,810,0.95
O39	3	5	3	H118	1.46	0.09	660,840,0.32
O40	5	9	1	H74	3.22	1.66	1080,1260,0.21
O40	5	9	2	H203	4.37	0.04	870,1050,0.85
O40	5	9	3	H116	5.84	1.63	900,1080,0.75
O41	9	6	1	H274	3.87	2.42	690,870,0.3
O41	9	6	2	H62	1.65	3.19	570,750,0.4
O41	9	6	3	H66	2.77	2.06	690,870,0.36
O42	8	9	1	H201	4.53	3.16	960,1140,0.91
O42	8	9	2	H263	0.26	3.83	900,1080,0.32
O42	8	9	3	H15	0.92	5.98	540,720,0.6
O43	1	6	1	H9	1.92	5.29	540,720,0.48
O43	1	6	2	H15	0.92	5.98	540,720,0.6
O43	1	6	3	H24	1.01	3.01	690,870,0.78
O44	1	5	1	H125	3.76	4.04	840,1020,0.88
O44	1	5	2	H209	0.58	0.96	720,900,0.6
O44	1	5	3	H172	4.24	2.31	660,840,0.98
O45	2	4	1	H19	2.99	3.75	660,840,0.53
O45	2	4	2	H173	2.24	1.36	1020,1200,0.6
O45	2	4	3	H70	1.32	4.83	870,1050,0.82
O46	2	8	1	H28	0.27	2.21	690,870,0.57
O46	2	8	2	H128	1.16	1.05	630,810,0.67
O46	2	8	3	H164	1.25	1.29	630,810,0.9
O47	2	10	1	H179	2.75	4.82	1050,1230,0.66
O47	2	10	2	H259	2.69	1.58	630,810,0.52
O47	2	10	3	H103	3.18	2.01	1050,1230,0.8
O48	10	10	1	H5	4.71	4.01	690,870,0.61
O48	10	10	2	H241	1.08	0.2	960,1140,0.4
O48	10	10	3	H286	1.98	4.91	1020,1200,0.73
O49	2	3	1	H74	3.22	1.66	1080,1260,0.21
O49	2	3	2	H144	1.08	5.59	1080,1260,0.25
O49	2	3	3	H252	5.91	5.83	630,810,0.95
O50	7	10	1	H285	3.4	5.32	1050,1230,0.62
O50	7	10	2	H62	1.65	3.19	570,750,0.4
O50	7	10	3	H28	0.27	2.21	690,870,0.57
O51	8	7	1	H231	5.34	3.72	1050,1230,0.66
O51	8	7	2	H26	5.18	1.25	600,780,0.51
O51	8	7	3	H164	1.25	1.29	630,810,0.9
O52	5	1	1	H128	1.16	1.05	630,810,0.67
O52	5	1	2	H70	1.32	4.83	870,1050,0.82
O52	5	1	3	H160	1.62	3.44	900,1080,0.38
O53	3	5	1	H51	2.04	5.18	1050,1230,0.91
O53	3	5	2	H275	2.92	0.7	840,1020,0.74
O53	3	5	3	H111	3.41	0.12	690,870,0.65
O54	5	1	1	H98	5.09	5.88	1020,1200,0.49
O54	5	1	2	H72	2.18	0.57	900,1080,0.89
O54	5	1	3	H297	3.47	5.27	840,1020,0.63
O55	10	3	1	H52	2.26	1.87	1020,1200,0.43
O55	10	3	2	H80	3.85	0.3	600,780,0.89
O55	10	3	3	H74	3.22	1.66	1080,1260,0.21
O56	3	2	1	H65	4.52	0.55	570,750,0.94
O56	3	2	2	H192	0.83	2.11	1050,1230,0.37
O56	3	2	3	H300	3.09	1.4	840,1020,1.0
O57	4	9	1	H19	2.99	3.75	660,840,0.53
O57	4	9	2	H20	5.86	4.68	540,720,0.44
O57	4	9	3	H252	5.91	5.83	630,810,0.95
O58	10	10	1	H298	4.98	2.7	570,750,0.94
O58	10	10	2	H149	5.23	1.65	720,900,0.48
O58	10	10	3	H77	2.76	4.33	630,810,1.0
O59	5	8	1	H210	5.23	4.24	1050,1230,0.4
O59	5	8	2	H65	4.52	0.55	570,750,0.94
O59	5	8	3	H62	1.65	3.19	570,750,0.4
O60	7	3	1	H16	3.86	0.83	1080,1260,0.26
O60	7	3	2	H53	4.39	3.02	1050,1230,0.46
O60	7	3	3	H120	5.18	3.78	540,720,0.77
O61	4	7	1	H99	0.66	5.07	900,1080,0.23
O61	4	7	2	H242	4.25	3.23	660,840,0.44
O61	4	7	3	H92	3.6	3.73	870,1050,0.25
O62	2	5	1	H238	1.13	0.07	720,900,0.26
O62	2	5	2	H145	2.89	3.81	1020,1200,0.83
O62	2	5	3	H43	1.74	5.06	720,900,0.58
O63	2	10	1	H287	5.79	4.35	1050,1230,0.35
O63	2	10	2	H245	4.1	3.38	1050,1230,0.56
O63	2	10	3	H141	4.64	5.48	660,840,0.58
O64	9	1	1	H261	2.34	4.56	1080,1260,0.51
O64	9	1	2	H152	3.23	4.95	960,1140,0.62
O64	9	1	3	H271	1.86	4.65	630,810,0.42
O65	10	8	1	H45	1.74	4.4	720,900,0.92
O65	10	8	2	H110	0.56	1.01	600,780,0.59
O65	10	8	3	H263	0.26	3.83	900,1080,0.32
O66	3	9	1	H146	4.16	4.88	1080,1260,0.43
O66	3	9	2	H58	3.98	3.56	1020,1200,0.31
O66	3	9	3	H225	5.64	1.22	630,810,0.3
O67	6	9	1	H181	3.77	1.29	660,840,0.47
O67	6	9	2	H71	0.5	3.7	630,810,0.65
O67	6	9	3	H24	1.01	3.01	690,870,0.78
O68	5	1	1	H127	4.87	0.83	1080,1260,0.58
O68	5	1	2	H69	5.51	3.74	600,780,0.26
O68	5	1	3	H19	2.99	3.75	660,840,0.53
O69	1	9	1	H279	3.48	2.01	840,1020,0.77
O69	1	9	2	H74	3.22	1.66	1080,1260,0.21
O69	1	9	3	H97	5.48	4.42	660,840,0.39
O70	4	6	1	H249	2.15	3.95	840,1020,0.58
O70	4	6	2	H136	1.55	2.95	840,1020,0.53
O70	4	6	3	H77	2.76	4.33	630,810,1.0
O71	9	10	1	H77	2.76	4.33	630,810,1.0
O71	9	10	2	H171	1.41	4.05	900,1080,0.41
O71	9	10	3	H50	3.47	3.04	570,750,0.95
O72	7	6	1	H9	1.92	5.29	540,720,0.48
O72	7	6	2	H112	5.12	4.55	1080,1260,0.22
O72	7	6	3	H147	3.3	1.49	840,1020,0.52
O73	4	10	1	H119	4.19	1.72	600,780,0.95
O73	4	10	2	H260	4.03	0.58	630,810,0.88
O73	4	10	3	H34	2.45	5.99	630,810,0.9
O74	3	9	1	H98	5.09	5.88	1020,1200,0.49
O74	3	9	2	H6	0.9	1.16	570,750,0.62
O74	3	9	3	H87	5.7	0.98	960,1140,0.72
O75	4	6	1	H73	3.99	4.23	900,1080,0.61
O75	4	6	2	H120	5.18	3.78	540,720,0.77
O75	4	6	3	H212	5.6	3.46	660,840,0.24
O76	7	6	1	H277	3.72	4.69	900,1080,0.46
O76	7	6	2	H299	5.33	4.2	1050,1230,0.95
O76	7	6	3	H109	3.99	3.38	540,720,0.93
O77	5	1	1	H96	2.77	0.61	870,1050,0.26
O77	5	1	2	H216	3.82	1.31	630,810,0.84
O77	5	1	3	H145	2.89	3.81	1020,1200,0.83
O78	7	5	1	H273	0.27	2.15	660,840,0.48
O78	7	5	2	H112	5.12	4.55	1080,1260,0.22
O78	7	5	3	H77	2.76	4.33	630,810,1.0
O79	4	10	1	H236	4.56	5.41	900,1080,0.92
O79	4	10	2	H296	5.59	2.76	720,900,0.83
O79	4	10	3	H3	5.29	1.22	630,810,0.38
O80	3	2	1	H254	0.32	5.69	600,780,0.48
O80	3	2	2	H64	0.88	3.06	540,720,0.85
O80	3	2	3	H86	4.51	0.49	1080,1260,0.83
O81	6	2	1	H50	3.47	3.04	570,750,0.95
O81	6	2	2	H10	4.52	4.8	540,720,0.8
O81	6	2	3	H129	5.08	2.8	870,1050,0.68
O82	6	2	1	H214	1.18	0.95	570,750,0.41
O82	6	2	2	H258	5.42	3.1	690,870,0.99
O82	6	2	3	H243	5.2	1.01	630,810,0.97
O83	4	6	1	H254	0.32	5.69	600,780,0.48
O83	4	6	2	H98	5.09	5.88	1020,1200,0.49
O83	4	6	3	H194	4.89	4.75	1050,1230,0.57
O84	1	10	1	H279	3.48	2.01	840,1020,0.77
O84	1	10	2	H152	3.23	4.95	960,1140,0.62
O84	1	10	3	H38	2.17	1.65	600,780,0.72
O85	10	3	1	H271	1.86	4.65	630,810,0.42
O85	10	3	2	H187	1.51	2.07	900,1080,0.86
O85	10	3	3	H268	1.53	5.89	870,1050,0.39
O86	4	5	1	H287	5.79	4.35	1050,1230,0.35
O86	4	5	2	H13	2.43	3.94	900,1080,0.86
O86	4	5	3	H94	2.42	2.02	690,870,0.28
O87	10	9	1	H123	3.49	2.49	660,840,0.9
O87	10	9	2	H202	2.02	3.6	1080,1260,0.87
O87	10	9	3	H139	2.53	2.77	1080,1260,0.66
O88	8	1	1	H126	5.25	0.61	1050,1230,0.2
O88	8	1	2	H218	1.66	4.33	840,1020,0.54
O88	8	1	3	H129	5.08	2.8	870,1050,0.68
O89	8	5	1	H4	2.17	3.66	660,840,0.94
O89	8	5	2	H147	3.3	1.49	840,1020,0.52
O89	8	5	3	H67	0.94	4.81	600,780,0.92
O90	9	7	1	H18	4.73	1.89	840,1020,0.44
O90	9	7	2	H32	2.11	3.06	960,1140,0.77
O90	9	7	3	H232	4.08	0.63	900,1080,0.91
O91	8	2	1	H107	5.85	5.3	600,780,0.39
O91	8	2	2	H201	4.53	3.16	960,1140,0.91
O91	8	2	3	H185	3.13	4.24	1020,1200,0.81
O92	1	8	1	H181	3.77	1.29	660,840,0.47
O92	1	8	2	H72	2.18	0.57	900,1080,0.89
O92	1	8	3	H288	5.63	3.15	960,1140,0.64
O93	3	9	1	H281	1.21	1.21	960,1140,0.21
O93	3	9	2	H178	5.87	0.72	660,840,0.88
O93	3	9	3	H137	2.59	0.62	840,1020,0.69
O94	1	10	1	H262	1.13	5.31	660,840,0.66
O94	1	10	2	H206	2.63	0.93	840,1020,0.2
O94	1	10	3	H227	4.79	5.21	1020,1200,0.44
O95	2	2	1	H15	0.92	5.98	540,720,0.6
O95	2	2	2	H60	0.26	0.61	900,1080,0.97
O95	2	2	3	H202	2.02	3.6	1080,1260,0.87
O96	10	5	1	H139	2.53	2.77	1080,1260,0.66
O96	10	5	2	H41	0.94	4.34	570,750,0.54
O96	10	5	3	H66	2.77	2.06	690,870,0.36
O97	1	3	1	H26	5.18	1.25	600,780,0.51
O97	1	3	2	H12	3.88	5.29	720,900,0.38
O97	1	3	3	H126	5.25	0.61	1050,1230,0.2
O98	3	5	1	H85	4.62	1.21	600,780,0.26
O98	3	5	2	H45	1.74	4.4	720,900,0.92
O98	3	5	3	H262	1.13	5.31	660,840,0.66
O99	8	8	1	H182	0.25	5.89	900,1080,0.69
O99	8	8	2	H42	1.08	0.1	1080,1260,0.53
O99	8	8	3	H222	2.38	0.26	690,870,0.51
O100	7	3	1	H165	2.52	1.41	840,1020,0.47
O100	7	3	2	H146	4.16	4.88	1080,1260,0.43
O100	7	3	3	H3	5.29	1.22	630,810,0.38
