NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O35	6	9	3	H81	2.46	2.21	540,720,0.48
O36	4	6	1	H79	5.46	0.87	630,810,0.93
O36	4	6	2	H62	5.89	4.86	690,870,0.91
O36	4	6	3	H12	3.83	5.65	720,900,0.73
O37	8	9	1	H271	3.76	3.46	600,780,0.66
O37	8	9	2	H168	4.48	5.5	600,780,0.21
O37	8	9	3	H22	1.41	2.65	720,900,0.67
O38	6	6	1	H191	2.3	5.03	540,720,0.61
O38	6	6	2	H83	2.7	0.22	600,780,0.24
O38	6	6	3	H135	0.43	2.91	660,840,0.72
O39	4	9	1	H267	4.91	3.49	900,1080,0.57
O39	4	9	2	H11	0.47	3.35	840,1020,0.52
O39	4	9	3	H12	3.83	5.65	720,900,0.73
O40	9	10	1	H51	5.54	5.99	1020,1200,0.99
O40	9	10	2	H78	2.79	0.3	720,900,0.22
O40	9	10	3	H219	5.43	5.47	690,870,0.91
O41	5	6	1	H147	4.66	0.02	840,1020,0.65
O41	5	6	2	H181	1.48	1.34	870,1050,0.34
O41	5	6	3	H198	0.02	4.53	960,1140,0.65
O42	4	1	1	H106	3.06	1.24	690,870,0.38
O42	4	1	2	H239	4.93	1.01	660,840,0.65
O42	4	1	3	H88	5.12	1.56	870,1050,0.33
O43	2	2	1	H280	3.63	1.84	720,900,0.9
O43	2	2	2	H249	5.94	5.86	690,870,0.39
O43	2	2	3	H184	1.81	5.69	540,720,0.63
O44	10	2	1	H165	1.83	2.26	660,840,0.4
O44	10	2	2	H142	0.94	1.02	660,840,0.67
O44	10	2	3	H36	3.18	2.4	630,810,0.73
O45	7	1	1	H259	2.58	5.47	600,780,0.84
O45	7	1	2	H27	1.39	0.8	540,720,0.25
O45	7	1	3	H271	3.76	3.46	600,780,0.66
O46	10	6	1	H15	2.44	2.04	630,810,0.2
O46	10	6	2	H83	2.7	0.22	600,780,0.24
O46	10	6	3	H188	1.58	4.5	570,750,0.21
O47	1	7	1	H94	3.89	2.56	690,870,0.44
O47	1	7	2	H221	1.71	2.26	870,1050,0.53
O47	1	7	3	H253	4.8	0.64	1050,1230,0.69
O48	8	8	1	H201	1.33	3.84	1050,1230,0.63
O48	8	8	2	H218	0.52	5.68	690,870,0.54
O48	8	8	3	H288	5.41	1.91	600,780,0.74
O49	4	1	1	H81	2.46	2.21	540,720,0.48
O49	4	1	2	H73	0.91	1.47	600,780,0.22
O49	4	1	3	H65	1.83	2.55	870,1050,0.95
O50	3	4	1	H216	0.21	5.46	840,1020,0.65
O50	3	4	2	H62	5.89	4.86	690,870,0.91
O50	3	4	3	H187	1.59	2.21	660,840,0.43
O51	7	5	1	H93	3.74	0.22	630,810,0.81
O51	7	5	2	H141	4.9	1.24	540,720,0.25
O51	7	5	3	H292	3.96	0.06	960,1140,0.61
O52	3	2	1	H194	4.82	1.37	570,750,0.96
O52	3	2	2	H27	1.39	0.8	540,720,0.25
O52	3	2	3	H256	4.72	0.79	960,1140,0.53
O53	4	2	1	H205	1.86	1.52	540,720,0.98
O53	4	2	2	H98	1.46	2.76	840,1020,0.33
O53	4	2	3	H103	3.45	1.01	900,1080,0.74
O54	3	1	1	H41	2.41	4.64	540,720,0.56
O54	3	1	2	H289	4.15	2.31	1020,1200,0.56
O54	3	1	3	H99	1.96	4.92	1050,1230,0.9
O55	7	2	1	H17	2.48	4.71	900,1080,0.85
O55	7	2	2	H297	1.47	1.16	1050,1230,0.29
O55	7	2	3	H232	4.99	5.2	870,1050,0.73
O56	6	6	1	H9	1.41	1.8	600,780,0.54
O56	6	6	2	H103	3.45	1.01	900,1080,0.74
O56	6	6	3	H109	0.99	1.25	1020,1200,0.69
O57	9	3	1	H218	0.52	5.68	690,870,0.54
O57	9	3	2	H265	3.44	2.57	630,810,0.98
O57	9	3	3	H160	5.34	4.89	900,1080,0.88
O58	9	6	1	H183	1.78	3.88	600,780,0.75
O58	9	6	2	H21	0.66	2.89	630,810,0.73
O58	9	6	3	H200	1.07	4.36	840,1020,0.34
O59	3	1	1	H289	4.15	2.31	1020,1200,0.56
O59	3	1	2	H56	2.44	0.91	720,900,0.52
O59	3	1	3	H216	0.21	5.46	840,1020,0.65
O60	4	10	1	H267	4.91	3.49	900,1080,0.57
O60	4	10	2	H177	5.37	3.73	630,810,0.92
O60	4	10	3	H31	2.87	0.57	1050,1230,0.99
O61	4	6	1	H150	3.9	5.0	900,1080,0.75
O61	4	6	2	H243	0.12	3.59	600,780,0.95
O61	4	6	3	H278	3.54	1.67	660,840,0.7
O62	6	10	1	H112	0.41	0.63	660,840,0.68
O62	6	10	2	H160	5.34	4.89	900,1080,0.88
O62	6	10	3	H27	1.39	0.8	540,720,0.25
O63	9	3	1	H5	4.94	5.7	840,1020,0.69
O63	9	3	2	H289	4.15	2.31	1020,1200,0.56
O63	9	3	3	H30	1.03	5.02	660,840,0.99
O64	2	5	1	H134	0.07	2.43	540,720,0.96
O64	2	5	2	H286	4.72	4.2	600,780,0.3
O64	2	5	3	H109	0.99	1.25	1020,1200,0.69
O65	2	7	1	H27	1.39	0.8	540,720,0.25
O65	2	7	2	H241	4.44	5.24	570,750,0.79
O65	2	7	3	H260	3.3	2.17	1020,1200,0.44
O66	10	6	1	H245	5.01	3.66	1050,1230,0.55
O66	10	6	2	H261	4.09	0.47	840,1020,0.84
O66	10	6	3	H143	4.63	4.36	900,1080,0.43
O67	5	5	1	H145	2.95	0.5	1050,1230,0.75
O67	5	5	2	H246	2.39	0.79	900,1080,0.71
O67	5	5	3	H245	5.01	3.66	1050,1230,0.55
O68	6	6	1	H104	1.19	5.52	1020,1200,0.84
O68	6	6	2	H24	5.43	1.69	600,780,0.55
O68	6	6	3	H114	2.07	1.11	570,750,0.89
O69	7	9	1	H84	2.38	3.11	1020,1200,0.57
O69	7	9	2	H261	4.09	0.47	840,1020,0.84
O69	7	9	3	H64	4.69	1.23	660,840,0.63
O70	7	6	1	H28	1.97	4.51	570,750,0.95
O70	7	6	2	H208	1.66	2.94	600,780,0.55
O70	7	6	3	H194	4.82	1.37	570,750,0.96
O71	5	7	1	H47	1.9	3.01	540,720,0.4
O71	5	7	2	H218	0.52	5.68	690,870,0.54
O71	5	7	3	H95	0.57	3.8	570,750,0.76
O72	9	6	1	H123	0.79	4.98	540,720,0.83
O72	9	6	2	H121	2.04	0.45	540,720,0.37
O72	9	6	3	H181	1.48	1.34	870,1050,0.34
O73	7	3	1	H160	5.34	4.89	900,1080,0.88
O73	7	3	2	H26	0.62	2.93	1020,1200,0.87
O73	7	3	3	H97	3.82	5.64	600,780,0.84
O74	2	10	1	H192	2.05	1.82	870,1050,0.64
O74	2	10	2	H146	1.04	1.11	870,1050,0.38
O74	2	10	3	H292	3.96	0.06	960,1140,0.61
O75	5	2	1	H23	2.19	3.97	840,1020,0.94
O75	5	2	2	H158	2.53	3.48	690,870,0.63
O75	5	2	3	H228	3.42	5.07	960,1140,0.93
O76	2	6	1	H146	1.04	1.11	870,1050,0.38
O76	2	6	2	H162	5.24	3.78	630,810,0.98
O76	2	6	3	H60	5.21	4.49	870,1050,0.98
O77	6	2	1	H91	1.89	1.78	540,720,0.95
O77	6	2	2	H171	5.41	3.57	690,870,0.67
O77	6	2	3	H288	5.41	1.91	600,780,0.74
O78	8	10	1	H80	2.29	5.53	540,720,0.81
O78	8	10	2	H182	5.9	5.63	870,1050,0.54
O78	8	10	3	H275	2.49	5.34	570,750,0.56
O79	10	9	1	H42	3.16	4.85	600,780,0.62
O79	10	9	2	H123	0.79	4.98	540,720,0.83
O79	10	9	3	H296	0.2	2.79	840,1020,0.45
O80	4	8	1	H111	2.94	2.66	720,900,0.23
O80	4	8	2	H268	3.93	1.83	630,810,0.66
O80	4	8	3	H56	2.44	0.91	720,900,0.52
O81	7	10	1	H280	3.63	1.84	720,900,0.9
O81	7	10	2	H85	2.68	3.93	1020,1200,0.25
O81	7	10	3	H54	3.15	4.8	900,1080,0.24
O82	4	2	1	H173	0.38	0.22	960,1140,0.92
O82	4	2	2	H112	0.41	0.63	660,840,0.68
O82	4	2	3	H249	5.94	5.86	690,870,0.39
O83	2	4	1	H231	4.58	2.45	1020,1200,0.9
O83	2	4	2	H185	0.43	2.58	1050,1230,0.64
O83	2	4	3	H270	5.54	1.11	660,840,0.35
O84	5	1	1	H45	2.73	5.69	1020,1200,0.71
O84	5	1	2	H33	5.24	5.83	630,810,0.35
O84	5	1	3	H137	0.74	3.59	540,720,0.57
O85	6	7	1	H278	3.54	1.67	660,840,0.7
O85	6	7	2	H126	5.97	1.84	720,900,0.53
O85	6	7	3	H142	0.94	1.02	660,840,0.67
O86	1	7	1	H265	3.44	2.57	630,810,0.98
O86	1	7	2	H186	2.22	5.61	690,870,0.87
O86	1	7	3	H71	5.97	2.27	1050,1230,0.76
O87	5	1	1	H122	1.05	3.52	660,840,0.77
O87	5	1	2	H219	5.43	5.47	690,870,0.91
O87	5	1	3	H57	4.68	3.33	720,900,0.2
O88	8	6	1	H262	0.76	5.35	900,1080,0.98
O88	8	6	2	H249	5.94	5.86	690,870,0.39
O88	8	6	3	H112	0.41	0.63	660,840,0.68
O89	8	5	1	H24	5.43	1.69	600,780,0.55
O89	8	5	2	H208	1.66	2.94	600,780,0.55
O89	8	5	3	H138	2.24	4.37	1050,1230,0.86
O90	8	8	1	H60	5.21	4.49	870,1050,0.98
O90	8	8	2	H119	2.25	0.59	660,840,0.27
O90	8	8	3	H123	0.79	4.98	540,720,0.83
O91	5	5	1	H278	3.54	1.67	660,840,0.7
O91	5	5	2	H263	0.85	1.95	1050,1230,0.85
O91	5	5	3	H166	5.39	2.66	900,1080,0.8
O92	1	5	1	H134	0.07	2.43	540,720,0.96
O92	1	5	2	H238	2.25	4.86	540,720,0.6
O92	1	5	3	H287	3.53	2.66	660,840,0.49
O93	8	5	1	H176	2.19	0.1	570,750,0.94
O93	8	5	2	H60	5.21	4.49	870,1050,0.98
O93	8	5	3	H178	4.69	2.75	840,1020,0.93
O94	4	6	1	H32	4.32	5.58	660,840,0.58
O94	4	6	2	H287	3.53	2.66	660,840,0.49
O94	4	6	3	H96	1.16	1.45	600,780,0.87
O95	4	4	1	H43	5.55	5.03	630,810,0.53
O95	4	4	2	H36	3.18	2.4	630,810,0.73
O95	4	4	3	H127	3.46	5.54	1020,1200,0.88
O96	8	4	1	H45	2.73	5.69	1020,1200,0.71
O96	8	4	2	H87	3.04	1.14	1050,1230,0.45
O96	8	4	3	H155	3.56	5.21	720,900,0.82
O97	10	6	1	H179	1.01	2.16	570,750,0.7
O97	10	6	2	H220	5.36	0.93	630,810,0.27
O97	10	6	3	H147	4.66	0.02	840,1020,0.65
O98	4	8	1	H17	2.48	4.71	900,1080,0.85
O98	4	8	2	H49	0.46	3.33	630,810,0.76
O98	4	8	3	H26	0.62	2.93	1020,1200,0.87
O99	5	5	1	H169	1.09	2.29	1050,1230,0.87
O99	5	5	2	H123	0.79	4.98	540,720,0.83
O99	5	5	3	H265	3.44	2.57	630,810,0.98
O100	8	4	1	H200	1.07	4.36	840,1020,0.34
O100	8	4	2	H155	3.56	5.21	720,900,0.82
O100	8	4	3	H22	1.41	2.65	720,900,0.67
