NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O34	6	1	3	H102	1.43	4.38	1020,1200,0.78
O35	9	7	1	H147	4.68	4.44	720,900,0.8
O35	9	7	2	H209	4.66	4.28	840,1020,0.35
O35	9	7	3	H103	1.72	5.65	1020,1200,0.91
O36	6	3	1	H263	3.5	5.06	630,810,0.69
O36	6	3	2	H135	1.79	5.01	540,720,0.49
O36	6	3	3	H169	5.4	4.37	630,810,0.33
O37	2	8	1	H113	1.37	3.98	660,840,0.91
O37	2	8	2	H74	1.46	1.64	690,870,0.87
O37	2	8	3	H88	2.11	2.12	600,780,0.74
O38	7	6	1	H93	5.45	0.96	660,840,0.27
O38	7	6	2	H36	3.52	3.49	630,810,0.62
O38	7	6	3	H167	1.99	4.84	720,900,0.64
O39	3	4	1	H116	0.46	2.66	840,1020,0.56
O39	3	4	2	H236	2.54	5.95	630,810,0.27
O39	3	4	3	H42	5.55	5.52	1080,1260,0.51
O40	8	7	1	H154	5.69	2.34	840,1020,0.23
O40	8	7	2	H4	0.16	5.41	840,1020,0.68
O40	8	7	3	H99	4.25	4.32	570,750,0.67
O41	10	1	1	H11	0.75	4.87	840,1020,0.54
O41	10	1	2	H150	3.35	3.09	840,1020,0.7
O41	10	1	3	H1	2.31	3.92	540,720,0.57
O42	8	9	1	H158	3.98	5.68	600,780,0.39
O42	8	9	2	H172	0.96	3.42	840,1020,0.29
O42	8	9	3	H273	0.56	0.39	630,810,0.95
O43	3	1	1	H10	2.3	2.84	1020,1200,0.64
O43	3	1	2	H277	4.94	1.72	570,750,0.53
O43	3	1	3	H121	1.69	2.98	900,1080,0.46
O44	6	8	1	H155	5.63	5.16	630,810,0.26
O44	6	8	2	H104	1.26	2.29	900,1080,0.64
O44	6	8	3	H78	3.04	5.16	900,1080,0.87
O45	4	3	1	H61	2.91	3.37	1020,1200,0.85
O45	4	3	2	H201	5.03	5.52	540,720,0.21
O45	4	3	3	H244	5.46	3.52	1020,1200,0.82
O46	7	2	1	H231	0.23	5.93	540,720,0.96
O46	7	2	2	H109	3.34	0.23	1080,1260,0.47
O46	7	2	3	H112	5.72	1.77	630,810,0.28
O47	7	4	1	H66	4.44	4.63	690,870,0.4
O47	7	4	2	H42	5.55	5.52	1080,1260,0.51
O47	7	4	3	H233	5.39	5.32	720,900,0.44
O48	5	6	1	H227	5.99	5.57	960,1140,0.24
O48	5	6	2	H91	3.09	2.03	540,720,0.63
O48	5	6	3	H36	3.52	3.49	630,810,0.62
O49	1	8	1	H120	2.04	5.94	660,840,0.95
O49	1	8	2	H61	2.91	3.37	1020,1200,0.85
O49	1	8	3	H73	4.23	5.11	1020,1200,0.25
O50	4	2	1	H84	3.95	2.71	1020,1200,0.88
O50	4	2	2	H110	2.52	4.89	900,1080,0.75
O50	4	2	3	H92	0.39	4.86	570,750,0.74
O51	6	9	1	H243	1.49	0.06	870,1050,0.64
O51	6	9	2	H148	3.03	1.82	1050,1230,0.25
O51	6	9	3	H59	0.96	3.69	1020,1200,0.74
O52	7	2	1	H47	3.27	4.57	1050,1230,0.42
O52	7	2	2	H152	1.47	0.75	660,840,0.76
O52	7	2	3	H257	5.77	0.12	840,1020,0.25
O53	7	5	1	H144	5.31	1.61	570,750,0.72
O53	7	5	2	H254	1.69	2.44	870,1050,0.33
O53	7	5	3	H175	2.04	1.85	900,1080,0.38
O54	10	1	1	H175	2.04	1.85	900,1080,0.38
O54	10	1	2	H299	4.96	3.39	840,1020,0.99
O54	10	1	3	H75	4.38	2.1	900,1080,0.42
O55	3	8	1	H101	2.35	3.49	1080,1260,0.73
O55	3	8	2	H211	4.97	0.26	720,900,0.99
O55	3	8	3	H291	3.71	3.27	1080,1260,0.64
O56	1	4	1	H91	3.09	2.03	540,720,0.63
O56	1	4	2	H108	4.6	5.51	1080,1260,0.36
O56	1	4	3	H210	5.61	2.98	660,840,0.4
O57	1	2	1	H199	0.74	5.44	870,1050,0.73
O57	1	2	2	H253	0.84	4.11	540,720,0.83
O57	1	2	3	H204	5.95	5.43	1080,1260,0.54
O58	2	7	1	H144	5.31	1.61	570,750,0.72
O58	2	7	2	H148	3.03	1.82	1050,1230,0.25
O58	2	7	3	H272	5.95	3.48	900,1080,0.28
O59	6	3	1	H60	5.82	1.26	1020,1200,0.53
O59	6	3	2	H250	3.44	3.36	690,870,0.59
O59	6	3	3	H184	1.57	1.93	660,840,0.22
O60	1	9	1	H91	3.09	2.03	540,720,0.63
O60	1	9	2	H37	2.62	0.81	1080,1260,0.74
O60	1	9	3	H186	4.07	2.78	1050,1230,0.92
O61	2	4	1	H225	5.72	2.28	570,750,0.39
O61	2	4	2	H211	4.97	0.26	720,900,0.99
O61	2	4	3	H79	2.45	2.02	900,1080,0.36
O62	3	2	1	H205	5.74	4.9	840,1020,0.7
O62	3	2	2	H181	0.95	0.73	870,1050,0.78
O62	3	2	3	H240	3.79	1.44	1020,1200,0.3
O63	1	1	1	H265	0.96	0.23	900,1080,0.59
O63	1	1	2	H102	1.43	4.38	1020,1200,0.78
O63	1	1	3	H86	4.5	4.24	630,810,0.92
O64	3	1	1	H110	2.52	4.89	900,1080,0.75
O64	3	1	2	H144	5.31	1.61	570,750,0.72
O64	3	1	3	H81	0.25	1.34	960,1140,0.95
O65	8	6	1	H174	4.16	1.85	840,1020,0.48
O65	8	6	2	H298	1.42	1.27	600,780,0.93
O65	8	6	3	H57	2.38	5.56	900,1080,0.83
O66	8	3	1	H289	0.8	3.66	870,1050,0.78
O66	8	3	2	H131	3.35	2.19	600,780,0.22
O66	8	3	3	H298	1.42	1.27	600,780,0.93
O67	2	9	1	H168	4.71	0.5	1020,1200,0.84
O67	2	9	2	H36	3.52	3.49	630,810,0.62
O67	2	9	3	H291	3.71	3.27	1080,1260,0.64
O68	7	7	1	H238	2.57	2.68	870,1050,0.78
O68	7	7	2	H161	2.94	5.87	1080,1260,0.89
O68	7	7	3	H126	5.07	2.56	1020,1200,0.42
O69	9	6	1	H106	0.22	3.44	960,1140,0.39
O69	9	6	2	H68	3.71	3.46	1020,1200,0.62
O69	9	6	3	H288	1.82	1.35	720,900,0.27
O70	8	9	1	H278	2.27	2.27	1050,1230,0.96
O70	8	9	2	H1	2.31	3.92	540,720,0.57
O70	8	9	3	H267	0.8	2.01	1020,1200,0.27
O71	9	1	1	H97	0.42	0.79	720,900,0.97
O71	9	1	2	H267	0.8	2.01	1020,1200,0.27
O71	9	1	3	H213	5.08	4.74	540,720,0.6
O72	4	10	1	H52	4.79	0.04	660,840,0.52
O72	4	10	2	H147	4.68	4.44	720,900,0.8
O72	4	10	3	H280	2.23	4.08	840,1020,0.6
O73	3	5	1	H55	1.13	3.03	960,1140,0.59
O73	3	5	2	H107	2.74	2.91	660,840,0.21
O73	3	5	3	H210	5.61	2.98	660,840,0.4
O74	7	8	1	H93	5.45	0.96	660,840,0.27
O74	7	8	2	H27	2.48	2.97	540,720,0.2
O74	7	8	3	H94	5.76	5.82	720,900,0.55
O75	4	7	1	H106	0.22	3.44	960,1140,0.39
O75	4	7	2	H53	4.97	2.45	600,780,0.76
O75	4	7	3	H237	4.71	1.41	600,780,0.2
O76	7	8	1	H117	4.35	2.84	1050,1230,0.76
O76	7	8	2	H61	2.91	3.37	1020,1200,0.85
O76	7	8	3	H255	0.61	1.8	960,1140,1.0
O77	6	6	1	H119	0.51	3.87	540,720,0.97
O77	6	6	2	H112	5.72	1.77	630,810,0.28
O77	6	6	3	H154	5.69	2.34	840,1020,0.23
O78	2	9	1	H39	3.07	2.27	870,1050,0.93
O78	2	9	2	H211	4.97	0.26	720,900,0.99
O78	2	9	3	H201	5.03	5.52	540,720,0.21
O79	4	9	1	H78	3.04	5.16	900,1080,0.87
O79	4	9	2	H215	0.61	1.69	960,1140,0.79
O79	4	9	3	H217	3.06	2.91	1080,1260,0.7
O80	6	8	1	H220	5.09	3.33	630,810,0.97
O80	6	8	2	H280	2.23	4.08	840,1020,0.6
O80	6	8	3	H57	2.38	5.56	900,1080,0.83
O81	7	9	1	H49	0.63	1.26	630,810,0.49
O81	7	9	2	H179	2.3	0.71	570,750,0.88
O81	7	9	3	H280	2.23	4.08	840,1020,0.6
O82	9	1	1	H127	3.53	5.38	1020,1200,0.39
O82	9	1	2	H249	4.37	2.64	1050,1230,0.54
O82	9	1	3	H256	0.7	2.43	570,750,0.99
O83	5	9	1	H187	1.0	3.0	900,1080,0.9
O83	5	9	2	H118	1.52	2.43	900,1080,0.48
O83	5	9	3	H171	5.61	4.27	1020,1200,0.89
O84	5	10	1	H105	3.8	5.15	630,810,0.46
O84	5	10	2	H176	1.16	5.45	870,1050,0.58
O84	5	10	3	H239	4.98	2.37	840,1020,0.84
O85	7	5	1	H39	3.07	2.27	870,1050,0.93
O85	7	5	2	H220	5.09	3.33	630,810,0.97
O85	7	5	3	H55	1.13	3.03	960,1140,0.59
O86	7	4	1	H171	5.61	4.27	1020,1200,0.89
O86	7	4	2	H19	5.32	5.56	870,1050,0.76
O86	7	4	3	H11	0.75	4.87	840,1020,0.54
O87	3	5	1	H92	0.39	4.86	570,750,0.74
O87	3	5	2	H212	0.1	1.66	840,1020,0.2
O87	3	5	3	H180	0.01	1.26	960,1140,0.76
O88	3	6	1	H274	2.35	0.24	660,840,0.48
O88	3	6	2	H241	2.58	1.56	900,1080,0.69
O88	3	6	3	H286	2.1	5.78	1080,1260,0.53
O89	8	7	1	H181	0.95	0.73	870,1050,0.78
O89	8	7	2	H5	0.52	0.51	840,1020,0.89
O89	8	7	3	H111	5.4	3.43	870,1050,0.4
O90	9	4	1	H1	2.31	3.92	540,720,0.57
O90	9	4	2	H148	3.03	1.82	1050,1230,0.25
O90	9	4	3	H159	5.99	3.2	660,840,0.78
O91	2	8	1	H146	4.19	0.84	1020,1200,0.3
O91	2	8	2	H96	5.51	4.01	900,1080,0.26
O91	2	8	3	H209	4.66	4.28	840,1020,0.35
O92	9	6	1	H19	5.32	5.56	870,1050,0.76
O92	9	6	2	H77	3.25	3.26	1050,1230,0.58
O92	9	6	3	H87	0.59	4.98	1080,1260,0.53
O93	3	6	1	H69	0.32	2.81	1080,1260,0.75
O93	3	6	2	H217	3.06	2.91	1080,1260,0.7
O93	3	6	3	H10	2.3	2.84	1020,1200,0.64
O94	8	2	1	H38	1.91	1.71	660,840,0.68
O94	8	2	2	H215	0.61	1.69	960,1140,0.79
O94	8	2	3	H85	3.83	0.27	1080,1260,0.59
O95	8	2	1	H187	1.0	3.0	900,1080,0.9
O95	8	2	2	H283	4.82	3.36	900,1080,0.9
O95	8	2	3	H190	0.3	1.83	960,1140,0.22
O96	6	3	1	H199	0.74	5.44	870,1050,0.73
O96	6	3	2	H172	0.96	3.42	840,1020,0.29
O96	6	3	3	H188	2.71	1.31	540,720,0.24
O97	9	3	1	H51	4.65	1.97	960,1140,0.7
O97	9	3	2	H248	3.2	4.04	600,780,0.53
O97	9	3	3	H150	3.35	3.09	840,1020,0.7
O98	5	8	1	H257	5.77	0.12	840,1020,0.25
O98	5	8	2	H29	0.63	1.18	870,1050,0.7
O98	5	8	3	H219	1.58	2.71	720,900,0.3
O99	6	6	1	H210	5.61	2.98	660,840,0.4
O99	6	6	2	H207	2.38	4.3	570,750,0.51
O99	6	6	3	H217	3.06	2.91	1080,1260,0.7
O100	2	7	1	H292	2.73	3.85	840,1020,0.54
O100	2	7	2	H225	5.72	2.28	570,750,0.39
O100	2	7	3	H295	5.72	3.84	660,840,0.79
