NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
O42	6	6	1	H40	0.77	5.44	960,1140,0.73
O42	6	6	2	H253	5.15	1.58	1050,1230,0.88
O42	6	6	3	H36	5.76	1.88	870,1050,0.6
O43	9	10	1	H90	1.92	2.43	1080,1260,0.97
O43	9	10	2	H277	5.99	2.99	630,810,0.73
O43	9	10	3	H53	2.88	0.63	690,870,0.47
O44	10	10	1	H132	4.93	1.64	1080,1260,0.87
O44	10	10	2	H89	5.34	5.52	1020,1200,0.76
O44	10	10	3	H4	5.23	1.37	1020,1200,0.29
O45	3	1	1	H51	2.82	5.47	690,870,0.42
O45	3	1	2	H63	5.36	1.89	960,1140,0.61
O45	3	1	3	H144	5.47	4.86	570,750,0.56
O46	7	8	1	H83	4.66	5.91	600,780,0.88
O46	7	8	2	H113	2.33	3.34	840,1020,0.73
O46	7	8	3	H188	1.47	5.27	540,720,0.3
O47	1	2	1	H37	0.63	5.2	1050,1230,0.62
O47	1	2	2	H77	4.05	2.89	720,900,0.78
O47	1	2	3	H224	5.62	3.48	720,900,0.4
O48	1	10	1	H219	1.58	2.78	660,840,0.65
O48	1	10	2	H39	3.75	1.2	960,1140,0.91
O48	1	10	3	H193	2.98	3.56	900,1080,0.69
O49	1	7	1	H8	5.77	0.1	960,1140,0.55
O49	1	7	2	H116	3.4	1.62	720,900,0.28
O49	1	7	3	H142	1.02	4.59	870,1050,0.62
O50	9	5	1	H212	4.93	2.93	840,1020,0.41
O50	9	5	2	H156	0.58	3.31	1080,1260,0.39
O50	9	5	3	H164	5.06	5.41	840,1020,0.85
O51	2	1	1	H138	2.1	1.69	900,1080,0.53
O51	2	1	2	H132	4.93	1.64	1080,1260,0.87
O51	2	1	3	H56	0.19	2.37	630,810,0.32
O52	3	9	1	H245	3.6	3.45	690,870,0.52
O52	3	9	2	H69	4.77	3.36	600,780,0.88
O52	3	9	3	H190	3.92	5.99	870,1050,0.8
O53	1	3	1	H145	2.76	5.36	690,870,0.57
O53	1	3	2	H240	1.06	3.46	870,1050,0.8
O53	1	3	3	H272	4.22	0.08	540,720,0.82
O54	3	10	1	H112	4.98	5.71	690,870,0.8
O54	3	10	2	H37	0.63	5.2	1050,1230,0.62
O54	3	10	3	H17	4.21	0.51	720,900,0.34
O55	3	1	1	H105	0.72	1.7	600,780,0.92
O55	3	1	2	H300	0.02	5.91	1050,1230,0.58
O55	3	1	3	H39	3.75	1.2	960,1140,0.91
O56	3	1	1	H89	5.34	5.52	1020,1200,0.76
O56	3	1	2	H114	1.49	1.81	630,810,0.64
O56	3	1	3	H21	1.22	3.46	630,810,0.94
O57	3	3	1	H19	1.96	0.44	1020,1200,0.64
O57	3	3	2	H269	2.87	2.33	660,840,0.52
O57	3	3	3	H235	3.04	2.16	840,1020,0.85
O58	3	10	1	H58	1.61	3.11	720,900,0.8
O58	3	10	2	H159	1.86	3.56	540,720,0.93
O58	3	10	3	H59	3.21	0.27	570,750,0.55
O59	7	6	1	H114	1.49	1.81	630,810,0.64
O59	7	6	2	H134	3.6	1.07	870,1050,0.42
O59	7	6	3	H221	4.43	3.61	630,810,0.25
O60	5	10	1	H264	0.58	4.81	570,750,0.26
O60	5	10	2	H105	0.72	1.7	600,780,0.92
O60	5	10	3	H178	1.74	5.56	900,1080,0.6
O61	5	10	1	H104	0.19	2.4	960,1140,0.23
O61	5	10	2	H272	4.22	0.08	540,720,0.82
O61	5	10	3	H235	3.04	2.16	840,1020,0.85
O62	7	6	1	H124	3.22	3.26	870,1050,0.84
O62	7	6	2	H101	2.92	2.7	540,720,0.85
O62	7	6	3	H148	2.88	5.18	570,750,0.42
O63	1	8	1	H64	0.93	5.13	720,900,0.77
O63	1	8	2	H199	5.03	3.25	1080,1260,0.81
O63	1	8	3	H234	0.87	5.97	840,1020,0.8
O64	9	4	1	H216	5.13	1.06	1080,1260,0.96
O64	9	4	2	H245	3.6	3.45	690,870,0.52
O64	9	4	3	H30	2.32	3.44	570,750,0.93
O65	8	4	1	H177	1.34	0.84	660,840,0.36
O65	8	4	2	H118	2.86	5.92	540,720,0.82
O65	8	4	3	H102	4.53	1.45	540,720,0.33
O66	10	4	1	H121	4.89	3.03	900,1080,0.66
O66	10	4	2	H70	4.79	3.89	540,720,0.53
O66	10	4	3	H241	4.43	0.43	840,1020,0.7
O67	4	1	1	H153	3.36	4.5	630,810,0.67
O67	4	1	2	H69	4.77	3.36	600,780,0.88
O67	4	1	3	H62	1.33	0.49	1020,1200,0.35
O68	5	3	1	H159	1.86	3.56	540,720,0.93
O68	5	3	2	H107	2.29	2.74	960,1140,0.58
O68	5	3	3	H38	0.25	4.34	540,720,0.91
O69	7	5	1	H184	3.68	5.89	690,870,0.79
O69	7	5	2	H203	3.01	1.76	1080,1260,0.26
O69	7	5	3	H267	0.97	2.68	690,870,0.34
O70	9	10	1	H23	0.7	0.04	570,750,0.23
O70	9	10	2	H115	2.97	0.87	630,810,0.64
O70	9	10	3	H238	2.53	1.81	900,1080,0.32
O71	6	9	1	H11	2.91	3.34	540,720,0.89
O71	6	9	2	H131	4.21	2.37	720,900,0.42
O71	6	9	3	H213	5.21	1.33	600,780,0.39
O72	8	9	1	H11	2.91	3.34	540,720,0.89
O72	8	9	2	H285	2.89	4.24	570,750,0.96
O72	8	9	3	H196	5.3	5.41	540,720,0.81
O73	5	3	1	H164	5.06	5.41	840,1020,0.85
O73	5	3	2	H24	2.45	5.22	960,1140,0.95
O73	5	3	3	H41	0.5	2.61	1080,1260,0.46
O74	4	9	1	H189	5.13	0.31	570,750,0.91
O74	4	9	2	H89	5.34	5.52	1020,1200,0.76
O74	4	9	3	H236	5.9	1.32	960,1140,0.48
O75	10	6	1	H176	4.26	0.63	1020,1200,0.99
O75	10	6	2	H197	1.61	2.59	660,840,0.35
O75	10	6	3	H233	0.3	5.54	1020,1200,0.37
O76	10	9	1	H157	5.13	5.2	630,810,0.34
O76	10	9	2	H253	5.15	1.58	1050,1230,0.88
O76	10	9	3	H291	2.09	5.52	1020,1200,0.65
O77	8	6	1	H177	1.34	0.84	660,840,0.36
O77	8	6	2	H204	5.29	3.37	600,780,0.42
O77	8	6	3	H230	1.68	3.8	540,720,0.4
O78	5	6	1	H286	2.42	4.37	1050,1230,0.59
O78	5	6	2	H154	4.38	3.06	900,1080,0.78
O78	5	6	3	H186	3.2	5.27	1050,1230,0.91
O79	2	8	1	H186	3.2	5.27	1050,1230,0.91
O79	2	8	2	H226	3.98	1.77	900,1080,0.92
O79	2	8	3	H145	2.76	5.36	690,870,0.57
O80	7	2	1	H150	3.46	0.88	870,1050,0.58
O80	7	2	2	H21	1.22	3.46	630,810,0.94
O80	7	2	3	H222	1.47	1.48	690,870,0.2
O81	2	1	1	H193	2.98	3.56	900,1080,0.69
O81	2	1	2	H234	0.87	5.97	840,1020,0.8
O81	2	1	3	H12	1.87	0.31	690,870,0.54
O82	2	3	1	H112	4.98	5.71	690,870,0.8
O82	2	3	2	H27	4.44	1.37	720,900,0.91
O82	2	3	3	H174	2.03	3.2	570,750,0.42
O83	7	5	1	H191	5.74	0.54	960,1140,0.25
O83	7	5	2	H22	0.33	4.34	660,840,0.86
O83	7	5	3	H157	5.13	5.2	630,810,0.34
O84	8	3	1	H164	5.06	5.41	840,1020,0.85
O84	8	3	2	H56	0.19	2.37	630,810,0.32
O84	8	3	3	H272	4.22	0.08	540,720,0.82
O85	5	5	1	H141	1.45	4.92	630,810,0.45
O85	5	5	2	H54	4.87	4.3	540,720,0.46
O85	5	5	3	H174	2.03	3.2	570,750,0.42
O86	10	10	1	H269	2.87	2.33	660,840,0.52
O86	10	10	2	H126	5.99	0.73	870,1050,0.71
O86	10	10	3	H270	3.66	0.89	630,810,0.48
O87	10	7	1	H217	4.22	4.61	600,780,0.22
O87	10	7	2	H283	2.76	3.37	1080,1260,0.96
O87	10	7	3	H294	3.89	3.06	1020,1200,0.58
O88	10	10	1	H194	5.74	5.25	660,840,0.61
O88	10	10	2	H12	1.87	0.31	690,870,0.54
O88	10	10	3	H78	4.98	2.75	690,870,0.39
O89	2	8	1	H262	4.05	5.14	1020,1200,0.58
O89	2	8	2	H103	0.49	0.87	690,870,0.95
O89	2	8	3	H96	1.03	2.05	600,780,0.93
O90	7	10	1	H166	2.09	4.63	600,780,0.29
O90	7	10	2	H176	4.26	0.63	1020,1200,0.99
O90	7	10	3	H94	3.09	1.3	840,1020,0.32
O91	7	7	1	H261	5.88	1.49	1020,1200,0.23
O91	7	7	2	H144	5.47	4.86	570,750,0.56
O91	7	7	3	H243	1.98	2.44	690,870,0.43
O92	1	6	1	H59	3.21	0.27	570,750,0.55
O92	1	6	2	H295	4.74	0.55	960,1140,0.35
O92	1	6	3	H109	2.18	2.68	960,1140,1.0
O93	6	3	1	H181	4.34	0.34	600,780,0.69
O93	6	3	2	H218	1.91	2.15	870,1050,0.24
O93	6	3	3	H172	5.16	2.87	600,780,0.38
O94	1	5	1	H9	4.95	5.07	720,900,0.99
O94	1	5	2	H278	3.32	0.24	900,1080,0.96
O94	1	5	3	H54	4.87	4.3	540,720,0.46
O95	3	6	1	H168	2.35	4.66	570,750,0.47
O95	3	6	2	H60	1.61	3.45	660,840,0.34
O95	3	6	3	H115	2.97	0.87	630,810,0.64
O96	7	1	1	H38	0.25	4.34	540,720,0.91
O96	7	1	2	H12	1.87	0.31	690,870,0.54
O96	7	1	3	H140	2.88	4.5	630,810,0.8
O97	6	7	1	H145	2.76	5.36	690,870,0.57
O97	6	7	2	H153	3.36	4.5	630,810,0.67
O97	6	7	3	H255	3.27	1.76	600,780,0.7
O98	3	2	1	H25	2.36	0.03	870,1050,0.54
O98	3	2	2	H261	5.88	1.49	1020,1200,0.23
O98	3	2	3	H196	5.3	5.41	540,720,0.81
O99	9	2	1	H142	1.02	4.59	870,1050,0.62
O99	9	2	2	H19	1.96	0.44	1020,1200,0.64
O99	9	2	3	H157	5.13	5.2	630,810,0.34
O100	8	1	1	H221	4.43	3.61	630,810,0.25
O100	8	1	2	H169	0.93	4.95	840,1020,0.4
O100	8	1	3	H147	3.45	2.85	870,1050,0.7
